step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57
61000	-295.207881955249775	-302.063369906209175	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.877096628438139	0	2	2	4	4	4	4	7	5	5	7	6	7	7	7	6	7	9	9	8	8	9	6	10	10	9	10	10	11	9	10	11	11	12	13	12	14	13	14	14	17	15	15	18	17	18	19	20	21	20	22	20	23	22	23	23	24	0	1	1	2	3	3	2	5	6	3	16	6	9	9	23	5	9	16	10	12	14	14	4	11	20	21	14	12	24	14	20	30	21	20	32	24	33	33	27	36	38	38	40	38	43	41	45	44	46	47	48	41	50	50	48	52	51	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	2	2	2	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1
61500	-296.621321949287108	-303.476809900246508	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762811691872525	1	3	2	5	3	5	6	6	3	6	7	5	7	8	7	5	5	8	11	8	7	10	8	9	9	9	9	9	10	10	11	10	11	13	12	13	15	14	14	15	16	15	16	17	17	18	18	19	20	19	20	22	21	22	23	22	25	0	1	1	2	3	9	4	5	3	5	16	9	6	21	4	5	9	16	10	21	12	21	15	11	20	21	21	8	24	27	25	27	27	28	27	24	35	27	35	36	38	38	40	38	40	39	45	38	46	45	48	46	50	53	51	49	48	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	2	1	2	1	3	2	1	1	2	1	1	2	2	2
62000	-282.080245570952115	-288.935733521911516	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.782417473997903	0	2	2	5	3	5	6	6	3	7	6	6	6	6	7	6	7	10	12	7	9	7	9	8	9	9	9	11	11	10	11	11	11	12	13	12	14	13	15	14	16	14	16	18	17	19	18	19	20	20	21	21	22	21	23	22	26	0	1	1	2	3	9	2	5	3	4	5	9	6	9	4	3	6	8	10	6	22	9	15	11	13	14	22	13	24	14	25	27	27	20	32	24	27	33	37	36	42	38	40	42	43	38	45	44	41	47	48	49	54	50	51	52	51	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	2	2	1	2	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2
62500	-288.545876332485079	-295.401364283444479	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640900687839692	0	3	2	5	3	5	6	5	4	7	7	6	6	7	8	7	6	11	10	9	8	9	7	9	9	10	9	11	10	10	11	11	8	13	15	13	14	13	13	14	16	15	15	17	18	18	19	19	20	19	22	21	22	21	23	24	25	0	3	1	1	3	9	2	5	3	8	5	6	9	9	23	2	9	16	10	13	14	21	4	16	16	13	33	12	24	33	25	33	12	21	33	11	27	32	27	36	38	38	40	42	43	41	45	44	46	45	48	49	50	50	51	52	51	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	2	1	1	1	1	1	2	1	3	1	2	1	2	1	2	2	3	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1
63000	-273.304777636137601	-280.160265587097001	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.886606744178550	1	3	2	5	3	5	5	5	4	7	7	7	6	6	8	7	7	10	11	8	8	10	9	9	9	8	8	10	10	9	11	12	11	13	14	13	15	14	14	14	16	14	16	17	18	18	19	19	20	20	21	21	22	22	23	24	25	0	1	1	2	3	9	2	3	3	8	8	6	9	9	4	3	9	8	24	16	14	21	15	11	16	14	14	20	11	27	25	27	27	28	33	24	33	32	32	36	38	32	40	42	43	41	45	44	46	47	48	49	50	50	51	52	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1
63500	-267.475385473313281	-274.330873424272681	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.853911235541549	0	2	2	4	4	5	6	5	4	6	6	7	5	7	6	6	6	10	11	7	8	8	8	9	8	9	10	10	11	9	11	12	12	13	14	13	13	14	14	15	17	16	17	17	18	18	18	19	20	19	21	22	23	23	23	24	25	0	1	1	2	3	9	2	1	3	5	5	6	9	13	5	5	13	12	18	9	14	14	15	11	8	14	21	9	11	14	25	27	27	28	33	24	27	33	37	36	38	38	40	42	40	41	43	44	46	45	48	49	50	50	51	52	55	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	2	1	3	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1
64000	-269.562479809873423	-276.417967760832823	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.861725275671601	0	3	2	5	4	5	5	6	4	6	6	6	6	6	7	7	6	8	10	8	8	9	8	9	10	10	8	10	10	9	11	10	11	13	13	12	15	12	14	14	16	16	16	18	18	18	19	20	21	20	22	22	22	22	24	23	24	0	1	1	2	3	9	2	5	3	5	5	9	6	9	4	8	6	8	16	16	14	14	2	11	24	22	14	20	24	20	25	27	32	28	33	20	35	32	33	36	38	38	40	41	43	41	45	44	46	45	48	46	50	50	51	49	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
64500	-279.742069496194460	-286.597557447153861	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.798473650671003	0	2	2	5	4	5	4	6	4	7	6	6	7	7	7	7	6	9	11	8	9	8	9	10	8	10	9	9	10	10	11	11	11	12	13	13	13	13	14	14	16	15	15	18	17	18	19	20	20	19	21	23	23	21	24	22	26	0	1	1	2	3	9	2	5	3	5	3	9	6	6	4	5	9	8	10	8	14	14	15	11	13	14	14	16	11	22	25	27	27	20	14	24	33	33	37	36	38	38	40	42	43	38	45	46	46	45	48	56	54	50	51	49	55	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	2	1	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	2	1	1
65000	-262.243463405443606	-269.098951356403006	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.868886734783906	0	2	2	6	4	3	5	6	4	6	6	6	5	7	5	7	6	10	11	6	8	9	9	8	9	9	9	10	10	10	11	11	11	13	12	12	14	14	14	14	16	15	16	16	17	18	18	20	20	20	21	22	23	22	23	23	25	0	1	1	1	3	3	2	5	6	5	5	9	9	6	2	5	13	8	18	9	14	21	16	4	20	14	14	20	24	21	25	27	27	28	27	24	35	32	35	36	38	38	40	38	43	38	45	38	46	47	48	49	50	50	51	49	51	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2
65500	-291.486756709027418	-298.342244659986818	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.750392157853633	0	2	2	3	3	4	6	5	5	6	6	6	6	7	7	7	7	9	9	8	9	8	9	10	9	9	9	10	10	9	11	11	11	13	13	13	13	13	13	14	15	15	15	18	17	19	18	19	19	19	22	20	22	22	24	23	24	0	1	1	1	3	5	2	4	6	8	1	9	9	9	4	5	13	8	10	12	22	14	16	13	20	14	12	20	11	14	25	27	27	28	27	24	32	32	33	36	38	38	36	42	43	38	45	44	41	45	48	46	50	50	51	52	51	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	2	1
66000	-307.461152447574875	-314.316640398534275	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.696878476344353	0	1	2	5	4	5	3	6	4	6	6	6	6	6	7	5	6	10	10	7	8	9	8	8	9	10	8	9	10	10	12	12	11	13	14	13	15	14	14	15	16	16	16	17	17	16	19	19	20	20	21	22	22	23	23	23	26	0	1	1	1	3	9	1	5	2	5	5	6	9	9	4	3	9	16	10	6	14	21	15	11	9	22	14	20	24	27	28	27	27	28	33	8	35	32	32	36	32	38	36	38	43	38	45	38	46	43	48	49	50	50	48	52	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	3	1	1	1	1	3	1	1	1	1	1	1	2	3	3	1	1	2	2	1	1	2
66500	-286.942152505475576	-293.797640456434976	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747862685724177	0	3	2	4	3	5	3	6	4	6	6	6	7	6	7	5	6	10	12	8	8	10	8	9	9	8	8	11	10	9	11	11	11	13	13	13	13	14	15	14	16	15	16	17	17	18	18	18	20	18	20	21	22	22	23	24	25	0	3	1	2	3	9	1	5	3	16	3	9	12	6	1	5	9	23	10	12	14	14	4	11	15	5	14	20	24	26	25	27	27	20	22	18	27	32	37	36	38	37	40	38	43	41	45	44	46	45	48	49	50	50	51	52	51	1	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	1	1	3	1	1	2	2	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	3
67000	-279.339811735397120	-286.195299686356520	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.803013180599115	0	2	2	5	3	4	5	6	3	7	6	6	5	7	6	7	6	11	12	8	8	10	8	9	9	9	9	10	9	9	11	11	11	13	14	13	14	13	15	15	14	16	16	17	18	18	19	19	20	19	20	22	22	21	23	23	25	0	1	1	1	3	9	2	7	3	5	3	6	6	6	4	5	9	16	10	8	14	21	15	11	8	14	14	16	11	14	25	27	27	12	32	11	27	33	35	36	38	41	36	42	43	41	45	44	46	45	48	49	50	50	51	52	55	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	1	2	2	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1
67500	-314.035627340438850	-320.891115291398251	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693739028187000	1	2	3	6	4	5	6	5	4	7	6	6	7	8	7	6	6	11	9	8	7	9	9	8	9	9	9	10	10	10	12	11	12	14	13	11	13	12	14	14	16	16	15	17	16	17	18	18	20	20	22	21	22	22	24	22	26	0	1	1	3	3	9	2	3	3	16	9	9	9	21	7	3	9	4	10	9	9	14	4	11	20	16	21	20	4	27	25	27	27	28	21	24	27	27	33	18	38	38	36	41	43	41	45	44	46	47	48	46	50	50	48	46	51	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	3	2	2	1	1	2	2	2	1	1	1	1	2	1	2	1	2	2	1	1	3	2	2
68000	-302.509050667572694	-309.364538618532094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728841357826616	0	2	2	4	3	4	5	5	3	6	6	5	5	6	7	7	7	10	11	7	8	9	8	8	9	10	8	10	9	9	11	10	12	12	15	12	15	12	13	15	16	14	14	17	17	19	18	20	21	18	22	21	21	20	24	24	26	0	1	1	2	3	9	1	4	3	5	5	6	6	9	4	8	9	10	10	13	14	21	15	11	20	14	14	20	24	27	25	27	32	20	32	24	33	27	27	36	38	38	36	42	43	41	43	44	41	45	48	46	50	45	51	49	51	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	2	1	2	2	2	2	2	2	2	1	2	1	1	2	2	2	1	2	2	1	1	1	1	1	1	1	2
68500	-311.163193673266562	-318.018681624225962	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704694235129421	0	2	2	4	3	5	4	7	4	5	7	6	6	7	6	8	7	11	10	8	8	10	8	9	9	10	9	10	11	10	11	10	11	14	11	12	15	13	13	15	16	15	14	17	16	18	18	19	20	20	20	22	22	23	24	23	24	0	1	1	5	1	9	3	2	3	7	4	9	6	1	4	5	12	16	16	9	14	21	15	11	4	21	14	20	24	27	25	27	27	8	32	24	32	33	33	36	38	38	36	42	36	38	45	41	46	47	48	49	50	50	51	52	51	1	1	1	1	3	1	1	3	1	1	2	1	1	3	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	4	1	2	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2
69000	-289.715111566658720	-296.570599517618120	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.764429176200429	0	3	2	4	4	4	6	6	3	6	7	6	5	7	7	7	7	11	10	8	7	9	7	9	8	9	9	7	11	9	11	10	11	13	14	13	14	13	14	14	14	15	16	17	17	19	18	19	20	19	21	23	21	22	23	22	25	0	1	1	2	3	9	4	3	3	2	5	6	6	6	2	8	6	22	10	28	9	6	6	11	28	21	14	6	24	21	25	27	32	31	27	18	32	27	33	36	38	41	40	42	43	42	45	44	46	45	48	56	50	50	51	49	55	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	3	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1
69500	-291.345809048066883	-298.201296999026283	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.750777074211095	0	3	2	5	4	4	5	7	5	7	6	6	6	7	6	6	7	10	9	9	9	10	8	8	9	10	9	10	10	9	11	11	11	14	14	13	15	13	14	15	16	15	16	17	17	18	19	20	20	20	21	22	22	23	23	23	25	0	1	1	2	3	3	2	5	6	5	3	6	9	13	4	5	12	8	10	12	14	14	15	16	10	21	14	20	24	14	25	27	27	22	22	29	27	27	27	24	39	38	36	42	40	41	45	41	46	43	48	49	50	50	51	49	55	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	3	2	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	2	1
70000	-278.788081261226296	-285.643569212185696	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.836652620827153	0	3	1	6	3	3	6	5	5	7	5	7	4	7	8	7	6	9	11	8	9	9	7	8	8	10	9	9	10	9	11	12	11	14	14	13	15	13	14	14	16	15	15	17	17	18	18	19	19	19	21	22	21	23	23	24	25	0	1	1	2	3	3	2	5	6	8	5	9	6	8	23	5	13	8	10	9	14	20	11	16	12	22	14	12	11	20	25	27	27	28	32	24	32	33	33	36	38	38	36	42	43	41	45	44	46	45	48	49	50	50	51	52	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1
70500	-323.110344812976507	-329.965832763935907	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637577100865836	-1	2	3	4	1	3	6	6	4	7	7	6	6	6	8	7	6	9	10	8	8	8	7	10	10	9	8	10	11	9	11	11	11	13	11	12	15	13	13	14	15	16	15	18	17	18	19	18	21	19	21	23	22	22	24	24	25	0	1	5	1	1	5	4	4	6	8	3	6	9	4	16	3	6	8	10	16	23	9	4	18	22	21	14	20	24	21	25	27	27	27	27	24	22	35	32	36	38	41	40	42	43	41	45	41	41	43	48	49	47	50	51	49	48	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	3	2	1	3	1	1	1	1	1	1	1	1	1	1	2	4	1	2	1	2	1	2	2	4
71000	-323.264386156004377	-330.119874106963778	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.730828431141368	1	2	3	5	2	4	5	7	5	6	6	6	3	6	8	5	6	10	10	5	8	9	8	9	7	9	9	10	10	8	11	10	12	13	13	13	14	14	13	14	16	15	15	17	17	18	19	19	20	20	20	23	22	22	23	20	26	0	1	5	2	1	13	2	16	13	16	3	6	5	9	4	3	13	8	10	13	14	21	11	11	9	13	14	20	24	14	25	21	32	11	21	8	32	35	32	36	38	38	40	42	43	38	45	44	46	45	48	49	47	50	51	41	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	3	2	2	1	1	1	1	2	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	2
71500	-280.343398458489389	-287.198886409448789	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.844520573570177	0	2	1	5	3	4	5	6	5	6	7	6	5	7	7	8	6	8	12	6	8	10	9	9	9	9	10	10	10	9	12	11	10	12	14	12	12	13	13	13	16	15	16	17	16	18	18	18	20	19	21	22	22	20	24	24	26	0	1	1	2	3	5	2	5	6	5	3	6	6	13	4	8	13	8	18	6	14	21	15	11	20	14	14	20	24	14	25	33	21	28	32	24	33	33	27	36	38	38	36	42	36	41	45	44	46	47	48	49	54	50	51	52	55	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1
72000	-301.811502765628802	-308.666990716588202	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700035798533347	0	2	2	5	3	4	5	7	5	7	6	7	6	8	8	5	7	11	12	8	8	6	9	10	9	9	9	11	10	9	11	11	12	13	14	13	13	13	14	15	16	15	15	18	17	18	19	19	20	18	21	22	22	22	24	23	25	0	1	1	1	3	5	2	16	6	4	4	9	6	22	4	5	9	23	8	6	22	9	4	8	6	20	21	20	11	12	25	27	27	20	27	24	27	32	33	36	38	38	36	42	43	38	45	44	46	36	48	49	45	50	48	52	51	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	1	2	1	2	1	1	1	2	1	1	1	2	2	3	1	2	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	2	2	3	1	2
72500	-287.329606888046101	-294.185094839005501	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.800331064272971	0	3	2	4	4	4	6	5	5	6	7	5	6	6	7	8	7	10	11	7	7	10	9	9	9	9	9	11	11	8	11	11	11	13	15	14	14	13	13	14	17	15	15	17	18	18	18	18	20	20	20	22	22	22	23	24	25	0	1	1	1	3	3	4	3	6	8	5	6	9	9	2	8	12	24	3	9	14	21	16	11	20	14	21	20	24	14	25	27	27	28	27	24	33	19	27	18	42	38	36	42	40	41	43	44	46	45	48	46	50	50	51	52	51	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	4	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	2
73000	-314.097986256836919	-320.953474207796319	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606043246372883	0	2	2	5	4	3	5	7	4	7	6	5	6	7	7	6	7	11	11	8	7	9	8	9	10	9	9	9	10	9	11	11	11	14	14	12	14	13	14	14	17	16	14	15	17	19	19	19	19	20	22	22	21	23	23	24	25	0	1	1	2	3	3	2	5	6	5	3	6	6	9	13	5	12	8	10	6	13	21	15	16	13	14	21	6	11	8	25	27	14	14	27	24	32	33	32	36	37	38	36	38	43	41	45	38	38	47	48	49	47	50	51	49	55	1	1	1	2	1	1	1	2	1	2	2	1	2	2	1	1	1	2	2	3	1	2	1	2	2	1	1	2	2	1	1	1	1	3	2	1	2	2	1	1	1	2	1	1	2	1	2	3	3	1	2	2	1	1	1	2	1
73500	-328.261648084264095	-335.117136035223496	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680428265830137	0	2	2	4	3	5	6	5	4	6	6	6	5	6	8	7	6	10	11	8	7	9	8	9	9	10	9	9	10	10	10	11	11	13	14	12	14	14	15	13	16	15	16	17	17	18	19	19	20	20	20	22	22	22	23	24	26	0	1	1	2	3	9	4	3	3	13	3	9	9	9	4	8	9	11	12	12	14	14	9	11	3	21	14	23	11	27	25	27	27	28	21	18	32	20	35	24	35	38	40	42	43	38	45	38	38	43	48	49	50	50	51	52	55	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	2	1	1	2	2	2	4	2	2	1	3	1	1	1	1	2	3	1	2	3	1	2	1	1	2	1	1	2	2	2	3	3	1	1	1	1	2	2	2
74000	-303.821525015101031	-310.677012966060431	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.706706950344242	0	3	2	4	4	4	6	4	4	6	4	6	7	7	6	8	5	10	11	8	8	10	8	9	9	9	9	10	10	10	11	12	10	11	13	12	14	11	14	14	16	14	16	17	17	19	19	20	20	19	21	22	23	22	23	24	25	0	3	1	1	3	2	4	3	3	5	3	6	12	12	4	8	9	15	10	13	14	21	15	16	20	14	14	12	11	27	25	27	27	16	27	29	27	27	32	36	38	27	36	41	43	41	45	44	46	36	48	49	50	47	51	52	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	2	2	1	2	1	2	3	2	1	1	2	2	1	1	2	1	1	1	1	1	1	1
74500	-296.822010628738951	-303.677498579698351	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.778591611298811	-1	3	2	5	4	4	6	5	5	6	7	6	7	7	7	8	6	10	11	8	9	8	8	10	8	10	9	9	11	10	12	11	12	13	15	13	14	13	14	14	15	15	16	17	17	18	18	20	20	19	21	22	23	22	24	24	23	0	3	1	2	3	3	2	5	6	5	8	6	6	6	2	5	2	16	20	2	22	14	15	11	9	22	14	13	24	14	25	27	32	28	33	24	33	20	33	36	33	38	40	42	43	42	45	44	46	45	48	49	50	50	51	52	51	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	2	1	1
75000	-299.620272399795113	-306.475760350754513	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.738917234518551	1	2	2	5	3	3	4	4	5	6	5	6	5	6	7	7	5	8	11	8	8	10	8	10	9	9	8	10	11	10	11	12	11	13	14	13	15	14	13	15	16	15	16	18	17	17	19	19	20	19	21	19	23	20	23	23	26	0	1	1	1	3	3	2	3	6	8	3	6	6	13	1	5	6	13	10	12	14	14	15	16	18	14	14	20	11	27	25	27	27	28	39	18	39	32	27	36	42	32	40	42	43	41	45	44	46	45	48	46	50	50	51	52	55	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	3	2	1	1	2	1	1	1	2	1	2	2	1	1	2	2	1	1	2	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1
75500	-311.374694363419621	-318.230182314379022	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.767939601214958	1	3	2	5	4	4	5	5	4	7	7	3	5	6	7	6	5	10	8	9	9	10	8	9	9	9	9	8	11	10	11	12	11	14	14	14	13	12	13	13	15	15	16	17	17	16	19	19	20	20	21	21	22	22	23	24	25	0	1	1	2	3	12	2	5	12	5	8	3	12	6	4	5	6	16	10	28	14	21	15	11	28	28	14	12	24	14	25	18	27	20	27	24	22	33	21	11	38	38	36	41	43	38	45	44	41	47	48	49	50	50	51	52	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	1	2	2	2	2	3	1	1	3	3	1	1	1	1	1	2	1	2	3	1	1	1	1	1	2	2	2
76000	-322.657109272347725	-329.512597223307125	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.763232916838894	1	2	2	4	3	5	5	5	5	6	7	4	7	6	7	5	6	10	11	8	7	10	9	8	10	10	10	10	10	10	12	11	12	12	12	12	13	13	14	13	16	15	15	16	14	18	17	19	20	19	22	21	23	21	23	23	26	0	1	1	1	3	12	2	3	12	4	16	3	9	12	4	5	12	24	18	9	14	21	15	4	20	14	21	9	24	21	25	22	27	28	27	24	32	35	27	24	38	38	40	42	40	37	45	44	46	47	48	46	50	50	48	52	55	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	2	2	2	1	1	1	1	2	1	2	1	2	1	2	2	2	1	1	1	1	3	2	2	1	2	2	2	2	1	2	2	2
