step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68
88000	-390.643490880515969	-389.035682604326439	-1.607808276189514	0.000267863795152	0.000063399552189	0.236685783358952	0.430585363035246	1	5	6	3	8	7	10	9	10	9	9	6	12	9	10	11	11	11	10	11	13	12	11	11	13	11	13	13	13	13	14	15	15	14	15	15	17	14	14	16	18	16	16	20	17	17	19	18	18	19	18	18	17	19	17	17	17	19	19	19	17	19	20	19	20	21	21	21	0	4	2	1	3	4	12	12	6	2	6	1	11	2	8	8	2	8	3	6	24	16	12	7	8	2	12	3	2	15	3	19	2	2	12	25	4	13	5	31	28	2	11	46	33	13	31	42	28	56	32	39	38	41	4	11	31	39	12	17	15	16	47	37	43	48	6	38	1	1	1	1	1	1	1	1	2	2	1	3	2	2	1	1	3	1	2	2	1	1	2	1	2	4	4	3	3	2	5	2	5	3	4	1	7	1	2	2	2	5	4	2	1	1	2	1	2	2	2	2	2	1	6	4	1	2	8	4	3	4	1	1	2	2	5	3
88500	-378.413012718264440	-376.768567576408770	-1.644445141855688	0.000233082058508	0.000051803638245	0.222254937065965	0.358590049406790	-1	3	7	5	8	6	10	10	9	10	10	9	12	10	9	9	12	9	11	11	12	12	11	12	14	12	11	14	13	13	15	14	16	14	15	16	16	13	14	16	16	16	17	18	15	15	18	17	18	19	17	18	16	19	18	18	20	17	17	19	18	20	18	20	19	20	19	20	0	1	6	2	4	1	9	12	3	5	4	1	11	4	6	5	8	4	11	16	16	10	9	10	23	4	9	11	8	21	21	27	12	24	18	26	12	12	24	3	18	18	5	51	11	9	11	4	5	49	23	13	12	1	12	3	28	4	46	41	14	8	34	56	47	58	28	52	1	2	1	1	2	3	1	1	1	1	3	6	1	2	1	1	1	2	1	1	1	1	1	1	2	3	1	2	2	1	1	2	5	1	2	2	3	2	1	5	4	3	6	1	2	2	3	5	5	1	2	2	2	9	4	5	3	6	1	1	4	3	2	1	1	2	3	1
89000	-408.943356318313306	-407.385665175794770	-1.557691142518522	0.000389011427451	0.000101166907527	0.260061531329082	0.515610855001021	1	5	7	6	9	7	7	9	10	10	9	8	12	10	10	11	10	9	10	10	11	13	11	12	14	13	12	14	12	11	13	14	15	15	14	13	18	14	14	17	15	16	16	19	17	16	19	18	18	19	18	16	18	18	17	18	19	19	17	19	18	20	18	20	19	20	19	21	0	1	2	2	3	2	2	4	8	7	3	4	2	4	6	6	3	6	4	5	17	21	11	8	16	11	9	30	10	3	30	31	15	25	10	16	16	4	17	11	23	15	12	35	19	36	43	24	3	56	41	4	31	3	10	41	16	11	10	54	46	29	40	53	27	31	10	53	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	3	1	4	1	3	4	2	4	2	3	3	2	5	2	2	3	4	1	2	3	4	5	4	1	4	4	3	1	1	4	1	1	3	3	2	1
89500	-318.946153113918399	-316.416288787862925	-2.529864326055448	0.000249195881993	0.000020997385128	0.084260562252191	0.455016453500647	0	3	7	6	7	8	10	10	11	9	8	8	11	10	9	10	12	9	11	9	11	12	12	13	13	12	13	14	12	13	15	14	15	14	15	16	18	14	15	16	17	15	17	20	17	15	20	19	19	19	17	18	16	18	19	19	19	15	19	21	16	20	19	19	20	20	19	21	0	1	2	2	4	3	3	18	15	5	4	4	12	3	5	11	16	11	16	4	14	5	12	20	15	16	19	24	20	26	3	6	4	24	24	25	3	3	24	12	30	1	40	35	15	11	20	16	20	38	31	31	4	39	7	33	39	24	40	31	39	3	53	36	55	42	7	55	1	1	2	2	1	1	3	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	3	2	2	1	1	1	1	1	2	4	5	1	1	2	6	5	1	5	2	7	1	2	3	5	6	4	6	2	1	1	5	1	3	2	3	1	2	2	1	6	1	1	1	2	5	1
90000	-357.756323561978604	-356.290705468228339	-1.465618093750249	0.000208328679430	0.000066978995189	0.321506358951688	0.373328150618037	1	5	6	6	9	7	8	9	10	8	9	8	11	10	10	10	12	9	10	10	12	13	13	13	12	12	13	13	12	13	14	14	15	15	16	15	15	15	15	16	17	15	16	20	18	15	19	19	16	19	18	17	17	19	18	19	17	19	19	21	18	19	19	21	19	19	20	20	0	1	1	2	12	4	3	2	3	3	1	3	9	2	10	1	9	12	12	8	14	25	16	9	7	15	20	12	16	11	16	17	2	20	15	23	27	4	11	2	22	4	12	53	18	20	24	16	4	46	23	12	24	3	9	55	19	16	57	61	39	9	36	47	33	46	22	45	1	2	4	1	1	1	1	2	2	1	4	1	1	2	1	4	1	1	1	1	1	1	2	2	2	1	1	3	1	2	1	1	4	2	2	1	2	6	2	5	2	2	3	2	4	2	3	6	5	2	1	5	1	6	5	1	4	5	1	1	1	3	1	1	2	2	3	1
90500	-329.256669834722118	-327.664404160458616	-1.592265674263524	0.000139359367794	0.000033924134461	0.243429164454959	0.384580712695706	0	4	8	6	7	7	10	8	10	9	9	8	11	11	9	11	12	8	10	9	13	12	11	12	14	12	12	12	11	14	14	13	15	14	16	16	17	13	15	15	18	16	17	20	17	17	17	18	18	19	19	16	17	20	19	18	19	17	20	20	18	20	19	20	19	21	20	21	0	1	4	2	4	2	3	4	18	18	18	4	2	18	8	5	18	4	11	6	23	16	15	7	32	10	19	9	9	27	24	29	3	4	11	24	18	10	16	24	52	22	18	30	28	12	9	39	18	21	28	4	33	24	10	32	18	1	1	25	10	12	43	17	47	57	31	64	1	3	1	1	1	2	1	1	2	1	1	1	3	1	1	3	3	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	4	2	4	2	2	2	1	2	4	2	2	5	3	2	6	5	4	3	1	4	4	2	7	7	10	4	3	6	1	5	1	1	3	1
91000	-345.887537693403431	-344.248366570492919	-1.639171122910531	0.000222934690807	0.000049986005884	0.224218158702169	0.472608446583380	1	5	8	6	8	7	8	8	10	10	10	8	10	11	10	10	12	11	10	11	12	12	12	13	12	12	12	13	10	14	14	14	15	16	14	15	16	15	15	17	17	16	18	18	18	16	17	19	17	19	18	18	16	19	16	17	19	19	19	20	16	20	20	21	19	20	19	20	0	1	6	2	6	2	2	4	5	12	5	1	5	9	5	8	10	4	3	6	9	5	12	15	20	10	4	12	12	17	26	25	5	10	4	18	10	18	5	35	26	25	2	31	32	10	2	27	15	39	20	3	15	38	3	55	27	12	45	67	18	27	7	28	37	50	36	27	1	2	1	1	1	1	2	1	1	1	1	3	1	1	1	1	2	2	1	2	2	2	2	2	1	1	2	2	1	1	1	1	3	2	2	3	2	2	3	2	3	1	6	2	3	4	5	3	3	2	5	4	3	2	4	1	4	5	1	1	1	4	6	4	2	1	2	4
91500	-344.185426187317717	-342.473466258980920	-1.711959928336795	0.000351117106425	0.000070183348882	0.199885871687215	0.469163108928751	0	4	7	5	7	6	8	10	8	9	8	8	11	11	10	9	11	10	11	11	13	13	12	12	10	12	13	14	13	12	14	14	15	16	14	16	16	15	14	16	17	15	18	20	16	17	20	18	18	19	19	18	17	19	18	18	18	18	18	19	18	18	19	20	19	20	21	20	0	1	4	2	4	2	4	16	2	11	6	4	16	9	3	3	15	10	4	10	16	17	4	7	12	4	30	3	2	8	23	14	21	30	11	39	28	3	27	21	29	19	3	35	2	16	23	25	4	7	27	25	12	1	3	35	25	3	35	40	9	21	40	24	35	55	21	60	1	2	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	3	1	2	1	3	2	1	4	1	3	3	1	1	2	1	2	4	1	1	3	1	2	2	1	5	3	6	4	4	3	6	6	2	4	7	11	5	3	5	3	2	2	4	2	2	4	2	1	3	1
92000	-372.991578657272498	-371.563324726331075	-1.428253930941399	0.000256776424536	0.000092452259423	0.360049640811471	0.353577880341291	0	4	6	4	6	8	10	7	9	10	9	8	11	8	10	10	9	8	10	11	12	13	11	13	13	13	11	13	11	14	14	14	14	16	13	13	17	12	14	16	18	15	17	20	16	16	18	19	18	20	19	15	16	18	18	17	19	18	17	20	17	21	19	19	18	19	20	21	0	1	2	1	4	3	12	2	8	3	2	5	4	2	3	3	2	3	18	12	14	29	1	7	17	2	12	16	8	27	27	16	1	3	11	9	16	16	20	23	45	15	7	49	38	2	3	55	3	54	30	3	10	1	32	35	28	3	3	33	16	49	46	36	24	37	38	67	1	2	1	4	1	1	1	2	1	2	2	1	4	2	2	2	2	1	1	1	2	1	6	2	2	4	1	2	2	1	2	2	7	4	2	2	3	1	1	5	1	4	4	1	3	6	5	1	7	1	2	4	2	10	1	2	2	6	5	3	2	2	1	2	2	1	5	1
92500	-414.229815652117509	-412.377807392506611	-1.852008259610908	0.000370639588172	0.000061179306774	0.165064145132097	0.364673938272481	0	4	8	6	9	6	9	9	9	8	9	8	10	7	9	10	11	11	11	10	12	11	12	11	11	12	12	13	12	12	14	13	14	15	13	16	18	15	15	17	17	17	17	20	18	17	19	18	19	19	17	18	18	20	18	19	19	17	18	20	17	21	19	20	19	21	20	21	0	1	6	1	14	2	1	4	2	6	6	2	10	4	10	10	2	4	11	14	10	15	15	15	12	25	3	11	20	16	14	11	14	29	25	27	2	4	21	4	35	33	4	56	12	19	4	18	40	3	30	18	2	12	11	10	18	24	24	37	2	23	28	46	24	41	4	37	1	1	1	3	1	1	6	1	2	1	2	2	1	1	1	1	4	2	1	2	1	1	2	1	2	1	2	2	1	1	3	2	3	1	1	2	6	4	1	3	2	3	4	1	6	2	5	3	1	5	4	3	7	7	4	4	4	2	5	1	5	7	2	1	4	2	9	1
93000	-434.681784282346314	-433.267320233302087	-1.414464049044214	0.000220883041087	0.000083574937223	0.378367378554536	0.472311442982887	-1	5	7	6	8	7	9	9	11	9	9	7	12	10	10	11	10	11	10	9	12	12	12	11	13	12	12	14	12	13	14	14	15	16	16	13	15	14	16	16	18	16	17	19	17	15	18	19	18	17	18	18	17	16	18	17	17	17	19	20	18	21	19	20	19	20	20	21	0	1	4	2	4	2	12	3	8	3	12	2	2	3	7	12	1	17	4	6	10	14	10	20	20	11	17	15	15	21	29	7	11	29	36	17	24	14	13	27	43	36	30	46	15	36	24	3	3	33	25	13	3	36	42	22	30	16	4	51	12	10	61	40	55	28	40	63	1	2	1	1	2	1	1	2	2	1	1	1	2	1	1	2	5	1	2	2	1	1	1	1	2	2	1	2	1	1	1	2	3	2	3	1	1	3	2	2	1	3	1	2	3	1	5	5	4	2	2	2	4	2	1	3	1	3	5	2	3	6	1	2	1	3	3	1
93500	-368.235951685369798	-366.500983449950922	-1.734968235418856	0.000454757127338	0.000087880620944	0.193247374610999	0.464328618270829	0	5	8	5	7	7	8	9	10	9	10	8	11	11	8	10	11	10	10	11	13	11	12	11	12	13	13	12	12	12	14	15	15	16	16	15	16	14	15	16	16	15	18	19	14	17	20	18	18	18	18	18	16	19	19	17	19	16	20	20	18	20	18	19	20	20	20	22	0	1	6	1	4	2	4	12	10	15	12	2	12	18	4	7	4	10	12	5	29	10	11	10	12	10	19	2	2	15	23	16	20	18	15	3	5	27	21	12	12	12	21	11	2	2	13	27	12	37	56	4	25	34	25	42	1	11	21	50	13	10	42	46	50	41	25	60	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	2	2	3	3	2	1	1	2	4	2	4	3	1	1	4	3	3	3	3	5	5	5	2	4	1	1	6	4	2	4	1	8	2	4	1	4	3	2	1	1	2	6	1
94000	-458.210480691931991	-456.745309833811461	-1.465170858120521	0.000299185019938	0.000096307549111	0.321899636323047	0.482740809670905	1	5	8	6	8	7	10	7	11	10	9	9	11	10	9	11	11	11	10	10	11	13	12	11	13	12	12	12	12	14	15	14	16	14	13	13	17	14	15	17	18	17	17	19	17	17	19	19	15	18	18	18	17	20	18	18	18	18	18	20	19	20	18	20	20	20	21	21	0	1	6	2	4	4	4	4	11	4	8	8	3	2	4	19	10	8	2	6	8	17	24	10	13	11	21	1	10	23	28	9	10	36	26	21	35	4	25	18	31	14	13	45	25	24	45	45	9	49	29	14	15	4	42	22	35	38	10	63	18	9	36	58	63	25	24	33	1	2	1	1	1	1	1	1	1	2	1	1	1	3	2	1	1	2	3	2	3	1	1	1	2	2	1	5	1	1	2	1	3	1	1	1	2	4	1	3	1	3	3	2	2	3	1	1	1	1	2	3	5	4	1	3	3	2	4	1	3	5	3	1	1	3	5	2
94500	-350.291894685514478	-348.482500656045829	-1.809394029468677	0.000237258486716	0.000041375644293	0.174390576561626	0.475932174153251	1	5	7	6	9	7	10	8	10	8	10	9	12	8	9	11	11	10	9	8	12	13	11	13	14	11	13	14	11	12	13	15	16	15	15	15	15	13	14	16	17	16	16	19	17	15	19	15	19	19	19	19	17	20	18	17	19	18	18	21	17	20	20	19	19	20	19	22	0	1	2	2	10	1	10	1	3	2	8	8	2	3	1	12	4	4	3	2	10	19	9	10	21	9	5	22	3	12	26	24	1	20	14	27	3	9	27	38	42	16	10	55	2	10	13	4	2	35	37	24	9	21	24	23	10	25	41	56	25	10	33	13	45	64	14	40	1	2	1	1	1	3	1	4	2	1	1	1	4	1	3	1	2	3	1	1	2	3	1	3	1	1	2	1	2	1	1	1	8	4	4	1	4	1	1	2	1	2	2	1	5	4	4	3	7	2	2	2	5	5	3	2	6	2	1	2	1	7	2	3	1	1	7	3
95000	-380.590167812970890	-378.854889687307434	-1.735278125663482	0.000276156630312	0.000053342656325	0.193160874917586	0.426916856805155	1	4	7	6	7	8	8	9	10	7	10	8	10	9	9	11	9	11	8	10	13	13	11	13	13	9	13	12	12	14	14	15	15	13	14	15	17	13	16	17	18	16	17	19	15	15	20	19	17	20	19	16	17	19	18	19	19	18	20	20	17	18	19	20	19	19	21	20	0	1	1	1	2	4	4	12	8	4	6	4	3	10	5	15	10	9	4	14	23	9	12	15	14	10	23	11	15	25	21	21	16	4	3	18	4	15	27	4	33	12	24	43	4	12	42	1	33	53	53	10	4	7	49	40	24	3	35	33	20	34	36	55	53	35	12	55	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	2	4	1	4	3	2	4	1	4	1	1	4	3	1	7	1	1	1	3	7	5	1	1	2	6	3	3	3	2	2	1	1	3	7	1
95500	-350.808158122608461	-349.142205126492740	-1.665952996115735	0.000206479625948	0.000044310737946	0.214601018102818	0.385792171720255	1	4	8	6	7	7	10	10	11	9	10	8	8	11	10	10	11	10	11	10	13	13	11	12	13	12	13	12	13	13	14	15	16	14	16	16	17	15	15	15	16	17	17	19	16	16	19	19	16	19	19	17	17	19	19	19	19	17	19	20	17	21	18	21	19	21	19	21	0	1	6	2	4	1	2	1	7	5	12	4	1	4	6	13	4	12	15	6	14	10	4	15	4	4	17	6	8	23	27	34	25	1	4	24	20	4	17	2	29	38	4	58	4	2	13	25	11	52	43	2	38	18	28	37	15	6	58	46	16	31	35	59	58	50	2	57	1	1	1	1	1	2	3	3	1	1	2	1	3	3	1	1	2	1	1	1	1	2	2	1	4	3	1	3	2	1	1	1	1	5	5	2	3	4	2	7	2	1	7	1	4	4	4	4	4	1	2	7	1	3	4	1	4	5	1	1	4	4	1	1	1	1	6	1
96000	-379.715045177579441	-378.147314928013202	-1.567730249566265	0.000243828388732	0.000062170282784	0.254975571579931	0.431266534118518	1	5	7	6	8	7	9	8	11	8	10	8	10	10	10	11	11	11	10	10	13	12	12	13	12	13	11	10	13	14	15	13	15	15	14	16	16	15	16	13	18	17	17	18	17	14	20	18	17	19	19	18	18	19	18	18	18	18	20	20	19	21	19	21	20	20	17	20	0	1	2	2	3	2	3	3	19	6	12	2	4	2	7	7	3	7	12	2	15	14	3	27	12	12	5	12	27	22	25	16	10	4	3	32	25	20	29	10	23	2	20	46	30	19	12	12	15	16	57	12	32	16	11	36	28	27	58	63	35	30	55	59	67	57	27	56	1	2	1	1	1	1	1	1	1	1	1	2	2	3	1	2	2	1	1	3	2	1	3	1	2	3	1	1	1	1	2	1	3	5	3	1	2	4	2	3	2	6	3	2	2	2	8	4	2	3	1	3	2	5	5	1	4	3	2	1	3	4	1	1	2	1	3	1
96500	-357.481821669892781	-356.105351641175616	-1.376470028717147	0.000296132574593	0.000135266223397	0.456775900399623	0.413687116269303	1	4	7	6	7	8	8	9	11	9	9	8	12	10	9	11	11	11	10	10	12	12	12	11	14	13	11	13	12	14	15	14	15	14	14	15	17	13	13	15	17	16	18	18	17	16	20	19	17	17	17	17	16	19	19	17	20	17	19	21	18	20	19	20	19	20	19	21	0	1	2	2	2	4	4	4	12	3	4	3	1	15	4	8	20	12	11	2	6	18	20	11	20	4	2	11	9	3	15	17	15	9	22	23	9	9	2	18	27	18	24	52	38	1	10	36	20	13	11	12	25	39	38	35	65	36	24	44	4	50	52	46	49	33	25	48	1	2	2	1	2	1	1	2	2	2	1	1	4	1	2	1	1	1	1	3	2	1	1	1	2	3	4	1	1	3	4	2	4	1	1	1	2	1	5	2	3	4	3	1	2	6	7	3	4	2	3	3	1	3	4	2	1	1	4	1	6	1	1	2	1	3	2	1
97000	-327.350564125118922	-325.771501926309497	-1.579062198809410	0.000289211674637	0.000072157025181	0.249495547754898	0.587835498080833	1	5	8	6	8	7	8	8	10	10	9	9	10	10	10	9	10	11	10	10	13	12	9	13	14	12	10	14	12	11	15	14	16	14	15	16	17	14	15	17	18	16	15	19	18	15	18	18	17	19	18	18	17	17	18	18	19	16	19	20	18	19	20	20	18	19	20	21	0	1	2	2	4	2	2	2	5	3	5	5	4	4	7	4	16	6	4	7	7	27	4	15	17	10	5	16	23	19	21	10	3	16	3	28	10	16	27	28	58	10	2	42	2	12	42	2	12	55	21	43	22	4	35	36	35	3	37	43	32	10	32	56	39	61	49	51	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	1	1	2	2	1	3	1	1	1	2	1	1	3	2	1	1	2	4	3	3	1	2	3	2	2	1	2	5	2	7	3	1	7	3	1	2	2	2	4	1	1	2	5	1	2	2	6	3	1	2	1	1	1
97500	-322.003361978939040	-320.632745724973063	-1.370616253966004	0.000145180358780	0.000069450774738	0.478375830739614	0.435035213796811	1	4	8	6	9	7	7	9	11	9	10	8	12	10	10	11	11	8	10	10	12	12	12	12	14	12	13	14	12	13	14	15	14	15	14	15	18	14	15	16	14	17	17	19	15	15	20	17	19	19	18	18	18	20	17	18	19	18	20	21	19	19	19	20	19	20	21	22	0	1	7	2	6	2	1	4	7	18	3	4	12	18	10	4	10	4	18	10	5	3	15	14	30	10	8	15	18	15	6	18	4	18	16	12	18	15	26	15	22	10	16	43	20	10	20	10	2	28	33	1	55	15	15	48	38	12	22	34	40	15	12	29	31	50	49	12	1	2	1	1	1	2	3	2	2	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	1	5	4	2	2	2	4	5	2	1	3	1	4	3	1	2	4	5	4	6	3	2	8	1	6	3	1	3	6	5	3	2	5	5	4	2	1	1	5
98000	-374.567319880034120	-373.075735099084227	-1.491584780949879	0.000393499221486	0.000118316012221	0.300676610677451	0.515877837931826	0	4	7	6	7	8	10	8	10	9	10	8	12	11	10	10	12	11	11	11	12	12	12	13	13	12	12	13	12	12	12	15	15	16	15	15	18	14	14	15	17	16	17	19	14	16	18	18	19	19	18	18	16	19	19	18	18	18	18	20	16	20	20	20	20	20	20	20	0	1	2	2	4	3	4	4	6	6	5	4	7	16	6	1	16	7	12	16	15	9	8	9	7	4	8	15	9	14	11	8	15	22	16	29	3	2	9	45	5	39	45	61	3	2	30	43	43	29	31	22	16	16	59	53	14	40	16	32	13	3	32	56	44	44	3	51	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	5	1	1	3	1	2	1	1	2	1	3	2	1	1	1	1	3	2	2	3	2	6	4	2	1	4	1	1	1	3	6	3	1	1	4	3	3	3	4	1	1	4	1	3	2	1	6	2	1	1	1	7	1
98500	-498.061387291286962	-496.194985802326698	-1.866401488960240	0.000368098621770	0.000059674716402	0.162116109306359	0.533012792892169	-1	4	8	6	9	6	9	8	11	10	10	8	11	8	8	9	12	10	9	11	11	13	12	12	14	13	13	13	12	13	15	14	15	15	16	15	16	14	14	16	18	16	17	19	17	17	19	16	18	19	19	16	17	19	18	19	19	18	18	20	18	19	19	20	18	20	20	22	0	1	6	2	2	2	4	4	16	15	3	6	12	1	6	6	11	3	2	5	8	10	15	5	23	11	9	16	15	5	25	17	4	4	9	26	21	4	9	3	36	5	7	53	11	4	11	15	46	35	5	22	39	15	53	33	30	22	42	44	4	22	10	37	39	39	28	44	1	2	1	1	3	1	1	1	1	1	1	1	2	5	1	2	1	1	3	1	1	2	2	1	1	2	1	2	3	2	1	1	4	4	2	1	3	3	1	2	1	3	5	1	2	4	5	5	1	2	5	1	3	7	1	1	3	2	1	1	5	2	4	2	1	3	4	1
99000	-329.478225995235334	-327.922878773117304	-1.555347222118004	0.000261676064613	0.000068371337878	0.261282352969414	0.555554117705306	1	4	7	6	9	8	8	8	11	9	10	8	11	11	9	9	11	10	10	10	11	12	12	12	13	11	13	14	11	13	15	15	16	12	14	15	17	15	16	17	17	15	17	19	17	16	20	18	17	20	18	18	17	19	18	18	19	18	19	20	16	21	19	19	19	21	20	18	0	1	4	2	2	4	2	4	8	3	16	4	5	3	6	7	1	6	3	7	16	10	2	16	13	4	26	3	10	20	30	22	42	2	10	35	28	3	38	4	9	3	2	61	12	3	13	15	10	32	38	22	25	3	33	49	32	61	3	55	13	51	58	43	53	63	2	33	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	5	1	1	1	1	2	3	1	1	3	1	3	1	1	1	1	1	2	2	1	1	4	1	5	3	3	7	1	5	4	3	4	5	2	2	2	2	7	1	1	1	1	3	1	4	2	1	1	1	1	7	2
99500	-444.204179540947052	-442.559038406448167	-1.645141134498906	0.000303737079423	0.000067429177763	0.221998505718486	0.445466890230240	0	4	8	5	8	7	9	10	11	10	9	9	11	10	10	11	12	11	10	11	11	13	12	13	12	11	13	13	12	13	14	14	16	14	14	15	17	14	14	17	17	16	17	19	17	17	19	16	17	18	19	17	16	19	19	19	17	18	19	20	17	21	19	20	20	21	20	19	0	1	4	2	6	4	6	12	11	12	6	2	1	3	12	8	2	6	4	5	15	5	4	9	11	11	19	7	2	19	15	16	21	16	25	8	3	25	9	3	14	15	6	29	11	27	49	9	12	36	57	12	15	31	4	39	31	16	29	39	1	15	40	41	63	49	49	57	1	1	1	1	1	1	1	1	1	1	2	2	5	1	1	1	5	1	3	1	1	2	3	1	1	1	2	3	3	1	1	2	2	1	1	3	4	1	1	4	3	3	4	3	4	3	2	2	3	1	1	4	3	2	6	3	1	2	2	3	4	6	2	2	1	3	2	1
100000	-311.246137826172912	-309.751681374418695	-1.494456451754235	0.000155801271205	0.000046519890385	0.298584793467825	0.474646009320156	1	4	7	6	8	8	9	8	11	10	8	9	11	11	9	10	10	8	11	10	12	12	9	12	13	12	12	14	12	13	14	14	16	15	14	16	16	13	16	16	18	16	18	20	17	15	20	18	18	19	18	18	17	18	18	18	16	18	19	21	18	19	19	20	19	20	18	20	0	1	2	1	4	4	3	4	6	8	2	4	2	12	6	11	4	4	12	11	19	18	1	20	22	12	13	16	10	9	13	38	11	22	16	14	3	14	3	18	30	25	12	19	25	22	36	39	39	52	34	12	3	24	3	24	5	30	22	63	20	20	31	51	45	63	37	33	1	2	1	3	1	1	1	1	2	1	1	1	3	2	1	1	2	1	1	1	1	2	4	1	1	1	1	2	1	1	2	1	4	3	3	3	4	1	5	5	4	1	5	5	3	1	3	1	1	1	1	5	4	4	5	2	4	3	3	1	4	4	3	1	1	1	1	2
