step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
27000	-454.730974397647685	-461.586462348607085	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512579736331874	1	3	3	4	4	3	5	4	6	5	6	6	7	7	7	8	8	9	7	7	7	6	10	9	10	9	9	9	10	10	9	10	10	11	10	10	11	11	10	9	12	11	11	12	11	12	12	11	15	10	14	14	13	12	11	14	13	15	18	16	14	18	16	16	14	16	18	15	16	14	20	17	20	21	20	21	19	22	21	21	22	23	0	1	1	2	1	1	1	3	5	5	2	8	11	10	2	9	11	15	4	7	9	10	22	5	28	15	2	13	2	17	13	9	20	28	16	17	13	23	40	8	11	27	28	29	35	20	1	40	53	1	32	30	1	7	27	8	18	19	66	44	40	28	25	45	55	1	44	37	29	33	49	64	59	66	2	44	35	80	67	67	44	60	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	3	1	4	1	1	2	1	1	1	1	1	1	1	2	3	1	1	1	1	3	5	1	2	3	2	3	4	3	1	3	3	4	1	3	3	2	3	2	1	9	4	2	2	2	3	1	1	4	7	6	4	1	1	2	4	4
27500	-460.623892423189943	-467.479380374149343	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.503399773902724	1	3	3	3	5	3	5	4	6	5	7	6	7	7	7	8	7	8	7	5	8	7	9	8	9	8	10	11	8	10	9	10	10	9	11	9	10	11	10	11	11	11	10	11	10	11	12	12	14	12	14	13	14	11	13	14	14	15	16	14	15	18	17	17	16	17	17	16	17	15	20	17	21	20	20	21	19	21	21	22	22	22	0	1	1	1	2	1	3	1	1	3	7	20	10	7	5	13	12	2	7	2	19	1	1	15	11	1	9	31	22	19	2	7	34	10	1	24	8	11	22	21	24	43	17	43	2	23	17	39	27	13	27	18	43	12	2	38	39	36	60	27	1	56	38	60	43	53	21	54	53	22	38	53	72	58	14	58	57	74	77	65	76	26	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	4	1	1	3	1	1	1	1	4	2	1	2	5	1	4	2	1	2	1	1	2	1	3	1	3	1	3	2	2	3	2	2	5	3	1	3	1	3	6	2	3	1	2	2	6	3	1	4	4	1	3	2	7	3	3	1	1	3	1	5
28000	-382.365189576981095	-389.220677527940495	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556749686776783	1	3	2	3	4	3	4	4	7	6	6	7	6	7	8	7	8	8	8	7	8	7	9	9	7	8	8	11	9	10	8	9	10	9	11	8	8	10	10	9	11	11	10	12	10	10	12	12	14	12	13	14	14	12	12	15	15	13	15	14	13	18	17	15	15	16	16	18	17	17	21	19	19	21	20	22	21	23	21	23	23	24	0	1	1	1	2	1	1	3	10	8	1	3	2	5	13	7	13	13	4	13	5	8	17	22	13	13	2	6	16	13	25	2	21	2	21	10	13	17	13	18	27	14	21	35	31	36	2	39	44	21	42	27	40	7	1	6	55	21	29	38	17	70	65	13	51	2	1	35	65	64	44	70	69	67	1	24	67	71	73	74	74	81	1	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	2	1	2	1	1	1	1	1	3	3	1	2	1	2	1	3	2	2	1	1	1	1	2	2	1	1	1	1	4	1	1	3	1	2	3	4	4	5	1	3	2	2	3	1	1	4	1	5	5	3	1	1	4	1	1	2	10	5	2	1	1	1	1	1
28500	-449.008957522645517	-455.864445473604917	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462734945423877	0	3	2	2	3	3	5	4	7	6	6	5	6	5	7	8	9	9	7	7	7	8	10	9	10	10	9	10	8	9	9	10	10	11	9	9	10	11	9	10	12	10	11	12	12	12	11	13	14	13	14	15	14	12	12	14	15	14	17	14	15	17	17	14	15	17	17	18	16	17	19	20	20	21	17	21	20	21	21	23	22	23	0	3	1	1	1	1	4	3	5	3	1	4	3	4	11	1	15	1	12	14	1	21	22	20	7	14	14	21	19	13	21	22	11	1	19	19	21	22	13	15	35	16	29	38	47	16	24	42	42	45	40	41	21	21	16	55	48	1	29	55	41	51	57	19	44	16	16	50	52	41	19	21	58	22	19	38	63	58	52	78	46	76	1	1	1	1	2	1	1	1	2	2	3	1	2	1	1	4	1	4	1	2	4	1	1	1	2	4	3	1	1	3	1	1	1	7	1	1	2	2	2	2	2	1	3	1	1	2	1	1	2	1	2	2	3	2	3	1	1	7	4	1	2	1	1	3	2	5	4	2	1	1	4	6	3	5	8	4	2	3	3	1	5	1
29000	-478.242829672393611	-485.098317623353012	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606601343546561	1	3	2	2	5	3	4	4	7	6	7	6	6	5	6	7	6	9	7	8	8	6	10	8	9	9	9	8	10	11	9	10	11	10	10	7	10	12	8	10	11	12	8	12	10	10	13	12	15	13	14	15	14	12	11	13	15	13	18	16	16	15	17	15	15	16	17	17	17	15	20	20	20	21	19	20	21	21	19	23	21	23	0	3	1	1	1	1	6	3	14	7	2	8	3	8	7	5	2	16	5	3	9	6	1	19	21	15	17	12	36	45	12	1	37	20	43	8	8	7	8	13	37	2	15	13	19	20	27	16	23	22	45	54	44	11	36	35	34	45	60	53	44	1	54	29	45	47	1	57	50	18	50	27	66	71	49	65	56	1	69	74	72	75	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	1	2	3	1	1	2	1	1	2	1	1	3	1	2	1	1	2	3	2	1	1	5	1	2	1	1	2	3	2	3	3	1	1	3	2	1	2	1	1	1	2	6	2	3	2	2	6	1	2	3	5	6	2	1	2	2	3	8	1	1	1	2
29500	-439.665594493140929	-446.521082444100330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.494355164253863	1	2	3	3	4	3	4	5	8	4	5	6	6	5	8	8	9	8	7	7	6	6	10	8	10	8	9	10	9	11	7	10	10	9	11	8	10	11	10	10	10	9	10	11	12	10	10	12	13	12	15	14	14	12	10	14	15	15	18	16	14	16	17	16	16	16	18	17	16	16	20	18	21	22	21	21	20	22	21	22	22	23	0	1	1	1	1	2	1	10	3	2	1	10	10	6	1	1	16	1	3	1	7	10	17	12	9	2	5	8	8	21	14	8	21	1	19	12	8	27	13	16	24	26	5	18	39	1	9	25	10	8	56	50	30	2	12	42	34	28	57	19	25	28	55	44	24	25	52	57	61	51	17	64	51	38	65	28	61	41	72	67	16	69	1	1	1	1	1	1	1	1	2	2	2	1	1	1	4	4	1	3	1	4	1	1	1	2	1	2	2	3	2	3	1	2	2	3	2	1	3	2	1	1	1	1	3	2	1	3	1	1	5	2	1	1	2	5	3	3	3	4	1	4	2	4	3	2	5	4	2	1	1	1	5	2	3	3	2	4	3	6	1	2	8	3
30000	-471.563719624540681	-478.419207575500081	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468606207500577	1	3	3	4	3	3	5	5	8	4	5	6	6	7	7	7	8	9	6	7	8	6	11	8	8	10	10	11	10	11	10	10	8	9	10	10	9	10	9	11	11	9	11	12	11	12	13	13	14	12	14	14	13	10	12	14	14	15	17	14	14	17	17	16	15	16	17	17	17	16	19	19	18	21	20	22	20	22	22	23	22	23	0	1	1	2	1	1	10	6	8	5	1	6	10	2	1	4	15	13	5	22	7	8	8	10	4	2	9	7	14	38	2	2	10	13	21	8	13	20	21	18	19	10	18	37	32	43	2	23	47	1	39	46	41	14	13	26	43	50	66	55	14	26	25	27	48	9	2	16	58	57	68	27	66	69	21	65	73	51	59	58	51	75	1	1	1	1	1	2	1	1	1	1	2	2	1	3	2	1	1	2	2	1	1	1	5	1	2	5	1	2	3	1	3	4	3	2	1	2	1	1	1	1	2	3	1	1	1	1	6	1	1	4	2	1	1	1	3	2	2	1	1	1	2	5	4	5	1	2	6	6	1	1	1	6	1	2	9	4	1	5	2	2	4	2
30500	-389.705632543164256	-396.561120494123656	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.423965314759186	0	2	3	4	4	4	4	5	7	6	4	6	5	6	7	9	8	8	8	6	9	6	11	8	9	10	10	11	9	10	10	10	11	10	9	7	10	10	8	9	11	12	10	11	12	11	13	12	15	12	13	14	13	12	13	14	14	12	18	15	15	17	18	16	15	16	17	17	18	16	20	16	19	22	19	21	20	22	22	22	21	24	0	1	1	2	2	2	2	1	7	5	1	6	1	1	14	2	14	8	5	2	20	11	8	20	19	16	17	26	9	21	36	19	19	14	2	5	20	10	2	9	6	21	25	10	28	38	25	8	23	8	33	45	46	1	44	41	58	7	48	43	44	14	64	17	54	8	50	60	61	31	67	14	67	14	1	9	17	14	58	40	57	75	1	1	2	1	1	1	1	1	1	1	1	1	2	3	1	3	1	2	2	2	2	1	3	1	1	1	1	1	1	1	2	1	2	2	3	1	3	2	3	1	3	1	1	3	1	1	2	3	2	4	1	1	1	5	1	1	1	2	2	3	2	4	2	3	1	6	2	1	2	3	2	3	1	8	9	5	6	8	4	4	3	2
31000	-428.893090212478796	-435.748578163438196	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532222452613207	1	2	2	4	3	4	5	4	7	6	6	6	6	7	7	8	5	8	7	7	8	7	11	8	9	9	9	10	9	11	10	10	11	9	11	9	10	12	9	9	12	10	9	11	11	11	12	12	15	12	15	14	13	11	11	12	13	13	17	16	13	17	17	15	14	17	16	16	18	16	21	18	20	20	20	19	21	23	20	22	21	24	0	1	1	1	1	1	2	5	17	3	8	6	7	11	2	9	1	17	10	2	5	17	2	8	12	12	22	21	18	8	1	40	9	1	2	4	8	32	2	15	34	21	13	39	18	29	39	15	44	40	65	56	14	13	1	18	54	33	52	2	54	22	52	41	30	27	44	58	51	65	76	48	61	67	69	67	79	67	66	74	70	69	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	2	1	2	2	1	4	2	1	2	1	1	1	3	2	1	2	3	6	2	3	2	3	1	1	1	1	1	1	1	2	2	1	1	1	1	3	2	6	2	1	1	1	7	1	7	1	2	2	4	4	1	1	1	1	2	3	2	1	1	1	4	1	1	3	2
31500	-450.636512202080667	-457.492000153040067	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509921232848894	1	2	3	3	5	3	5	4	7	6	7	6	6	6	7	8	8	10	8	7	9	7	11	8	9	9	8	10	9	9	8	11	10	10	9	9	8	12	10	9	12	12	11	12	11	11	12	12	14	11	14	14	14	13	11	13	14	15	18	16	14	18	17	13	14	17	17	16	16	17	21	20	20	21	21	21	20	23	21	21	22	24	0	1	1	1	2	1	6	6	10	2	1	7	8	4	2	2	20	36	9	5	15	5	12	12	15	9	1	14	8	22	12	36	30	2	10	13	1	43	19	4	33	43	26	32	40	27	2	13	42	29	23	43	28	5	21	32	38	57	45	53	34	52	44	2	38	48	51	13	17	55	67	2	69	68	27	29	65	74	41	41	38	81	1	1	1	1	2	1	1	1	1	2	4	1	1	1	3	3	1	1	1	1	1	1	3	1	1	2	3	2	3	1	1	1	1	3	2	1	4	1	1	3	1	1	1	1	1	2	3	3	1	1	2	2	1	3	1	1	1	1	3	1	2	2	2	5	1	3	2	4	4	3	2	8	2	2	11	5	2	2	5	3	5	1
32000	-424.820465417686307	-431.675953368645708	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.384038165608759	-1	3	3	3	5	4	4	5	7	6	6	7	6	7	7	9	9	10	7	5	8	7	9	9	10	9	7	9	10	10	9	10	10	9	8	8	9	12	10	10	10	12	9	10	11	11	12	12	14	13	14	15	12	11	11	14	14	13	15	15	14	18	16	15	15	15	16	16	17	16	21	20	20	21	19	21	20	22	20	22	21	23	0	1	1	1	2	1	2	7	4	1	2	8	8	1	13	13	13	14	1	2	20	8	19	27	28	19	13	19	22	12	22	20	37	2	13	10	2	23	14	4	3	15	15	35	30	4	2	40	13	21	45	51	25	7	21	37	20	28	47	53	25	14	38	13	54	47	7	33	34	47	69	48	57	67	13	7	33	14	45	9	49	52	1	2	2	1	1	2	1	1	2	3	1	2	1	3	1	1	2	2	4	1	1	1	1	1	1	1	1	1	2	2	2	2	1	3	1	1	2	1	3	3	5	3	1	1	1	4	5	1	4	2	1	1	1	5	1	3	4	3	1	2	1	5	1	4	2	1	4	3	4	1	3	5	3	2	4	7	5	5	3	5	3	3
32500	-461.471248861234074	-468.326736812193474	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558990472824242	0	2	3	4	4	3	5	4	6	6	5	6	6	7	8	8	8	10	6	7	8	8	11	9	7	10	9	10	8	10	9	10	10	10	10	9	11	11	9	10	11	11	11	10	11	12	12	12	14	13	15	15	13	13	12	13	14	15	17	15	15	17	18	15	14	17	17	17	17	16	20	19	20	21	21	22	20	21	21	22	22	23	0	1	1	2	1	1	3	6	8	5	1	7	5	9	10	19	8	36	7	8	3	7	25	21	10	24	22	21	2	14	2	20	16	11	29	29	14	36	14	31	15	27	21	16	26	32	27	31	40	10	40	53	29	22	14	15	26	2	39	45	24	40	27	56	45	40	50	60	23	28	1	25	72	63	51	59	52	51	57	78	74	76	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	2	2	5	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	2	3	4	3	1	2	4	2	3	2	4	5	2	3	2	5	1	2	3	1	1	3	3	6	4	1	1	4	2	2	2	4	1	1	1
33000	-463.190049167289885	-470.045537118249285	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555825226159767	1	3	2	4	4	3	4	3	6	5	5	7	7	6	7	7	8	10	6	5	9	8	10	8	9	8	10	11	10	11	8	11	11	10	10	10	9	11	10	9	11	10	10	11	10	11	11	13	13	12	15	14	13	11	12	14	15	15	18	15	16	17	16	17	15	16	16	17	17	16	20	18	19	21	20	21	19	22	21	22	21	24	0	1	1	8	1	1	6	3	20	5	2	19	6	3	1	2	14	17	4	1	10	20	12	20	31	2	20	43	16	17	13	12	34	11	22	31	20	14	16	14	26	15	5	31	9	17	2	26	30	39	30	38	46	13	27	26	36	50	48	30	41	45	51	19	28	42	17	58	58	53	65	64	67	51	43	77	69	77	52	77	47	77	1	1	1	1	2	1	1	1	1	1	1	1	3	2	4	2	1	1	2	2	2	1	2	2	1	2	2	1	2	1	1	1	1	2	2	1	2	2	1	1	2	3	4	2	1	2	3	3	1	1	3	2	1	2	1	4	3	2	2	2	2	4	1	5	2	4	5	1	1	1	3	1	2	2	5	1	1	2	3	1	4	2
33500	-520.729111290071160	-527.584599241030560	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.418022458438143	0	3	3	3	4	2	4	5	8	6	5	7	6	6	7	9	8	9	7	7	7	8	9	8	9	9	9	11	8	10	9	10	11	9	8	9	11	11	10	9	11	11	11	10	11	12	13	12	13	12	14	15	13	12	13	13	13	15	18	16	14	17	17	16	15	15	16	17	17	16	18	17	20	21	20	20	19	21	21	23	23	23	0	6	1	1	3	1	4	3	21	3	1	3	7	2	2	12	5	12	7	14	5	1	10	8	3	19	21	30	1	5	14	10	26	22	2	13	25	24	19	9	18	1	36	29	34	22	22	25	22	19	12	53	25	2	2	44	44	44	48	14	21	24	18	22	54	12	13	64	53	30	14	49	41	58	25	70	22	22	68	74	78	40	1	1	1	2	1	1	1	1	1	2	3	2	1	1	2	2	2	1	1	1	1	4	1	1	2	1	2	1	4	3	1	3	1	1	2	2	1	1	1	1	1	5	1	1	1	2	3	2	2	3	3	1	3	4	6	1	1	4	3	7	4	6	4	5	2	4	4	1	3	2	4	1	5	3	6	2	5	5	2	1	1	6
34000	-473.656040427714800	-480.511528378674200	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.379801915439919	1	3	2	3	4	3	4	4	8	4	6	6	7	7	7	8	9	10	5	6	8	8	10	8	9	9	9	9	9	10	9	10	10	7	9	10	10	11	10	10	11	11	10	11	8	12	12	12	14	11	14	15	13	9	13	14	14	14	18	16	14	18	17	17	15	16	16	15	17	16	21	19	20	21	20	21	20	21	22	22	23	23	0	3	1	3	1	1	3	4	11	3	8	2	1	12	8	1	22	19	2	1	7	12	13	34	4	15	14	16	5	19	6	2	45	1	8	34	35	11	13	35	25	27	4	19	7	29	27	30	44	1	43	43	28	14	27	10	54	13	46	1	36	35	68	53	61	51	39	46	29	30	12	63	64	67	51	33	56	1	74	41	57	62	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	3	1	4	1	3	2	1	2	1	3	1	1	1	1	2	3	4	1	3	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	4	1	2	2	1	2	5	3	4	4	10	1	6	1	3	1	1	4	2	3	2	6	2	2	2	3	6	4	10	1	4	5	3
34500	-421.342575593813365	-428.198063544772765	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.684656839878267	1	2	2	3	5	4	4	4	7	6	5	7	6	7	7	8	7	10	7	8	8	7	10	8	9	10	9	11	8	10	10	10	8	11	10	10	10	10	9	9	12	12	11	12	11	12	12	11	14	11	14	13	13	13	12	13	15	14	17	14	14	18	18	15	15	16	18	17	18	16	20	18	20	21	20	21	20	22	21	22	22	23	0	1	1	1	2	1	2	2	8	7	1	8	8	11	1	8	11	19	13	10	14	6	2	15	5	19	19	32	5	29	14	33	15	17	9	12	9	24	7	9	45	33	6	35	20	22	28	39	9	39	24	18	2	9	27	23	42	19	70	47	18	65	65	49	27	41	41	64	51	61	67	59	44	8	62	71	72	58	47	2	74	73	1	1	1	1	1	1	1	2	2	1	2	2	1	2	2	1	1	3	1	1	1	2	4	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	4	1	1	2	1	1	3	2	2	1	5	3	1	1	1	5	1	1	2	2	2	1	3	3	3	1	2	1	1	1	4	6	1	1	1	3	4	9	1	1
35000	-430.929357066494390	-437.784845017453790	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.462635774223805	1	3	3	3	4	3	5	4	7	6	7	6	5	7	7	8	9	7	7	8	8	7	11	7	9	10	8	10	10	10	8	11	11	10	10	9	9	11	9	10	11	11	8	12	10	8	11	12	14	12	13	11	13	12	12	15	14	13	16	15	15	16	18	17	16	14	16	17	16	16	20	19	20	21	20	21	20	22	20	20	23	23	0	1	1	1	2	1	2	3	8	8	8	8	2	7	5	7	21	13	12	9	12	13	9	1	18	46	7	46	10	43	2	24	9	8	13	43	24	21	13	21	36	15	1	27	46	5	36	7	55	36	12	17	41	13	22	53	55	10	53	47	43	2	64	38	44	2	22	30	35	49	51	64	47	28	10	67	69	80	61	50	79	38	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	2	1	2	3	2	3	2	1	1	2	1	1	1	2	3	2	1	2	1	4	1	2	5	1	2	4	1	1	2	4	2	2	5	4	1	2	2	4	5	4	4	1	5	1	3	4	8	3	2	2	2	4	1	4
35500	-468.219273901035535	-475.074761851994936	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.420863441052206	1	2	3	3	4	3	5	5	8	6	7	6	7	7	7	8	9	9	7	6	9	7	10	7	9	10	6	11	9	9	8	8	11	10	10	8	10	10	7	9	10	12	10	11	11	11	12	12	13	10	15	15	12	12	12	14	13	15	16	14	15	17	18	17	16	16	16	17	17	13	20	20	21	22	21	19	20	20	21	21	21	24	0	1	2	1	2	2	5	1	22	7	1	8	7	27	27	20	31	12	27	2	22	4	8	27	1	27	1	16	12	39	2	20	40	2	1	6	32	40	12	3	16	21	31	43	29	25	46	45	28	1	28	43	22	8	12	24	38	35	37	48	12	24	26	19	18	35	8	41	12	30	2	24	67	2	57	67	61	43	65	8	64	62	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	2	2	1	4	2	1	2	3	2	3	1	1	4	3	3	1	1	1	2	1	2	1	1	1	1	1	1	1	4	2	3	2	4	3	3	1	5	3	1	4	4	5	6	4	2	4	4	5	2	7	6	2	11	3	2	2	3	3	6	2	3
36000	-427.886352479784875	-434.741840430744276	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.472648937366961	0	2	3	3	4	4	5	5	7	6	7	5	6	5	7	9	9	9	7	7	7	7	10	8	9	9	10	10	8	10	8	10	11	11	10	9	10	10	10	11	11	11	9	11	11	11	13	12	15	13	14	15	13	13	12	14	14	15	17	14	16	17	16	17	15	15	17	16	18	17	20	20	20	22	18	20	21	20	22	22	22	21	0	1	2	1	4	2	6	2	3	12	10	2	6	6	4	21	29	2	8	8	7	12	24	19	11	15	12	18	6	25	8	2	43	19	9	13	13	16	36	18	28	15	24	15	43	29	21	9	40	12	26	26	43	43	16	47	35	24	58	2	54	22	60	44	53	46	16	44	54	51	24	53	64	33	48	67	50	24	24	1	73	69	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	5	1	2	1	2	2	1	1	1	1	2	1	2	1	1	2	3	2	4	2	2	2	2	2	1	1	2	1	7	2	4	1	2	1	2	2	3	3	1	9	5	1	7	3	2	4	4	6	8	1	2
36500	-419.938797000318345	-426.794284951277746	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536285286394283	0	3	2	4	4	2	5	5	6	4	7	6	6	5	8	9	8	9	8	8	9	8	10	8	9	8	10	11	9	11	9	10	10	10	11	9	10	10	10	10	11	11	8	12	12	12	12	12	15	12	15	13	13	12	13	14	15	15	17	15	15	16	18	16	15	16	17	18	15	17	19	19	19	21	20	21	20	22	21	22	21	23	0	3	1	1	2	1	3	2	1	2	9	4	5	5	9	1	14	26	8	7	19	12	12	2	1	1	43	25	5	29	1	24	36	10	8	7	9	26	9	16	24	24	10	35	38	43	25	35	44	19	47	29	28	1	35	44	18	39	51	43	41	24	62	56	47	33	25	59	44	57	48	46	58	51	1	21	56	74	67	33	71	77	1	1	2	2	1	1	1	1	4	1	1	1	1	1	1	3	2	1	1	1	1	1	2	2	4	5	1	1	2	1	5	1	1	3	3	3	2	1	2	1	1	2	2	1	1	2	2	1	1	2	2	2	1	4	1	1	3	2	1	3	2	4	1	1	1	4	3	1	2	1	3	3	2	2	8	6	3	1	3	7	1	1
37000	-549.813840905698498	-556.669328856657899	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.397329893681449	0	3	2	3	5	2	4	5	7	4	5	7	6	6	8	7	8	9	8	8	9	6	9	7	9	9	10	11	9	10	9	10	10	11	10	7	10	10	11	10	11	11	10	12	11	11	10	13	14	11	14	14	11	12	12	14	13	13	15	15	13	17	17	15	16	15	16	17	16	16	21	20	19	21	18	20	20	21	20	23	22	23	0	3	1	1	1	1	6	3	1	6	10	22	11	8	13	13	3	5	36	7	19	10	1	6	9	13	26	25	9	2	13	20	2	36	18	13	20	21	7	24	18	1	18	37	21	25	1	35	53	13	50	25	13	19	27	53	11	1	43	38	25	17	60	25	18	9	49	56	32	61	36	26	28	49	59	39	62	67	46	12	79	79	1	1	1	2	3	1	1	1	4	1	1	1	1	1	1	1	3	1	1	1	1	1	4	2	1	2	1	1	1	3	2	1	3	3	1	1	1	1	4	2	1	4	1	1	1	1	3	1	2	2	1	2	1	2	1	2	4	8	2	2	3	5	1	3	3	3	2	2	3	2	7	7	3	4	1	6	3	2	3	8	1	2
37500	-449.610575905480118	-456.466063856439519	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.421457104074870	0	2	2	3	3	4	5	5	7	4	7	6	7	6	8	6	8	10	6	7	9	8	9	8	10	9	9	9	8	11	10	10	11	10	11	8	9	12	10	9	11	11	9	11	11	12	13	12	14	12	13	14	13	11	11	14	14	15	16	15	14	18	18	16	15	15	17	17	17	14	20	20	20	22	18	21	21	22	22	22	21	24	0	1	1	1	1	2	10	6	19	2	2	8	14	2	13	10	8	10	8	8	15	8	14	20	24	14	2	19	14	10	1	12	8	8	16	7	36	33	9	15	28	19	29	28	32	26	9	26	30	2	46	38	55	2	13	37	48	50	56	53	7	1	61	22	46	2	1	49	54	13	46	14	52	17	52	12	58	76	51	76	53	80	1	1	1	1	2	1	1	1	1	1	3	1	1	2	1	1	2	3	1	1	1	2	1	1	1	2	5	2	1	4	5	1	3	3	3	1	1	1	1	1	1	2	1	1	1	1	2	2	1	4	1	1	1	2	2	3	1	2	1	1	6	8	2	4	1	5	8	2	3	4	6	9	3	8	2	7	2	1	5	1	5	1
