step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74
47000	-614.342679159816271	-612.849869422150391	-1.492809737665867	0.000085429725285	0.000025610101167	0.299779743891218	0.613131091208425	11	2	8	15	12	22	27	30	25	36	32	34	34	29	39	40	40	41	40	37	43	45	43	43	40	45	45	41	50	44	43	45	49	50	49	46	51	52	52	51	54	38	59	54	42	51	58	53	59	61	62	62	58	69	60	69	74	62	56	68	73	74	74	76	76	71	79	84	85	84	92	86	91	102	0	0	0	3	3	0	0	6	6	14	9	9	8	2	10	13	13	15	8	8	16	10	16	18	8	19	21	42	0	15	20	19	18	19	45	0	23	30	32	42	37	13	26	15	20	18	26	20	45	26	47	48	48	58	22	53	31	43	24	53	47	53	54	56	56	43	64	63	57	63	67	67	69	0	1	1	1	1	1	1	1	2	1	2	1	2	1	4	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	3	2	1	1	2	3	3	4	1	2	1	1	2	2	4	1	2	2	3	3	1	2	2	1	1	1	2	2	2	2	1	1
47500	-607.602520762386007	-605.910863219140879	-1.691657543245146	0.000100002417737	0.000020612965457	0.206124671016464	0.597571989591063	7	7	5	12	14	21	24	27	32	39	35	32	33	26	32	44	34	39	43	40	43	41	47	46	36	44	41	43	50	42	48	49	44	54	52	47	46	49	47	51	51	42	57	48	53	50	58	56	60	64	61	59	61	70	53	70	76	66	65	67	72	71	78	77	73	75	81	82	88	79	90	82	91	95	0	0	0	3	3	0	0	6	8	15	8	8	8	2	14	13	9	14	25	11	27	14	42	30	12	25	11	42	0	18	20	25	30	32	31	0	28	30	19	28	42	13	32	33	20	24	19	17	35	32	47	31	48	58	46	53	53	43	24	53	50	53	66	56	56	58	53	70	56	66	57	57	56	0	1	1	1	2	3	1	1	2	1	2	1	1	1	3	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	1	1	3	1	3	3	2	2	1	2	1	1	1	2	2	1	3	1	2	2	1	2	1	1	3	1	2	1	2	1	3	1
48000	-616.410135785293846	-615.007113987715456	-1.403021797578399	0.000073086107943	0.000028963505162	0.396292893101634	0.620068825112048	9	6	7	16	14	20	27	27	35	34	31	33	36	32	36	44	41	37	41	37	44	47	43	39	45	42	46	45	50	48	47	50	45	54	54	48	47	51	51	49	52	48	56	53	51	51	51	53	62	64	60	64	58	71	56	66	71	62	60	69	74	77	78	74	75	71	78	88	89	85	93	84	93	101	0	0	0	3	3	0	0	6	12	14	8	6	11	2	10	6	9	10	12	11	9	24	13	18	19	12	17	23	0	33	20	19	24	25	45	0	23	24	12	9	23	28	26	33	31	18	26	31	35	47	47	35	48	58	30	48	56	43	46	53	50	57	66	60	57	58	56	63	62	63	60	67	65	0	1	1	1	2	2	1	1	1	1	1	1	2	1	7	1	3	1	1	2	1	2	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	1	1	1	2	1	2	2	1	1	2	1	2	2	2	3	1	2	1
48500	-624.708572918635355	-623.152511099418462	-1.556061819216852	0.000089085996816	0.000023243318345	0.260908775514770	0.647689024477592	7	8	-2	17	8	19	25	29	32	34	36	32	36	28	38	43	40	39	43	39	42	42	46	46	45	42	42	42	51	48	46	45	49	51	44	50	46	49	53	52	54	50	53	53	45	52	58	56	56	62	56	63	56	69	60	68	69	66	65	64	70	74	77	75	74	75	78	89	83	84	86	90	88	101	0	0	0	3	3	0	0	6	8	14	9	8	9	2	14	13	8	10	12	8	9	18	17	14	12	12	9	13	0	18	20	26	18	25	20	0	16	10	25	28	16	23	26	38	11	38	26	31	35	51	25	35	31	43	46	48	31	43	55	53	39	53	54	60	60	54	62	70	65	63	67	67	56	0	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	2	3	1	2	1	2	1	2	3	2	3	1	1	1	2	1	1	2	1	1	1	1	3	2	2	2	1	2	1	2	1	3	1	2	1	2	2	2	2	2	2	3	2	2	2	3	1	2	3	1	1	1	1	1	2	2	2	3	1
49000	-604.081191305424340	-602.267880024376950	-1.813311281047341	0.000119346214022	0.000020705769199	0.173493305746437	0.723753851528384	4	2	5	16	13	21	26	30	33	34	34	33	36	31	38	42	40	40	42	41	43	46	39	45	38	41	45	43	45	46	48	53	50	53	52	45	45	51	45	53	53	53	54	50	53	56	52	55	58	62	57	61	60	70	63	69	73	62	54	65	70	76	66	77	73	76	79	85	86	83	90	89	89	97	0	0	0	3	3	0	0	6	8	14	8	8	9	2	10	13	9	10	25	11	17	18	13	18	12	25	21	23	0	10	11	25	24	19	31	0	23	24	25	23	16	28	26	24	11	18	26	20	35	25	47	35	48	58	38	48	60	43	24	52	51	48	58	56	56	63	56	70	65	66	67	62	65	0	1	1	1	2	2	1	1	1	1	1	1	1	1	5	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	3	2	2	2	1	2	2	2	2	2	3	1	2	2	1	1	2	2	1	2	1	2	2	1	2	1	1	2	1	1	2	2	2	3	1
49500	-612.018811620283486	-610.474726594607318	-1.544085025676216	0.000081133499099	0.000021689956489	0.267336633207466	0.592557339987880	8	7	6	15	12	18	23	26	35	35	32	34	31	32	39	41	45	38	39	39	43	49	48	46	43	40	48	44	47	48	45	49	48	44	54	47	47	51	45	40	52	50	55	53	50	52	53	56	60	59	59	57	56	71	60	65	76	65	64	67	73	71	81	75	72	76	81	82	86	87	87	89	89	99	0	0	0	3	3	0	0	6	13	14	8	8	8	2	10	13	9	10	12	11	16	24	28	18	19	12	21	40	0	18	20	25	18	12	45	0	40	33	25	11	37	28	26	15	31	14	26	31	35	47	47	45	31	58	18	53	48	43	30	48	50	60	58	53	56	58	62	66	56	63	67	67	64	0	1	1	1	1	1	1	1	2	1	1	1	2	1	3	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	2	2	1	4	2	2	2	2	1	1	2	1	4	2	4	2	2	2	3	1	2	4	1	2	2	1	2	1	2	2	3	1
50000	-601.524382759510900	-599.684137993539935	-1.840244765970953	0.000099008649698	0.000016588536123	0.167546332304346	0.651316034793707	8	7	5	14	14	21	25	27	33	34	32	37	32	28	37	40	39	42	44	38	43	47	45	38	41	44	47	45	43	48	46	42	49	49	51	47	47	47	51	42	54	50	59	54	47	56	55	54	56	61	63	63	61	69	58	70	73	63	63	70	73	70	77	76	77	76	80	86	88	85	94	88	91	101	0	0	0	3	3	0	0	6	6	14	8	9	8	2	14	13	9	24	32	11	17	15	9	10	12	32	21	40	0	24	20	25	18	32	45	0	23	18	25	9	42	28	47	33	20	33	26	31	35	47	50	35	31	58	22	53	53	43	46	53	47	53	58	53	60	54	62	63	65	66	67	67	67	0	1	1	1	2	2	1	1	2	3	1	1	1	1	3	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	2	1	1	1	2	2	2	2	1	2	2	1	2	2	2	1	1	2	4	2	2	3	1	1	2	2	2	2	2	2	2	1
50500	-645.062925185107474	-643.453019346135989	-1.609905838971447	0.000099223068437	0.000023397424711	0.235806300684361	0.546694726263233	10	6	5	15	14	26	25	27	31	31	33	31	33	29	39	42	38	43	41	42	40	41	39	39	42	46	48	42	52	48	47	47	51	53	51	47	49	48	49	51	53	51	58	47	52	56	50	50	60	63	58	59	58	64	58	68	74	66	58	60	68	69	77	65	78	76	80	86	86	83	88	85	83	97	0	0	0	3	3	0	0	6	8	14	8	8	8	2	10	11	9	24	12	11	9	10	13	10	12	25	21	23	0	18	20	25	18	32	20	0	28	18	12	28	40	28	32	18	20	33	25	31	20	26	47	45	16	43	38	48	64	54	15	35	47	60	54	60	62	58	57	63	65	63	57	57	60	0	1	1	1	2	2	1	1	1	1	1	1	1	1	3	2	2	2	1	2	1	2	2	1	2	2	1	2	1	1	2	2	1	2	1	2	1	1	1	4	2	1	2	1	1	1	1	2	1	2	3	1	1	4	1	2	4	1	1	4	2	4	3	3	2	2	2	2	2	1	1	2	1	2	1
51000	-609.452433553534547	-608.042552363014920	-1.409881190519604	0.000084544124501	0.000032565897613	0.385194096042593	0.630657798524477	6	7	3	10	14	21	25	27	33	39	35	33	33	33	40	45	41	40	46	41	45	47	46	36	36	40	48	40	52	47	44	47	48	52	49	45	51	47	53	52	52	48	54	52	51	52	55	53	58	63	59	61	57	57	58	64	73	65	65	67	71	71	73	70	75	75	78	83	91	84	91	84	91	97	0	0	0	3	3	0	0	6	8	24	8	8	8	2	10	17	9	14	25	11	9	24	28	14	12	25	17	13	0	24	20	25	10	32	20	0	23	24	32	28	17	28	26	30	17	18	32	31	35	47	47	35	48	43	33	48	60	54	30	48	50	53	58	60	62	43	57	63	65	66	67	62	65	0	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	1	2	1	2	2	3	2	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	2	1	2	1	2	3	1	2	3	2	2	2	1	1	2	1	1	1	2	1	2	2	3	1	2	2	1	1	4	1	2	3	2	2	2	3	1
51500	-618.207716657573656	-616.513703118960734	-1.694013538612918	0.000093674308331	0.000019238928991	0.205381062678601	0.712200178127817	8	1	4	11	16	22	28	28	31	32	30	33	35	29	38	43	43	44	40	39	37	50	47	43	43	37	47	43	47	47	46	52	44	47	54	45	47	52	51	52	52	48	58	41	47	55	56	55	63	64	64	61	60	67	63	69	65	63	64	64	63	75	72	77	71	78	83	81	86	88	93	88	90	100	0	0	0	3	4	0	0	6	8	14	8	11	9	2	10	13	9	15	12	11	9	30	16	10	19	12	21	13	0	33	17	25	15	19	16	0	16	33	19	28	23	23	32	15	20	30	26	45	52	34	47	35	48	58	30	57	53	47	24	53	47	53	58	56	57	58	62	66	64	66	62	56	62	0	1	1	1	2	1	1	1	1	1	1	1	1	1	4	2	2	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	2	1	1	3	1	1	2	1	2	1	3	1	1	1	1	2	3	2	1
52000	-632.054530996334961	-630.356886075005264	-1.697644921329753	0.000087584552408	0.000017888729236	0.204245254944215	0.505520281610995	9	-7	4	14	7	24	18	26	28	38	37	36	31	27	33	40	33	43	41	33	43	49	45	40	44	45	46	40	48	45	44	48	50	50	50	50	50	49	54	50	52	49	55	49	48	49	59	54	62	54	64	59	58	70	58	65	73	66	68	65	68	73	80	74	73	78	80	85	79	86	88	91	89	101	0	0	0	3	3	0	0	6	8	15	20	8	9	2	14	13	9	24	12	8	9	18	16	10	19	19	9	13	0	24	20	19	18	25	16	0	28	30	25	28	40	28	26	30	31	30	50	31	53	26	50	35	31	58	18	48	56	43	33	11	47	53	58	53	56	58	64	66	65	63	67	53	65	0	1	1	1	1	1	1	1	1	1	1	1	1	1	5	2	2	1	1	1	1	4	1	2	1	1	1	3	2	1	1	2	2	2	1	2	1	2	1	1	3	1	2	2	1	1	1	1	2	1	2	2	1	2	1	3	3	1	1	2	3	1	2	2	3	2	1	1	1	1	1	2	5	2	1
52500	-613.064439567213412	-611.450758715685538	-1.613680851527877	0.000106162197586	0.000024867529665	0.234240909006580	0.673866965424041	5	5	3	13	9	25	27	30	36	39	33	34	33	33	37	37	41	40	40	38	45	47	48	46	42	47	47	40	51	49	46	51	50	50	52	41	47	47	54	49	54	49	56	54	50	54	57	52	62	54	63	61	57	71	63	68	64	58	65	67	66	77	80	74	76	76	78	83	89	84	94	88	88	96	0	0	0	3	3	0	0	6	13	15	8	8	8	2	14	13	9	15	12	11	9	18	21	15	12	19	17	16	0	24	20	17	18	26	20	0	28	18	31	17	23	28	50	33	20	22	26	31	53	19	50	35	35	58	46	53	53	43	24	53	47	60	66	60	60	58	56	66	62	66	69	56	65	0	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	1	2	1	2	1	2	1	1	2	2	2	1	1	1	1	2	2	2	1	3	1	2	2	1	1	1	2	1	1	1	1	1	1	1	3	2	1	1	1	2	2	2	1	4	1	1	2	1	1	1	2	2	1	2	2	1	3	2	1
53000	-604.023359722676560	-602.503514544234577	-1.519845178442017	0.000097495787600	0.000027450559217	0.281556361492995	0.609656795036829	6	8	7	10	13	23	18	28	31	39	35	34	33	34	37	37	39	37	43	39	43	47	39	46	40	45	48	43	48	46	44	44	47	54	53	48	48	47	45	51	55	48	52	49	48	56	54	52	59	60	62	58	58	66	60	69	71	61	67	66	64	76	78	77	75	80	81	87	90	82	93	88	92	101	0	0	0	3	3	0	0	6	6	15	9	8	9	2	14	13	9	14	12	11	9	14	13	18	12	12	17	23	0	18	20	12	18	32	48	0	28	18	25	42	42	28	26	30	31	24	32	20	35	32	50	45	11	58	38	60	60	43	10	53	47	60	54	60	56	63	56	63	65	63	57	57	72	0	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	3	1	2	3	1	2	1	2	1	1	1	2	2	2	2	2	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	2	3	1	3	1	1	1	4	1	2	2	1	2	1	1	2	1	2	1	4	5	1	1
53500	-625.778954492131334	-624.170714465608398	-1.608240026522939	0.000116031043476	0.000027441827175	0.236504183300375	0.681787573671856	8	5	3	12	14	21	25	31	25	37	32	37	36	31	39	46	38	43	44	39	41	44	43	42	42	41	46	45	51	45	45	46	49	47	44	50	48	49	50	52	54	52	51	52	42	57	53	52	56	64	61	57	58	69	63	66	75	64	66	66	64	68	78	77	76	80	77	86	89	83	87	84	88	101	0	0	0	3	3	0	0	6	6	14	9	8	8	2	10	19	9	24	12	11	8	15	21	15	12	17	17	17	0	24	17	25	24	26	17	0	23	30	25	23	16	28	8	24	17	24	39	31	35	47	47	35	20	58	38	48	48	43	46	31	51	49	54	62	60	54	65	70	72	63	56	67	72	0	1	1	1	2	2	1	1	3	1	1	1	1	1	4	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	2	2	2	2	1	2	2	4	2	1	2	1	3	2	2	2	3	1	1	1	1	3	2	1	1
54000	-644.328837045022055	-642.641739311258902	-1.687097733763192	0.000074264463966	0.000015415753513	0.207579139333598	0.594635178944578	9	7	7	16	14	22	24	28	26	26	30	35	32	23	34	44	40	42	45	40	45	45	43	45	40	42	42	42	45	45	45	48	35	51	51	49	43	50	45	51	49	47	54	52	46	58	58	54	55	62	63	61	55	68	58	63	69	63	68	66	71	75	76	76	71	77	81	86	83	85	93	90	89	89	0	0	0	3	3	0	0	6	6	14	8	8	9	2	10	13	8	14	25	11	27	18	17	10	12	25	9	17	0	10	20	25	10	32	45	0	17	10	25	28	16	28	25	18	20	18	26	31	20	47	47	49	31	58	18	20	17	43	55	53	47	53	54	57	56	58	56	63	65	63	48	67	69	0	1	1	1	1	2	1	1	2	1	1	1	1	1	3	2	2	3	3	1	2	1	1	1	2	1	1	2	1	1	3	1	2	3	1	1	1	1	5	1	2	1	1	3	1	2	3	2	2	2	1	1	1	1	1	3	5	2	2	2	2	2	4	2	1	1	2	2	1	2	3	5	2	1	1
54500	-634.081419516064898	-632.571183928575238	-1.510235587489673	0.000106559630183	0.000030658630571	0.287713372491213	0.683752052644384	5	8	-5	14	12	17	24	27	29	36	36	33	32	27	39	42	37	43	35	38	43	46	48	43	41	44	47	39	50	48	47	44	50	50	47	47	43	51	48	48	48	54	58	52	47	57	53	47	54	56	63	57	55	66	53	67	69	64	67	62	64	74	79	78	75	72	81	82	90	85	94	88	91	102	0	0	0	3	3	0	0	6	8	14	9	9	9	2	10	13	9	15	12	11	13	15	13	15	19	19	17	9	0	18	20	19	18	25	20	0	28	24	32	28	17	37	26	24	20	55	26	11	35	47	50	35	48	58	22	60	60	43	46	48	50	57	66	56	56	58	62	66	65	66	67	65	62	0	1	1	1	3	2	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	2	2	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	3	1	1	2	1	2	1	1	2	2	1	1	2	2	1	2	2	1	1	1	3	4	2	2	2	4	1
55000	-636.462243570544615	-634.995332408351715	-1.466911162192889	0.000092127849903	0.000029515614294	0.320376675724109	0.571369167465889	1	8	5	15	11	22	21	28	30	35	36	36	37	30	39	41	31	40	39	40	36	49	43	44	43	43	46	44	48	40	47	47	50	51	52	40	51	48	49	46	53	51	57	48	46	57	57	51	61	63	60	57	58	66	61	62	68	65	64	68	73	74	80	77	76	76	74	81	88	87	89	84	88	99	0	0	0	3	3	0	0	6	6	14	17	8	9	2	10	13	6	14	12	11	8	38	9	10	19	12	13	13	0	14	20	19	30	39	45	0	23	30	26	28	23	40	32	18	11	15	26	20	35	51	47	35	31	43	38	48	31	43	10	53	50	53	66	60	60	58	56	58	65	63	67	56	72	0	1	1	1	1	1	1	1	2	1	1	1	2	2	3	1	1	2	2	1	1	2	1	3	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	3	3	2	2	1	1	1	1	1	2	2	2	1	3	2	3	2	1	2	1	2	4	2	2	1	2	3	2	1
55500	-633.927530470117631	-631.981780192974384	-1.945750277143266	0.000100150122052	0.000014763871691	0.147417410871895	0.579990863582674	-4	1	7	16	15	20	24	28	25	35	38	36	35	30	39	42	38	43	45	38	41	43	46	46	41	38	47	40	50	49	48	52	50	48	50	51	46	49	49	51	45	47	57	54	51	57	57	47	56	58	64	57	59	65	61	63	75	68	66	68	66	71	76	76	72	78	75	86	87	87	82	85	91	103	0	0	0	3	3	0	0	9	6	14	9	8	8	2	10	9	9	15	26	9	17	15	11	18	26	12	16	17	0	24	20	25	18	25	20	0	28	18	25	28	16	28	32	15	48	44	34	20	35	19	47	35	31	43	46	53	56	54	44	56	47	53	58	62	56	58	60	66	67	66	62	65	62	0	1	1	1	1	2	1	1	1	2	1	2	1	1	6	1	3	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	1	2	1	2	1	2	1	1	2	3	2	2	2	1	2	1	1	1	2	1	2	2	1	3	1	1	3	1	2	2	1	1	3	2	4	1
56000	-605.320026861082965	-603.592467756570727	-1.727559104512259	0.000110148352769	0.000021516153470	0.195337950403556	0.805432099081270	7	5	7	13	13	19	21	30	32	39	30	32	35	30	38	42	44	43	43	39	39	45	46	46	45	45	47	44	45	46	44	50	49	51	51	47	49	50	50	51	47	47	54	51	47	54	57	54	54	56	65	59	58	65	62	69	74	65	56	69	62	71	80	74	73	78	81	85	85	85	89	88	92	101	0	0	0	3	3	0	0	6	8	14	6	8	9	2	14	21	9	15	12	8	8	18	28	18	19	19	21	13	0	18	16	19	18	25	20	0	23	18	25	23	16	28	19	18	11	38	26	20	35	26	50	49	48	43	46	53	62	43	33	53	50	60	58	60	53	54	53	66	67	63	56	62	72	0	1	1	1	1	1	1	1	2	1	2	2	1	1	3	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	2	3	1	2	1	1	2	1	2	2	2	1	1	1	1	2	2	1
56500	-610.410661512417391	-608.527890871106479	-1.882770641310933	0.000093746830536	0.000014894157911	0.158876388947365	0.625378373088162	4	2	5	15	9	19	23	29	34	34	37	35	34	27	37	46	42	40	41	41	45	47	44	41	44	46	48	42	42	44	47	51	45	50	43	48	50	52	51	47	50	46	51	54	48	48	55	54	59	63	58	64	61	70	62	69	71	64	68	66	73	70	80	77	71	80	76	89	90	85	85	88	86	100	0	0	0	3	3	0	0	6	8	14	6	8	8	2	10	28	9	15	12	11	9	33	28	18	19	19	21	8	0	24	20	19	24	25	11	0	23	33	19	28	23	23	26	33	20	24	19	31	31	51	47	49	48	43	24	53	53	43	22	48	50	53	58	62	60	54	56	66	60	66	67	67	56	0	1	1	1	2	1	1	1	2	1	1	3	1	1	4	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	2	3	2	2	3	4	3	2	1	3	1	1	2	1	1	3	1	2	2	2	1
57000	-605.408044272963593	-603.910299809748722	-1.497744463214823	0.000097187386011	0.000028790272982	0.296234667520492	0.763924425912530	8	5	6	16	13	18	24	29	35	35	34	35	33	32	38	41	40	39	40	38	44	46	47	45	44	40	48	39	47	47	45	46	49	50	52	47	47	45	52	47	50	50	53	50	47	49	52	53	61	58	64	62	56	69	56	65	66	65	65	70	63	72	74	73	75	78	82	82	89	83	93	84	87	101	0	0	0	3	3	0	0	6	13	14	8	8	8	2	10	13	9	10	12	11	17	14	28	18	19	12	21	13	0	18	20	25	18	19	45	0	28	15	19	28	28	40	26	24	20	30	26	31	35	47	50	48	48	43	38	53	53	43	22	53	47	53	54	56	57	58	62	63	65	54	67	67	65	0	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	3	2	2	1	1	2	1	1	1	1	2	2	2	1	2	1	3	2	2	1	1	3	3	2	2	1	2	1	1	2	1	2	2	2	1	2	1
57500	-642.746525686043469	-641.307959907888176	-1.438565778155278	0.000094765138508	0.000032984399020	0.348064694877808	0.517068903730549	10	8	5	16	10	24	25	29	35	35	35	37	36	26	39	45	41	33	38	38	43	40	39	45	45	44	41	43	43	43	46	49	48	54	49	46	51	46	49	48	53	47	56	53	43	57	59	51	57	64	63	61	56	68	61	67	75	65	64	68	68	66	77	79	77	73	78	78	86	86	91	86	89	101	0	0	0	3	3	0	0	6	8	14	8	8	8	2	10	13	9	14	8	11	9	10	13	10	19	12	8	23	0	18	20	19	38	25	45	0	16	22	27	17	28	28	32	30	20	10	32	20	35	47	47	49	48	58	22	62	53	32	15	31	51	53	66	62	62	58	56	66	65	63	72	64	57	0	1	1	1	2	1	1	1	1	1	1	1	2	1	4	1	2	1	2	1	1	2	1	1	1	2	1	3	1	1	2	2	2	1	1	1	1	1	1	1	2	3	2	1	2	1	5	1	1	2	1	1	1	1	1	4	1	4	4	3	4	1	2	1	3	2	1	2	1	2	2	1	2	2	1
58000	-625.904616241450526	-624.483640747835921	-1.420975493614552	0.000092663266895	0.000034224517053	0.369342871230396	0.619074319226628	9	6	3	15	13	22	27	29	33	34	33	33	35	28	38	37	39	43	44	40	43	44	44	40	43	40	45	41	48	47	45	49	51	51	50	42	48	49	49	49	53	50	52	54	49	55	55	52	61	60	64	60	59	67	58	64	75	64	62	62	68	76	76	67	72	77	81	87	87	85	90	85	92	97	0	0	0	3	3	0	0	6	8	14	8	8	9	2	10	13	9	24	12	11	20	10	17	10	26	12	9	16	0	24	20	25	24	25	19	0	23	15	25	28	40	28	26	38	20	30	26	31	35	26	47	35	31	43	14	35	53	43	46	31	47	53	58	48	60	54	60	66	62	58	62	65	67	0	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	2	1	3	2	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	1	2	1	2	2	1	2	1	2	2	2	4	2	2	2	1	4	1	3	2	1	3	2	2	1	3	1	1	4	3	1	3	2	2	2	1
58500	-620.224467289100289	-618.506182271897387	-1.718285017202914	0.000094275210287	0.000018668114226	0.198017211198237	0.648808109062976	10	5	2	9	16	23	15	30	33	31	37	35	35	27	33	43	37	43	43	39	43	49	47	44	39	45	47	44	46	48	47	48	41	48	52	41	49	40	51	51	54	52	56	51	51	56	57	55	60	65	65	64	56	63	57	62	74	60	62	71	70	70	79	72	76	69	76	86	85	85	90	88	88	100	0	0	0	3	4	0	0	6	8	14	8	8	9	2	10	13	9	10	25	11	9	18	16	10	12	25	21	13	0	38	20	19	15	19	20	0	28	10	25	23	23	28	26	24	8	33	32	17	48	47	47	35	20	58	24	53	56	43	18	53	51	56	58	53	60	43	57	63	65	63	67	53	65	0	1	1	1	1	2	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	2	1	1	2	2	1	2	2	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	3	1	2	3	3	1	2	1	1	1	1	2	5	2	1
