step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55
31500	-278.717058279605283	-287.767901660056623	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986904204014307	8	12	3	15	8	11	12	19	24	17	18	22	22	29	33	26	31	29	22	33	26	29	26	33	42	34	33	25	36	42	50	39	36	35	49	43	52	41	45	48	48	48	35	49	42	51	59	54	64	54	59	47	45	56	53	3	5	0	5	3	5	3	1	10	7	7	7	5	9	17	4	8	23	8	23	2	28	8	9	26	18	22	10	18	29	39	34	22	14	36	29	40	15	29	29	25	25	12	38	32	32	46	39	50	41	36	43	32	39	20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-309.107709612696510	-318.158552993147850	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.948161536094781	11	13	3	12	6	13	7	18	18	12	21	26	23	29	30	24	21	34	18	33	26	31	27	32	34	20	33	28	33	30	49	40	37	29	41	40	52	36	42	47	44	43	36	56	52	37	63	45	63	45	60	56	49	42	58	3	7	0	5	3	7	3	3	1	5	6	4	26	2	17	9	1	34	1	16	17	2	16	30	16	10	34	11	26	12	33	33	24	26	20	24	46	34	25	36	39	19	15	42	50	15	31	23	44	29	44	50	35	23	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-312.027977877717149	-321.078821258168489	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995200038989400	11	9	5	16	7	12	11	9	18	14	26	25	15	22	33	20	21	28	24	30	20	24	26	32	43	37	30	31	32	41	48	38	41	25	46	37	52	27	42	48	49	46	42	53	42	39	61	54	51	48	62	57	49	49	48	3	3	0	1	3	5	5	3	2	6	21	9	10	9	28	1	10	11	1	12	5	4	21	34	23	20	9	21	22	28	45	20	29	9	26	27	42	4	30	39	46	36	29	33	20	24	49	49	53	46	52	48	55	39	12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-276.746102072411475	-285.796945452862815	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970387459828969	11	13	1	19	7	5	12	15	20	21	24	28	22	24	28	23	23	25	23	33	26	27	19	34	31	29	38	30	33	42	43	34	39	39	52	45	52	39	53	48	46	44	49	49	52	44	60	56	68	51	61	58	50	61	57	6	5	0	2	3	3	5	1	8	23	10	11	2	2	11	4	2	9	8	22	4	9	2	12	16	11	19	16	14	32	33	21	21	12	40	27	46	21	36	31	24	25	46	42	41	38	55	37	54	41	45	53	31	43	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-287.630136709186047	-296.680980089637387	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978887817112627	9	10	3	14	10	6	7	20	26	20	25	14	12	28	28	24	26	36	23	31	19	29	24	28	38	28	39	14	35	34	40	34	36	34	39	38	51	42	42	51	41	48	45	55	50	46	67	52	62	44	58	54	45	58	63	7	6	0	1	6	3	3	12	8	28	4	1	6	8	16	4	12	10	21	11	4	9	10	19	20	16	23	5	16	23	36	26	16	22	33	23	30	25	30	42	32	38	38	41	43	36	55	53	42	24	42	46	27	52	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-282.476229734806736	-291.527073115258077	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985411420031257	10	11	4	14	9	10	8	17	19	19	21	18	20	24	29	25	29	32	25	28	22	26	24	28	43	36	41	28	31	35	39	26	32	38	47	36	45	41	53	49	46	46	36	54	36	34	64	53	64	49	66	59	53	59	55	3	3	0	5	3	3	3	6	7	5	12	2	8	4	10	13	23	16	13	19	12	12	10	16	26	29	45	16	21	20	18	8	19	21	36	15	33	43	40	26	36	25	17	42	29	12	52	45	54	27	52	53	50	50	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-285.297304285679900	-294.348147666131240	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.963842704552192	10	5	-1	5	11	13	13	20	25	17	29	22	17	27	26	24	26	32	19	29	20	28	26	27	41	36	34	25	37	43	42	39	33	28	46	41	55	34	51	50	47	34	42	54	50	45	69	51	71	51	60	52	46	54	65	2	3	0	3	4	5	4	5	10	1	12	10	6	12	13	21	10	8	5	16	5	15	6	8	42	9	18	19	24	42	29	19	14	21	30	27	39	17	46	36	43	22	26	52	23	32	55	36	51	35	44	30	38	45	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-278.253008895833943	-287.303852276285284	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998467274913504	10	13	3	17	11	12	12	15	22	21	25	20	15	24	30	20	28	35	27	32	25	29	16	26	34	30	29	31	35	36	50	33	38	33	48	43	41	36	50	49	46	43	47	53	50	46	67	50	66	49	66	53	50	57	60	3	5	0	8	3	3	3	2	23	5	9	7	6	13	23	13	21	17	16	27	2	10	7	16	26	11	10	8	15	17	42	14	15	4	36	33	29	28	42	42	27	33	37	43	33	27	55	42	54	38	55	41	29	50	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-282.363198611629855	-291.414041992081195	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983424173666371	5	6	0	16	13	13	7	17	23	17	20	22	21	29	26	24	29	29	26	28	25	25	20	32	33	36	38	29	35	38	51	36	39	38	42	40	40	39	54	45	44	46	49	56	53	42	63	56	71	46	65	50	44	63	60	3	3	0	6	1	2	3	5	10	1	4	4	8	13	23	13	11	8	12	12	10	12	8	9	17	17	28	23	9	28	18	28	20	24	20	19	25	26	40	36	32	33	29	40	40	25	55	43	47	30	48	37	36	48	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-292.802693939053768	-301.853537319505108	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998631873015737	7	12	3	5	13	9	10	19	23	12	26	23	14	28	28	15	25	31	22	34	23	32	24	34	34	24	36	32	26	41	51	34	37	35	43	38	56	28	47	48	45	37	40	54	41	49	61	53	64	46	60	42	50	56	59	3	4	0	3	4	3	4	2	10	4	5	8	10	5	9	7	19	17	3	29	16	17	13	22	38	9	29	29	12	34	39	9	25	9	27	25	41	26	30	27	30	24	22	50	28	41	37	46	48	36	40	22	35	40	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-288.518235351986732	-297.569078732438072	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984559692686864	12	10	4	15	12	8	15	10	19	16	23	22	18	28	33	27	30	34	26	30	23	25	29	34	36	33	35	25	22	41	41	34	38	38	43	42	53	35	46	40	48	46	46	50	47	47	65	51	69	55	56	42	51	62	67	3	3	0	1	3	3	2	6	4	8	9	2	2	12	19	4	16	23	7	22	12	21	21	17	23	17	20	5	4	24	15	9	19	23	27	18	39	16	34	27	36	52	27	39	31	17	51	46	50	45	52	26	45	51	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-292.348892965658592	-301.399736346109933	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991021575670976	11	12	2	16	8	10	11	11	18	17	28	21	19	25	31	29	10	29	20	29	18	24	25	31	42	32	39	24	34	35	49	37	34	25	46	45	54	42	49	46	49	40	45	37	50	50	60	50	58	50	64	53	42	55	59	3	6	0	6	3	5	5	3	17	3	12	6	6	12	14	23	3	28	8	21	17	9	9	22	33	12	29	4	20	24	38	26	28	19	32	32	25	32	42	44	53	15	24	16	44	40	41	29	31	43	31	45	28	48	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-274.106904311331050	-283.157747691782390	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990851148738827	10	10	2	14	11	7	14	20	23	17	28	17	20	27	20	22	27	35	26	30	26	30	23	30	43	33	37	28	31	37	47	35	32	36	42	39	47	39	51	54	46	40	41	53	49	52	60	46	65	54	58	60	53	49	58	3	6	0	1	3	3	1	7	7	6	8	6	7	9	1	4	9	29	9	15	12	9	8	8	24	20	23	23	19	33	42	9	21	21	27	24	35	20	25	25	42	34	32	31	35	25	40	27	47	48	50	44	45	27	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-285.663460065497759	-294.714303445949099	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991605807076682	11	13	4	17	12	15	9	15	21	20	25	23	18	24	24	24	25	32	23	22	25	29	16	35	40	27	38	23	30	41	47	31	38	31	43	39	46	38	40	51	46	47	46	54	44	46	68	59	63	42	61	51	57	51	57	3	1	0	1	7	1	3	1	2	5	4	23	7	6	10	20	10	29	10	6	10	11	5	18	18	4	34	1	14	22	18	16	18	14	36	15	35	34	16	31	25	35	25	52	25	38	53	44	53	27	37	46	41	31	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-272.971738193931344	-282.022581574382684	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984626839542610	9	10	4	8	9	11	13	18	26	16	22	21	19	29	27	21	28	32	24	24	22	32	24	33	37	33	38	29	32	39	47	37	39	36	49	37	53	39	43	49	38	41	46	50	52	44	65	56	60	46	56	55	43	61	56	3	3	0	3	3	3	3	4	7	5	8	10	2	11	10	13	13	16	10	13	3	19	8	16	14	15	28	21	17	28	42	17	24	22	36	22	50	26	38	41	24	26	39	43	30	38	48	50	52	32	38	31	34	45	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-286.369552787390660	-295.420396167842000	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997277180546615	13	6	2	18	11	13	9	17	20	17	22	24	22	25	33	26	32	31	23	30	30	24	24	17	32	35	34	27	34	39	50	40	39	38	39	48	55	35	48	46	42	42	39	51	39	51	61	46	70	50	62	54	54	60	56	7	3	0	6	2	3	3	2	6	7	10	4	10	4	13	4	13	14	8	1	12	24	1	5	16	20	21	13	28	29	39	18	20	38	26	43	39	20	15	26	35	27	25	42	38	32	46	45	51	42	44	26	50	44	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-276.498640963288551	-285.549484343739891	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969288266828172	8	10	5	15	8	10	12	20	23	13	26	27	18	25	30	27	20	32	26	32	22	26	27	17	37	35	35	29	36	41	48	39	37	29	49	43	49	36	48	46	46	43	47	49	46	49	62	53	58	53	60	57	40	56	62	3	3	0	1	3	3	1	2	24	1	21	9	1	13	4	8	4	8	8	28	4	24	24	10	20	11	19	11	15	33	29	21	11	22	42	29	29	15	32	26	29	25	42	30	25	41	52	30	50	43	39	35	38	40	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-306.849384274703709	-315.900227655155049	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993373158415084	9	5	-2	12	6	11	15	18	24	21	17	27	21	18	19	17	25	35	27	28	28	13	26	27	41	28	32	32	32	38	44	40	42	33	41	47	50	36	49	44	46	48	46	49	47	35	65	56	62	42	60	55	30	55	68	2	3	0	2	3	5	4	4	8	4	4	11	8	2	2	4	14	15	4	6	9	2	16	13	46	16	23	16	24	21	33	24	38	9	53	32	30	21	50	28	35	30	30	38	32	17	51	42	42	53	52	40	12	42	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-294.039498693477128	-303.090342073928468	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970813463389943	12	11	2	18	9	8	14	18	23	14	29	20	17	25	20	22	28	28	21	32	23	28	27	31	39	31	38	26	37	32	51	33	35	24	45	34	42	44	52	44	48	48	40	55	54	48	60	56	61	44	60	58	48	56	59	6	6	0	5	3	3	6	2	7	3	21	3	7	8	2	1	19	12	10	19	5	13	4	21	20	14	36	14	28	14	50	18	30	8	33	23	27	32	42	18	14	38	30	50	40	27	41	38	54	27	41	31	25	41	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-291.969393872740170	-301.020237253191510	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999246664512053	11	9	5	16	12	14	8	13	22	15	21	26	19	31	33	26	10	28	28	28	23	31	28	35	39	33	34	27	33	38	49	39	41	27	50	39	44	39	45	49	49	46	45	47	42	37	64	50	59	52	50	55	57	41	64	7	3	0	7	3	7	3	3	4	7	8	9	8	12	28	6	3	9	10	13	6	23	9	34	28	12	28	11	34	15	43	46	29	10	44	14	15	27	34	43	24	45	25	24	25	28	42	45	50	43	33	41	51	15	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-280.246531717377650	-289.297375097828990	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989436664117560	12	11	0	16	4	11	5	20	10	16	27	24	20	27	32	23	29	34	29	34	25	33	28	33	38	33	36	28	34	37	42	38	39	36	46	42	50	44	53	47	52	48	43	55	45	47	64	51	58	50	67	60	55	53	58	5	3	0	7	3	7	3	4	5	1	13	4	4	8	23	2	8	14	16	21	8	17	16	19	26	28	22	21	12	18	23	23	20	17	30	29	22	33	50	36	45	33	33	35	18	36	53	34	44	38	47	50	24	45	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-284.925322949904171	-293.976166330355511	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997666500227674	9	12	-1	15	9	4	15	15	27	13	24	24	22	21	23	27	28	27	22	31	15	26	12	33	35	36	36	25	35	41	51	39	37	33	40	44	51	34	47	51	48	45	46	51	52	42	70	56	66	54	60	48	50	58	64	6	6	0	6	6	3	5	3	12	1	19	8	21	8	4	19	1	14	2	15	2	15	5	17	18	20	20	14	34	11	42	16	17	13	29	38	39	17	33	39	33	33	35	26	36	32	55	43	51	35	54	33	35	40	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-305.660114511653433	-314.710957892104773	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993058556097325	5	12	-1	19	8	12	8	3	23	20	22	24	23	24	29	29	18	18	14	33	27	33	29	30	41	35	37	30	31	34	47	37	24	27	38	43	51	39	36	48	47	40	44	53	44	32	65	57	58	48	62	56	45	61	59	3	5	0	6	3	8	8	3	4	6	7	17	6	18	33	11	6	2	7	24	18	14	12	10	22	46	9	11	4	15	39	34	18	17	26	35	30	39	16	28	25	10	38	36	15	29	49	36	50	27	49	40	42	55	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-278.028451934365023	-287.079295314816363	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997601042923820	9	7	-2	17	11	10	15	16	28	21	21	25	23	28	32	27	31	28	30	26	14	31	22	34	39	24	38	24	33	40	44	39	40	36	44	44	49	32	52	52	44	46	41	56	50	47	69	57	66	48	62	55	51	50	64	3	3	0	2	2	3	5	21	13	7	6	4	21	7	26	23	9	7	13	10	1	14	8	12	22	8	15	11	12	19	30	22	16	9	14	27	30	14	46	36	27	33	22	40	35	27	53	37	51	30	40	37	42	42	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-289.070968722818009	-298.121812103269349	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970650355541881	6	12	1	17	13	6	9	13	22	15	23	25	18	29	31	25	23	30	19	30	19	25	27	34	35	26	36	27	38	40	46	33	35	32	41	44	56	26	50	46	43	45	44	50	53	49	60	53	58	53	61	56	53	54	62	3	6	0	6	6	3	1	7	10	8	2	10	1	12	16	8	13	13	10	13	2	2	4	18	28	4	34	11	25	32	30	23	23	38	22	12	39	9	29	35	27	33	25	33	46	41	50	36	43	31	44	53	33	35	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-294.676502797259559	-303.727346177710899	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996507819838360	11	1	-3	18	5	4	13	10	23	16	22	20	18	21	27	24	32	31	19	25	25	33	29	35	36	28	37	32	35	33	40	38	31	36	44	45	53	39	49	47	46	45	47	46	52	37	68	47	68	54	67	58	45	61	57	6	3	0	10	3	3	3	5	14	8	19	8	1	10	14	10	15	14	5	4	10	20	21	33	18	16	26	15	11	13	27	13	21	33	29	31	22	17	53	35	38	46	35	31	41	28	52	17	41	39	54	50	31	41	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-281.166609218884105	-290.217452599335445	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980012181709106	7	14	1	16	8	11	12	20	21	16	29	20	22	19	27	23	31	32	28	32	29	29	27	30	34	37	33	21	35	39	49	38	26	32	43	37	54	34	44	48	42	46	40	39	50	43	60	57	60	52	62	56	56	56	65	3	1	0	7	3	1	1	10	10	6	4	4	4	4	8	2	8	33	16	22	10	13	8	33	19	23	22	5	24	15	44	29	10	22	44	22	39	11	27	43	32	43	38	25	35	44	37	42	48	38	48	39	31	40	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45000	-281.810082897214897	-290.860926277666238	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986024115783968	11	11	1	17	8	13	12	10	19	20	29	18	19	16	26	28	29	29	24	30	24	32	21	34	37	25	33	24	36	43	54	35	37	35	50	39	52	39	47	48	48	39	42	52	39	46	60	57	67	47	67	46	52	58	57	5	3	0	2	3	5	5	3	6	1	9	1	1	1	13	21	14	21	13	21	10	19	14	17	21	10	20	12	27	25	36	11	26	16	30	16	52	22	32	24	43	29	25	30	34	32	44	40	54	45	54	25	29	31	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45500	-278.228967202914930	-287.279810583366270	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988320306257059	12	10	7	16	14	15	10	14	22	19	23	20	17	24	26	19	23	32	27	28	28	23	25	31	35	33	35	30	31	38	44	35	38	33	39	43	51	36	42	45	46	40	45	48	51	51	68	56	69	43	63	54	42	50	64	3	3	0	2	2	7	3	3	6	1	13	5	3	4	10	2	13	19	14	14	14	5	6	9	17	22	12	14	21	29	33	15	34	11	29	27	36	28	33	53	53	26	34	35	43	44	55	46	55	35	44	36	18	40	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-293.865785547394410	-302.916628927845750	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.965231949635597	8	5	-1	11	6	3	15	21	17	18	22	18	12	25	24	27	30	26	20	32	23	35	23	36	42	36	40	30	22	41	52	40	35	32	47	47	51	39	46	51	44	41	41	47	49	48	70	50	64	49	51	59	54	55	59	6	3	0	6	6	3	3	12	7	13	9	2	1	10	9	15	29	19	1	21	10	21	10	17	22	20	22	10	4	11	39	24	21	29	38	43	25	16	34	42	17	20	22	25	30	25	55	36	55	25	33	39	50	25	31	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-297.286544432955793	-306.337387813407133	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982400582420696	10	10	5	14	12	10	15	17	23	21	26	21	20	27	24	26	23	32	26	26	28	18	30	20	42	34	36	28	36	33	47	37	41	34	39	38	35	42	50	32	45	42	41	47	48	46	64	52	70	53	62	55	51	49	64	3	3	0	6	3	3	6	6	8	5	9	6	7	17	13	6	7	11	22	10	17	7	19	6	32	15	14	24	9	10	42	15	36	18	18	17	28	23	37	23	30	27	15	37	40	43	31	25	55	39	44	48	31	38	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-281.284834162719164	-290.335677543170505	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977926683159226	6	6	-3	12	11	7	12	20	20	18	25	26	20	31	31	26	28	36	27	30	29	20	20	32	42	28	37	30	36	33	51	38	38	39	46	38	52	35	49	51	49	42	48	47	48	49	65	54	70	55	60	53	52	57	55	3	3	0	6	3	3	2	4	4	7	10	23	5	11	16	9	23	14	13	26	23	4	6	26	29	6	30	9	20	12	45	16	26	17	33	28	45	12	18	42	27	20	18	32	30	32	54	31	50	53	37	31	39	52	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47500	-290.625605748703890	-299.676449129155230	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975128902515063	10	12	5	16	10	10	8	18	23	18	24	21	22	29	30	26	27	36	24	29	24	32	28	37	37	33	40	26	35	39	50	31	35	38	46	42	48	42	38	50	43	37	39	49	49	47	64	58	68	52	61	44	43	59	50	3	1	0	3	3	7	3	2	8	1	7	6	4	11	28	12	13	28	4	11	12	12	19	20	23	1	34	11	28	14	25	14	16	22	36	18	53	28	17	46	18	14	26	52	24	53	50	44	51	22	46	18	39	46	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
