step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28
57000	-229.670153623047781	-236.525641574007153	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528945165258989	1	0	4	4	6	7	8	8	8	9	11	11	14	12	14	15	17	16	18	18	20	19	26	29	30	28	34	35	2	0	1	1	4	4	3	4	3	9	8	8	11	12	10	9	16	8	16	8	12	12	0	0	0	20	25	25	1	1	1	1	1	2	3	2	2	1	2	2	1	1	3	4	1	4	2	5	3	4	1	1	1	9	2	2
57500	-223.212742246941389	-230.068230197900760	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518586263825067	1	0	3	6	5	8	7	7	9	9	11	11	13	12	13	15	16	16	18	18	21	20	25	29	30	32	34	35	2	0	2	1	3	4	3	4	6	8	10	10	4	12	10	13	10	13	16	13	16	19	0	0	0	21	25	25	1	1	2	2	1	1	2	1	1	1	1	1	3	1	3	1	4	2	2	2	3	1	1	1	1	7	2	2
58000	-218.060223033090892	-224.915710984050264	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.452590433550234	1	-1	4	5	5	7	9	8	9	11	11	13	13	13	13	16	14	16	18	16	22	20	25	29	31	32	34	35	2	0	2	1	1	4	6	4	6	8	8	9	11	10	8	14	8	13	16	13	17	19	0	0	0	3	25	25	1	1	3	2	2	1	1	1	1	2	1	2	1	1	3	2	5	1	1	2	3	1	1	1	1	16	2	2
58500	-214.260203901573391	-221.115691852532763	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.476951072354004	1	0	4	6	6	7	8	9	8	11	11	12	13	10	13	15	17	16	19	17	21	20	23	30	31	31	34	35	2	0	1	1	2	4	3	7	4	8	8	14	9	2	6	14	12	13	16	15	22	19	0	0	0	14	25	25	1	1	1	3	3	1	2	1	1	1	1	1	2	5	2	3	1	2	2	2	1	1	1	1	1	8	2	2
59000	-213.760165443131399	-220.615653394090771	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537355176287073	1	0	3	5	7	5	8	9	7	10	11	12	13	12	14	15	16	14	19	18	21	20	26	29	30	30	34	36	2	0	2	3	3	3	4	3	6	7	9	10	14	10	13	14	8	12	16	16	22	19	0	0	0	17	25	25	1	1	1	1	2	1	1	3	1	1	2	1	1	1	1	2	4	1	2	2	1	1	1	1	1	8	2	2
59500	-233.956849895761138	-240.812337846720510	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.592653843718722	1	0	4	5	6	7	8	6	8	10	12	13	12	13	14	14	15	15	18	17	22	20	26	28	30	30	34	36	2	0	1	2	2	3	4	3	8	8	10	10	10	10	4	14	15	13	16	9	19	19	0	0	0	15	25	25	1	1	1	2	3	3	2	1	1	2	1	1	1	2	3	1	1	2	2	4	2	2	1	1	1	8	2	2
60000	-217.305824577012373	-224.161312527971745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516143900118317	1	0	4	6	6	8	8	8	7	10	10	12	13	12	12	15	16	16	18	17	21	20	26	30	30	31	34	36	2	0	1	1	2	9	9	4	3	8	4	10	12	8	6	12	12	13	16	12	19	19	0	0	0	4	25	25	1	1	1	3	2	1	1	2	2	2	2	2	1	1	2	2	3	1	1	2	2	1	1	1	1	11	2	2
60500	-250.591984100020085	-257.447472050979457	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.605198548775139	1	0	4	4	7	5	8	8	8	10	10	12	12	13	12	15	15	17	17	14	19	19	22	29	29	29	33	36	2	0	1	2	6	1	6	6	6	8	8	10	8	12	9	12	6	20	16	15	19	19	0	0	0	18	25	25	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	5	2	1	1	1	1	1	1	1	9	2	4
61000	-257.401641211341882	-264.257129162301283	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.479353415217338	1	0	5	5	6	7	8	8	7	11	10	12	13	13	13	15	16	15	17	17	21	19	26	29	30	31	34	32	2	0	1	1	1	4	4	9	3	4	8	4	10	8	8	12	13	8	16	10	19	19	0	0	0	9	28	25	1	1	3	2	3	1	1	1	1	3	1	3	1	2	2	2	1	3	1	2	3	1	1	1	1	12	1	1
61500	-212.774667886990585	-219.630155837949957	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583446777487953	0	-1	2	6	5	7	9	8	9	9	11	11	11	12	13	15	16	14	18	17	22	20	25	30	30	31	34	36	2	0	1	3	3	1	4	4	4	8	8	10	10	8	3	12	12	9	16	18	19	19	0	0	0	15	25	25	1	1	1	1	1	3	2	1	2	1	2	1	1	2	5	3	2	2	1	2	2	1	1	1	1	10	2	2
62000	-242.147265669364941	-249.002753620324313	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508630653517762	0	-2	4	4	6	8	9	8	8	10	11	13	13	12	12	15	15	16	18	18	21	20	25	30	30	32	34	35	2	0	1	1	4	4	3	3	3	6	8	15	8	9	8	14	13	10	16	18	19	19	0	0	0	13	25	25	1	1	1	2	1	2	3	3	2	1	1	1	2	2	3	2	1	3	2	1	2	1	1	1	1	13	2	2
62500	-251.199879596373734	-258.055367547333105	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625591248185081	1	-1	3	5	6	6	8	8	6	10	11	12	13	11	13	16	14	15	17	16	22	18	25	29	31	31	34	35	2	0	2	2	3	1	2	2	4	9	8	8	11	8	12	12	10	13	16	13	19	19	0	0	0	10	25	25	1	1	1	3	2	2	3	4	1	2	2	2	1	2	1	2	2	1	1	2	2	1	1	1	1	9	3	3
63000	-204.818003470478487	-211.673491421437859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.363522857024300	1	0	4	5	7	6	9	8	9	10	10	12	13	12	12	14	14	16	18	17	21	20	25	29	30	30	33	36	2	0	1	1	6	1	2	4	2	6	8	8	15	8	9	10	12	17	16	16	16	19	0	0	0	9	25	25	1	1	1	2	1	3	4	2	5	2	1	2	1	2	1	2	1	1	2	2	4	1	1	1	1	8	2	2
63500	-209.295181206014206	-216.150669156973578	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.437818680800471	0	-1	4	4	6	5	8	8	8	9	10	12	13	11	11	15	16	15	19	17	20	21	24	29	30	31	34	35	2	0	1	2	3	4	6	1	6	3	8	10	10	10	10	12	4	10	16	13	16	21	0	0	0	17	25	25	1	1	3	3	1	1	2	3	2	3	1	1	2	1	1	1	6	2	3	2	2	1	1	1	1	9	2	2
64000	-242.650298372956229	-249.505786323915601	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524105091092794	1	-1	5	4	5	6	8	8	9	11	10	12	12	11	12	14	16	15	18	18	21	20	25	29	31	31	35	35	2	0	4	1	4	3	6	4	6	9	1	10	6	8	8	8	8	10	16	13	19	19	0	0	0	8	25	25	1	1	1	1	1	1	1	2	2	1	4	1	3	2	2	2	4	2	2	2	2	1	1	1	1	9	2	3
64500	-235.884739922306409	-242.740227873265781	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547357590361667	1	-1	5	4	4	8	9	7	8	11	11	12	13	11	13	16	15	15	19	17	22	19	24	30	30	29	34	35	2	0	1	2	2	4	3	4	3	8	9	8	6	6	7	12	13	10	16	15	16	16	0	0	0	7	25	25	1	1	2	2	2	2	3	2	2	2	1	2	2	3	2	1	1	2	2	2	2	1	1	1	1	9	2	2
65000	-229.229382924674098	-236.084870875633470	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660378592050634	1	-1	4	5	6	8	9	8	9	10	11	12	14	11	12	14	16	16	18	16	22	21	26	29	30	31	34	35	2	0	1	1	2	3	6	4	6	8	10	10	15	6	10	12	12	13	17	13	22	19	0	0	0	4	25	25	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	10	3	3
65500	-216.146422115387622	-223.001910066346994	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505568738414583	1	-1	3	5	7	7	8	8	9	10	9	12	14	12	14	15	16	16	17	17	22	21	25	30	30	30	34	36	2	0	1	2	3	4	3	4	6	6	8	8	12	6	10	14	12	13	16	8	19	19	0	0	0	4	25	25	1	1	1	3	1	1	3	1	1	1	1	2	1	2	2	1	1	1	1	3	2	2	1	1	1	11	3	3
66000	-234.728012967530191	-241.583500918489563	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601222592095210	1	-1	3	5	5	6	7	8	8	10	11	11	13	13	14	15	15	16	18	18	22	20	25	29	30	31	34	35	2	0	1	3	3	4	2	4	6	8	10	10	7	12	10	12	13	15	16	18	19	19	0	0	0	16	25	25	1	1	1	2	1	1	3	2	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	1	1	10	2	2
66500	-214.258157571263666	-221.113645522223038	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641630139726799	1	-1	5	5	7	7	8	9	8	10	11	12	12	12	13	16	17	16	18	16	22	21	26	30	30	32	34	35	2	0	1	1	3	3	3	3	6	9	8	10	10	11	10	12	14	13	16	13	16	19	0	0	0	21	25	25	1	1	2	3	1	1	2	2	1	1	1	1	1	1	2	3	2	2	1	2	4	1	1	1	1	7	2	2
67000	-262.425714652389502	-269.281202603348902	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579697612816223	1	-1	4	5	6	6	9	8	8	11	11	13	14	12	13	15	16	15	18	15	22	20	26	28	30	28	35	34	2	0	1	1	3	3	3	6	1	8	8	14	10	9	8	12	11	15	16	13	19	19	0	0	0	8	25	25	1	1	2	2	1	1	3	1	2	2	2	1	1	2	2	1	3	1	2	1	2	1	1	1	1	6	2	2
67500	-292.428687967697897	-299.284175918657297	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556686654557353	1	-1	3	3	6	4	8	8	8	10	12	13	13	13	10	16	15	16	19	18	19	21	26	30	30	29	34	35	2	0	2	1	4	2	1	3	1	9	8	9	11	8	9	12	11	15	16	18	16	19	0	0	0	14	25	25	1	1	3	1	1	3	4	2	4	1	3	2	1	1	1	2	1	3	2	1	2	1	1	1	1	5	3	2
68000	-244.514723002828106	-251.370210953787478	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627714511940469	1	0	4	5	6	7	9	9	8	10	12	13	11	12	12	15	15	15	18	16	20	20	25	30	30	29	34	35	2	0	2	3	3	4	4	2	4	8	8	14	8	10	7	11	12	13	16	13	16	19	0	0	0	9	25	25	1	1	1	1	1	1	1	4	2	1	1	1	1	1	1	2	2	2	2	2	3	1	1	1	1	7	2	2
68500	-209.687984193035788	-216.543472143995160	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.468181619472775	1	0	4	5	5	7	8	8	9	11	11	11	13	11	13	15	17	17	19	16	21	19	25	29	30	28	35	35	2	0	1	1	3	4	6	4	2	6	8	4	11	8	14	12	8	13	12	11	19	16	0	0	0	9	25	25	1	1	2	2	1	1	1	2	5	2	2	3	1	1	1	1	3	2	3	3	1	2	1	1	1	7	2	2
69000	-259.781492066773637	-266.636980017733038	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.490762222019453	1	-1	4	4	7	7	9	6	9	10	11	12	12	11	13	14	14	17	17	16	22	20	25	29	30	28	35	34	2	0	1	1	4	4	3	1	4	4	10	14	10	9	9	12	10	13	9	13	16	19	0	0	0	15	25	25	1	1	1	1	1	2	2	3	3	3	1	1	1	1	2	1	2	3	3	1	3	1	1	1	1	4	3	2
69500	-221.355657428644122	-228.211145379603494	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576516799958205	1	0	4	4	7	7	8	8	6	10	11	12	13	12	12	15	16	17	18	18	21	18	25	30	30	31	35	36	2	0	2	2	1	9	3	6	4	3	10	6	8	10	6	12	16	10	16	13	19	16	0	0	0	5	25	25	1	1	2	2	4	1	2	1	1	3	1	2	2	2	3	2	1	3	1	2	2	1	1	1	1	8	2	3
70000	-224.960696781065991	-231.816184732025363	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492007862513768	1	0	4	5	6	8	9	8	9	11	11	13	14	12	13	16	16	15	18	17	19	20	26	29	30	31	34	35	2	0	1	1	3	3	8	3	1	6	9	9	8	10	10	8	10	12	6	18	16	19	0	0	0	16	25	25	1	1	2	2	1	2	1	2	3	2	1	2	2	1	2	4	2	1	3	1	1	1	1	1	1	7	2	3
70500	-242.613407616908148	-249.468895567867520	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.312298598719168	1	-1	4	4	7	6	8	8	7	10	11	12	14	13	11	14	16	16	18	17	22	20	23	28	31	31	34	35	2	0	1	2	4	1	4	9	4	3	9	8	12	12	6	10	14	11	16	13	22	16	0	0	0	7	25	25	1	1	2	2	2	3	3	1	2	4	2	3	1	1	2	3	1	2	2	3	2	3	1	1	1	16	2	2
71000	-230.724469431328515	-237.579957382287887	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.427643923892034	0	-2	4	5	6	7	9	8	9	10	11	12	12	12	13	16	17	14	17	16	21	19	24	29	31	31	34	35	2	0	2	3	1	2	4	4	4	8	6	8	8	10	13	12	20	11	12	10	19	16	0	0	0	5	25	25	1	1	3	1	3	3	2	2	2	2	2	3	2	1	1	2	1	2	2	3	3	1	1	1	1	10	2	2
71500	-259.002501822261479	-265.857989773220879	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.458854804799474	1	-1	4	6	5	6	8	8	7	10	12	12	13	13	12	16	16	16	18	17	21	19	25	28	29	30	34	36	2	0	1	3	2	3	6	6	3	8	8	10	12	8	10	9	14	13	12	15	22	16	0	0	0	3	25	25	1	1	1	1	2	1	1	1	2	1	1	1	1	3	1	5	1	2	3	4	1	1	1	1	1	13	2	3
72000	-238.475380381809401	-245.330868332768773	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.442510800557595	1	0	5	6	7	6	8	9	9	10	12	11	13	12	14	15	15	15	18	17	22	20	25	30	30	28	34	36	2	0	1	1	6	1	3	4	6	8	10	10	12	10	13	12	10	15	17	17	16	16	0	0	0	3	25	25	1	1	2	3	1	2	2	3	1	1	1	1	1	1	1	2	3	1	3	2	4	2	1	1	1	10	2	3
72500	-227.947112530145290	-234.802600481104662	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.427636509336953	1	-1	4	6	7	7	9	8	8	11	11	13	12	11	13	15	15	16	17	17	22	21	26	28	30	32	35	34	2	0	1	3	3	3	3	6	3	6	6	8	8	8	10	7	12	13	11	13	16	19	0	0	0	21	25	25	1	1	2	1	2	1	3	1	2	3	2	2	2	2	1	3	1	2	3	2	4	2	1	1	1	5	3	2
73000	-220.496276928057824	-227.351764879017196	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581745625829325	1	0	5	4	7	6	8	8	9	11	10	13	14	13	13	15	16	16	18	18	20	20	24	29	30	31	34	34	2	0	4	2	4	4	6	4	3	8	8	10	12	10	8	12	12	10	16	17	19	19	0	0	0	9	25	25	1	1	1	2	2	1	1	1	2	1	1	1	1	1	3	1	2	2	2	1	1	1	1	1	1	12	2	2
73500	-221.374279672623345	-228.229767623582717	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523364786108287	0	-1	4	6	6	8	7	9	6	11	12	12	13	13	14	15	14	16	17	18	21	20	26	29	30	30	34	35	2	0	1	3	3	9	9	6	3	8	8	8	10	10	6	12	12	14	16	12	19	19	0	0	0	20	25	25	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	4	2	1	1	1	1	11	2	2
74000	-243.705712241276586	-250.561200192235958	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478700815724648	1	-1	4	5	5	4	7	8	8	10	10	11	12	13	14	16	16	16	19	17	21	21	24	28	30	30	35	35	2	0	2	3	1	1	3	3	3	7	8	8	9	10	9	10	12	11	16	17	16	19	0	0	0	8	25	25	1	1	1	1	2	2	1	3	2	1	2	1	2	1	3	3	3	3	1	1	3	2	1	1	1	8	2	3
74500	-219.439497190446417	-226.294985141405789	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.380767451442624	1	0	4	3	7	6	8	9	8	9	11	12	13	12	13	16	16	16	18	17	21	20	26	30	30	31	34	35	2	0	1	2	4	1	6	4	3	4	8	8	8	9	10	12	14	10	16	17	19	19	0	0	0	10	25	25	1	1	2	1	3	3	1	3	2	3	1	2	2	2	3	2	2	4	1	1	2	1	1	1	1	9	2	2
75000	-249.928511729463906	-256.783999680423278	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.427489107251219	0	-1	4	3	5	8	8	7	9	11	12	12	14	13	13	14	15	16	19	18	22	19	26	30	31	31	34	35	2	0	4	1	4	4	4	3	4	4	9	10	10	8	10	10	14	13	16	11	16	16	0	0	0	20	25	25	1	1	1	2	1	3	3	1	3	3	1	1	1	3	1	1	2	1	2	2	4	3	1	1	1	6	2	2
75500	-236.677784707418908	-243.533272658378280	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699315332447297	1	-1	5	4	4	7	7	9	8	10	12	13	12	12	14	15	16	17	18	16	22	21	24	30	30	32	34	35	2	0	1	2	1	4	3	6	6	8	10	10	8	8	12	14	13	15	16	8	22	19	0	0	0	4	25	25	1	1	1	2	1	2	1	1	1	1	1	2	2	2	1	2	2	1	2	3	1	2	1	1	1	15	2	2
76000	-241.683791443977412	-248.539279394936784	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.510731459632069	1	0	5	4	6	6	8	8	8	10	11	13	13	11	13	15	15	16	16	16	22	19	26	29	30	31	35	36	2	0	2	1	4	4	3	1	6	8	10	14	10	8	14	12	14	13	16	13	16	16	0	0	0	7	25	25	1	1	2	2	1	1	2	4	1	1	1	1	2	1	1	1	2	2	1	2	3	3	1	1	1	15	2	3
76500	-243.106856994551720	-249.962344945511092	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.442630328790676	1	-1	2	5	6	7	6	8	9	11	12	13	13	12	12	15	14	16	19	18	22	21	23	29	31	31	34	36	2	0	1	2	2	2	3	4	5	8	4	8	8	8	10	8	14	15	16	11	19	16	0	0	0	16	25	25	1	1	1	3	2	3	2	1	1	2	3	3	3	3	1	4	2	2	3	3	2	3	1	1	1	7	2	3
77000	-237.298255118721272	-244.153743069680644	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455162031789508	1	-1	4	5	6	7	9	8	8	9	11	11	14	12	13	16	15	15	17	17	21	19	26	29	30	31	34	35	2	0	1	2	4	1	6	4	4	4	8	10	10	9	10	17	10	12	18	18	19	19	0	0	0	9	25	25	1	1	1	4	1	2	1	1	2	2	1	1	4	2	1	1	3	3	1	1	2	1	1	1	1	10	2	3
77500	-221.148923328137244	-228.004411279096615	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541598226246039	1	0	2	4	6	6	7	9	8	10	12	13	14	12	13	16	16	16	18	17	21	19	25	29	30	31	33	35	2	0	2	2	4	4	2	9	6	8	10	11	15	10	4	7	13	13	16	11	19	16	0	0	0	16	25	25	1	1	1	3	2	1	4	1	1	1	1	1	1	1	3	4	2	1	1	2	2	2	1	1	1	8	2	2
78000	-255.404829647725052	-262.260317598684424	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.464725023496558	0	-1	4	5	7	7	9	9	6	10	12	13	12	11	14	15	17	16	18	16	21	20	24	29	31	29	34	35	2	0	2	1	3	9	3	4	4	8	10	14	10	8	13	7	16	13	16	10	19	16	0	0	0	9	25	25	1	1	3	2	1	1	3	2	1	1	1	1	1	1	1	3	1	2	2	3	1	2	1	1	1	13	2	2
78500	-238.131853079314283	-244.987341030273654	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571504995557445	1	-2	5	4	6	7	9	7	8	10	10	12	13	11	13	15	16	16	17	18	21	21	23	28	31	32	35	35	2	0	4	1	1	4	4	4	3	3	9	10	11	8	10	12	10	13	16	13	19	19	0	0	0	6	25	25	2	1	1	1	3	2	2	1	1	2	2	1	1	2	1	1	3	2	1	2	2	2	1	1	1	10	2	2
79000	-220.837363274540763	-227.692851225500135	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563825670734945	1	0	3	5	6	7	7	9	6	11	11	13	12	11	13	15	17	15	18	17	21	20	25	30	30	32	34	35	2	0	1	1	4	4	9	4	4	9	8	14	11	8	9	15	15	13	16	15	19	16	0	0	0	15	25	25	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	2	2	2	2	2	2	1	1	1	10	2	2
79500	-222.368254722203318	-229.223742673162690	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.413679853086914	1	-1	5	5	6	7	8	9	8	11	11	12	13	13	13	15	16	17	19	15	22	20	26	29	31	31	34	35	2	0	1	2	4	4	4	3	6	9	8	10	9	10	8	10	12	10	16	8	18	19	0	0	0	13	25	25	1	1	3	2	1	1	2	2	1	2	1	1	3	1	3	2	2	4	2	2	2	1	1	1	1	10	2	2
80000	-242.340165719243942	-249.195653670203313	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.385692868502731	1	0	4	5	6	7	8	8	8	10	12	13	12	11	14	14	16	15	17	18	21	20	26	29	30	32	34	36	2	0	2	2	4	4	4	3	6	4	9	14	8	10	13	13	12	8	16	12	16	16	0	0	0	10	25	25	1	1	2	2	1	1	2	2	1	2	3	1	2	1	2	1	2	4	2	3	3	4	1	1	1	15	2	3
80500	-195.708048046634332	-202.563535997593704	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.393374917094954	1	-1	4	5	6	7	9	9	8	10	12	12	12	13	13	16	17	16	18	16	21	20	26	29	30	31	34	35	2	0	1	1	1	3	2	4	6	8	8	8	8	13	13	12	12	11	16	15	19	19	0	0	0	7	25	25	1	1	1	2	2	1	5	2	1	1	2	1	2	1	1	2	2	2	1	2	2	2	1	1	1	9	2	2
81000	-256.248635943463682	-263.104123894423083	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.385460807412037	1	-1	3	5	6	8	8	8	9	10	11	12	13	13	13	15	17	16	17	18	21	20	26	27	31	31	34	36	2	0	1	3	4	3	3	4	4	3	9	10	10	8	6	10	6	15	18	14	19	18	0	0	0	8	25	25	2	1	1	1	1	2	3	2	2	4	1	1	2	4	2	2	5	2	1	4	2	2	1	1	1	12	2	3
81500	-245.549648850602978	-252.405136801562350	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.415874973819715	1	0	3	5	6	8	5	9	8	11	11	11	14	12	14	14	14	15	18	17	21	20	25	27	29	32	34	36	2	0	1	3	2	4	3	9	4	9	9	4	11	9	10	10	8	13	16	12	16	19	0	0	0	10	25	25	1	1	1	1	3	2	1	1	2	2	2	3	2	2	2	2	2	1	2	3	3	1	1	1	1	11	2	3
82000	-227.368747538475276	-234.224235489434648	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.376413870964190	1	0	5	5	6	6	8	8	9	10	11	13	12	12	13	16	15	16	17	17	21	21	25	29	31	30	34	34	2	0	1	1	4	3	6	6	6	8	9	8	4	9	8	14	14	9	16	12	16	19	0	0	0	4	25	25	1	1	2	2	1	1	1	1	2	1	1	3	4	2	3	2	1	2	1	2	2	2	1	1	1	12	2	2
82500	-220.694209917427685	-227.549697868387057	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.450891289308194	0	-1	4	6	6	6	7	7	8	10	10	12	13	13	13	16	17	16	18	17	22	20	25	30	30	30	35	36	2	0	2	1	3	3	3	3	4	8	8	11	8	12	6	8	12	11	16	15	19	16	0	0	0	13	25	25	1	1	2	4	1	1	1	2	1	1	2	1	4	1	4	4	3	2	1	2	3	3	1	1	1	6	3	3
83000	-220.823368813888493	-227.678856764847865	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556676508222301	0	-1	4	5	6	6	8	8	9	10	12	12	12	10	13	15	15	14	19	17	20	20	24	30	30	31	33	36	2	0	2	2	3	4	4	4	4	8	10	8	8	9	9	12	8	10	16	11	12	19	0	0	0	21	25	25	1	1	2	2	1	1	2	2	3	1	1	2	2	1	2	2	2	2	2	2	5	1	1	1	1	7	2	4
83500	-242.369802184303524	-249.225290135262895	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.630585351584938	1	-1	4	4	7	8	9	8	6	10	12	13	12	12	14	15	16	15	18	17	22	20	25	28	28	32	34	34	2	0	1	1	4	9	9	9	4	3	10	14	10	8	13	14	10	13	16	18	16	16	0	0	0	17	25	25	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	3	2	2	1	3	3	1	1	1	14	4	3
84000	-221.595396704385990	-228.450884655345362	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521595871727592	1	0	5	3	7	7	8	8	9	10	12	11	12	12	13	15	15	16	18	17	21	20	25	29	30	32	33	36	2	0	2	1	1	2	3	3	8	8	10	8	10	12	13	8	11	13	16	13	19	16	0	0	0	16	25	25	1	1	2	1	3	3	2	2	1	1	1	1	1	1	1	4	2	1	2	2	2	2	1	1	1	9	3	3
84500	-262.973135319535913	-269.828623270495314	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.465929360492637	1	0	4	5	6	7	8	8	9	11	11	12	14	12	12	14	17	16	18	18	22	20	25	29	31	31	34	35	2	0	1	3	1	4	5	3	3	6	7	11	15	10	8	12	14	9	16	13	19	19	0	0	0	1	25	25	1	1	2	1	2	1	1	2	3	2	2	1	1	1	2	1	3	2	1	2	2	1	1	1	1	20	2	2
85000	-222.760085781201639	-229.615573732161010	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549298984628865	1	0	5	6	6	7	9	7	9	11	10	12	14	12	14	15	16	16	18	18	21	19	25	28	30	31	34	36	2	0	1	2	3	4	6	3	1	4	4	6	12	9	10	10	9	10	16	13	19	16	0	0	0	9	25	25	1	1	2	3	1	1	1	1	4	3	1	3	1	2	2	2	3	2	2	2	1	2	1	1	1	16	2	2
85500	-253.975648534230771	-260.831136485190143	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663176268696948	1	0	4	5	5	7	9	8	9	11	10	13	13	12	14	16	16	15	18	18	21	20	25	28	29	30	34	35	2	0	1	3	3	2	3	4	3	8	6	10	11	11	13	12	12	13	16	17	19	19	0	0	0	4	25	25	1	1	1	1	1	4	1	2	2	1	2	1	1	1	1	2	2	1	1	2	2	1	1	1	1	10	2	3
