step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57
76500	-248.582985270803363	-247.196770184138614	-1.386215086664750	0.000076212597101	0.000032765802313	0.429926331856922	0.800257773725553	0	1	1	2	1	3	3	4	4	4	6	7	7	6	10	9	10	11	11	12	12	13	15	16	18	17	18	18	21	19	20	20	19	20	20	21	21	23	22	22	22	25	22	23	25	24	24	24	23	25	26	26	25	26	28	28	28	0	1	1	3	1	4	4	6	4	6	10	14	11	10	16	12	14	15	16	15	19	16	20	22	26	22	26	26	31	26	33	33	28	30	33	33	32	36	36	35	37	43	29	40	41	39	39	41	37	46	49	53	44	53	0	54	49	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	3	2	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2
77000	-267.627396833134640	-265.859288165691567	-1.768108667443087	0.000071623126268	0.000013207178726	0.184398244175119	0.578148070492524	0	1	1	2	3	3	3	4	4	4	6	7	5	8	10	10	10	11	11	12	12	13	14	16	18	17	18	18	21	19	21	20	19	20	21	20	21	24	22	22	22	26	23	23	25	24	24	24	24	25	24	26	25	24	29	28	28	0	1	1	3	1	4	4	6	7	6	13	10	10	12	13	14	12	15	12	15	14	21	18	22	24	22	26	26	33	28	36	27	26	24	33	33	32	43	29	35	37	47	31	37	41	39	39	44	41	37	44	54	41	43	0	45	44	1	1	1	1	2	1	1	1	1	1	1	1	1	1	4	1	2	1	3	2	3	1	2	3	2	1	1	1	2	1	1	2	1	3	2	1	1	1	1	1	1	1	2	2	2	2	2	1	1	3	1	1	2	1	1	3	2
77500	-239.730490700850481	-238.330574011226872	-1.399916689623618	0.000068016023455	0.000027323820074	0.401726221052189	0.764892297783607	0	1	1	2	3	3	3	4	4	4	6	7	5	8	10	10	9	11	11	12	12	13	15	16	19	17	18	18	21	18	22	20	19	20	21	21	21	24	22	22	22	26	23	23	25	24	24	23	24	24	26	26	24	26	28	28	26	0	1	1	3	1	4	4	6	7	6	13	11	10	12	13	14	12	15	12	18	16	21	21	22	24	24	26	26	32	24	29	33	26	30	32	33	32	29	29	35	37	31	31	37	41	39	39	41	41	37	45	45	37	53	0	49	45	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	3	2	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	2	2	1	3	1
78000	-270.364143294347116	-269.001115391487360	-1.363027902859765	0.000065756344470	0.000034488273892	0.524485875390428	0.573167279286952	-2	1	1	2	2	3	3	4	4	4	6	7	5	8	10	10	10	11	11	12	12	12	14	16	19	17	18	18	21	19	22	20	19	21	21	21	21	23	22	22	22	26	22	23	24	24	24	23	23	25	24	25	26	27	29	28	28	0	1	1	3	1	4	4	6	4	6	13	13	10	12	12	14	14	11	16	18	18	17	20	16	26	24	26	26	33	28	29	33	26	30	32	33	32	31	33	35	37	47	26	32	29	39	29	43	41	43	44	44	38	53	0	54	45	1	2	1	1	4	1	1	1	2	1	1	1	1	1	3	2	2	2	1	1	1	2	2	4	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	3	3	1	2	1	1	1	2	1	2	2	1	1	1	2
78500	-261.329987811489389	-259.816527780586796	-1.513460030902598	0.000054994817438	0.000015707123829	0.285610982281152	0.613216065280832	0	1	1	2	3	3	3	4	4	4	6	7	5	8	8	10	10	11	11	11	12	13	15	16	19	17	18	18	21	19	22	20	19	21	21	20	21	24	21	22	22	26	23	23	25	24	23	24	24	25	26	25	26	26	27	27	28	0	1	1	3	1	4	4	6	7	6	13	10	10	10	11	14	14	15	16	15	19	16	20	22	24	24	26	26	33	24	36	33	28	30	33	25	32	33	33	29	37	34	33	41	44	39	39	43	37	44	50	44	49	45	0	54	56	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	3	1	2	1	1	2	3	2	1	1	1	2	2	2	1	1	2	2	1	1	2	1	1	1	3	4	1	2	2	2	1	3	2	1	2	1	1	1	1	1
79000	-250.327786834236207	-248.782556219365631	-1.545230614870562	0.000073529413236	0.000019610736733	0.266706014228517	0.712549589670916	0	1	1	2	2	3	3	4	3	4	6	7	5	8	9	10	10	10	11	12	12	12	15	16	17	17	18	18	21	19	22	20	19	21	21	21	21	24	21	22	20	26	23	23	25	24	24	24	24	24	25	26	25	27	29	26	28	0	1	1	3	1	4	4	6	4	6	13	10	10	12	12	14	12	15	17	18	19	12	20	22	24	24	26	26	33	28	39	33	26	30	33	32	41	36	33	35	33	38	39	41	38	43	31	44	41	31	50	38	48	53	0	50	45	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	3	1	3	1	1	1	1	2	1	1	1	1	2	2	1	1	3	2	1	1	2	2	2	1	1	2	1	2	2	1	2	1	2	1	2	2
79500	-243.322013779269383	-241.770063895130818	-1.551949884138576	0.000113949444390	0.000029977281617	0.263075276735112	0.708697880987734	0	1	1	2	3	3	3	4	4	4	6	6	5	8	10	10	10	10	9	11	12	13	14	16	19	17	18	18	21	19	22	20	19	21	21	21	21	24	22	22	22	26	23	23	24	24	24	24	23	25	24	26	26	27	27	28	27	0	1	1	3	1	4	4	6	5	6	13	13	10	12	11	12	19	19	14	15	19	21	20	22	26	24	26	26	33	28	29	33	26	30	25	33	32	43	36	37	37	46	31	41	44	39	39	44	37	44	43	45	45	53	0	53	42	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	3	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1
80000	-273.783199345403432	-272.413642651683460	-1.369556693719989	0.000079139028255	0.000038228709653	0.483057607555813	0.654488396923471	0	1	1	2	2	4	3	3	4	4	6	7	5	8	9	9	10	11	11	12	12	11	15	15	17	16	17	18	21	19	22	20	19	21	21	20	21	24	22	22	22	25	23	23	24	24	24	24	24	23	26	26	26	27	28	26	28	0	1	1	3	3	8	4	4	4	8	13	10	10	12	10	12	12	17	16	18	17	12	20	17	24	24	26	25	33	28	29	33	26	30	32	33	32	36	34	35	37	41	29	41	37	39	39	44	41	37	44	38	44	45	0	50	56	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	2	2	1	2	1	1	2	2	2	2	1	1	1	1	1	1	1	3	2	1	1	1	2	1	1	1	3	2	1	2	2	2	1	2	2	1	1	2	3	1	1	2
80500	-284.705468855056040	-283.344616369493281	-1.360852485562781	0.000085714657774	0.000049230256837	0.574350503352097	0.623791032832675	0	1	1	2	3	4	3	3	4	4	6	6	5	8	10	10	10	11	11	12	12	13	15	15	19	16	17	18	20	19	22	20	19	21	20	20	21	23	21	22	22	25	22	22	25	24	24	24	23	25	26	24	25	27	27	28	28	0	1	1	3	1	8	4	4	4	8	13	10	10	12	13	12	14	15	14	11	14	16	18	16	26	24	26	26	33	28	29	33	28	30	28	26	35	39	29	39	37	39	29	37	44	39	39	43	44	44	45	37	48	48	0	53	53	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	3	5	4	2	3	3	2	1	1	2	1	1	2	1	1	2	2	3	1	1	1	1	1	3	2	1	2	2	2	1	1	1	1	1	1	3	1	1	3
81000	-265.827046678472925	-264.428241504379343	-1.398805174093554	0.000076541381766	0.000030902971782	0.403742016010852	0.663978905156370	0	1	1	2	2	4	3	3	4	4	6	7	5	8	10	8	10	11	11	12	11	13	14	15	18	17	18	18	21	19	19	20	20	21	21	21	21	23	22	22	22	26	23	23	25	24	24	24	24	25	26	26	26	25	27	28	27	0	1	1	3	1	8	4	4	4	8	13	13	10	12	14	12	14	15	12	15	12	12	20	22	26	24	26	26	33	28	26	27	31	30	31	26	32	33	32	35	37	50	29	37	31	36	39	43	37	44	43	45	49	41	0	53	54	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	3	2	2	1	2	1	1	1	1	2	2	1	2	2	2	1	2	1	1	1	1	2	2	3	3	1	1	3	2	3	1	2	2	1	2	2
81500	-237.263630850764144	-235.719012053775373	-1.544618796988783	0.000059634487611	0.000015924935218	0.267042375251494	0.767315189328752	0	1	1	2	1	4	3	3	4	4	6	7	5	8	10	10	9	9	11	12	12	13	14	16	18	17	18	18	21	19	19	20	20	21	21	21	21	24	22	22	22	26	23	23	25	23	24	24	24	25	25	26	26	24	29	27	28	0	1	1	3	1	8	4	4	7	8	13	11	10	12	18	12	12	11	17	18	16	19	18	22	24	24	26	26	33	28	26	31	31	30	33	33	31	39	29	35	37	38	39	37	37	39	44	44	37	54	49	41	45	37	0	52	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	4	1	1	1	1	1
82000	-257.309467453794809	-255.908700406695345	-1.400767047099453	0.000060226116147	0.000024103094509	0.400210009395660	0.579931019750287	0	1	1	2	3	4	3	3	4	4	6	6	5	8	10	10	10	11	11	12	12	13	15	15	18	17	18	18	21	19	19	20	20	21	21	21	20	24	22	22	22	26	23	22	24	24	24	23	24	25	26	26	25	27	29	27	26	0	1	1	3	1	8	4	4	4	8	13	13	10	12	13	14	12	15	14	18	19	21	18	22	24	24	26	24	33	28	28	26	31	30	31	31	31	29	31	35	37	38	29	37	44	48	39	32	44	45	49	53	48	53	0	41	53	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	3	1	1	1	3	1	2	2	1	2	1	1	1	2	1	1	2	2	1	1	2	1	2	1	2	2	2	1	2	3	1	1	2	1	2	2	1	3	1
82500	-236.380902376137669	-234.827945016301811	-1.552957359835864	0.000057167629841	0.000015008827013	0.262540655525310	0.613157034345386	0	1	1	2	3	4	3	3	4	4	6	6	5	8	8	10	9	11	11	12	12	13	15	15	19	17	18	18	21	19	19	20	20	21	21	21	21	23	22	22	22	24	23	23	24	24	24	24	24	25	26	24	26	27	28	28	28	0	1	1	3	1	8	4	4	7	8	13	10	10	12	11	14	14	15	16	18	14	21	20	22	24	24	26	26	33	28	26	31	31	30	33	33	32	29	33	35	37	33	29	37	37	39	39	37	44	44	44	44	37	53	0	54	54	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	2	1	3	1	1	3	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	2	2	2	2	1	3	1	1	1	1	2	1	1	1	1
83000	-285.261193783189810	-283.650226345818794	-1.610967437371042	0.000066393044389	0.000015626521727	0.235363837746539	0.617163200799397	0	1	1	2	3	4	3	3	4	4	6	7	5	8	9	10	10	11	11	12	12	13	15	14	18	17	18	18	21	18	19	20	20	21	21	21	21	23	22	22	22	26	23	23	23	23	24	24	24	25	24	25	26	27	29	28	25	0	1	1	3	1	8	4	4	4	8	13	10	10	12	11	12	15	15	16	18	12	21	20	12	26	21	26	26	26	26	28	31	26	26	31	31	33	33	33	35	37	44	31	37	29	39	40	44	29	43	43	29	50	45	0	53	45	1	1	1	1	2	1	1	1	2	1	1	1	1	1	3	2	1	2	1	1	4	1	2	6	1	3	1	1	3	1	1	1	2	3	2	2	1	3	2	1	1	3	3	2	2	1	1	1	2	2	1	2	1	2	1	2	2
83500	-238.272086690858202	-236.851061990151749	-1.421024700706460	0.000049440838273	0.000018257383610	0.369277387847246	0.672644308310892	0	1	1	2	1	4	3	3	4	4	6	7	5	8	10	10	10	11	11	12	11	13	13	15	19	16	18	18	21	19	19	20	20	21	21	21	21	23	22	22	22	26	22	22	25	24	24	24	23	25	26	26	26	25	29	26	27	0	1	1	3	1	8	4	4	7	8	13	13	10	12	10	14	12	15	12	18	16	16	20	22	24	24	26	26	33	28	26	31	31	30	31	31	32	43	33	35	37	45	29	37	48	39	39	44	37	44	49	45	54	41	0	45	54	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	2	1	3	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	2	1	1	2
84000	-262.100286820114093	-260.701837590557204	-1.398449229556910	0.000068305350651	0.000027622405335	0.404395923192144	0.635146137917702	-1	0	1	2	2	4	3	3	4	4	6	7	5	8	10	10	9	11	10	12	12	13	13	16	19	17	18	18	21	19	19	20	20	21	20	21	21	24	22	22	22	25	23	23	25	24	21	24	24	24	26	25	26	27	29	28	28	0	1	1	3	3	8	4	4	7	8	13	11	10	12	13	14	12	15	12	15	19	16	18	22	28	22	26	26	31	26	26	26	26	30	26	33	35	43	47	32	37	47	39	32	49	39	33	37	44	44	48	41	42	53	0	54	45	1	1	2	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	2	2	2	2	1	1	1	3	1	1	1	2	2	3	2	1	3	1	1	1	1	1	1	3	1	2	1	2	1	2	1	1	1	3	1	1	1	1	2
84500	-299.319430300737451	-297.949684654761711	-1.369745645975719	0.000058394118794	0.000028157601889	0.482199277437331	0.668030713708869	-2	1	1	3	0	4	2	3	4	4	6	7	5	8	10	9	10	11	11	12	12	13	14	16	19	17	18	17	21	19	22	19	20	21	21	21	21	23	22	22	22	26	21	23	24	24	24	24	24	25	24	26	25	27	29	28	28	0	5	1	5	1	7	3	7	7	8	13	8	10	10	10	12	12	14	16	17	19	19	18	22	26	22	28	24	33	28	37	26	28	30	32	33	32	43	29	33	37	46	32	37	41	39	39	44	44	45	33	50	41	53	0	53	51	1	1	1	1	2	1	1	1	2	1	1	2	1	2	3	2	3	1	2	2	1	2	3	1	2	2	1	1	1	2	1	2	3	2	2	1	2	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	2	2	1	2	1
85000	-270.372179100631797	-268.861146930227846	-1.511032170403950	0.000095675958385	0.000027477222045	0.287190455247959	0.770585757238612	-1	1	1	0	1	4	3	2	4	3	6	7	4	8	8	10	10	11	10	12	12	13	14	16	19	17	18	18	21	19	22	18	20	21	21	21	20	23	22	22	22	26	23	23	24	24	24	23	24	25	26	26	25	27	29	27	28	0	1	4	1	1	8	3	4	4	8	13	11	10	12	11	14	12	15	11	18	19	21	19	22	26	24	26	26	37	28	29	26	32	30	37	33	32	35	29	35	33	43	29	37	41	39	39	41	38	45	45	45	45	47	0	48	53	1	2	1	1	1	2	1	1	4	1	2	1	1	1	1	2	2	1	3	1	2	1	4	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	3	2
85500	-251.976138736324515	-250.489101144126323	-1.487037592198199	0.000080996721406	0.000024628446573	0.304067203524178	0.748432714893744	-1	1	1	0	2	3	2	4	4	5	6	7	7	8	10	10	9	11	9	12	10	11	14	14	16	17	18	18	21	19	21	19	20	21	21	21	21	22	22	22	22	24	23	23	25	24	24	24	24	25	26	26	26	25	29	27	27	0	1	4	1	2	7	3	6	4	8	10	10	11	11	17	19	12	15	13	18	12	14	20	22	24	25	26	26	33	28	33	28	32	30	33	33	32	31	29	35	37	31	31	41	41	39	29	41	44	44	49	44	43	48	0	52	44	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	2	2	2	1	1	1	1
86000	-270.770536903089123	-268.967190148483894	-1.803346754605255	0.000076504531316	0.000013448936023	0.175792672561904	0.618547335523257	-1	0	1	0	3	4	3	4	2	5	6	7	7	8	9	10	10	11	10	12	12	13	13	16	19	17	18	18	21	19	21	19	20	21	21	20	21	24	22	22	22	24	23	23	25	24	24	23	24	25	26	26	24	27	28	28	28	0	1	4	1	1	9	4	7	4	8	10	10	11	12	11	14	14	15	12	15	19	21	18	22	24	24	26	24	33	26	33	26	32	30	32	32	24	33	31	35	37	31	37	41	49	39	39	31	48	48	45	49	41	53	0	53	54	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	2	1	2	2	2	1	2	3	1	1	1	1	1	1	1	2	1	2	1	1	3	2	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	1	2	1
86500	-239.172161488369596	-237.604359938143062	-1.567801550226537	0.000068040969859	0.000017346381859	0.254940249901959	0.712029753645115	-1	1	1	0	3	3	2	3	4	5	6	7	7	8	8	10	10	10	11	12	12	13	15	15	18	17	18	18	21	19	22	20	20	21	21	21	21	24	22	22	22	26	23	23	25	24	23	24	23	25	26	25	26	27	29	28	28	0	1	4	1	1	7	4	7	4	8	10	10	11	12	13	14	14	15	12	18	19	19	18	22	26	24	26	24	32	28	29	26	24	30	33	33	32	31	32	35	32	38	31	41	48	47	39	37	41	32	50	48	45	53	0	54	53	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	1	2	1	2	1	1	1	2	2	2	1	1	1	2	2	1	2	2	1	1	1	1	1	2	1	3	1	1	1	1	1	1	2
87000	-257.343518922874807	-255.762511683877733	-1.581007238997056	0.000077002624718	0.000019141395767	0.248581081973547	0.533747799480051	-1	0	1	0	1	4	3	4	4	5	6	6	7	8	10	10	10	11	11	12	12	13	14	16	19	17	18	18	21	19	22	19	20	20	21	21	21	24	22	22	22	26	21	23	25	24	24	24	23	25	26	26	25	27	29	28	28	0	1	4	1	4	7	4	7	4	8	10	10	11	12	11	12	14	15	16	13	19	14	18	22	24	22	26	26	33	26	33	27	32	28	33	33	32	39	36	37	37	43	33	41	41	39	39	37	41	44	41	45	41	41	0	51	54	1	1	1	1	1	1	2	1	3	1	1	1	1	2	3	2	1	1	1	4	1	4	2	3	3	2	1	1	1	2	2	1	1	2	1	1	2	2	1	1	1	2	1	1	2	2	2	2	1	1	3	1	3	3	1	2	1
87500	-260.583155213257214	-259.219599575680320	-1.363555637576882	0.000048841813689	0.000025376692707	0.519569008411614	0.742374386732901	-1	0	1	0	2	3	2	4	4	5	6	7	7	8	10	10	9	11	10	12	12	13	15	15	19	16	18	18	21	19	21	20	20	21	21	21	21	24	22	22	22	23	23	23	25	24	24	24	24	25	26	26	26	27	29	28	27	0	1	4	1	3	4	4	6	6	8	10	10	11	12	13	12	12	15	14	15	16	21	20	22	24	24	26	26	33	28	33	28	26	30	33	33	32	29	31	35	37	29	31	37	44	39	39	41	41	41	42	43	45	53	0	44	53	1	1	1	1	1	2	2	1	1	1	1	2	1	1	3	2	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1	1	4	2	1	1	1	2	1	1	1	2	2	2	2	2	2	2	2	3	3	2	1	1	1	3	1
88000	-262.389799355033517	-260.862989841842534	-1.526809513190981	0.000064202658956	0.000017802707992	0.277289263115803	0.697257943195438	-1	1	1	0	3	1	3	4	4	5	6	7	7	8	10	10	10	10	9	12	12	13	13	16	18	17	18	18	21	19	21	19	20	21	21	21	21	23	22	22	22	25	23	23	24	23	24	24	23	25	25	26	26	25	29	25	28	0	1	4	1	2	4	4	7	4	8	10	10	11	12	13	12	12	11	12	18	17	14	15	22	24	24	26	26	33	28	33	24	32	30	32	33	32	33	32	35	37	43	29	37	41	39	33	37	41	45	45	48	56	44	0	45	53	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	3	2	2	1	3	2	3	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	1	2	2	2	2	1	4	2	1	1	1	2	1	2	1	1	2
88500	-251.175745012813820	-249.718660990191523	-1.457084022622300	0.000063445526986	0.000020889380068	0.329249059166165	0.621420445305133	0	1	1	2	2	3	3	4	4	5	6	7	7	8	10	10	10	8	11	12	12	13	15	16	19	17	18	18	20	19	22	19	20	21	21	21	21	23	22	22	21	26	23	23	25	24	24	24	23	25	26	26	26	27	29	25	28	0	1	1	3	1	4	4	6	7	8	10	10	11	12	18	14	12	13	14	18	19	17	18	22	24	24	26	26	32	28	33	27	32	24	33	29	32	33	29	35	32	43	33	41	49	39	39	49	41	32	41	56	56	53	0	49	56	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	1	2	5	3	1	1	1	1	1	1	1	1	1	3	1	1	2	3	2	1	2	3	3	1	2	2	1	1	2	2	2	1	1	1	1	2	2
89000	-260.247596902123007	-258.885548208270450	-1.362048693852582	0.000049458648263	0.000029972986162	0.606021135132785	0.771671726570488	0	1	1	2	2	3	3	4	4	5	6	7	7	8	10	8	9	11	9	11	12	13	15	15	17	17	18	18	18	19	21	20	19	21	20	20	21	23	22	22	22	26	22	23	25	23	24	24	24	23	26	25	26	27	29	28	27	0	1	1	3	1	4	4	6	7	8	10	10	11	12	11	12	16	15	14	15	15	14	20	22	24	24	26	26	26	28	29	24	29	30	29	29	32	39	33	35	37	40	29	41	50	39	46	39	40	41	48	49	44	53	0	53	53	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	3	2	2	2	1	1	1	1	2	3	1	2	1	2	1	1	2	1	1	4	2	1	2	1	1	1	2	1	1	1	2	1	1	2	1
89500	-241.418061949848237	-239.984746459370569	-1.433315490477669	0.000075189089985	0.000026617657119	0.354009566079436	0.746722357482367	0	1	1	2	3	3	3	4	3	5	6	7	7	8	10	10	10	11	10	12	12	13	14	16	18	17	18	18	18	19	22	20	20	21	20	21	21	24	22	22	22	26	23	23	25	24	24	24	24	23	26	24	26	27	29	28	28	0	1	1	3	1	4	4	6	4	8	10	10	11	12	13	12	14	16	12	18	19	21	20	22	24	24	24	24	26	28	29	28	29	30	29	33	33	43	32	33	37	38	32	37	48	39	39	50	44	31	44	44	44	53	0	53	45	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	2	1	1	1	2	2	2	1	1	2	1	1	2	1	2	2	2	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	2	1	2	1	1	1	2
90000	-254.970803110823311	-253.600949508046654	-1.369853602776662	0.000066120693832	0.000031851239666	0.481713633360798	0.729841973583606	-1	1	0	1	3	2	3	3	4	5	6	7	7	8	10	9	9	11	11	12	12	13	14	16	18	17	18	18	18	19	20	20	20	21	21	21	21	24	22	22	22	26	23	23	25	24	24	24	24	25	26	26	26	27	29	28	28	0	1	1	3	1	4	4	6	7	8	10	11	11	12	13	12	14	15	16	18	18	19	20	22	24	24	26	26	24	28	29	29	29	30	31	33	32	33	25	35	37	35	40	37	47	33	39	37	32	41	37	38	50	53	0	53	51	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	2	2	2	1	1	1	3	2	1	1	4	1	2	1	2	2	2	2	2	3	2	1	1	1	2	2
90500	-246.479688099828110	-245.078847039881651	-1.400841059946451	0.000055182055619	0.000022077185976	0.400079078753841	0.724104075690474	-1	0	1	2	2	4	3	3	4	5	6	7	7	7	10	10	9	10	11	12	12	13	15	16	18	17	18	18	18	19	22	20	20	21	21	21	21	21	22	22	22	26	23	23	25	24	24	24	24	25	26	26	25	27	29	28	28	0	1	1	3	1	8	4	4	7	8	10	10	11	10	13	14	12	10	15	18	19	16	20	22	24	24	24	26	26	28	38	29	29	30	33	33	33	33	33	35	37	47	38	37	49	31	38	41	41	43	41	49	44	53	0	53	54	1	1	1	1	2	1	1	1	1	2	1	2	1	1	3	1	2	3	1	2	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	2	2	1	2	2	3	1	1	2	1	1	1
91000	-257.901342526987207	-256.380483157454648	-1.520859369532570	0.000066120933515	0.000018575032138	0.280925134461956	0.635441103148564	-1	1	1	2	3	4	3	3	4	5	6	7	7	8	10	8	10	11	10	12	12	13	15	16	19	17	18	18	19	19	21	20	20	21	21	21	21	21	22	22	22	24	23	23	24	23	24	24	24	25	25	26	26	26	29	28	28	0	1	1	3	1	8	4	4	4	8	10	11	11	12	11	12	16	19	16	18	19	16	20	22	26	24	26	26	26	28	29	29	29	30	29	29	32	33	33	35	37	46	38	37	37	32	44	31	37	49	43	36	37	49	0	54	54	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	2	1	2	1	2	2	2	3	2	1	1	1	1	1	2	1	1	2	2	2	1	1	2	1	1	1	2	2	2	3	1	2	3	1	1	3	3	2	1	2	2
91500	-240.613326625710386	-239.221440791196756	-1.391885834513630	0.000068539232856	0.000028599496683	0.417271911159507	0.691104739458732	0	1	1	2	3	4	3	3	4	5	6	7	7	6	10	10	10	11	11	12	12	13	15	16	19	17	18	18	18	19	19	19	20	21	21	21	21	24	22	22	22	26	23	22	25	24	24	23	24	25	26	25	26	26	27	28	27	0	1	1	3	1	8	4	4	4	8	10	14	11	10	11	12	14	12	16	18	16	19	20	22	26	24	26	26	26	28	29	29	29	30	31	33	31	39	35	35	37	38	36	37	37	39	39	44	44	44	45	37	45	52	0	53	53	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	3	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	2	2	2	1	2	3	1	3	1	1	1	2	1
