step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58
60500	-274.918962544459532	-281.774450495418932	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514697613406945	0	1	2	2	5	3	3	4	4	4	5	3	5	7	6	6	6	6	7	8	7	8	8	7	9	9	10	9	11	10	12	10	12	12	11	12	12	11	14	12	13	13	14	14	14	16	15	17	15	15	16	16	14	17	18	16	18	18	0	1	2	2	6	2	4	4	12	12	4	4	10	11	11	12	4	4	16	15	8	11	18	17	24	21	24	0	25	24	35	25	38	27	30	27	32	28	33	35	31	38	40	35	34	39	43	43	44	44	43	47	40	40	50	53	50	48	1	1	1	1	2	2	1	2	1	1	2	1	1	2	1	2	4	3	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	2	2	2	1	1	2	1	2	2	2	1	3	1	1	2	1	2	4	1	1	2	1
61000	-283.638410180936546	-290.493898131895946	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537434223225900	0	1	2	2	5	3	3	4	4	4	5	5	5	6	6	6	7	6	6	8	7	8	8	9	9	9	7	9	10	10	11	11	12	12	12	13	12	10	14	13	13	14	14	14	15	17	15	16	15	15	16	16	15	17	17	17	15	18	0	1	2	2	6	2	4	4	6	7	4	7	10	12	12	4	7	4	11	21	12	6	17	27	27	17	18	0	25	27	11	25	38	26	24	25	25	28	33	20	35	33	34	31	24	39	43	53	44	44	43	47	40	57	50	43	44	56	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	2	3	2	1	1	2	3	1	2	2	2	1	1	1	2	5	2	2	2	3	2	2	1	2	3	1	2	2	2	5	1	1	1	1	1	2	1	2	2	1	2	1	1
61500	-281.906981877731482	-288.762469828690882	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681954766357557	-1	1	2	2	5	3	3	3	4	4	4	4	5	8	5	6	7	6	7	8	6	8	8	9	9	9	8	9	10	10	11	10	12	11	9	13	12	10	14	15	13	14	12	14	15	16	14	16	15	15	13	16	13	17	18	17	18	18	0	1	2	2	2	2	4	4	7	7	6	4	11	11	7	7	21	7	18	17	5	19	5	27	27	27	16	0	25	27	35	25	38	30	17	32	25	28	33	44	21	33	30	31	34	39	43	53	44	21	43	47	43	40	54	48	54	56	1	1	1	1	4	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	2	1	2	2	2	1	1	1	3	2	2	2	3	2	1	2	1	4	1	2	1	2	1	1	1	1
62000	-292.688729277796995	-299.544217228756395	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.711120072267063	0	1	2	2	5	3	3	4	4	4	5	5	5	7	6	6	7	3	7	8	6	8	6	7	8	9	10	9	11	10	11	11	12	11	12	13	10	11	14	14	13	14	12	14	12	14	15	17	15	15	16	16	15	17	18	17	17	18	0	1	2	2	3	2	4	4	7	18	9	7	10	11	12	11	21	4	7	21	12	18	8	11	8	24	17	0	25	24	20	37	38	27	31	32	25	28	33	31	35	38	20	43	34	33	44	53	44	40	43	47	40	50	50	53	50	56	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	3	2	1	2	1	2	1	2	2	1	1	1	1	1	2	1	2	2	1	1	3	3	1	1	2	1	2	1	1	2	1	1	2	3	2	2	1
62500	-300.689450713877136	-307.544938664836536	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521294653286281	0	1	2	2	5	3	3	4	4	4	5	5	5	8	6	6	7	6	6	8	7	7	8	8	9	9	10	9	11	10	10	11	12	12	12	13	12	13	13	14	13	14	12	13	15	15	14	17	13	15	16	16	15	17	18	17	17	18	0	1	2	2	6	2	4	7	7	7	7	4	10	18	11	7	19	4	6	21	18	11	19	17	24	20	24	0	25	20	21	25	28	21	21	30	25	28	33	31	35	33	31	34	34	39	43	53	5	40	53	47	43	50	57	52	50	43	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	1	2	2	4	4	3	2	2	1	4	1	2	2	1	2	2	2	1	8	1	1	2	2	2	1	1	2	5
63000	-254.381265921912785	-261.236753872872157	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668555108086227	0	1	2	2	4	3	3	4	4	4	3	5	5	5	6	6	6	6	7	8	7	8	8	8	9	9	10	9	11	10	12	11	11	11	12	13	11	13	14	14	13	14	14	13	15	16	15	17	15	15	16	16	15	16	18	17	18	18	0	1	2	2	11	2	4	7	11	4	4	7	10	7	5	4	12	12	5	21	17	18	19	17	24	24	24	0	25	24	27	25	28	30	17	25	25	33	38	35	31	33	44	20	27	39	44	53	40	40	43	47	43	50	54	53	54	56	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	2	1	2	1	1	2	1	1	2	1	2	2	1	5	2	2	2	1	2	1	2	1	3	2	2	2	2	1	1	2	1	1	1	1	1	2	1
63500	-270.968051391500978	-277.823539342460379	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629931057447003	0	1	2	2	5	3	3	4	4	4	4	5	5	7	5	6	7	6	7	8	6	8	8	8	9	9	10	9	11	10	12	11	12	12	10	13	10	13	14	15	11	13	14	11	15	17	15	17	14	15	14	16	15	16	17	17	18	18	0	1	1	2	6	2	4	4	6	4	6	7	10	18	11	7	21	12	15	21	15	15	12	17	24	17	24	0	25	24	35	25	28	27	21	25	25	33	38	49	35	33	44	21	34	39	51	53	44	43	44	47	51	35	54	53	50	48	1	1	2	1	1	2	1	2	1	2	1	2	1	1	1	3	1	1	2	2	1	2	2	1	1	1	2	1	2	2	2	2	2	1	2	2	1	1	1	1	1	1	3	4	3	2	1	2	2	1	2	1	1	4	1	2	3	1
64000	-305.553485408184770	-312.408973359144170	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585830754358675	0	1	2	2	4	3	3	4	4	4	4	5	5	8	5	6	6	6	7	8	7	5	8	8	9	7	10	9	11	10	12	10	12	12	10	12	12	13	14	15	13	14	14	11	14	17	15	17	15	14	15	16	15	17	16	17	17	18	0	1	2	2	2	2	4	6	4	4	7	11	10	18	11	8	12	12	16	21	17	5	8	26	24	10	24	0	32	24	35	25	28	27	21	25	32	33	38	44	31	33	35	30	34	39	31	53	44	7	50	53	43	55	49	53	43	56	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	3	1	2	2	2	1	1	2	1	2	2	1	2	2	1	2	4	5	1	1	1	1	1	2	2	1
64500	-275.180930812210022	-282.036418763169422	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603886531160235	0	1	2	2	5	3	3	4	3	4	5	4	5	6	6	4	7	6	7	8	6	8	8	7	9	8	10	9	10	10	11	11	12	11	12	10	12	13	14	15	13	14	14	13	15	17	13	17	15	12	15	16	16	16	18	17	17	18	0	1	2	2	6	2	4	7	4	4	10	7	10	4	5	7	21	4	14	17	10	16	11	18	24	24	24	0	25	24	17	36	28	27	27	25	36	33	33	35	35	33	47	31	27	39	31	53	44	31	43	47	43	50	57	47	50	56	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	2	3	1	2	1	1	1	2	1	2	2	1	2	1	2	2	3	2	1	2	1	1	2	2	2	1	2	3	1
65000	-283.545343886038836	-290.400831836998236	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585332227776429	-1	1	2	2	5	3	3	4	4	3	5	5	4	8	6	4	7	5	6	8	6	7	8	8	9	9	10	9	10	10	12	11	11	12	11	13	12	12	14	15	13	14	14	14	15	15	14	17	15	14	15	15	16	17	18	15	18	18	0	1	2	2	6	1	4	7	4	4	6	7	6	10	12	7	12	7	18	21	18	12	19	9	24	24	24	0	25	24	17	25	28	30	14	30	25	33	33	44	35	38	41	41	34	39	41	56	44	35	43	47	51	40	54	43	54	53	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	2	2	1	2	1	1	1	3	1	1	2	1	1	2	2	2	2	1	2	3	2	1	2	1	2	2	1	1	2	1	1	2	1	3	1	1	1	2	1	1	1	1
65500	-293.851666570069085	-300.707154521028485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.736192436178949	-1	1	2	2	5	3	3	4	3	4	4	5	5	8	6	5	6	6	6	8	5	8	8	7	9	9	10	9	11	9	11	11	11	12	12	13	10	13	14	15	13	14	13	14	14	15	14	17	15	15	14	16	16	16	18	16	18	18	0	1	2	2	6	3	4	4	4	7	7	6	10	15	7	4	21	8	16	21	10	16	21	8	24	18	26	0	25	21	27	25	28	25	21	37	25	33	33	44	31	33	35	41	30	39	43	56	44	35	43	47	43	34	50	43	54	53	1	2	1	1	2	1	1	2	1	1	1	2	1	2	3	1	1	2	1	2	1	1	2	2	2	2	1	1	1	3	1	2	1	3	4	2	1	2	2	1	1	1	1	1	4	1	1	1	1	2	1	2	3	1	2	2	2	2
66000	-272.766252684327583	-279.621740635286983	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.512872840836198	0	1	2	2	5	3	3	4	4	4	5	5	5	8	6	6	7	6	7	8	7	8	6	8	9	9	10	9	11	10	12	11	12	12	9	13	12	13	13	15	13	14	14	13	15	16	15	17	15	14	16	16	16	17	18	17	17	17	0	1	2	2	2	1	4	4	4	7	7	7	10	18	11	7	18	7	16	21	16	16	11	21	24	24	24	0	25	24	30	25	28	27	20	25	27	33	33	41	35	33	44	21	34	39	31	53	41	41	40	47	44	50	54	47	50	44	1	1	1	1	2	2	1	2	2	1	2	2	1	2	1	3	1	2	1	1	1	2	1	1	1	1	2	1	2	2	1	2	2	2	1	2	2	1	1	2	4	2	1	4	2	3	2	1	2	1	1	1	1	2	1	2	2	4
66500	-281.750674006787676	-288.606161957747076	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745486538952300	0	1	2	2	5	3	3	4	4	4	5	5	5	7	6	6	6	3	7	7	5	6	8	7	9	9	10	9	11	10	12	11	12	9	12	12	12	13	14	15	13	14	14	13	15	17	13	17	15	15	16	16	16	17	18	17	17	18	0	1	2	2	2	3	4	7	18	4	18	7	10	11	7	11	21	4	16	17	7	12	5	21	24	24	34	0	25	34	24	25	28	14	20	25	25	28	38	44	16	33	47	31	35	39	35	53	31	44	43	47	43	50	57	43	50	56	1	1	1	1	3	1	1	1	1	1	2	1	1	2	3	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	3	2	3	2	3	2	2	2	1	2	3	1	1	1	3	2	1	1	2	1	2	2	2	2	1	2	2	1
67000	-269.765943745970276	-276.621431696929676	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657476570233918	0	1	2	2	5	3	3	4	4	4	5	4	5	7	6	6	6	5	7	8	5	8	7	9	9	9	10	9	10	8	12	10	12	12	12	13	11	13	14	15	12	14	14	14	13	17	15	16	15	15	15	16	16	17	18	17	17	18	0	1	2	2	6	2	4	4	4	7	4	4	10	15	7	7	21	7	16	17	12	5	12	21	30	30	30	0	25	17	24	25	28	24	21	37	25	28	33	41	17	38	41	31	34	39	43	43	35	44	43	47	43	40	54	53	50	53	1	1	1	1	2	1	1	2	2	1	2	1	1	1	3	2	1	1	1	2	1	2	2	3	1	1	2	1	1	1	2	1	2	3	3	2	2	3	1	2	3	1	2	2	1	1	1	2	1	1	1	1	2	2	1	1	2	1
67500	-243.686731368180830	-250.542219319140202	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.784623084083819	0	1	2	2	4	3	3	3	4	4	5	5	5	8	6	6	7	5	7	8	6	8	8	9	9	8	10	9	11	7	12	10	12	12	12	13	12	13	14	15	13	13	14	14	13	15	15	16	14	15	15	16	16	17	18	17	18	18	0	1	2	2	6	3	4	4	7	4	7	4	10	11	12	18	21	4	16	11	4	18	19	30	21	30	30	0	32	21	27	25	28	24	20	37	29	33	38	49	35	33	35	35	34	39	43	43	35	31	43	47	43	50	50	53	54	53	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	2	1	1	2
68000	-261.782209022330619	-268.637696973290019	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628608704711346	0	1	2	2	4	3	3	4	4	4	5	5	5	8	6	6	6	6	7	8	7	7	7	9	9	8	10	9	11	10	12	11	12	12	12	13	12	13	14	13	13	14	14	14	14	16	14	17	14	15	15	16	16	17	18	17	18	18	0	1	2	2	2	1	4	4	4	4	8	4	10	19	11	12	11	8	16	17	17	6	4	26	26	17	24	0	30	11	17	25	28	27	21	32	25	33	38	35	35	33	35	40	34	39	31	43	40	40	43	47	43	50	54	43	54	53	1	1	1	1	2	3	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	3	1	1	2	1	1	1	3	5	2	2	2	3	2	3	1	1	1	1	1	2	1	2	2	1	2	1	2	1	2	2	2	1	2	1	2
68500	-298.036945888905848	-304.892433839865248	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616861409172330	-1	1	1	2	4	0	3	4	4	4	4	5	5	7	6	5	6	4	7	7	6	8	7	9	9	9	9	9	11	10	12	10	11	12	12	12	12	12	13	13	13	14	14	14	15	14	15	17	14	15	16	16	15	17	18	17	18	18	0	6	6	6	4	1	4	4	6	4	4	4	11	11	12	4	4	7	16	21	18	8	9	17	21	17	17	0	32	24	19	26	28	30	19	32	32	33	33	35	31	38	40	40	34	39	31	53	35	44	53	53	43	50	54	53	50	48	1	1	1	1	2	1	1	2	3	2	2	1	1	2	1	2	1	1	2	1	2	3	2	2	3	2	3	1	1	1	2	1	2	2	3	2	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1
69000	-287.040492312077390	-293.895980263036790	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595206955616519	0	1	2	2	5	3	3	4	4	4	5	4	5	8	6	6	7	6	7	8	7	8	8	8	9	9	10	9	10	10	12	11	11	12	12	13	12	13	14	13	13	14	14	14	13	16	13	16	15	15	16	16	16	16	18	17	18	18	0	1	2	2	6	2	4	6	7	4	2	7	7	18	11	12	18	13	9	17	12	16	19	21	11	18	24	0	25	17	17	27	28	30	19	32	25	33	33	31	35	38	35	40	30	33	35	31	35	35	43	47	43	35	54	53	50	53	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	3	2	1	1	3	3	1	1	2	5	2	2	2	2	1	1	1	2	1	2	3	1	2	2	2	2	2	2	3	1	1	3	1
69500	-277.134714650172668	-283.990202601132069	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726620893746780	-2	0	2	2	5	2	1	3	2	4	5	4	5	8	6	6	7	6	7	8	5	8	8	9	9	8	10	8	11	8	11	11	12	12	12	10	12	13	14	14	10	14	14	14	13	17	14	15	15	15	16	15	16	16	18	17	17	18	0	1	2	7	6	2	2	4	2	7	4	4	12	11	11	11	21	12	16	17	10	15	19	30	30	21	24	0	36	17	17	36	28	27	20	25	25	33	38	31	20	33	35	31	27	39	35	43	40	44	43	47	48	50	54	53	40	56	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	1	3	1	2	2	2	1	2	1	1	3	2	2	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1
70000	-305.395893283147529	-312.251381234106930	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.519161187247338	-1	0	2	2	3	1	1	4	4	3	3	4	5	8	6	5	6	6	7	8	7	7	8	9	8	9	10	9	9	7	12	11	12	12	11	13	12	13	14	15	13	14	14	14	14	17	12	17	15	15	16	16	15	17	18	16	18	18	0	1	2	7	3	2	2	11	7	4	4	7	10	18	12	4	4	7	11	21	17	16	18	20	12	30	24	0	25	10	35	29	28	27	30	25	25	33	33	44	35	38	47	31	34	33	35	56	35	44	53	47	35	50	54	43	50	53	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	3	3	1	1	1	2	1	4	2	1	1	1	4	1	2	2	2	3	2	3	1	1	1	2	1	1	1	2	5	1	1	1	1	1	3	3	2	1	1	2	1
70500	-325.250011287260747	-332.105499238220148	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543383721117007	-1	0	1	2	4	3	1	4	4	4	5	3	5	7	6	6	7	6	5	8	7	6	6	8	9	9	10	8	11	8	10	11	12	11	12	13	12	13	13	14	13	14	14	13	15	17	15	15	14	14	16	16	16	16	17	17	18	18	0	1	2	7	6	3	2	6	6	4	4	7	4	18	11	19	19	4	4	21	8	19	10	21	30	30	24	0	25	21	20	25	28	30	31	25	25	33	33	41	27	38	44	31	34	39	31	43	31	35	48	48	31	41	54	51	50	53	1	1	1	1	1	1	1	1	1	2	2	2	3	1	1	1	2	2	2	1	3	1	1	1	1	1	2	1	2	1	1	2	4	2	2	3	2	1	1	1	3	1	1	2	2	3	4	1	1	2	1	1	3	1	1	1	4	2
71000	-314.015913288466209	-320.871401239425609	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599433048062381	-2	1	2	2	5	0	1	4	3	4	5	5	5	8	5	6	6	6	7	8	5	8	7	9	9	9	10	9	11	8	12	10	11	12	11	13	12	13	14	14	13	13	14	13	15	16	14	17	14	15	15	16	15	17	18	16	18	18	0	6	6	7	6	1	6	9	7	7	4	2	4	18	4	11	21	11	16	21	4	12	5	17	11	30	24	0	25	12	12	25	28	27	14	25	32	33	38	41	11	33	31	12	34	39	44	43	44	44	43	47	35	40	54	43	50	48	1	1	2	1	4	2	1	1	2	1	2	3	2	1	2	1	1	1	1	1	2	2	2	1	2	1	1	1	2	3	5	1	2	1	2	2	2	1	1	1	4	1	1	5	2	2	1	2	1	2	1	2	4	2	1	2	2	1
71500	-283.955267392485780	-290.810755343445180	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632482733189118	-1	1	2	2	5	0	1	2	3	4	4	5	5	6	5	5	6	6	6	7	5	6	8	7	9	9	10	9	11	10	12	11	12	12	11	13	12	13	14	14	13	14	14	13	12	15	15	16	15	15	16	16	16	17	18	17	17	18	0	6	6	7	6	1	6	7	7	9	8	4	11	12	11	11	21	16	11	21	3	8	11	12	24	24	24	0	25	24	20	25	28	27	30	25	25	33	33	44	31	33	44	35	30	39	43	43	31	40	43	47	43	50	54	43	50	56	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	3	2	1	1	2	2	1	2	3	2	2	3	2	1	2	2	1	2	1	1	1	1	1	2	1	1	1	3	1	2	1	2	2	1	3	2	1
72000	-293.626942264978425	-300.482430215937825	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590860022311916	-1	1	2	2	4	0	1	4	4	4	4	5	5	6	5	6	6	3	7	8	7	8	8	8	9	9	10	9	11	10	11	11	12	12	12	13	12	13	14	15	13	14	12	13	15	17	14	17	14	14	16	16	13	17	18	17	18	18	0	6	6	7	2	1	6	18	4	3	6	10	10	11	11	15	18	7	16	17	5	16	19	18	24	24	24	0	25	20	21	25	28	27	31	25	25	33	38	44	35	38	11	19	34	39	43	51	44	44	53	47	43	50	54	51	50	56	1	1	2	1	3	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2	1	1	3	1	1	2	1	2	2	2	2	3	2	1	2	2	1	1	2	1	1	5	3	1	3	1	1	1	1	2	2	1	3	1	1	2	1
72500	-302.024823311858597	-308.880311262817997	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582522738648278	-1	0	2	2	5	3	1	3	2	3	5	3	4	8	6	6	6	6	7	8	7	8	7	8	9	9	10	9	11	10	12	11	11	12	12	13	11	12	13	12	13	14	13	13	15	17	13	16	14	15	16	16	16	16	17	17	18	17	0	1	2	7	2	2	2	4	7	7	8	7	10	11	11	12	12	7	16	21	17	15	5	17	24	24	17	0	25	24	27	25	28	30	21	25	25	33	38	21	40	33	35	35	34	39	18	43	31	44	43	43	43	50	50	53	54	53	1	1	2	1	4	2	1	1	1	2	1	1	1	2	1	2	3	3	1	1	1	2	2	2	1	1	1	1	2	2	2	2	2	2	4	1	2	1	1	2	1	2	1	1	2	3	7	3	2	2	3	2	3	1	2	1	2	1
73000	-307.432601069793975	-314.288089020753375	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657914202477639	-1	0	2	2	5	2	1	4	4	4	3	5	5	8	6	4	4	6	7	7	7	8	8	8	9	9	10	9	10	9	12	11	11	12	11	13	11	13	14	14	13	14	14	14	14	17	15	17	13	14	16	16	16	16	18	16	18	18	0	1	2	7	7	2	2	4	4	11	7	7	10	21	11	4	11	10	18	17	17	16	19	18	20	24	24	0	25	12	35	25	28	30	24	24	25	33	38	41	35	38	35	35	34	38	21	53	35	31	43	47	43	50	54	43	54	56	1	1	2	1	3	2	1	2	2	1	2	3	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	3	1	2	1	3	2	3	2	2	1	1	2	1	1	2	2	2	4	1	2	2	1	1	1	1	1	1	1	2
73500	-268.860255688299617	-275.715743639259017	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618295992488409	-1	0	2	2	4	2	1	4	4	4	5	5	5	6	6	6	7	5	7	8	7	8	8	8	9	9	10	8	11	10	12	11	11	12	11	13	12	13	14	15	13	14	13	14	15	17	14	17	15	15	15	16	14	17	17	16	17	18	0	1	2	7	2	1	2	4	7	4	10	7	5	11	11	11	16	10	14	17	6	9	9	21	21	24	24	0	25	24	35	30	28	27	20	30	32	33	38	44	35	33	35	31	34	39	43	53	44	44	43	47	43	50	50	53	50	56	1	1	1	1	3	2	1	1	3	1	1	2	1	1	1	1	1	1	1	1	3	3	2	1	2	1	2	1	2	2	1	1	2	1	3	1	1	2	1	1	2	2	2	2	2	2	1	2	1	1	2	2	1	2	2	2	2	2
74000	-306.602039967631583	-313.457527918590984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653551228032667	-1	0	2	2	5	3	1	3	3	4	5	3	5	7	6	6	5	5	5	8	7	8	8	8	9	9	10	7	11	10	11	11	11	12	9	13	11	13	14	14	13	14	14	14	14	17	15	17	15	14	16	16	16	17	18	17	18	18	0	1	2	7	6	4	2	7	7	7	12	4	10	10	6	18	10	12	10	17	17	15	19	17	24	24	26	0	25	21	20	25	28	20	20	25	25	33	33	41	7	33	41	31	34	39	41	43	34	35	41	47	43	44	54	51	40	48	1	1	2	1	2	1	1	2	1	3	1	1	1	2	2	1	1	1	1	2	2	1	1	3	1	1	1	1	2	3	1	2	3	3	1	2	2	2	3	1	6	2	1	2	1	1	2	2	3	3	3	1	2	2	1	1	2	1
74500	-292.036609425893346	-298.892097376852746	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638934080517628	-3	0	2	2	5	3	1	4	4	4	4	5	5	8	5	6	7	5	7	8	6	8	8	6	9	9	8	9	11	9	12	8	12	11	11	11	12	13	14	14	13	13	14	12	14	16	14	17	15	15	15	16	16	17	18	16	17	18	0	1	2	7	11	4	2	4	4	7	6	10	10	11	4	12	24	10	10	21	11	18	19	18	32	27	24	0	25	27	35	10	28	27	20	25	29	33	38	31	35	33	35	35	34	39	44	53	40	44	43	47	51	50	57	43	50	48	1	2	1	1	1	1	1	2	1	2	1	1	1	2	3	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	4	3	3	2	2	1	1	1	2	1	1	3	1	3	2	1	1	1	2	1	2	1	1	1	2	1	1
75000	-298.837633094829584	-305.693121045788985	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561721743797520	-1	0	2	2	3	3	1	3	4	4	4	5	3	8	6	5	7	6	7	8	7	8	8	9	9	7	10	9	10	9	11	11	12	12	12	13	11	13	14	15	13	14	14	14	15	17	15	17	14	15	16	16	16	17	18	17	17	18	0	1	2	7	3	3	2	4	8	4	6	7	7	18	11	11	7	12	9	21	15	16	12	11	17	18	18	0	25	22	20	25	28	24	20	37	25	33	38	44	31	33	17	41	34	39	31	53	31	44	47	49	43	50	54	53	50	56	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	3	1	1	2	3	3	1	1	3	1	1	1	2	2	2	3	1	2	1	1	1	1	2	2	2	1	2	2	3	1	3	1	1	1	2	2	1	1	2	1
75500	-269.400907030431995	-276.256394981391395	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623867257799570	-1	0	2	2	4	1	1	3	4	4	5	5	5	8	6	5	7	6	7	8	6	7	7	9	9	9	10	8	10	8	12	11	12	12	11	11	12	13	14	15	10	14	14	13	14	17	14	16	14	15	16	16	15	17	17	17	18	18	0	1	6	7	6	2	2	4	4	4	7	9	10	18	12	5	21	12	11	17	12	16	16	30	30	30	24	0	25	17	41	25	28	30	20	25	25	33	38	41	20	38	44	35	27	33	44	53	31	44	43	47	43	50	50	48	54	56	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	2	2	2	1	1	2	2	1	1	2	1	2	1	1	2	2	1	2	1	2	1	1	1	1
