step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45
73500	-346.728284741170853	-345.163626081000643	-1.564658660170230	0.000167465173350	0.000042956109852	0.256507720338925	0.597170129049398	-1	0	3	4	2	4	4	6	4	7	10	8	9	9	10	8	11	10	13	15	17	18	19	19	21	20	23	28	32	35	34	33	35	35	37	38	36	34	37	36	39	41	42	45	46	0	1	1	5	2	5	3	4	3	6	12	5	8	6	6	8	10	14	12	19	20	21	21	21	26	23	24	15	28	31	32	29	32	32	29	40	38	29	40	33	31	29	39	43	43	1	1	2	1	1	1	1	1	1	2	1	3	2	2	3	1	2	1	2	1	1	1	2	1	1	1	3	6	3	1	1	1	1	1	2	1	1	2	1	1	2	4	2	2	2
74000	-374.678469861344809	-373.099563737935227	-1.578906123409571	0.000182587232285	0.000045568158498	0.249569249325107	0.693517201235863	-1	2	4	4	2	4	4	6	6	6	8	9	7	9	8	9	11	10	14	16	17	17	21	20	21	20	24	28	32	36	34	35	34	34	37	39	36	35	37	37	40	40	42	45	46	0	1	5	5	1	2	1	4	5	6	9	7	2	6	10	4	14	15	7	19	19	19	24	22	24	21	24	19	28	31	29	29	28	29	29	32	32	29	30	29	40	32	41	43	44	1	1	2	1	2	1	1	1	2	1	1	2	3	2	1	1	1	1	2	1	2	1	1	1	1	1	2	4	2	1	1	2	3	2	2	2	1	2	1	2	1	2	1	1	1
74500	-329.123743165518306	-327.546745918565250	-1.576997246953062	0.000243633254266	0.000061023934358	0.250474569007927	0.683781778821768	0	3	2	4	4	3	4	5	5	6	10	7	9	7	9	10	11	9	13	16	17	17	22	20	21	18	22	29	31	34	33	35	33	34	36	38	37	36	36	36	39	41	40	46	44	0	1	1	3	2	3	3	4	7	2	7	8	8	10	10	2	18	10	11	19	20	19	24	26	26	20	25	23	28	33	29	29	29	29	29	34	38	30	34	33	36	39	41	45	32	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	3	1	1	1	1	1	2	2	1	2	1	1	4	1	1	1	2	1	1	2	2	1	1	1	2	1	3	1	1	4
75000	-365.545547395795154	-363.837383978324851	-1.708163417470316	0.000211213816344	0.000042459074034	0.201024131703131	0.509981342313186	-1	3	1	3	3	2	2	6	6	5	9	8	10	7	8	10	11	11	13	15	17	16	21	22	22	19	24	28	32	34	33	35	35	34	36	37	37	35	37	36	39	40	43	45	45	0	7	1	7	1	3	3	5	7	5	12	5	15	10	10	2	14	14	15	19	20	20	26	26	19	21	23	19	28	31	29	29	31	31	34	40	32	29	30	31	32	33	41	41	28	1	1	1	1	2	1	1	1	2	2	1	3	1	1	2	3	3	2	2	1	1	1	1	2	4	1	1	5	2	1	1	2	1	1	1	1	2	1	1	1	2	2	3	2	8
75500	-351.555104916824916	-350.027970113064839	-1.527134803760051	0.000183805776090	0.000050931429010	0.277093734993862	0.583014873466910	0	2	3	4	2	3	4	7	7	6	10	8	9	8	9	11	11	9	13	15	18	17	21	22	22	21	23	28	31	35	33	36	34	33	35	39	36	36	36	37	39	42	42	45	46	0	1	2	1	1	1	5	4	7	2	7	7	8	4	6	13	18	6	15	19	22	20	21	21	26	21	26	19	28	29	28	31	34	29	31	33	30	35	29	33	30	41	41	43	43	1	1	1	3	1	1	1	2	2	2	2	2	1	2	3	1	2	3	1	1	1	1	2	2	1	2	1	6	1	2	2	2	1	1	1	2	1	1	3	1	2	1	1	1	1
76000	-349.291635859941323	-347.849142458713914	-1.442493401227437	0.000137661589278	0.000047329485990	0.343810399387026	0.559963968544248	-1	2	3	4	4	4	3	5	5	7	10	8	8	7	9	10	12	10	13	16	18	18	21	22	21	21	23	27	32	35	33	36	34	33	36	37	36	34	38	37	39	42	41	45	46	0	1	1	2	1	7	1	7	3	6	5	5	8	6	14	13	18	15	4	19	20	20	21	21	19	22	24	19	28	31	29	30	29	29	38	33	38	29	32	32	32	39	29	42	42	1	2	1	1	2	1	3	1	1	2	2	1	2	1	1	1	1	1	4	1	1	1	2	1	3	2	1	7	3	2	1	1	1	1	1	2	1	1	1	1	1	2	4	2	2
76500	-358.370822435362641	-356.878229673995975	-1.492592761366662	0.000173416780271	0.000052014300712	0.299938106515950	0.497178389362256	-1	2	4	4	3	2	2	6	7	6	9	9	9	8	9	10	11	11	13	15	16	15	22	20	21	21	23	28	32	35	33	34	35	34	36	39	35	36	37	35	38	41	42	42	46	0	1	2	2	1	1	1	4	3	6	3	8	8	6	10	13	11	15	7	19	22	19	26	21	24	24	20	19	28	29	29	29	29	31	32	33	29	30	29	29	31	30	41	32	43	1	1	1	1	1	1	2	1	1	2	4	3	2	3	1	1	1	1	3	1	1	1	1	2	1	1	6	8	1	2	1	2	1	1	1	1	1	1	3	2	2	3	2	4	3
77000	-357.976218621351563	-356.554249691593839	-1.421968929757728	0.000138928973955	0.000051129781454	0.368028208936167	0.561419640364477	-1	2	4	4	3	4	3	6	6	6	8	7	9	8	8	10	11	10	13	15	18	18	20	22	22	20	23	28	31	35	32	35	34	34	36	37	37	34	37	37	39	42	42	44	45	0	1	7	1	1	7	1	4	3	6	3	8	4	7	10	13	7	11	4	19	20	19	21	23	23	21	25	19	28	29	29	29	29	31	38	33	35	29	31	29	30	31	40	42	43	1	2	1	2	2	1	1	1	1	1	3	1	1	2	1	1	3	1	2	1	1	3	1	1	1	1	1	8	2	1	1	3	2	1	1	1	1	2	2	4	3	5	2	2	2
77500	-341.048536628146621	-339.240982187669317	-1.807554440477276	0.000181073025529	0.000031654263625	0.174814904279534	0.489744200829941	0	2	3	4	2	4	3	7	6	6	10	9	8	7	7	9	10	11	13	15	18	17	20	21	21	22	22	29	31	35	33	33	34	34	36	38	37	36	36	37	39	39	42	45	45	0	1	2	2	1	7	5	5	7	6	8	3	1	6	10	13	15	6	8	19	19	19	21	23	23	23	24	19	28	29	29	29	29	29	32	33	39	28	29	33	32	39	42	42	43	1	1	1	1	1	1	1	3	1	1	1	3	2	1	1	1	1	2	2	1	2	2	1	1	1	1	1	6	1	3	1	1	1	2	1	2	1	3	2	2	3	2	1	4	2
78000	-321.390166971726046	-319.877410917073007	-1.512756054653012	0.000124500897094	0.000035615569000	0.286066766036782	0.604727426088469	-1	1	0	4	3	4	2	6	6	7	7	8	9	8	10	11	10	10	14	15	17	16	22	21	22	21	22	28	31	35	34	33	34	33	36	38	37	34	38	37	39	39	43	44	45	0	1	1	2	2	3	3	4	7	6	3	8	11	6	14	13	14	10	11	19	22	19	24	21	24	21	21	19	28	32	29	29	29	29	30	40	38	29	34	30	40	39	42	43	44	1	1	1	1	2	2	1	1	2	2	4	1	1	2	1	2	1	2	5	1	1	1	1	2	1	2	2	6	2	2	1	1	2	1	1	1	2	1	3	2	1	1	2	1	1
78500	-335.738978612268738	-334.070717400826766	-1.668261211441985	0.000174727272372	0.000037358672962	0.213811344128035	0.684309595424295	0	3	3	4	2	3	3	6	6	7	8	8	6	8	10	10	12	10	14	15	18	17	21	21	22	20	23	26	31	36	34	35	35	34	37	38	36	35	37	36	37	38	41	46	45	0	1	5	5	1	1	5	2	3	6	2	8	2	3	11	13	11	10	13	19	20	19	21	26	24	21	24	19	28	32	29	31	31	29	32	33	31	31	32	33	32	32	42	45	43	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	2	1	5	1	1	2	2	1	1	1	1	5	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2
79000	-338.326834266141191	-336.793876089047444	-1.532958177093762	0.000179490768978	0.000049117293474	0.273648019636427	0.606637689743959	0	2	3	4	3	4	1	4	7	6	9	6	8	8	9	11	11	10	14	16	17	18	21	20	21	19	23	28	32	35	34	35	35	34	37	38	35	36	36	37	39	40	41	46	44	0	1	7	2	7	7	1	5	3	6	12	7	1	10	14	12	15	10	13	19	20	21	24	26	21	21	24	19	28	29	29	31	31	29	30	30	29	30	29	33	31	41	39	42	43	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	3	1	2	5	1	1	1	1	1	1	2	2	5	2	2	1	1	1	1	1	2	2	1	3	1	2	1	2	3	2
79500	-337.257743005753753	-335.813911718729457	-1.443831287024306	0.000158431665296	0.000054246425107	0.342396357482802	0.462183179852141	-1	2	3	5	3	4	2	6	6	6	10	7	9	7	9	11	12	10	13	15	17	16	21	21	20	22	24	28	32	35	33	35	34	34	37	39	36	35	37	37	39	41	42	44	45	0	1	7	5	1	3	1	2	3	6	15	5	5	10	2	8	18	14	13	19	22	19	25	25	21	23	23	15	28	29	29	29	29	31	29	40	38	29	29	33	40	29	39	43	42	1	2	1	1	2	1	1	2	1	1	1	2	3	1	4	2	1	2	2	1	1	1	1	1	1	1	1	10	1	2	1	2	1	1	2	1	1	2	2	2	1	4	2	1	2
80000	-368.136922881719272	-366.571655244753970	-1.565267636965282	0.000179932174563	0.000046099038847	0.256202310448170	0.539452438195421	0	2	4	4	3	4	3	6	7	6	8	9	8	8	8	11	12	10	14	16	17	17	21	19	21	21	23	27	31	36	33	34	34	35	34	37	36	36	37	36	38	41	41	45	46	0	1	7	1	1	7	1	2	7	6	3	8	5	10	10	8	6	15	12	19	20	19	22	21	20	21	25	13	28	32	29	31	29	32	29	33	29	35	32	33	36	30	37	43	43	1	2	1	2	2	1	1	2	2	1	2	2	2	1	1	2	3	1	3	1	1	1	2	1	2	3	1	9	2	1	1	1	1	1	2	2	3	1	1	1	1	2	2	2	3
80500	-334.512420068809377	-332.993984402633600	-1.518435666175782	0.000177454165435	0.000050120040389	0.282439357038960	0.721866830175488	0	2	4	4	3	4	2	7	6	7	8	9	9	8	8	10	10	10	13	16	17	18	20	21	21	22	24	28	31	36	33	35	35	34	34	38	34	36	37	37	39	40	42	46	45	0	1	7	2	7	7	1	9	4	6	4	8	8	10	10	8	15	15	1	19	20	20	21	23	21	24	24	19	28	32	29	31	31	29	29	32	29	29	32	33	32	36	39	45	43	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	2	1	2	1	1	5	2	1	1	1	1	1	2	1	2	2	2	1	1	1	2	1	1
81000	-369.781691314670695	-368.264520953022156	-1.517170361648566	0.000197462483414	0.000055928830589	0.283237755456442	0.551137060095735	-1	1	4	4	3	4	3	7	6	7	10	9	10	8	9	9	10	11	10	15	16	17	22	21	21	21	23	28	32	35	34	35	35	34	36	38	36	36	38	36	39	40	42	46	46	0	1	7	7	2	7	1	4	3	6	9	8	9	4	10	2	14	15	10	19	19	20	20	22	22	22	26	13	28	31	29	29	29	29	29	40	29	29	30	33	31	32	42	43	43	1	1	1	1	1	1	2	1	2	2	2	1	3	2	1	4	1	1	2	2	2	1	2	2	1	1	2	8	1	1	1	2	1	1	2	1	2	2	2	1	2	2	1	2	3
81500	-322.053733143426939	-320.369393788882235	-1.684339354544723	0.000151018946068	0.000031482760939	0.208468948822526	0.518963521228578	-1	1	3	5	4	3	3	6	5	6	9	8	9	9	8	9	11	10	13	15	17	18	21	21	22	19	23	27	32	34	33	35	33	34	36	38	37	34	37	37	39	41	43	45	46	0	1	2	1	3	1	1	7	3	4	5	5	8	10	10	4	14	15	5	19	20	21	26	21	26	21	24	19	28	33	29	30	29	29	38	33	35	29	30	32	40	39	39	43	43	1	1	1	3	1	2	2	2	1	1	2	2	2	1	1	1	1	1	4	1	1	1	1	2	2	1	1	4	2	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2
82000	-342.865164753212127	-341.078565936079087	-1.786598817133060	0.000172249944052	0.000030968310772	0.179787058526535	0.592190203351862	0	2	2	5	4	3	3	6	6	5	8	8	9	9	9	10	10	11	13	15	18	17	19	20	22	21	21	29	32	35	33	36	34	35	36	38	36	36	36	36	39	41	41	45	45	0	1	1	1	7	3	3	5	7	6	7	8	8	10	6	13	14	14	1	19	20	19	22	23	24	23	21	19	28	31	29	30	29	31	30	34	29	34	30	33	35	40	36	43	42	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	6	1	2	2	1	1	1	2	1	6	2	1	1	1	1	1	1	1	2	1	1	2	1	3	1	2	2
82500	-322.163844543427331	-320.694407969136421	-1.469436574290918	0.000176725166024	0.000056234179016	0.318201308172643	0.773141431542861	0	2	4	4	2	3	4	6	6	5	8	8	8	8	9	10	11	10	13	15	17	18	19	22	19	22	23	27	31	34	32	36	34	35	36	38	37	35	37	37	39	40	42	45	44	0	1	2	2	1	1	5	7	3	6	7	8	5	10	10	13	11	15	11	19	20	20	21	23	19	23	24	19	28	31	29	30	29	30	30	32	35	29	32	38	40	39	42	43	43	1	1	1	1	1	1	1	1	1	1	2	1	3	2	2	1	2	1	2	1	1	2	1	2	2	1	1	7	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1
83000	-334.975344022047238	-333.259488067218911	-1.715855954828354	0.000143385924002	0.000028495199436	0.198730800353563	0.650169085984994	0	3	4	2	3	4	3	6	7	7	9	8	9	9	9	11	10	10	14	16	17	16	22	19	21	20	22	27	31	34	32	36	34	34	36	38	37	35	37	36	39	41	42	46	46	0	1	4	1	1	7	4	2	7	6	8	9	8	10	10	13	15	10	8	19	20	19	26	21	26	24	24	19	28	29	29	34	29	29	34	33	30	29	31	33	39	39	30	43	43	1	1	1	1	1	1	1	2	3	2	2	1	1	2	1	2	1	1	5	1	1	1	1	1	1	1	1	6	2	2	1	1	1	1	2	2	2	2	3	1	1	2	3	2	2
83500	-335.345308592947902	-333.768560788737261	-1.576747804210637	0.000171188233664	0.000042898643167	0.250593409659418	0.619797806086830	-1	1	4	3	4	4	2	6	5	6	8	9	10	8	10	11	11	9	14	16	18	17	21	20	22	22	23	25	32	36	34	35	34	35	36	38	37	35	34	36	40	41	42	46	45	0	1	7	2	2	4	1	5	7	5	5	8	5	7	10	12	18	14	11	19	22	19	24	21	23	23	21	19	28	39	29	39	29	39	38	33	35	29	29	33	30	41	42	42	43	1	1	1	1	2	1	2	1	1	1	2	2	3	3	2	1	1	1	3	1	1	1	1	1	1	1	2	4	3	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2
84000	-384.991526408938512	-383.457918231533881	-1.533608177404613	0.000162853978144	0.000044503056497	0.273269692302173	0.624365517965926	-1	1	3	4	3	3	1	6	6	6	9	8	7	9	6	10	12	11	14	16	17	17	22	21	19	21	24	25	32	36	33	35	34	34	36	38	36	34	37	37	40	42	42	46	45	0	1	7	5	2	7	1	5	6	6	9	8	9	10	6	13	15	14	13	19	20	19	21	20	21	21	23	19	28	32	28	34	29	29	38	33	38	29	32	33	39	34	29	31	43	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	2	2	2	4	1	1	2	2	2	1	3	1	4	2	1	3	1	1	1	1	2	2	2	1	2	1	4	5	5	2
84500	-342.411456549307616	-340.832304856949577	-1.579151692358025	0.000220021215638	0.000054885020295	0.249453309018105	0.563990473045864	0	3	1	4	3	4	2	4	5	6	9	8	8	9	9	10	11	10	13	15	18	17	21	19	21	22	23	28	32	35	31	35	35	34	36	38	36	34	37	36	39	41	42	44	46	0	1	1	1	3	2	1	7	3	2	4	8	9	10	2	13	10	6	11	19	20	20	24	22	21	23	24	27	31	29	28	29	29	29	38	39	38	29	30	28	32	32	36	43	44	1	2	1	2	1	1	1	1	3	1	2	1	2	2	2	1	2	3	2	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	1	2	4	1	4	2	1	1
85000	-390.671808564762500	-389.066426258674539	-1.605382306087959	0.000189309807495	0.000045001166465	0.237711754400607	0.637785555653970	0	3	3	4	3	3	2	6	6	6	9	7	8	6	10	11	12	9	13	16	18	17	21	21	22	21	23	28	33	36	32	36	34	34	34	38	36	35	37	37	39	41	41	45	44	0	1	1	7	7	7	1	4	2	2	10	5	8	3	7	8	18	10	4	19	19	20	21	21	26	20	23	11	31	29	28	29	29	31	31	33	35	31	29	33	29	40	39	42	36	1	1	2	1	1	1	1	1	1	3	2	2	1	2	4	2	1	1	3	2	2	1	2	2	1	3	1	8	1	2	2	2	1	1	1	3	1	1	2	2	2	1	1	3	3
85500	-362.638065964756493	-361.023793206454684	-1.614272758301815	0.000181087915495	0.000042374112981	0.233997463967054	0.646669996290501	-1	1	4	5	3	4	3	6	7	7	9	8	10	9	8	9	9	11	12	14	17	15	21	20	21	20	23	29	33	35	31	35	34	34	35	38	36	36	38	36	39	42	42	44	45	0	1	7	1	2	7	2	2	8	6	3	4	16	15	6	12	15	10	10	19	20	19	24	21	24	21	25	19	31	29	28	29	31	29	31	33	35	35	30	31	31	31	39	42	28	1	1	1	3	1	1	1	1	1	2	2	2	1	1	2	1	1	3	2	1	2	1	1	1	1	1	1	8	1	1	1	1	1	1	1	2	1	1	2	3	4	5	2	1	6
86000	-346.433667823700546	-344.996250586862175	-1.437417236838360	0.000190109127662	0.000066412549591	0.349339089647340	0.601393333969575	-1	3	2	3	1	3	4	5	6	6	9	9	10	7	10	10	11	10	13	14	17	16	22	20	19	21	23	28	32	35	30	36	34	34	37	38	37	35	37	37	39	39	42	46	45	0	5	1	5	1	5	3	2	7	6	7	8	11	10	14	7	10	6	18	19	22	20	25	21	22	24	26	19	31	29	28	29	29	29	38	39	30	29	32	31	32	32	40	43	42	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	2	2	4	3	1	1	1	1	1	1	1	1	8	1	2	1	2	1	1	1	1	2	1	1	3	1	1	2	3	3
86500	-394.330635859018628	-392.556577327034688	-1.774058531983962	0.000191837510698	0.000035085240092	0.182890405344759	0.405770857134486	-1	2	3	5	3	3	4	6	6	6	8	8	9	7	10	10	12	11	14	15	17	16	20	19	22	21	23	28	32	36	31	35	34	35	37	38	35	34	38	36	39	41	40	44	45	0	1	1	6	2	2	3	1	3	6	2	2	11	6	6	12	6	10	1	19	20	19	24	21	21	24	24	17	31	33	28	29	29	31	38	32	29	29	32	29	32	41	32	42	43	1	1	2	1	1	1	1	5	1	2	3	4	1	2	3	2	5	3	9	1	1	1	1	1	3	2	2	4	1	1	1	1	1	2	1	2	1	1	2	2	2	1	4	1	2
87000	-369.678274978711556	-367.931086329934146	-1.747188648777397	0.000204334934522	0.000038801511369	0.189891716066906	0.612171664535575	0	2	2	2	3	3	3	7	6	6	8	9	9	8	8	11	12	10	12	16	17	16	21	22	20	22	23	28	32	36	30	33	34	35	35	39	36	34	37	36	39	41	42	46	45	0	1	1	1	3	3	3	4	4	6	2	4	8	9	6	13	18	15	9	19	19	19	19	25	20	20	26	19	31	33	28	31	29	32	38	29	38	29	33	33	30	29	30	45	43	1	1	1	1	1	1	1	2	2	2	2	2	2	1	3	1	1	1	3	2	2	3	3	1	3	3	1	8	1	1	1	3	1	1	1	5	1	1	3	2	1	3	3	1	1
87500	-357.618385376963147	-356.103515822355803	-1.514869554607318	0.000160751582627	0.000045766572734	0.284703714801095	0.577487594235766	-1	1	3	4	3	4	3	5	5	7	7	7	8	8	9	10	12	11	11	15	17	17	22	19	22	21	23	28	33	36	31	36	35	33	37	37	36	35	38	36	39	42	42	43	45	0	1	2	5	2	7	1	4	5	3	9	8	8	6	14	13	14	15	9	19	20	20	24	21	24	21	26	19	31	29	28	34	31	31	37	32	38	31	33	31	36	30	32	42	44	1	1	1	1	2	1	2	1	2	3	1	1	2	3	1	1	2	1	2	2	1	1	2	2	1	2	1	8	1	1	2	2	2	1	1	1	1	3	3	2	1	2	3	1	1
88000	-358.191790755302463	-356.762446409573045	-1.429344345729432	0.000207542711942	0.000074449933436	0.358721020552722	0.572764174105679	-1	3	1	4	3	4	3	6	6	6	9	8	8	7	9	11	11	10	12	13	17	17	21	20	22	22	22	29	33	35	31	36	34	35	37	38	37	35	36	36	38	40	42	45	44	0	3	1	2	3	7	3	2	7	6	9	4	8	6	10	13	15	11	2	19	20	20	24	21	20	21	23	19	31	29	28	33	31	31	38	40	30	29	29	33	34	41	40	45	42	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	3	1	2	2	1	2	4	2	1	8	1	2	1	1	1	2	1	1	1	1	2	1	1	1	4	1	2
88500	-323.061164222314915	-321.489770981832407	-1.571393240482491	0.000182763257728	0.000046271092934	0.253175028227390	0.652795365200065	0	2	4	5	4	3	4	7	6	7	9	8	9	9	9	10	11	9	14	16	18	17	21	18	21	22	23	28	33	36	31	34	35	34	37	38	36	35	35	37	39	41	42	45	46	0	1	1	5	2	2	2	4	7	6	7	8	3	10	6	13	18	10	4	19	22	19	19	20	24	24	23	19	31	32	28	29	29	29	38	33	38	29	32	33	40	41	42	43	44	1	1	3	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	4	2	1	2	2	1	1	2	1	5	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1
89000	-344.205664424604322	-342.826212903739247	-1.379451520865072	0.000158120401760	0.000070784466520	0.447661818033945	0.469733333746200	0	2	2	4	3	4	3	7	6	7	8	8	9	8	9	10	12	10	13	15	18	15	19	21	21	21	22	29	33	35	31	35	34	34	36	38	36	35	37	37	38	42	43	45	46	0	1	1	2	2	3	1	2	2	6	8	4	8	7	7	8	6	10	15	19	22	19	20	21	22	21	24	19	31	31	28	29	29	29	38	33	38	29	29	33	30	41	42	43	44	1	1	1	1	1	1	2	2	3	2	1	2	2	1	3	2	4	2	3	2	1	1	2	1	3	2	1	8	1	3	1	1	1	1	1	2	1	1	2	3	2	2	1	2	1
89500	-348.317015328322498	-346.798153788938350	-1.518861539384174	0.000194619576044	0.000054916167801	0.282171860185020	0.649791667531533	-1	1	2	5	4	3	3	6	6	6	9	8	9	6	8	10	9	11	13	15	17	18	21	22	20	21	23	28	32	36	31	35	33	34	37	38	37	36	38	35	39	42	43	45	45	0	1	2	6	2	3	3	5	7	6	9	8	8	6	10	13	14	6	11	19	20	21	20	25	22	21	23	18	31	40	28	29	29	29	34	33	32	31	29	33	30	39	42	42	43	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	4	3	1	1	1	3	1	1	3	1	9	1	1	2	2	1	1	1	2	1	4	3	1	2	2	1	3	1
90000	-352.650978256834094	-350.740211566845403	-1.910766689988664	0.000253129144477	0.000038879483387	0.153595444202532	0.703116708700705	0	2	3	4	4	3	2	6	7	6	10	9	9	7	9	10	12	10	14	15	17	18	21	22	21	20	24	27	32	36	30	35	33	33	36	38	36	35	37	37	40	41	42	45	45	0	1	7	3	1	7	1	1	5	5	12	3	8	10	3	8	18	14	12	19	20	21	20	26	26	21	24	23	31	29	28	33	29	29	32	33	34	29	33	33	36	39	30	32	43	1	1	1	1	2	1	1	2	1	2	1	2	2	1	4	3	1	2	2	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	2	2	1	3	2	1	2	2	4	2
90500	-323.871712460487572	-322.290848617272331	-1.580863843215269	0.000178598119202	0.000044408109299	0.248648247234269	0.691704793890428	-1	1	2	3	3	4	3	6	6	6	8	8	9	8	9	10	11	11	13	16	18	17	21	22	20	19	24	28	33	35	32	35	35	34	35	37	37	34	37	37	40	40	42	45	44	0	1	2	1	2	3	2	5	7	6	8	8	8	10	10	8	14	6	8	19	20	20	26	23	26	21	24	19	31	29	28	29	29	31	31	33	35	31	30	33	36	39	39	43	43	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	4	2	2	1	1	1	1	1	1	1	5	1	1	2	2	1	1	1	2	1	1	1	1	1	2	2	1	1
91000	-330.806732542302200	-329.025662487488887	-1.781070054813318	0.000167834694710	0.000030402082172	0.181143012321534	0.671245001496522	0	2	3	5	4	4	4	7	6	6	8	9	9	7	9	11	12	11	13	15	18	17	21	21	22	20	23	28	32	36	31	35	34	33	36	37	35	36	37	36	39	41	41	45	46	0	1	1	1	1	3	1	4	7	6	1	8	5	6	7	13	14	10	3	19	22	20	26	26	23	21	24	19	31	33	28	34	29	29	29	34	28	32	32	31	36	39	30	42	44	1	1	2	1	2	1	2	1	1	2	3	1	3	2	3	1	2	3	7	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	3	3	1	1	2	1	2	2	2	1
91500	-367.638131164542528	-366.047102356477637	-1.591028808064889	0.000145332955610	0.000035458876585	0.243983729887331	0.633941834419287	-1	2	4	4	1	4	2	6	5	6	7	8	9	6	9	10	10	10	13	15	17	18	20	20	22	21	22	28	32	34	30	35	33	35	36	38	37	36	37	35	37	39	41	46	45	0	5	7	2	1	7	5	4	7	6	3	8	8	6	14	13	4	7	15	19	20	21	21	21	24	23	23	11	31	29	28	29	31	30	31	32	35	30	29	31	33	39	42	43	43	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	3	4	2	1	1	1	1	2	1	1	1	7	1	2	2	2	2	1	3	1	1	1	2	2	1	1	1	3	2
92000	-314.725970204245641	-312.709424587206342	-2.016545617039304	0.000175377941345	0.000023878389838	0.136153895153277	0.726675369857638	0	2	4	3	4	3	2	6	6	6	8	8	10	7	9	10	11	10	13	15	17	18	19	21	21	20	23	28	32	35	31	35	33	33	36	38	37	34	38	36	40	41	43	45	45	0	1	7	7	1	7	1	4	5	6	5	8	5	6	14	8	15	10	11	19	20	20	21	23	23	21	24	19	31	34	28	29	29	29	38	33	38	31	30	33	39	39	42	43	42	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2	1	1	3	1	1	2	1	1	1	1	1	6	1	1	2	2	1	1	1	2	2	1	2	2	1	2	1	1	2
92500	-356.626055977348585	-355.061273907968825	-1.564782069379784	0.000247901973385	0.000063573410654	0.256445762759144	0.686880783238884	-1	3	1	3	4	4	2	7	5	6	9	8	7	8	9	9	10	11	13	16	17	15	18	21	21	22	23	29	33	35	33	35	35	35	36	38	35	34	37	37	38	42	42	46	45	0	7	1	1	4	7	3	2	7	6	13	7	4	5	10	8	6	12	13	22	22	19	20	21	20	22	25	26	28	29	28	29	29	38	38	29	31	31	29	33	33	41	36	45	42	1	1	1	2	1	1	1	2	1	1	1	3	2	2	1	1	4	2	4	1	1	1	1	2	2	4	1	2	2	1	2	2	1	1	2	3	1	1	2	1	1	2	2	1	1
