step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14
92000	-79.311660130831527	-77.644014396565836	-1.667645734265697	0.000148292399480	0.000031737736984	0.214021332822081	0.791331835471462	2	1	3	4	2	2	3	6	5	7	6	6	6	10	2	0	2	1	2	2	1	5	1	11	5	9	9	11	1	1	1	1	1	1	1	2	1	1	2	1	1	2
92500	-75.024024778266053	-73.621246316721425	-1.402778461544629	0.000107740357804	0.000042741535018	0.396708678986717	0.708198283283280	1	0	4	3	2	3	4	7	6	4	6	7	9	12	2	0	4	1	2	1	4	5	2	1	5	9	7	13	1	1	1	1	1	1	1	2	3	1	2	1	3	2
93000	-78.734246831177956	-76.563851150178053	-2.170395680999902	0.000138892137700	0.000016129276437	0.116128073945428	0.747179812457156	1	0	3	2	2	2	3	6	4	7	5	7	8	12	2	0	2	2	2	2	1	5	4	9	3	9	4	13	1	1	2	1	2	1	1	1	1	1	1	2	2	2
93500	-65.969226122912460	-64.149665115916974	-1.819561006995484	0.000078815964640	0.000013562590794	0.172079233641878	0.991710563988187	2	-1	4	3	3	4	4	8	5	7	5	7	9	11	2	0	1	1	1	1	1	11	4	9	5	9	9	13	1	1	1	1	1	1	1	1	1	1	1	1	1	1
94000	-84.957795637240679	-83.328425193394651	-1.629370443846025	0.000121155895381	0.000027619143287	0.227963676060933	0.612979545011643	0	-1	4	1	2	2	4	6	6	7	4	7	8	12	2	0	4	2	2	1	4	5	2	1	5	9	9	13	1	1	1	1	1	1	1	2	3	4	1	1	1	2
94500	-70.102028120447500	-68.428948841369746	-1.673079279077761	0.000132720390440	0.000028160847319	0.212181769699282	0.920849731202341	2	1	4	3	2	3	3	7	6	7	5	8	8	9	2	0	1	2	2	2	2	9	4	9	5	3	9	12	1	1	1	1	1	1	1	1	1	1	2	2	1	1
95000	-82.007443748030752	-80.510031466524225	-1.497412281506534	0.000115727835929	0.000034309827722	0.296469967203120	0.573690466887173	2	1	3	3	3	4	3	5	5	7	6	8	8	12	2	0	2	2	1	1	2	5	3	9	5	9	4	9	1	1	2	1	1	1	1	2	1	2	1	1	2	2
95500	-62.434387960942622	-60.490212556851361	-1.944175404091260	0.000095646781779	0.000014125704905	0.147686149417299	0.929125550496351	2	1	4	3	3	3	4	7	5	6	6	7	9	11	2	0	1	2	2	1	1	5	1	9	5	9	9	13	1	1	1	1	1	1	1	2	1	1	1	1	2	1
96000	-71.557879316253462	-69.914359572695318	-1.643519743558151	0.000150795060507	0.000033566503685	0.222596838203333	0.927652262340547	2	1	3	3	3	4	4	7	5	7	5	7	9	11	2	0	1	2	2	1	4	11	4	9	5	9	9	9	1	1	1	1	1	1	1	2	1	1	1	1	2	2
96500	-76.185737156827841	-73.342619249324855	-2.843117907502989	0.000186544669486	0.000012353374808	0.066222073468734	0.878622984947177	2	0	5	4	2	3	3	8	5	6	7	8	8	12	2	0	5	1	2	1	1	5	4	9	2	10	9	11	1	1	1	1	1	1	1	2	1	1	3	1	1	2
97000	-78.283392709631286	-76.684078711636161	-1.599313997995121	0.000146510741486	0.000035209525231	0.240320435712956	0.722964522831731	2	1	3	3	3	3	3	7	5	6	7	7	8	12	2	0	2	2	2	2	2	1	4	9	9	4	6	13	1	1	1	2	1	2	1	3	1	1	1	1	3	2
97500	-78.949602158674367	-75.777400108086510	-3.172202050587853	0.000168081664252	0.000008870781352	0.052776615412688	0.725487889299318	2	1	4	3	2	4	3	5	7	6	7	7	8	13	2	0	1	2	2	1	2	5	4	6	8	4	10	13	1	1	1	2	1	2	1	1	1	1	1	1	1	3
98000	-62.740916142818314	-61.187980972073085	-1.552935170745226	0.000115161722848	0.000030235987119	0.262552403448266	0.898848036727582	2	1	5	3	3	3	3	7	5	6	5	7	7	11	2	0	4	2	2	1	2	5	4	9	5	9	9	13	1	1	1	1	1	1	1	1	1	1	1	1	1	2
98500	-77.117474669762260	-75.010007060769738	-2.107467608992518	0.000259042472821	0.000032040433751	0.123687955113382	0.630527968444891	1	0	5	3	2	2	2	7	5	5	6	6	8	11	2	0	2	6	2	1	1	9	4	4	5	1	11	9	1	1	3	1	1	1	1	1	1	1	2	2	1	3
99000	-69.265556316655420	-67.703089243916580	-1.562467072738844	0.000076553899971	0.000019721330187	0.257613657756802	0.624698656532764	2	1	5	3	2	3	4	7	6	7	6	7	9	12	2	0	1	2	2	2	1	11	2	9	5	9	9	13	1	1	1	1	1	1	1	1	2	1	2	1	1	2
99500	-81.472150819410700	-79.498136553262484	-1.974014266148210	0.000206156273316	0.000029425680574	0.142734829751591	0.803013103076821	2	0	3	4	3	3	4	8	5	6	6	7	8	13	2	0	2	1	1	1	2	3	1	7	7	9	9	13	1	1	1	1	1	1	2	3	1	1	1	1	1	4
100000	-64.759831640554907	-62.635049869928039	-2.124781770626867	0.000174690421148	0.000021229942152	0.121528942527026	0.971544921170913	2	0	4	3	2	3	3	7	5	6	4	8	8	12	2	0	1	2	2	1	5	11	4	9	5	9	9	13	1	1	1	1	1	1	1	1	1	1	1	1	1	2
