step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37
68000	-196.948638700845663	-195.473112688030142	-1.475526012815517	0.000089341535712	0.000027974289352	0.313116280455818	0.734181250419633	0	2	3	6	5	6	4	5	8	6	8	9	8	9	7	8	8	9	10	9	9	9	9	9	10	12	10	13	11	10	13	13	15	13	13	15	16	0	1	2	2	2	8	0	3	3	7	15	16	5	9	8	8	2	10	18	4	6	16	15	16	16	11	20	21	22	23	27	21	32	16	27	32	36	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1
68500	-190.665125404626650	-189.279569552696699	-1.385555851929955	0.000064619866673	0.000048617420731	0.752360276095991	0.776013294698848	1	3	4	6	4	5	4	6	6	7	8	9	8	8	7	7	9	9	9	9	9	9	10	11	12	13	11	12	10	11	12	14	15	14	14	15	18	0	1	2	2	2	3	0	6	2	7	15	16	5	6	8	8	9	10	10	5	16	16	8	22	29	3	13	21	22	15	27	21	25	26	20	28	36	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	3	1	1	3	1	2	1	2	1	2	1	1	2	1	1
69000	-192.520945532956659	-191.105413870531436	-1.415531662425238	0.000056273910493	0.000021206054619	0.376836342699982	0.631045048901689	-1	2	4	5	5	5	4	6	7	8	9	9	6	8	7	7	8	9	10	9	9	9	9	10	11	12	9	13	12	12	13	14	15	15	13	14	18	0	1	2	2	3	3	0	6	4	7	15	16	5	6	6	6	5	10	10	5	16	16	15	16	22	23	13	24	22	14	27	21	21	32	27	28	36	1	2	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	2	2	3	1	2	1	2
69500	-192.280860053620557	-190.639006776046614	-1.641853277573958	0.000054946916029	0.000012264991425	0.223215283244662	0.723818798332897	1	3	4	5	5	5	5	6	6	6	8	8	8	8	7	7	7	9	8	9	9	9	9	11	11	12	10	12	13	11	12	13	14	14	13	14	17	0	1	2	2	2	3	0	6	4	7	15	16	2	8	6	6	9	10	10	5	16	16	11	16	22	11	3	24	22	23	27	21	28	16	27	28	36	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	2	1	1	1	2	1	2	4	1	2	1	2	2	1	5	2	1	1
70000	-201.653670142952393	-200.180896792917224	-1.472773350035160	0.000085356133927	0.000026920268552	0.315387627272495	0.676634767270743	1	2	4	5	5	6	4	5	7	8	8	7	8	7	7	8	9	7	9	9	10	9	9	11	11	12	10	13	13	11	11	14	14	14	12	16	17	0	1	2	1	2	8	0	3	4	18	15	4	5	8	4	12	4	7	10	5	16	16	15	22	16	15	13	21	16	15	5	22	16	29	13	32	32	1	1	1	3	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	2	1	3	1	1	3	3	3	3	2	1	3	1	1
70500	-201.224951195149345	-199.729561712883537	-1.495389482265803	0.000063224733302	0.000018835476343	0.297913100766111	0.766549823311815	0	2	3	6	5	4	4	7	5	7	8	9	8	8	7	7	8	9	8	9	10	9	9	10	12	12	10	12	13	12	11	14	14	13	13	14	17	0	1	2	3	2	3	0	6	2	7	15	16	5	8	6	4	4	10	10	5	22	16	11	22	16	15	5	21	22	23	4	21	21	22	31	21	21	1	1	1	3	1	1	1	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	3	2	1	2	1	2	2	2	1	1	2	3
71000	-201.024316243866707	-199.430752022707452	-1.593564221159241	0.000086345738847	0.000020969052890	0.242849886633713	0.757041394114186	-1	1	3	5	5	5	4	4	7	8	9	9	8	8	8	7	8	9	10	8	10	9	10	8	11	12	10	13	13	11	13	15	14	12	12	14	17	0	1	2	2	3	8	0	3	4	7	13	16	5	6	8	4	9	7	10	5	22	16	15	16	22	11	4	21	34	11	35	21	28	16	27	25	36	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	1	2	2	1	1	1	2	2	1	1	1	2	1	2	1	2	2
71500	-195.648081029217195	-194.240444000604441	-1.407637028612758	0.000061240575896	0.000023804230366	0.388700302328065	0.818626610179948	1	3	4	5	5	5	4	6	6	7	9	8	7	8	7	7	10	9	10	8	10	9	9	10	12	11	11	12	13	12	9	13	13	14	14	14	16	0	1	2	2	2	3	0	6	2	7	15	16	5	8	8	6	9	10	10	13	16	12	15	12	16	15	13	22	22	23	4	21	28	29	27	28	36	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	3	1	2	1	1	1	2	2	2	1	2	1	1	2	1	1	2	1	1
72000	-191.797058080336512	-190.417888533270627	-1.379169547065886	0.000088644779072	0.000039755707134	0.448483346121897	0.770888275452482	0	2	3	5	5	6	4	5	8	6	8	8	7	5	7	6	9	8	9	9	9	8	9	10	11	11	10	12	12	12	11	14	14	15	14	14	18	0	1	2	2	2	8	0	3	4	7	15	16	5	3	8	8	9	10	18	14	22	16	11	22	12	15	13	21	22	11	13	21	28	32	13	28	32	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	3	2	2	2	2	2	1	1	2	1	2
72500	-164.938008935177919	-163.571788239530264	-1.366220695647657	0.000080861924374	0.000040466574459	0.500440408409325	0.868499825237612	1	3	4	6	5	7	5	6	7	7	8	8	8	8	7	7	9	8	10	9	9	9	9	11	9	12	11	11	13	11	12	13	14	14	13	14	17	0	1	2	2	2	8	0	3	2	7	4	4	5	6	8	8	9	10	18	5	16	16	15	22	16	15	20	21	26	23	13	28	28	29	27	32	36	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1
73000	-185.920295768949842	-184.374698049569531	-1.545597719380319	0.000052508238581	0.000013993690317	0.266504660888978	0.799719652527454	0	2	3	6	4	6	3	4	7	7	8	8	6	8	6	7	9	8	9	8	9	9	9	10	11	11	10	13	12	11	13	13	14	14	14	15	18	0	1	2	2	2	8	0	3	4	7	15	16	5	6	8	8	9	10	18	13	12	16	15	16	16	23	20	22	22	11	27	21	32	25	27	29	36	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	2	1	1	3	2	1	2	3	1	2	2	2	1
73500	-180.667890240275000	-179.250645891927604	-1.417244348347386	0.000070220682671	0.000026292293165	0.374423776088485	0.760017313516213	0	2	3	5	6	6	4	5	7	7	7	7	4	9	8	8	9	9	9	7	10	9	10	10	11	13	11	12	11	10	12	14	15	15	14	14	16	0	1	2	2	13	8	0	3	2	7	8	6	2	8	11	12	20	10	10	3	16	16	15	16	16	23	20	21	16	11	27	28	32	28	27	21	36	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	2	1
74000	-179.112438137684791	-177.549622527093845	-1.562815610590959	0.000050358520646	0.000012964149311	0.257437056233579	0.715528553658238	0	2	4	4	4	7	4	5	6	7	6	6	7	8	8	8	9	9	10	10	10	10	9	11	11	12	9	13	13	10	13	14	14	14	12	15	18	0	1	2	2	2	8	0	3	4	7	8	8	5	6	11	12	9	10	18	13	16	16	11	16	16	23	13	21	16	11	27	21	28	22	27	28	36	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	2	2	2	1	2	2	1	2
74500	-165.872189527481652	-164.441752498218875	-1.430437029262773	0.000056365883303	0.000020145451895	0.357405059842558	0.790862412776674	0	2	3	4	5	5	4	6	7	8	8	7	8	8	8	8	9	6	10	8	10	9	10	10	12	11	10	12	13	11	12	14	15	15	14	15	17	0	1	2	2	4	3	0	6	5	18	9	6	5	9	8	12	9	7	10	5	16	16	11	22	22	15	13	21	22	23	27	28	29	29	27	28	36	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	1
75000	-165.927458978906486	-164.447720086857657	-1.479738892048818	0.000081414622302	0.000025215986426	0.309723065863214	0.722857388323061	0	3	4	5	5	7	4	5	8	7	8	9	7	9	7	7	9	6	10	9	9	9	10	11	11	12	9	12	13	11	11	14	15	15	13	16	18	0	1	2	3	2	8	0	3	4	18	15	16	5	6	8	8	9	7	10	13	16	16	15	16	16	11	5	21	22	15	27	21	32	29	27	32	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	1	1	2	1	1	2	1	1
75500	-180.184669037038077	-178.716615636402338	-1.468053400635743	0.000077858524871	0.000024867059327	0.319387753215835	0.797297941362578	1	3	4	5	3	7	4	5	7	6	8	8	7	8	7	7	9	8	10	9	10	9	9	10	11	13	10	11	12	12	12	14	14	14	13	16	18	0	1	2	2	1	8	0	3	4	7	15	16	5	8	8	8	13	10	18	5	16	16	15	22	16	11	3	21	22	11	20	28	28	16	27	32	36	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	2	3	1	1	2	1	2	1	3	2	1	2
76000	-200.919030682501443	-199.521564751479815	-1.397465931021625	0.000087859662600	0.000035690720594	0.406224193654434	0.570337860335024	-1	1	3	6	4	6	5	4	8	8	8	8	7	8	7	6	10	8	10	8	10	10	9	8	12	12	10	11	10	12	12	14	14	13	13	15	17	0	1	2	2	3	8	0	3	4	7	15	16	5	6	4	8	4	7	18	4	16	16	11	16	21	15	20	29	16	11	20	21	22	22	20	28	36	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	2	1	2	1	2	1	1	2	2	2	2	2	2	2	2	1
76500	-176.205925089025811	-174.380185939025267	-1.825739150000550	0.000067103138351	0.000011454640546	0.170702009293339	0.672560729815397	0	2	4	5	5	7	4	5	7	8	8	9	7	9	7	7	9	6	9	9	9	8	10	10	10	13	10	12	11	10	12	13	14	15	13	15	17	0	1	2	2	3	8	0	3	4	18	15	16	5	8	8	8	9	7	18	13	22	16	11	16	16	11	20	21	16	15	27	21	28	29	27	32	32	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	2	1	2	1	1	2
77000	-174.127567667745183	-172.759725345666283	-1.367842322078906	0.000085381429559	0.000041955876882	0.491393469271084	0.771656907479223	0	3	4	5	5	6	3	7	7	8	8	9	7	9	7	8	9	7	9	9	10	9	8	11	11	11	9	13	12	12	12	13	14	14	14	15	18	0	1	2	2	2	2	0	5	4	18	15	16	5	8	6	6	9	7	18	13	16	16	15	22	16	11	13	24	22	15	27	21	29	25	27	28	36	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	2	1	1
77500	-185.165422024815484	-183.739893635704561	-1.425528389110927	0.000076665023416	0.000027863171084	0.363440456186178	0.707875469557282	1	3	4	5	5	7	4	6	7	6	8	9	7	8	7	7	8	8	9	8	9	9	9	9	11	12	11	12	11	10	11	14	14	14	14	16	16	0	1	2	3	2	3	0	3	4	7	15	16	5	8	8	8	4	10	10	13	16	16	15	16	21	23	13	21	22	11	20	21	21	12	13	25	32	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	1	2	2	2	3	3	2	2
78000	-186.926086278278746	-185.539880532802982	-1.386205745475752	0.000034673683437	0.000026181958716	0.755095972507509	0.764396264116548	0	2	3	5	5	5	4	7	7	6	8	8	7	8	7	7	9	8	9	8	10	9	10	10	12	12	10	13	13	12	13	12	15	14	13	15	17	0	1	2	2	2	3	0	6	4	7	15	4	5	6	4	6	9	10	18	5	16	16	14	22	22	14	13	21	22	11	27	21	32	26	27	28	36	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1
78500	-186.732690817996343	-185.346610578614246	-1.386080239382102	0.000046330536269	0.000034959616250	0.754569643810100	0.669767812543077	1	3	4	5	5	6	4	7	7	8	9	6	7	9	8	7	9	7	9	10	10	10	9	11	12	12	10	13	11	11	12	13	14	13	14	16	17	0	1	2	2	2	3	0	6	4	7	15	3	5	8	6	12	9	7	18	13	16	16	9	16	21	15	13	16	16	23	27	21	22	22	27	28	36	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	2	1	2	2	1	1	2	2	2	2	1	1
79000	-188.415583196864105	-187.039329559006518	-1.376253637857579	0.000050915653462	0.000023292765982	0.457477502453683	0.618980315462929	0	1	3	5	4	6	4	5	7	7	8	8	6	8	7	6	9	8	10	9	10	8	10	11	10	11	10	13	13	11	12	11	15	14	13	15	17	0	1	2	3	2	8	0	3	4	7	15	16	5	8	8	8	9	7	18	5	16	16	11	12	16	11	20	21	25	11	27	21	32	32	27	24	36	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	1	2	2	1	2	2	2	1	1	2	2	2	2	1
79500	-169.295330034363957	-167.494498054018948	-1.800831980345015	0.000062543852538	0.000011031602962	0.176381890694095	0.773414266328755	0	3	3	5	5	6	3	5	8	7	9	9	7	8	6	8	10	9	9	9	10	10	9	10	11	13	9	13	12	11	13	14	14	14	14	15	18	0	1	1	2	2	8	0	3	4	7	15	16	5	6	2	6	9	10	10	13	16	16	15	16	22	11	13	21	22	11	20	21	28	29	27	28	36	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	2	1	2
80000	-181.897969197540903	-180.536722980592657	-1.361246216948256	0.000073600927559	0.000040454712542	0.549649493329447	0.764833007167538	0	3	2	5	6	5	3	6	7	8	8	9	8	7	6	7	9	7	9	7	9	10	9	11	11	12	10	13	13	11	12	13	13	14	14	15	17	0	3	1	2	4	3	0	6	4	7	15	16	20	8	3	6	9	7	7	5	16	12	11	22	22	11	13	21	21	23	27	21	24	29	31	32	32	1	1	1	1	1	2	1	1	1	3	1	1	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2
80500	-183.703375103791444	-182.239525891630564	-1.463849212160881	0.000044568336985	0.000014398675440	0.323069614305828	0.766473766399863	1	3	2	5	5	4	3	5	7	7	9	8	7	9	7	7	9	9	10	9	10	10	9	10	11	12	8	12	14	10	11	14	15	15	13	16	17	0	3	1	2	2	3	0	6	4	7	15	16	5	8	6	8	9	10	18	13	16	16	15	16	16	23	5	21	28	15	27	28	22	29	31	32	36	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	2	2	1	1	2	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1
81000	-206.779857151103016	-205.265299847186981	-1.514557303916048	0.000073257041439	0.000020871230979	0.284904093435975	0.663005558477030	-1	3	1	5	5	6	4	4	6	8	9	9	7	9	8	7	8	7	9	9	10	8	9	9	11	13	9	12	12	12	12	14	14	15	13	15	17	0	3	1	2	2	8	0	3	2	18	15	22	5	13	16	8	9	7	18	5	24	16	15	16	22	15	13	21	20	11	27	28	28	16	27	32	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	2	1	1	1	2	2	2	1	1	2	1	1	1	1	5	2	1	2
81500	-158.343765536057077	-156.911880023971122	-1.431885512085962	0.000063806708995	0.000022695009516	0.355683749778700	0.766320894429812	1	3	2	5	6	6	4	6	7	7	9	9	7	8	8	8	9	9	10	8	10	9	9	10	11	12	9	12	13	11	13	14	14	14	13	15	17	0	3	1	2	4	3	0	3	4	7	15	16	5	6	8	6	9	10	10	5	16	16	15	16	22	11	13	21	22	11	27	21	28	29	27	29	36	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1
82000	-194.710892326897095	-193.292876058332297	-1.418016268564798	0.000075537125903	0.000028202041281	0.373353380128293	0.645636011590842	0	2	3	4	6	6	4	4	7	7	7	8	8	8	7	7	9	9	9	8	9	9	10	10	10	12	11	13	12	9	11	13	14	14	10	15	16	0	1	2	3	4	4	0	3	4	7	6	8	5	15	6	8	9	10	10	5	12	12	6	16	22	11	5	21	22	8	35	21	29	25	20	28	28	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	3	2	1	2	3	2	2	2	1	2	1	2	1	1	1
82500	-194.213031704143020	-192.837592416016832	-1.375439288126193	0.000043002681339	0.000030338430813	0.705500909903620	0.712106678611498	0	2	3	4	5	4	2	6	7	7	8	6	8	8	6	8	10	8	9	9	10	9	9	10	10	12	9	12	13	12	10	15	14	15	13	14	17	0	1	2	2	2	3	0	6	2	7	15	6	5	6	6	12	13	10	10	5	16	16	4	16	16	11	9	21	22	23	27	21	28	22	20	21	36	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	2	1	1	3	1	1	2	1	2	2	1	1	2	1	3	2	1	2
83000	-157.585256524255300	-156.200451305301101	-1.384805218954195	0.000067879026515	0.000050852793388	0.749167983089591	0.846718584807849	1	3	4	5	5	7	3	5	8	7	8	8	7	7	7	7	9	9	9	9	9	9	9	11	11	11	10	12	13	11	11	14	14	13	13	15	17	0	1	2	2	2	8	0	3	4	7	15	16	5	8	8	8	9	7	10	13	16	16	15	22	22	15	5	21	25	23	20	21	28	25	31	29	36	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1
83500	-170.325388201587117	-168.901917686767035	-1.423470514820068	0.000064784105468	0.000023715513089	0.366069932085854	0.915090804179933	0	3	4	4	5	5	4	6	6	7	9	7	8	8	8	8	7	9	7	9	9	10	7	9	12	10	10	12	13	11	12	13	15	14	14	15	17	0	1	2	2	2	3	0	6	4	7	23	8	8	8	23	12	9	19	7	5	16	16	6	16	16	15	13	21	22	26	27	28	32	28	31	28	36	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1
84000	-201.776122631969770	-200.345354586403744	-1.430768045566033	0.000129635445315	0.000046281071706	0.357009393484071	0.758642208765783	1	3	4	5	5	6	4	7	7	7	8	9	7	7	7	8	10	8	10	8	8	10	9	11	11	13	8	12	14	12	11	15	13	14	13	16	18	0	1	2	2	2	3	0	6	5	7	15	16	5	6	6	6	5	10	18	13	5	16	15	21	22	23	5	21	30	23	13	24	21	22	9	28	32	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	3	2	2	3	2	1
84500	-157.079369970708143	-155.672804246716538	-1.406565723991599	0.000064870657302	0.000025326491102	0.390415207049889	0.845563635975050	1	2	3	5	4	7	4	5	7	7	8	7	7	9	7	8	9	9	9	8	10	9	9	9	11	11	10	12	13	11	12	14	14	14	13	15	18	0	1	2	2	2	8	0	3	4	7	15	8	5	8	8	12	9	10	10	13	16	16	6	16	22	15	20	21	16	11	27	21	28	28	27	29	36	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1
85000	-176.910711204678819	-175.383010407824997	-1.527700796853830	0.000103369989408	0.000028608089756	0.276754306733217	0.797477470765246	-2	2	4	4	5	7	4	5	7	7	8	7	7	8	7	8	10	8	8	9	10	10	9	10	10	11	10	12	13	11	12	14	15	15	13	15	17	0	1	2	2	4	8	0	2	8	7	15	8	5	8	8	12	9	10	10	5	16	16	11	16	16	23	9	22	16	11	27	28	32	29	31	29	34	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1
85500	-183.712504140849774	-182.277001702287720	-1.435502438562047	0.000078345417726	0.000027538076955	0.351495693746274	0.722430182032658	-1	2	3	5	5	6	5	5	7	7	9	7	7	8	7	8	9	8	9	9	9	9	8	11	12	12	11	12	12	11	12	14	14	14	14	14	16	0	1	2	2	2	8	0	3	5	7	23	8	4	6	8	12	5	10	10	5	16	16	15	16	24	15	6	21	24	23	5	21	29	22	31	28	36	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	2	1	1	2	2	1	2	1	1	1
86000	-185.950167777679610	-184.501050740904304	-1.449117036775298	0.000046295516334	0.000044602855883	0.963437918273029	0.661378500799293	-1	0	3	5	5	6	4	5	7	7	9	8	7	8	7	7	10	8	9	10	10	9	9	10	10	11	9	13	12	10	11	14	14	14	12	14	16	0	1	2	2	2	8	0	3	2	7	15	6	5	8	4	8	9	7	10	13	16	16	15	16	16	11	13	21	25	9	27	21	28	29	31	28	36	1	1	1	2	2	1	1	1	3	2	1	1	1	2	1	1	2	2	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1
86500	-181.799607209224149	-180.430290421527928	-1.369316787696221	0.000058476636211	0.000039211130035	0.670543529440662	0.776608188423315	0	2	3	5	5	5	4	7	8	8	7	8	7	8	6	7	10	6	10	9	9	9	10	11	10	12	10	11	13	10	12	14	15	14	13	14	18	0	1	2	2	2	3	0	15	4	18	15	16	5	8	6	6	9	7	18	5	16	16	15	25	16	11	20	21	22	11	27	25	32	29	27	28	36	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	2	1	1	2	2	2	2	1	1	1	2	2
87000	-178.414358488515290	-177.052895481511513	-1.361463007003765	0.000064779743809	0.000038586251355	0.595653040390824	0.719705263021442	1	3	4	5	5	6	4	5	6	7	7	7	7	8	8	6	8	9	9	10	10	9	9	10	11	13	10	12	13	12	12	13	14	15	14	15	17	0	1	2	2	2	8	0	3	2	7	6	16	5	6	11	5	9	10	10	13	16	16	6	16	24	15	13	24	22	15	27	28	32	29	31	28	36	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	2	1	1	1	1	2	2	1
87500	-205.216236509262330	-203.852506416568957	-1.363730092693375	0.000058205813405	0.000030154096080	0.518059869212979	0.807889774100161	-1	3	3	2	5	5	4	6	7	8	7	8	7	8	8	7	10	7	10	8	9	9	9	9	11	11	10	12	12	12	12	14	14	15	13	15	17	0	4	4	1	1	3	0	6	8	18	6	16	2	6	11	8	13	7	10	8	16	16	11	16	21	11	5	21	22	23	27	21	28	29	27	8	36	1	1	1	2	3	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	2	2	1	2	3	1
88000	-190.143809505237471	-187.825343189172628	-2.318466316064840	0.000077340375009	0.000007813092302	0.101022167279225	0.769230913760127	0	3	4	5	4	6	4	7	7	6	8	9	7	8	6	7	9	9	9	9	9	9	10	9	11	11	9	12	14	12	13	12	15	13	12	15	18	0	1	2	2	1	3	0	6	4	7	15	16	5	6	2	6	9	10	10	9	16	16	11	16	16	11	13	21	12	23	27	21	28	25	27	28	36	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	1	1	1	2	2	1	2	3	2	2	2	1	1	1	2	2
88500	-188.837794958230518	-187.463481047883590	-1.374313910346934	0.000045933357775	0.000021315488011	0.464052467383176	0.703880795624120	-2	2	4	5	5	5	4	7	6	6	7	8	7	8	6	8	10	8	9	9	10	10	9	10	11	12	10	13	13	11	12	11	15	14	14	15	17	0	1	2	2	2	3	0	6	4	7	15	11	5	6	6	6	9	10	7	5	16	16	11	16	16	11	20	21	16	23	27	21	29	29	31	21	36	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	2	1	2	2	1	2	2	1	1	1	1	1	1	2	2
89000	-180.072475844882518	-178.691155076080804	-1.381320768801705	0.000067074002028	0.000029673686412	0.442402205238898	0.808382989393898	0	2	3	4	6	6	4	5	5	8	8	9	8	8	6	6	9	7	10	9	10	8	7	9	11	13	10	12	14	11	12	14	15	13	14	15	18	0	1	2	2	4	8	0	3	4	18	23	16	5	6	4	8	9	7	10	13	22	16	8	22	22	11	20	21	34	15	27	21	32	28	31	28	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1
89500	-177.068644465078819	-175.292731616602055	-1.775912848476757	0.000072921990214	0.000013302809295	0.182425208854374	0.789491654783127	1	3	4	6	6	6	4	5	7	7	8	8	7	9	7	7	9	9	9	9	10	9	9	10	10	12	9	12	13	11	11	14	14	15	14	14	17	0	1	2	3	2	8	0	3	4	7	15	16	5	8	8	6	9	10	10	13	12	16	15	22	16	11	13	21	16	11	13	21	28	16	31	28	36	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	3	2	1	3	2	1	1
90000	-180.261192477058017	-178.889314249414866	-1.371878227643150	0.000058445004541	0.000027654619719	0.473173369317883	0.817864065696788	0	3	4	5	6	5	5	6	7	6	8	9	7	9	6	7	9	8	9	8	10	9	9	10	11	12	8	11	13	10	13	15	14	14	13	15	17	0	1	2	2	4	3	0	6	4	7	15	16	5	8	6	8	4	10	10	13	16	16	15	22	22	15	5	21	23	23	27	28	29	29	27	29	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	2	1	1	2	1	1	2	1	2	2	1	1	2	1	2
90500	-175.634424618377807	-174.137686399387633	-1.496738218990176	0.000076709449104	0.000022778786094	0.296948894309097	0.650833209860814	-1	2	3	5	5	5	4	6	7	7	8	9	8	8	7	8	9	8	10	9	10	10	9	10	12	12	10	12	12	11	12	15	13	13	14	15	17	0	1	2	3	2	3	0	6	4	7	15	16	5	8	4	6	9	10	10	5	16	16	11	16	16	11	20	21	22	23	27	28	21	24	27	28	36	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1
