step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
23000	-706.974503930103765	-705.457280107928000	-1.517223822175797	0.000151280354773	0.000042843188175	0.283203911302233	0.484943929123614	-1	1	3	2	6	4	6	7	5	7	9	11	10	8	8	11	11	9	10	10	10	11	11	11	10	12	12	13	11	10	12	14	13	14	13	13	14	13	12	12	15	14	14	13	14	14	14	15	15	14	16	15	15	16	18	17	17	18	18	17	17	16	16	17	15	17	19	20	17	20	20	22	22	20	22	25	27	28	29	30	31	32	38	39	41	43	42	44	46	47	47	49	46	50	51	52	54	0	1	2	2	4	4	0	6	2	9	8	21	11	5	7	7	6	4	15	9	9	4	5	8	7	21	25	7	6	8	23	18	10	16	12	12	12	18	23	25	32	31	14	29	44	17	38	14	19	22	46	12	29	8	34	46	16	11	34	63	26	43	43	46	44	40	56	62	33	58	49	33	56	59	48	61	73	64	77	77	79	80	81	78	83	85	83	83	84	88	88	88	87	93	93	92	94	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	3	3	3	1	2	3	3	1	2	2	1	1	4	3	1	1	2	2	1	1	1	1	2	1	1	1	2	4	2	1	2	1	3	2	2	1	2	2	4	2	1	3	5	2	1	2	1	1	1	1	3	1	2	3	1	2	4	3	1	3	3	2	3	1	2	2	1	3	7	1	1	2	4	4	2	1	2	3	2	3	1	1
23500	-668.487635915920464	-666.862662089180390	-1.624973826740036	0.000131266894019	0.000030150264717	0.229686738168194	0.430684924794332	-1	1	2	3	6	5	6	6	6	8	8	8	8	8	8	10	11	9	11	11	9	11	11	12	10	13	13	14	11	11	13	13	11	13	15	13	13	11	14	13	15	14	13	14	14	15	15	15	12	14	16	15	16	16	17	17	18	18	18	15	16	16	17	18	17	19	21	21	19	19	20	23	22	20	22	25	28	28	29	30	31	31	37	40	41	43	45	45	45	47	47	48	48	49	50	52	55	0	1	1	3	1	4	0	4	3	5	4	9	8	8	7	7	13	9	16	8	2	5	8	38	15	12	19	7	5	12	23	18	8	49	26	12	20	11	21	16	29	22	33	33	33	31	13	18	19	20	42	17	60	39	40	42	55	47	49	43	31	45	43	61	41	40	17	62	41	39	55	62	64	59	42	73	75	76	75	78	77	78	82	82	83	85	85	86	84	88	88	88	91	91	92	92	95	1	1	1	1	4	1	1	2	2	1	1	1	1	1	2	2	2	2	1	3	3	2	2	1	1	3	1	4	3	1	1	2	2	1	2	2	2	1	2	1	3	2	1	2	2	2	5	2	1	2	1	1	1	1	2	2	1	1	2	1	2	1	3	1	1	3	6	3	2	3	2	3	3	1	2	2	3	2	3	1	2	2	4	6	2	1	1	1	4	2	1	1	1	2	2	2	4
24000	-708.188736371366872	-706.680257935089003	-1.508478436277853	0.000174034822162	0.000050274344138	0.288875200453028	0.530707944964917	-1	1	3	0	6	5	5	5	6	7	9	10	8	7	7	9	12	11	10	10	11	12	12	12	10	10	11	14	10	12	13	13	12	13	14	14	14	13	14	12	15	15	13	13	14	15	14	16	14	13	15	15	16	16	17	16	18	17	17	16	16	18	17	18	16	19	20	21	20	18	18	23	22	22	23	24	26	28	28	29	32	33	38	41	42	44	42	44	45	47	47	49	49	49	50	51	54	0	1	2	1	3	3	0	3	3	6	5	9	8	9	7	15	5	1	7	9	11	20	11	12	15	10	15	15	14	12	23	6	10	16	18	50	12	13	17	19	18	17	6	18	14	47	31	35	7	30	31	18	29	17	34	22	55	32	28	41	31	29	17	47	41	19	39	63	60	23	28	68	23	59	69	75	76	77	77	78	77	81	82	82	82	83	82	87	84	88	88	86	91	88	86	86	95	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	3	5	2	2	1	1	2	1	2	1	2	3	1	1	1	3	4	2	2	1	2	1	1	2	2	1	4	1	3	1	1	1	4	1	1	2	3	2	2	2	1	1	1	1	1	5	3	2	1	5	3	2	3	3	3	1	5	2	2	1	1	2	2	1	3	1	2	5	5	3	3	1	3	2	2	3	1	2	3	3	2
24500	-680.999841043171841	-679.306965389003381	-1.692875654168481	0.000112283339716	0.000023101122801	0.205739541233599	0.474878539851591	0	1	3	2	5	6	7	6	5	8	9	11	9	8	8	10	11	10	11	10	10	12	11	11	10	11	12	13	9	10	12	13	13	13	14	15	15	13	12	13	15	15	13	13	14	14	14	16	16	15	15	14	15	17	16	16	18	17	17	18	17	18	17	19	17	17	20	19	19	20	19	23	20	22	23	25	26	29	29	30	30	32	37	41	42	42	45	45	45	47	47	49	47	49	50	51	54	0	1	4	1	3	4	0	2	2	6	9	8	8	9	7	7	5	8	7	9	2	8	13	1	7	8	15	19	6	9	23	18	6	16	1	52	12	9	13	19	33	22	24	29	44	31	11	35	16	17	35	12	33	38	40	17	28	32	7	17	56	44	53	61	33	40	56	65	63	24	40	62	42	59	23	75	17	67	75	79	76	78	82	82	83	82	85	86	75	88	86	93	88	93	92	88	92	1	1	1	1	2	2	1	2	2	1	2	3	1	2	1	2	3	2	2	3	3	3	1	4	2	2	2	1	2	2	1	2	4	1	8	1	3	4	2	1	1	2	1	1	1	1	2	1	3	2	1	2	1	3	1	2	3	2	4	3	1	4	1	1	3	2	2	2	1	4	2	2	3	2	5	1	7	5	3	1	3	2	2	4	2	6	1	2	8	2	3	2	1	1	1	4	2
25000	-661.276739835101239	-659.614345148105372	-1.662394686995819	0.000153223865113	0.000033070307397	0.215830003848409	0.533987543171374	-1	1	3	2	6	5	7	4	7	7	9	10	9	9	8	9	9	10	10	11	11	12	11	12	9	12	12	14	11	12	12	12	13	13	13	14	14	13	12	12	14	15	13	12	14	14	14	15	14	14	15	16	17	16	17	16	18	17	18	17	18	16	17	18	16	18	21	21	20	20	20	23	22	20	22	25	28	27	29	30	30	33	37	41	42	42	43	45	45	47	48	45	47	50	50	51	54	0	1	4	1	4	4	0	3	8	6	9	9	8	5	7	15	4	11	7	12	9	21	11	5	7	17	25	16	9	12	23	18	6	16	12	17	26	23	3	16	5	38	10	29	44	22	31	18	34	20	24	26	48	47	40	21	28	48	34	41	43	41	41	51	33	55	61	62	60	61	66	68	56	34	43	73	23	61	67	76	76	80	82	83	84	82	84	84	77	88	86	86	85	93	91	86	95	1	1	1	2	2	2	1	1	1	1	2	1	2	3	1	1	3	1	2	1	2	1	1	4	1	1	1	2	2	1	1	1	4	2	2	3	1	1	5	2	3	1	5	1	1	1	1	2	1	1	2	2	1	1	2	2	3	1	2	2	2	1	1	2	2	1	1	2	2	1	1	1	2	2	5	2	9	4	4	2	3	2	2	2	1	4	1	2	7	1	4	2	2	2	1	4	2
25500	-702.615714585406863	-701.076606692635096	-1.539107892771752	0.000132817808819	0.000035876376409	0.270117213408239	0.486824520371154	-1	2	3	1	6	6	5	7	5	7	8	10	10	9	8	9	9	10	11	10	10	13	12	11	9	13	12	13	11	12	12	13	13	13	14	14	15	12	14	13	16	15	13	14	13	14	14	14	16	15	15	14	16	16	17	17	17	17	17	16	16	17	17	18	17	19	19	20	18	19	19	23	22	21	22	26	28	29	30	29	32	33	37	41	42	42	45	45	45	45	48	47	49	48	50	50	55	0	1	4	1	4	2	0	2	3	6	5	1	2	2	7	15	11	9	25	5	11	21	17	17	15	20	25	16	10	20	8	9	10	15	20	20	35	9	33	16	48	32	29	43	29	17	38	18	19	36	11	20	43	51	40	61	40	32	15	33	22	29	33	13	43	59	46	62	60	61	40	62	61	59	38	73	73	76	73	76	64	78	78	83	84	81	84	84	81	86	90	88	90	90	92	92	96	1	3	1	1	2	2	1	2	1	1	1	4	6	4	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	4	3	2	2	2	1	3	1	2	2	1	1	1	1	3	2	2	3	1	3	2	2	1	2	1	2	1	4	1	2	2	3	3	2	2	3	2	1	1	3	4	3	2	5	2	4	1	5	1	7	2	3	2	1	5	3	2	6	3	2	1	2	2	2	1	3
26000	-688.011590322208122	-686.319985354888331	-1.691604967319794	0.000156782097027	0.000032319269393	0.206141326116870	0.429495353331086	-1	1	3	3	6	6	6	5	6	7	10	10	9	9	8	10	11	11	10	11	12	11	11	11	10	11	12	12	11	12	13	11	14	13	15	14	13	13	14	11	16	13	14	13	15	13	15	15	15	14	14	15	16	16	16	17	17	16	17	18	18	17	18	18	17	19	20	20	19	20	20	24	22	21	23	24	28	28	30	30	31	32	36	40	42	41	43	45	44	47	47	48	48	50	51	51	55	0	1	2	1	3	8	0	4	3	6	9	9	8	6	7	7	11	5	7	3	23	5	13	3	7	11	16	7	14	12	23	14	29	19	36	26	26	1	21	25	43	22	6	29	44	13	42	32	28	26	22	37	33	21	16	31	16	3	34	29	22	45	53	24	38	49	17	62	29	20	49	62	60	55	54	54	73	67	78	77	56	78	82	82	84	82	84	84	81	84	86	88	91	88	92	92	94	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	3	1	3	2	4	1	2	1	4	2	1	1	2	1	1	1	1	2	2	1	1	1	7	1	1	1	2	4	1	1	2	2	2	1	2	2	1	1	3	4	2	3	5	2	4	2	1	1	3	2	3	5	2	4	3	2	4	1	3	4	3	3	5	1	2	7	2	2	4	1	4	1	2	8	3	3	1	1	2	2	2	2
26500	-689.950294526087532	-688.263096084769131	-1.687198441318451	0.000121913333656	0.000025302721763	0.207546795778550	0.460175142268255	-1	2	1	3	6	5	6	6	6	8	7	9	9	8	8	11	10	10	10	11	11	12	11	11	10	9	13	14	10	11	12	13	14	13	12	15	15	13	13	12	16	14	13	13	14	14	13	15	14	13	15	16	17	17	17	18	18	18	16	18	15	18	16	19	17	19	20	19	18	20	20	23	23	22	23	25	27	28	30	31	31	33	37	40	41	42	45	45	45	47	47	48	46	49	50	52	54	0	1	1	1	3	3	0	3	4	5	1	11	5	5	7	15	13	10	15	4	8	26	2	13	7	2	25	16	10	26	17	18	29	7	9	50	20	23	17	16	44	22	23	29	29	17	21	18	34	30	24	20	33	51	7	61	40	32	19	33	21	65	33	61	44	40	39	45	33	13	28	68	61	34	64	46	75	77	77	78	67	81	80	82	84	82	85	86	73	86	86	93	87	84	86	92	92	1	2	1	3	2	2	1	3	1	1	4	1	3	1	2	1	1	1	1	3	2	1	4	2	2	4	1	2	1	1	2	2	2	3	2	1	2	1	3	1	2	1	1	2	2	2	1	2	1	1	2	4	2	1	7	1	3	3	3	2	2	1	1	2	2	4	3	4	2	6	3	2	4	6	2	4	2	1	1	2	5	1	3	3	1	4	2	2	12	2	2	1	1	3	3	2	3
27000	-661.191762207426677	-659.624811042182046	-1.566951165244642	0.000124455525996	0.000031781241848	0.255362239591919	0.487190379087607	-1	1	3	2	6	6	6	7	6	8	8	11	10	8	8	10	12	10	10	10	12	11	10	12	10	11	12	13	10	11	11	14	13	14	14	14	14	13	12	13	14	14	13	12	14	14	14	16	14	14	15	15	15	17	18	16	16	17	18	17	15	17	16	18	18	18	19	20	18	20	20	23	21	21	20	25	27	28	30	30	31	33	37	40	41	43	45	46	46	47	47	49	48	48	50	51	55	0	1	4	2	3	3	0	2	3	6	6	8	11	6	7	7	11	14	15	1	8	11	9	6	7	20	15	19	6	20	8	5	29	16	20	12	12	11	11	25	29	22	17	29	44	13	24	18	16	20	31	36	33	61	28	38	28	48	34	43	38	44	53	23	62	34	23	62	53	61	28	68	47	28	56	75	76	77	78	78	76	81	82	82	83	84	84	86	67	88	86	94	90	84	91	92	92	1	1	1	1	2	2	1	3	1	1	1	2	1	1	1	2	2	1	1	4	2	2	3	2	2	1	2	2	2	1	1	4	1	2	2	1	2	3	2	2	2	2	1	1	1	1	1	2	3	2	1	1	1	1	3	1	1	1	2	2	1	3	1	4	1	1	6	2	2	2	4	1	3	5	2	3	1	1	1	1	4	1	2	3	1	1	3	1	13	1	2	1	1	5	2	2	3
27500	-684.047475381276172	-682.313210053405783	-1.734265327870395	0.000126875759676	0.000024543335919	0.193443853909826	0.536867752902559	-1	1	3	2	6	4	7	7	6	8	7	10	9	9	9	8	11	10	10	10	12	12	12	12	10	12	13	12	11	11	12	12	12	14	14	13	15	13	13	13	15	14	13	14	15	15	15	15	13	15	16	14	17	17	18	17	16	16	17	18	17	18	16	19	17	17	19	21	18	20	20	24	23	22	23	25	27	28	29	30	31	33	37	40	42	42	44	45	45	47	48	49	46	50	49	52	55	0	1	4	2	6	3	0	3	1	6	3	8	5	6	16	7	11	8	15	9	17	5	9	10	16	20	19	16	6	12	11	18	14	28	26	20	20	8	17	16	32	23	14	23	33	38	22	18	19	36	38	12	63	23	57	42	40	18	27	53	58	43	33	22	29	40	61	62	29	13	57	68	61	34	51	73	76	75	77	78	73	80	82	82	83	82	83	86	38	88	93	88	85	93	93	95	95	1	2	1	1	1	1	1	2	4	2	2	1	2	3	1	1	2	1	1	3	1	3	3	2	1	1	2	2	5	1	3	2	2	1	1	1	2	2	1	2	1	1	1	1	2	2	2	3	2	1	2	2	1	3	1	1	1	3	2	1	1	3	2	4	2	2	2	2	4	7	2	1	3	3	3	1	1	2	1	1	4	2	2	4	3	4	3	2	11	1	1	2	2	2	1	2	2
28000	-667.836266365076312	-666.378326441792296	-1.457939923284059	0.000134122637647	0.000044052439891	0.328448952866266	0.516494875562924	-1	1	3	2	6	5	6	7	5	8	10	10	9	8	8	9	11	11	10	10	11	12	12	11	11	12	11	13	11	12	12	12	12	13	14	15	14	13	14	13	14	14	13	13	15	15	14	16	15	15	14	16	15	16	17	15	17	17	17	18	17	18	18	17	16	18	20	20	18	20	20	24	21	21	23	24	27	28	29	31	31	32	37	40	42	44	44	46	45	46	48	48	46	50	51	51	53	0	1	4	1	4	3	0	9	2	6	4	1	8	9	7	7	5	14	16	2	13	13	13	13	15	8	7	16	6	20	13	12	14	15	22	17	17	8	24	25	33	22	8	29	43	38	22	17	34	35	22	17	43	51	40	26	40	43	34	43	13	45	53	22	43	40	22	62	33	24	57	68	23	59	46	56	76	77	76	78	77	78	80	80	84	85	84	84	64	86	86	93	86	91	92	92	96	1	1	1	1	2	1	1	1	2	2	3	5	1	1	2	1	3	2	1	4	1	2	2	1	2	3	3	1	2	1	2	1	2	2	1	2	2	3	2	1	1	1	2	1	1	2	1	2	2	1	1	2	1	1	2	1	2	1	2	2	4	1	2	3	3	2	5	1	3	2	1	2	4	3	4	4	2	1	3	2	1	2	3	3	1	1	1	3	12	1	1	1	1	2	2	2	1
28500	-621.077690976473832	-619.613306161434593	-1.464384815039184	0.000110495413837	0.000035645164649	0.322594064414732	0.486268912463125	0	2	1	2	5	6	5	6	7	8	9	8	9	7	8	10	11	10	10	10	11	11	12	11	10	12	13	13	10	10	13	12	11	13	14	15	14	12	13	12	14	13	13	12	15	15	14	14	13	14	14	15	16	17	17	17	18	18	17	16	17	17	18	17	18	17	19	20	20	21	21	22	22	21	20	25	27	28	29	31	30	32	37	39	43	44	43	44	44	47	46	48	46	49	51	51	54	0	1	1	3	4	4	0	5	8	6	8	8	8	5	7	15	11	6	15	12	13	11	22	13	15	20	15	16	10	12	24	6	18	19	20	12	12	11	13	19	33	22	29	29	33	39	31	14	15	26	31	37	43	51	28	32	40	32	34	43	38	45	60	17	53	28	61	62	60	61	66	68	56	59	17	73	67	73	76	79	77	80	82	82	84	84	84	84	73	88	86	93	86	91	92	92	96	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	2	1	1	3	1	2	2	4	2	2	2	1	2	1	1	2	2	1	1	4	3	1	1	1	3	2	2	2	3	3	2	1	3	1	2	4	2	2	1	1	2	2	2	1	3	2	5	2	3	3	3	1	2	1	3	3	2	2	2	3	9	1	1	1	1	2	2	2	2
29000	-684.107418730604650	-682.573705189175143	-1.533713541429492	0.000114657398669	0.000031325373878	0.273208482331573	0.445924389940012	0	1	2	3	7	5	5	6	5	8	10	10	8	8	7	9	12	9	10	11	12	13	11	11	10	11	12	13	10	12	12	13	13	12	12	14	13	13	14	12	15	15	13	13	15	15	14	16	15	15	15	13	17	16	17	16	17	17	17	16	16	18	15	18	16	18	19	20	19	20	20	23	22	22	22	24	27	28	30	31	32	33	38	41	42	43	44	44	45	48	46	48	45	49	50	51	53	0	1	1	2	2	1	0	1	4	6	8	9	2	5	7	15	4	6	15	2	11	5	6	5	15	2	15	16	13	12	5	14	14	15	12	12	26	8	11	16	29	24	29	29	43	17	24	32	28	36	13	12	63	47	25	51	28	23	15	43	13	65	32	47	43	28	56	62	63	51	34	68	17	59	51	64	64	75	76	79	78	80	80	82	82	85	85	86	59	88	86	93	83	91	92	92	92	1	1	2	1	3	3	1	2	1	2	2	2	3	1	1	2	4	3	2	4	1	3	4	3	2	5	2	2	2	1	3	1	3	3	1	2	1	4	2	2	2	3	2	1	1	2	2	2	1	1	4	1	2	1	3	1	2	3	6	1	4	1	1	2	2	2	2	2	2	3	4	2	4	3	3	3	3	3	3	1	2	1	4	5	4	1	1	1	13	2	1	1	3	2	2	2	3
29500	-729.413907054513516	-728.014660309737906	-1.399246744775582	0.000145387014337	0.000058581735679	0.402936506720710	0.476293738910237	0	1	2	3	6	6	6	5	6	8	9	10	9	8	9	11	11	11	10	10	10	13	10	12	9	12	13	14	11	11	12	13	13	13	12	15	13	14	14	13	15	14	13	12	14	13	14	15	12	15	16	14	17	16	18	17	17	15	16	17	17	16	18	19	16	18	21	20	19	20	20	23	20	20	22	23	26	29	30	31	31	33	38	40	42	43	44	46	43	46	48	47	48	50	50	51	53	0	1	1	3	2	3	0	3	3	9	3	8	8	9	7	15	13	11	7	9	3	20	5	17	7	12	19	16	21	5	20	18	6	7	21	35	9	24	24	16	45	37	29	21	29	8	13	26	7	35	47	20	62	47	57	36	34	3	49	8	26	33	43	23	33	16	47	65	32	58	28	69	61	59	47	33	76	77	77	79	77	79	78	78	82	83	86	86	76	83	90	90	92	91	92	92	92	1	1	1	1	3	2	1	1	2	1	4	2	3	1	2	1	1	1	2	3	4	2	3	1	2	2	1	2	1	2	2	1	5	3	1	2	4	1	1	1	1	1	1	1	1	5	2	2	3	2	1	2	1	1	1	1	2	5	2	5	2	2	2	4	2	3	3	1	3	2	3	2	2	3	4	5	1	1	3	1	1	2	5	7	4	2	1	2	11	3	1	1	1	2	2	2	3
30000	-701.606667156868866	-699.979620635957872	-1.627046520911021	0.000148022190099	0.000033877993597	0.228871046795384	0.450554948694081	-1	1	3	1	6	5	6	5	7	7	10	9	9	8	8	11	12	9	8	10	11	13	11	10	9	13	12	14	11	11	13	13	14	12	12	15	13	12	13	12	16	15	13	12	15	15	14	14	16	14	15	16	16	17	17	17	16	16	16	17	17	17	17	17	18	19	18	20	19	20	20	23	23	20	20	23	27	28	29	30	32	32	38	40	42	43	44	46	43	47	47	49	49	50	49	51	54	0	1	4	1	3	4	0	1	4	8	8	5	8	4	7	19	13	5	7	8	11	17	14	8	15	12	15	19	9	20	24	11	43	19	23	35	20	24	38	7	29	22	11	29	5	17	17	4	34	12	48	26	33	47	57	45	27	24	27	43	47	45	29	21	29	19	47	62	53	67	55	65	61	28	61	23	76	73	77	79	79	78	81	82	82	84	86	86	48	85	86	90	90	84	86	88	86	1	1	1	1	2	2	1	2	3	1	3	2	2	4	1	1	2	2	2	2	1	1	2	3	1	2	2	4	2	1	1	2	1	2	1	1	1	2	1	3	3	1	1	1	4	2	2	7	2	3	1	2	1	2	1	1	2	3	2	3	2	1	3	2	4	3	2	2	1	1	2	2	3	3	2	5	2	3	1	1	2	2	3	4	4	2	1	1	9	2	2	1	1	4	3	3	4
30500	-661.961917101199560	-660.474114889761381	-1.487802211438208	0.000099667227756	0.000030248023776	0.303490168804139	0.580670504189160	-1	1	1	3	6	5	6	7	7	7	9	10	9	8	8	8	10	10	10	11	11	13	11	11	10	12	12	13	10	10	12	14	13	12	14	14	15	14	12	13	15	14	13	12	14	14	15	15	16	14	15	16	16	16	16	18	18	18	18	17	18	16	18	18	18	19	20	20	19	20	19	24	21	21	21	26	27	26	29	30	32	32	35	40	43	44	43	46	46	47	46	47	48	50	50	51	55	0	1	1	2	4	4	0	3	2	6	4	8	9	8	7	7	9	6	15	12	17	13	13	17	15	12	15	15	5	8	23	18	5	16	20	39	30	24	5	34	29	13	11	11	5	31	46	18	34	20	38	35	32	51	40	22	40	48	28	53	13	45	53	11	33	40	61	62	53	38	55	62	22	59	22	67	67	64	76	76	79	80	82	80	83	84	84	85	78	86	86	85	92	91	93	95	95	1	1	1	1	1	2	1	2	2	1	3	2	1	1	2	1	2	3	1	1	1	2	1	1	1	1	2	4	2	1	1	3	4	2	2	1	3	2	3	1	3	2	2	1	4	1	1	2	2	1	1	1	1	1	2	3	3	2	3	1	4	1	1	4	2	2	1	2	2	2	1	4	3	1	3	2	5	4	2	2	2	1	2	4	5	2	1	1	10	2	1	2	1	2	1	1	2
31000	-671.857332268566324	-670.388373579677818	-1.468958688888496	0.000112234964155	0.000035759166944	0.318609866484493	0.511428571644294	-1	1	2	3	7	5	6	6	7	8	9	9	9	8	8	11	11	11	9	11	12	13	11	10	11	12	13	13	11	10	12	13	13	13	14	13	15	11	13	12	12	13	13	13	14	15	14	15	14	14	15	15	15	17	16	17	17	17	17	17	17	17	18	18	17	19	21	20	20	21	18	21	23	21	22	25	27	28	29	30	31	32	37	41	42	44	43	45	44	47	47	48	49	50	51	51	54	0	1	2	2	2	3	0	2	2	9	5	8	3	6	7	19	14	9	15	9	17	9	24	8	19	12	15	16	14	5	5	18	6	19	9	12	50	5	24	7	5	9	29	29	29	47	13	32	34	12	47	35	29	51	28	38	55	18	19	53	23	45	53	23	33	34	61	62	60	61	55	68	61	59	31	73	67	56	73	79	76	80	82	77	83	84	83	85	75	84	86	91	91	90	85	92	92	1	1	1	1	3	1	1	3	3	1	1	2	3	2	1	1	2	1	1	2	1	3	1	3	1	2	3	2	2	1	2	2	4	2	3	2	1	2	2	3	1	3	2	1	2	1	2	2	1	3	1	1	3	1	2	3	1	2	3	1	2	1	2	3	4	3	2	2	1	2	1	1	2	2	5	1	4	6	5	1	3	1	2	8	2	2	2	2	10	2	2	1	1	2	4	2	2
31500	-713.621290684589439	-712.139127136594198	-1.482163547995194	0.000148794333921	0.000045800943036	0.307813757617882	0.439903643199841	0	1	3	2	6	4	5	6	6	8	9	11	8	9	8	10	11	11	10	11	10	11	12	11	10	12	11	14	12	10	13	13	12	12	12	14	15	13	14	13	16	13	13	14	14	14	14	16	16	14	12	16	15	16	17	18	18	16	18	18	18	16	16	18	17	18	19	21	20	20	20	23	23	21	22	24	28	27	28	30	30	32	38	40	42	42	45	46	45	47	47	47	48	49	50	52	55	0	1	2	2	3	4	0	6	2	5	3	3	9	8	7	15	13	14	15	2	13	9	13	5	7	17	15	19	5	11	29	18	11	19	22	35	26	11	2	16	29	21	14	9	33	31	22	13	34	35	8	26	33	20	40	24	19	38	55	12	17	44	33	23	62	40	47	62	53	61	66	68	54	57	67	67	76	73	75	77	77	80	80	80	84	83	85	85	79	84	88	86	84	84	88	88	95	1	1	1	1	2	1	1	1	2	1	3	4	1	1	1	1	2	1	1	5	1	2	1	3	2	1	1	2	3	1	1	1	2	1	1	2	3	3	6	1	1	2	3	6	1	1	2	5	2	1	3	2	1	2	2	4	4	2	1	2	3	1	2	5	1	2	1	3	3	1	1	1	3	1	2	3	2	3	3	1	1	1	4	4	1	1	2	2	6	4	1	3	5	6	2	3	2
