step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71
36500	-529.368931673630414	-527.933568348147901	-1.435363325482552	0.000205404473535	0.000072231298073	0.351653967557655	0.604211006688821	1	0	3	3	4	5	4	6	6	6	6	7	8	6	10	7	7	8	7	8	7	8	8	9	9	10	10	12	9	13	9	9	10	10	10	12	10	11	12	10	13	10	12	13	12	11	13	12	14	12	12	15	12	14	14	12	14	14	12	15	17	14	15	18	15	18	18	20	20	18	22	2	0	1	1	3	5	3	5	4	4	6	3	5	6	21	3	9	8	5	16	6	14	3	16	9	11	3	11	16	46	21	3	18	20	10	19	21	5	26	13	32	23	33	29	25	5	36	12	39	42	12	27	26	36	38	25	22	48	21	29	47	56	51	49	42	57	51	62	67	57	67	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	3	1	1	2	3	2	1	1	1	2	1	1	2	2	2	3	1	1	2	1	1	2	2	4	1	3	1	1	2	2	1	1	2	2	3	2	2	2	2	1	1	2	2	2	3	2	2	2	2
37000	-463.861378513906061	-462.165252990350325	-1.696125523555731	0.000170509740375	0.000034906578563	0.204718970810240	0.486576756109616	1	0	2	4	4	3	5	6	7	6	6	7	8	7	10	4	7	8	8	8	6	10	8	9	10	8	10	11	10	12	11	8	11	9	10	13	10	11	13	11	11	12	11	12	10	11	13	11	14	13	13	14	14	14	14	13	14	14	16	16	17	16	16	18	18	19	19	21	18	21	23	2	0	2	1	2	3	5	1	4	4	6	5	7	6	23	3	8	7	11	10	5	8	16	12	5	8	23	29	9	41	21	14	12	17	17	8	26	45	31	23	45	22	22	38	13	32	48	13	37	22	13	43	31	41	44	25	18	25	39	57	47	13	32	59	23	61	57	61	50	60	70	1	1	1	1	2	1	1	3	1	1	2	1	2	1	1	1	1	2	2	1	2	2	2	1	3	1	1	1	2	1	2	1	2	1	1	4	1	1	1	2	1	1	1	1	1	1	1	1	2	2	3	1	1	2	2	2	3	2	2	2	2	4	5	1	6	1	3	2	3	2	1
37500	-580.118223792883100	-578.624924124281051	-1.493299668602097	0.000298375856138	0.000089340578199	0.299422947136042	0.526852381687101	1	-1	3	3	5	5	5	7	6	4	5	6	10	7	10	4	6	8	7	8	5	8	8	9	10	9	10	10	9	14	11	9	11	8	11	11	10	9	13	9	13	10	11	12	11	13	12	12	14	13	13	14	12	14	14	14	14	14	15	16	17	15	18	18	17	19	19	21	19	21	23	2	0	1	2	3	2	3	6	4	2	4	16	32	9	6	1	10	7	5	10	3	9	5	23	22	21	5	34	8	45	37	22	8	10	20	25	21	7	11	5	45	18	26	27	22	12	23	22	21	14	24	7	33	25	44	13	29	16	32	26	36	11	58	60	22	61	52	49	22	63	68	1	1	1	2	1	3	1	1	1	2	1	1	1	1	2	3	1	2	1	2	1	1	1	1	1	2	3	1	1	2	1	1	2	2	1	1	2	1	4	3	1	1	1	2	1	3	2	2	4	3	2	4	1	2	2	2	3	5	3	2	3	4	2	1	3	1	2	4	6	2	1
38000	-551.343342740891217	-549.895676675474988	-1.447666065416215	0.000239750066359	0.000081140189088	0.338436565713482	0.546762437338952	1	0	4	5	4	6	6	6	7	5	5	7	9	6	9	6	7	8	7	9	7	8	7	10	11	9	10	11	8	14	10	10	11	11	11	12	8	11	12	12	11	12	11	12	13	12	13	13	14	13	9	13	14	14	15	14	15	15	15	16	18	15	17	16	18	19	18	20	19	20	23	2	0	2	1	2	11	5	4	5	1	3	4	7	4	5	11	4	7	5	10	4	16	16	29	26	4	4	15	5	27	21	4	14	13	12	4	11	19	13	16	29	22	26	41	13	32	32	18	37	22	8	43	13	9	45	40	29	13	33	16	18	48	32	49	39	63	63	56	46	42	43	1	1	2	2	2	1	1	1	2	2	1	1	3	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	2	3	2	2	3	1	2	4	1	2	2	3	1	3	2	1	2	1	2	2	2	3	2	1	3	3	1	1	3	3	3	5	5	2	3	1	3	1	1	2	3	3	5
38500	-500.251786135536918	-498.887458733231938	-1.364327402304983	0.000150502334340	0.000077243754814	0.513239579656605	0.605674685216908	2	0	4	4	4	5	5	5	6	6	3	6	8	7	10	7	7	7	8	8	7	10	9	9	11	9	10	11	9	14	11	10	12	11	10	13	11	10	13	9	13	13	11	12	12	12	13	13	13	12	12	15	14	12	14	12	16	14	15	15	18	16	17	16	18	19	18	22	21	21	23	2	0	1	1	1	11	3	3	4	4	2	3	5	6	23	6	10	7	4	10	8	5	19	21	8	9	8	23	19	45	26	13	43	19	17	6	26	9	26	3	54	25	23	38	38	32	21	56	27	5	32	33	39	27	41	25	46	13	53	42	58	56	60	53	43	62	22	61	63	63	70	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	3	1	1	3	2	3	1	1	2	2	1	1	2	2	5	1	2	2	2	1	1	1	1	1	2	4	1	1	3	1	2	1	1	1	1	2	2	1	1	2	2	1	2	3	2	3	1	3	2	1
39000	-454.367081560800386	-452.881106357186013	-1.485975203614358	0.000160813216576	0.000049027719911	0.304873697291467	0.588311058559737	2	1	3	4	4	6	5	5	5	6	4	6	8	7	9	5	7	8	8	8	7	9	7	9	10	9	10	11	9	10	11	10	11	11	9	13	11	10	11	12	12	12	11	12	11	12	12	13	14	11	13	11	15	15	15	13	14	14	15	16	18	16	17	17	18	20	17	21	20	22	23	2	0	2	1	1	11	2	2	4	4	1	11	5	9	7	3	10	12	4	10	5	19	8	14	13	21	12	7	13	19	21	5	18	20	17	25	26	19	26	24	19	22	23	38	30	32	25	18	26	22	32	19	39	45	44	25	18	36	49	42	36	12	51	49	27	61	57	61	60	67	69	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	3	2	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	3	2	2	1	3	1	1	2	2	3	1	1	4	2	1	1	2	2	2
39500	-517.050540846604690	-515.652455646063231	-1.398085200541490	0.000246301441923	0.000099769077225	0.405068993695797	0.611549973498551	2	1	4	4	4	6	6	7	6	5	5	6	8	7	9	6	6	9	8	9	8	9	8	9	9	10	10	11	9	13	10	9	11	10	9	10	10	11	12	11	12	13	12	11	13	12	12	14	14	13	12	13	15	14	15	14	16	14	15	16	18	15	17	16	18	19	17	21	18	21	20	2	0	2	1	1	11	5	4	4	4	5	3	9	6	16	3	10	7	8	10	8	12	16	12	9	22	24	22	14	15	22	14	8	16	17	25	21	8	22	27	38	24	36	13	41	18	4	18	31	14	32	24	21	41	30	23	46	33	56	14	60	33	49	37	60	56	22	61	57	57	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	1	1	2	1	2	1	1	2	2	1	1	1	2	2	1	1	1	1	2	1	2	6	2	3	3	1	2	3	1	1	3	2	2	1	5	1	2	2	3	1	3	3	2	1	1	4
40000	-536.510743975104674	-534.866073372472442	-1.644670602632253	0.000273194378688	0.000060696087276	0.222171801511741	0.482949874577544	2	1	3	4	4	6	5	7	5	6	6	6	9	5	8	6	7	7	8	8	7	10	8	8	8	9	10	12	8	13	9	9	10	10	10	12	11	10	12	11	13	13	11	13	12	11	12	14	13	14	13	14	15	14	15	14	14	14	16	16	16	17	17	17	17	17	18	20	19	21	23	2	0	2	1	1	14	3	3	2	5	2	9	14	5	3	3	10	5	11	10	11	13	16	12	11	21	3	13	1	24	21	4	12	17	9	6	9	29	46	13	19	12	16	38	7	14	9	32	37	22	6	42	51	36	38	45	49	13	49	13	13	29	45	46	52	45	27	65	33	45	36	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	2	1	3	1	1	1	1	1	1	1	1	4	2	3	3	1	3	3	2	1	2	2	1	1	1	3	3	2	1	3	3	4	4	2	3	3	1	1	1	3	1	1	2	1	4	3	4	3	3	2	4	4	2	4	5	6
40500	-554.440046388486394	-552.949663057235853	-1.490383331250520	0.000265481362766	0.000080059351251	0.301562981360198	0.439862481931817	2	1	3	4	4	6	5	5	5	6	5	6	8	7	9	7	6	8	8	8	6	9	6	9	9	9	10	11	9	14	11	10	9	10	11	11	10	11	12	12	13	12	12	12	11	12	13	13	15	13	12	15	14	13	14	13	16	14	16	15	17	17	17	17	17	17	15	19	18	20	24	2	0	1	2	1	11	3	3	2	4	3	3	8	2	1	8	4	7	14	10	4	11	8	3	18	4	8	24	16	27	21	22	19	4	34	24	29	24	26	18	38	14	8	38	14	32	31	22	26	46	6	23	22	4	3	27	3	48	37	46	36	22	50	21	27	15	46	25	67	64	32	1	1	1	2	1	1	1	1	1	1	1	2	1	3	3	1	1	1	1	1	1	3	1	2	1	2	2	1	1	2	2	1	1	2	1	2	1	1	2	2	1	4	2	1	1	1	1	2	3	1	3	5	3	4	6	2	6	1	2	1	3	4	1	5	2	4	2	6	2	1	8
41000	-485.602029423586941	-484.127428681361323	-1.474600742225628	0.000167323754242	0.000052518720577	0.313874863824108	0.550011590497482	2	0	3	4	4	6	5	6	6	7	5	6	10	7	10	7	5	7	8	8	7	9	8	9	9	9	11	11	10	13	10	9	11	10	10	10	10	11	12	10	12	12	11	12	10	12	11	13	14	14	12	15	14	13	14	12	16	14	15	16	17	15	17	15	18	18	19	20	21	21	23	2	0	1	2	1	11	3	1	4	17	3	3	19	6	24	3	4	7	12	10	11	14	8	4	12	21	40	15	16	45	11	12	8	20	17	8	26	36	31	12	40	22	23	45	19	32	25	33	31	42	12	43	26	45	45	36	22	2	39	32	36	32	58	53	16	13	42	61	60	42	70	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	2	2	1	2	2	1	1	1	2	2	2	2	1	1	2	2	1	2	1	2	3	2	2	2	2	4	6	1	2	3	3	2	1	6	4	3	3	2	4	1
41500	-530.075627921903333	-528.709232109584264	-1.366395812319118	0.000168938849727	0.000084367172038	0.499394734691364	0.393000724146309	1	0	2	3	4	5	6	6	6	5	6	6	10	7	8	6	6	8	8	8	6	9	7	8	9	8	10	11	9	13	9	9	12	10	10	12	10	12	12	10	11	12	10	12	12	12	13	13	14	13	13	12	15	14	14	13	15	13	15	17	16	17	17	17	18	19	18	20	21	21	23	2	0	2	3	3	5	5	3	1	4	6	5	7	11	8	4	10	7	14	10	1	18	16	1	21	5	9	15	11	5	9	24	16	29	17	13	21	40	37	12	27	13	16	13	29	14	27	29	26	42	13	13	39	41	8	27	11	25	39	32	36	58	42	59	52	61	51	36	16	63	22	1	1	1	1	1	1	1	2	4	1	1	1	2	1	1	1	1	1	1	2	2	1	1	3	2	3	3	2	2	6	2	1	2	1	2	1	2	1	1	2	1	2	2	2	1	2	1	2	2	1	2	1	2	1	4	2	4	2	1	3	3	3	2	1	3	1	1	4	6	2	8
42000	-566.793023887766253	-565.310149726189024	-1.482874161577240	0.000277804854650	0.000085358325065	0.307260019527630	0.492348119205642	2	0	3	4	3	5	5	6	7	6	6	6	9	6	9	7	6	9	8	8	8	8	7	9	11	10	10	11	10	13	11	9	11	10	11	12	10	11	12	12	12	13	12	12	13	12	11	14	13	13	11	13	14	14	14	10	16	15	15	14	17	16	17	17	18	19	17	21	19	21	22	2	0	1	3	2	3	3	5	5	4	6	4	21	5	12	3	4	7	23	10	6	1	8	3	26	21	24	15	7	19	37	14	24	10	17	25	21	12	8	25	18	8	33	12	24	13	18	56	35	13	32	16	37	24	5	24	12	8	42	14	47	56	52	26	43	45	39	25	35	48	70	1	1	1	1	2	1	1	2	3	1	1	1	1	2	1	3	1	2	1	1	2	3	1	2	1	2	1	1	4	3	1	1	1	3	3	1	1	2	3	1	2	4	1	3	2	2	1	3	2	3	2	3	2	1	5	1	3	6	1	3	2	3	3	3	2	4	3	5	3	4	1
42500	-516.256322929468524	-514.709995238521856	-1.546327690946677	0.000213497773557	0.000056812893845	0.266105322311017	0.568951316477808	1	0	4	4	4	4	5	6	7	6	5	6	8	6	9	7	7	8	8	8	7	9	9	9	11	9	10	9	10	13	11	9	11	10	10	10	10	11	12	12	12	12	12	13	11	12	12	13	14	13	12	14	14	15	14	13	15	15	15	16	16	17	18	16	18	19	19	20	20	21	23	2	0	2	1	2	2	4	11	11	3	1	4	12	1	16	4	3	7	9	4	5	14	17	11	22	11	5	16	3	45	21	16	15	10	20	3	22	9	3	22	29	27	36	39	36	32	29	33	21	29	23	46	14	36	45	27	39	56	26	42	9	16	61	31	9	47	27	66	63	65	69	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	3	2	1	1	2	2	2	1	1	2	2	4	1	3	1	2	1	1	2	1	3	1	3	3	2	2	1	1	1	1	2	1	1	3	1	2	1	4	3	2	2	1	2	3	2	5	5	1	2	6	3	4	1	1	2	1
43000	-504.742886633243813	-503.313414644249690	-1.429471988994114	0.000143997406267	0.000051632646812	0.358566505816519	0.501430975930231	2	1	3	4	5	6	4	6	6	6	4	7	9	7	9	7	7	8	7	8	7	8	8	9	9	9	10	11	10	13	11	10	11	10	11	13	10	9	11	12	12	12	11	12	13	13	12	13	15	11	12	14	15	14	14	13	14	15	15	14	17	17	18	18	18	20	19	22	20	21	21	2	0	2	2	1	11	1	3	4	4	1	3	4	6	11	3	5	3	1	10	11	14	16	12	5	21	12	13	6	29	6	4	27	5	17	12	21	19	21	27	18	50	15	38	19	14	4	13	39	32	50	43	57	44	44	13	14	47	39	14	36	48	46	31	29	25	60	66	63	42	67	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	4	3	1	2	1	1	1	2	2	2	1	2	2	3	3	1	2	2	4	2	1	2	1	4	1	1	2	3	3	4	2	2	1	1	2	1	1	1	2	5	2	2	4	2	2	3	3	4	5	3	1	1	4	2
43500	-550.431615456997179	-548.900466176687928	-1.531149280309215	0.000222937525751	0.000061242593876	0.274707426079699	0.419680001713455	1	0	2	4	4	3	6	6	7	6	6	7	8	6	9	5	7	6	8	8	7	8	8	10	9	9	11	10	8	13	10	9	10	10	9	12	10	11	12	12	12	12	11	13	13	13	11	12	13	13	11	14	15	14	13	13	16	13	14	17	17	16	16	17	17	20	17	21	20	21	22	2	0	2	6	1	1	2	5	2	2	2	11	5	4	4	3	4	16	8	7	6	2	16	12	5	11	10	11	9	19	23	21	15	20	17	8	11	9	31	12	47	23	11	15	19	6	5	23	31	23	9	33	39	14	38	21	40	9	37	32	56	19	52	46	27	7	62	61	42	50	50	1	1	1	1	1	1	3	1	4	3	4	1	1	1	2	2	1	1	1	1	3	4	2	2	2	1	2	2	1	2	1	1	1	1	2	3	2	2	1	2	1	2	2	3	3	5	4	2	1	3	2	3	1	4	1	2	2	3	2	4	2	4	2	2	2	9	1	2	4	4	4
44000	-481.851222151124603	-480.260039886943730	-1.591182264180869	0.000208726885620	0.000050911571617	0.243914776313939	0.491268036336172	2	1	4	4	4	6	5	6	6	7	5	6	10	6	9	6	6	8	8	8	8	10	8	9	9	10	11	11	9	13	10	9	11	11	10	12	10	10	12	12	12	11	10	13	13	12	12	14	13	14	12	14	14	15	14	14	15	15	16	16	17	17	17	17	18	20	16	20	18	21	24	2	0	2	2	1	11	4	4	2	17	4	3	10	4	23	3	4	7	9	10	8	32	16	4	18	6	12	15	12	42	21	14	23	20	17	4	21	24	31	9	38	11	16	38	4	11	25	13	3	46	32	13	42	41	38	25	36	36	36	51	19	48	22	59	18	56	32	42	67	46	57	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	3	1	3	2	1	1	1	1	1	1	1	2	4	1	1	1	3	1	4	2	2	4	2	2	2	4	1	2	2	2	2	2	3	1	1	3	2	5	1	3	1	5	3	4	3	2	5	4
44500	-513.873346661267988	-512.500720669730981	-1.372625991536967	0.000175502130400	0.000082530846629	0.470255525904160	0.520953641881436	1	0	3	3	5	5	4	7	5	6	6	5	8	7	8	6	7	8	9	9	7	9	8	10	10	8	9	11	8	13	11	9	11	8	10	13	10	11	12	11	12	11	10	12	12	11	12	12	15	13	13	14	13	15	14	14	15	15	16	15	16	17	17	17	17	20	19	21	20	21	24	2	0	1	1	4	3	3	7	4	4	3	3	9	10	16	3	10	7	29	10	5	11	16	22	18	11	6	15	3	20	11	14	6	10	17	33	21	24	21	18	25	32	6	29	19	32	25	10	39	42	8	6	39	19	38	25	32	36	49	42	47	38	50	59	54	25	52	36	46	32	63	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	2	2	2	2	2	1	3	1	2	1	2	1	3	2	1	1	2	3	2	2	1	4	1	1	3	4	1	3	2	2	3	1	1	2	2	2	2	1	1	5	2	3	5	6	4
45000	-499.226589035844995	-497.718389622361769	-1.508199413483247	0.000166594623652	0.000048155968174	0.289060757893606	0.532755612194736	2	1	3	4	3	4	5	6	6	5	6	6	7	7	8	6	7	7	8	8	7	9	8	10	10	9	11	11	8	11	8	9	12	9	11	12	10	11	11	11	12	12	10	13	12	12	12	12	13	13	12	15	14	14	15	12	16	14	14	15	17	16	17	17	18	20	18	21	19	22	24	2	0	2	2	2	3	4	3	5	4	6	4	1	6	2	4	10	11	2	17	11	11	18	7	32	21	12	7	9	8	9	14	13	17	17	15	26	25	26	15	15	8	16	38	19	32	13	24	21	46	32	24	39	19	41	5	60	8	49	51	36	25	60	49	24	36	63	15	63	67	65	1	1	1	2	1	1	1	2	1	1	1	1	2	2	3	1	1	1	3	1	1	1	1	3	1	1	4	3	1	2	1	1	3	1	2	2	1	1	1	1	2	3	2	1	1	2	3	1	2	1	2	3	2	2	2	3	1	3	1	1	3	3	1	2	4	4	1	8	1	2	4
45500	-527.107296439940001	-525.667135299473784	-1.440161140466222	0.000212862324552	0.000073717978269	0.346317641810069	0.571288403020284	1	-1	4	3	1	5	5	6	7	5	4	6	9	6	9	7	6	8	7	9	8	9	9	9	10	9	9	11	8	12	10	9	11	11	9	12	10	11	12	12	12	12	11	10	10	12	10	13	14	13	13	15	14	14	15	12	15	15	15	17	17	15	16	18	18	19	19	21	21	22	23	2	0	2	1	2	2	4	3	10	4	1	11	18	3	11	3	10	7	4	17	11	9	11	12	18	6	6	15	8	22	21	14	23	35	3	25	21	9	37	27	44	11	26	19	3	14	13	18	37	32	22	43	39	41	56	14	11	47	53	52	25	36	22	59	33	36	32	66	67	22	57	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	2	2	1	2	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	4	1	1	2	3	1	4	2	2	2	3	1	1	1	4	4	3	1	2	4	3	4	1	3	3	5	1	1	5	3
46000	-486.592656311381973	-485.081130227997448	-1.511526083384526	0.000214684346925	0.000061585940009	0.286867398069700	0.707114979554688	2	1	4	3	4	6	5	6	6	6	5	6	8	6	10	6	5	8	8	8	7	7	8	10	10	9	9	12	9	14	10	9	12	9	11	11	11	10	13	12	13	12	12	12	12	11	12	12	14	14	12	14	14	13	14	13	16	14	16	15	18	14	17	17	19	19	15	21	20	19	23	2	0	1	2	2	11	5	3	3	17	3	3	3	11	23	3	4	7	14	10	11	14	16	20	14	21	8	15	12	44	26	22	27	10	18	13	21	20	37	29	44	32	23	38	3	13	36	18	39	42	32	33	26	44	43	36	42	48	39	42	47	29	42	39	63	63	43	61	67	57	13	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	2	1	2	2	1	1	1	2	1	2	2	2	1	1	2	1	1	2	1	4	2	1	4	1	1	2	1	2	1	1	1	3	1	2	2	2	2	3	1	1	2	1	2	2	2	7
46500	-522.844853781353549	-521.461245379523461	-1.383608401830082	0.000175458835238	0.000076563171285	0.436359737489966	0.585155775523135	2	1	4	4	3	6	5	6	7	6	5	6	10	7	9	6	6	8	7	9	8	9	8	9	10	9	9	11	9	14	7	9	12	11	8	12	7	11	12	11	12	13	11	12	13	13	10	14	13	14	13	14	14	14	13	12	15	14	15	15	15	16	18	17	18	18	18	21	19	21	24	2	0	1	2	2	11	3	3	2	4	3	3	11	11	16	3	1	12	5	4	37	19	3	19	19	21	9	13	6	13	11	9	3	19	17	19	4	19	13	27	19	22	19	24	38	32	3	56	26	33	32	36	39	45	41	13	38	47	53	51	5	58	50	13	36	38	42	25	46	57	70	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	2	1	2	3	1	1	1	1	2	1	1	1	1	3	1	1	4	4	1	3	2	2	1	1	2	1	2	1	2	2	3	1	2	1	2	2	1	1	1	1	2	2	1	1	3	1	2	4	3	3	4	6	2	3	2
47000	-540.884466325051562	-539.282729552059436	-1.601736772992109	0.000216097178620	0.000051705909693	0.239271563023146	0.512877436392756	2	1	3	5	5	4	6	6	6	6	5	5	8	6	10	7	7	8	7	8	7	9	9	10	10	8	11	12	9	14	10	10	12	10	10	11	9	12	11	12	11	11	11	12	13	13	12	12	15	13	10	14	14	12	15	14	15	15	15	15	18	14	17	17	18	19	18	21	20	19	24	2	0	2	1	2	3	5	3	2	1	6	3	16	5	3	3	10	7	5	4	5	2	6	16	13	21	8	16	6	42	21	14	43	20	17	11	26	4	21	51	4	5	29	9	36	51	23	25	12	14	14	43	39	4	54	48	46	42	42	15	48	4	38	39	11	61	57	66	49	42	65	1	1	1	1	2	1	1	1	2	4	1	1	1	1	3	2	1	1	1	1	1	4	3	1	1	1	3	2	3	1	2	2	1	1	1	3	1	4	1	1	3	4	1	4	2	1	2	1	4	3	2	2	2	3	1	2	1	2	2	4	3	4	3	2	7	1	2	1	2	3	3
47500	-497.344442073040000	-495.744450764782755	-1.599991308257250	0.000194017616333	0.000046569314303	0.240026216090413	0.676524548002813	2	1	3	4	4	5	6	7	5	5	5	6	10	7	9	6	7	6	9	8	8	8	8	9	10	9	9	11	9	12	10	8	11	10	10	11	11	11	13	11	13	13	11	13	11	13	12	14	12	13	13	15	14	15	14	13	15	14	15	16	18	15	18	17	18	19	19	22	20	21	23	2	0	2	1	1	1	3	12	3	4	3	3	23	11	16	5	2	3	3	10	7	14	16	12	18	21	23	23	8	45	21	14	19	10	19	18	26	19	26	12	4	22	6	38	17	13	13	56	21	12	49	16	49	42	30	36	51	25	31	14	56	13	57	59	59	41	46	66	46	63	69	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	5	4	3	2	1	2	1	1	2	3	1	5	1	2	1	1	1	2	2	3	5	2	2	1	2	3	2	1	2	2	1
48000	-429.663308954686215	-428.090012278699589	-1.573296675986613	0.000114757902474	0.000028947745009	0.252250558655649	0.685347615230258	1	-1	3	4	4	5	5	6	6	5	6	7	8	7	9	6	6	7	8	8	7	9	8	9	10	9	10	11	10	12	10	10	10	10	10	10	11	11	13	11	9	12	11	13	12	11	12	12	14	12	11	14	15	13	15	14	15	14	16	16	17	17	18	17	18	20	18	22	21	19	22	2	0	1	2	2	4	1	4	1	4	6	9	1	9	9	4	10	3	9	9	6	14	16	12	18	21	13	15	9	41	13	22	18	20	17	13	26	41	31	12	13	32	18	38	41	32	36	25	39	51	14	43	26	41	44	25	46	47	39	42	47	36	32	59	56	25	60	66	63	57	70	1	1	1	2	2	1	2	1	2	1	1	1	4	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	1	3	1	2	1	1	2	2	2	1	1	2	2	2	1	1	1	1	1	2	1	4	2	1	3	2	1	2	2	2	4	3	1	2	5	1	1	1	2	2
48500	-439.532331435947697	-437.772134769336560	-1.760196666611153	0.000108283364801	0.000020188354474	0.186440036392486	0.631039555127381	1	0	4	4	3	5	5	6	7	5	4	6	9	7	9	7	7	8	7	8	8	8	9	10	10	10	10	11	10	10	9	10	12	10	10	12	9	11	13	11	12	12	11	12	12	13	12	13	13	11	12	14	12	14	14	13	14	14	15	15	17	17	17	18	18	18	19	20	20	21	24	2	0	1	1	1	11	1	3	3	3	1	3	5	12	14	3	4	7	4	10	14	2	16	12	13	31	12	15	8	18	21	22	43	20	17	25	21	30	26	27	30	22	24	38	30	51	25	25	21	22	32	43	26	30	38	13	46	47	53	46	47	56	46	59	43	36	57	61	57	67	69	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	2	1	3	1	2	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	2	1	3	1	2	1	1	2	1	2	3	3	2	3	2	2	1	3	2	2
