step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73
60000	-170.041663882284979	-168.182072876235708	-1.859591006049268	0.000000184140513	0.000000365639111	1.985652723494503	0.998010911896052	0	3	2	3	4	5	4	6	5	7	6	6	6	6	9	7	7	8	8	8	8	10	10	7	9	10	9	10	10	10	9	9	11	13	10	11	11	12	12	10	12	11	16	13	12	13	11	13	15	13	15	13	14	15	13	14	14	14	15	15	15	15	15	16	16	17	16	17	17	19	19	21	22	0	1	1	3	1	2	3	6	7	12	4	5	9	6	24	9	6	8	10	9	14	10	18	13	17	18	21	31	10	15	16	10	35	42	24	35	18	28	40	32	30	35	52	47	40	30	27	33	48	47	44	42	47	52	28	45	52	33	34	48	38	46	50	56	55	54	34	61	60	63	69	70	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60500	-188.380622181874770	-187.014164593073161	-1.366457588801621	0.000000655011956	0.000000426128930	0.650566644144986	0.904294140677828	0	3	1	2	5	6	4	5	5	6	6	7	6	6	8	9	9	8	8	7	8	10	11	9	8	8	9	8	10	10	11	11	10	12	11	11	10	11	13	12	12	13	16	14	13	12	13	14	15	12	15	16	15	14	14	14	15	14	15	16	17	16	14	17	15	16	16	15	19	17	17	19	22	0	3	1	1	2	2	4	7	2	9	2	9	5	5	12	26	18	10	10	5	11	28	27	15	14	8	15	13	20	15	24	27	25	27	27	17	21	37	24	38	37	32	63	41	32	37	41	41	63	11	46	44	55	34	47	46	47	46	45	48	45	58	39	53	44	63	55	47	71	62	63	70	69	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61000	-181.830357028495683	-180.450010312038302	-1.380346716457385	0.000000916976822	0.000000668830065	0.729386009215991	0.989630741610912	0	3	2	2	4	7	3	5	6	7	7	7	6	5	9	9	8	8	7	8	10	10	10	8	10	9	9	10	10	9	11	10	11	12	10	12	12	10	13	11	11	12	15	14	12	12	13	13	15	12	14	14	14	14	12	13	13	15	15	15	17	15	15	16	17	17	17	17	16	19	19	21	22	0	1	1	1	4	14	3	2	5	9	7	14	5	7	6	6	9	6	5	5	11	16	18	19	17	24	13	20	17	12	38	18	18	38	17	38	31	20	23	26	26	21	32	47	26	27	45	55	56	32	39	56	45	46	25	25	28	21	44	52	63	57	47	43	43	44	46	62	59	69	67	70	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1
61500	-192.319953877916333	-190.956604142130004	-1.363349735786331	0.000000535863771	0.000000333645750	0.622631661916003	0.876630734805357	1	2	2	3	5	7	3	4	6	6	5	6	5	5	9	9	8	7	8	7	9	9	11	8	10	9	9	10	10	9	10	9	10	13	10	10	11	12	12	13	11	12	14	13	13	13	13	14	12	12	15	13	14	14	13	13	14	14	13	17	16	16	16	17	16	17	15	16	18	19	19	21	24	0	1	1	3	2	13	2	7	8	7	7	5	2	7	17	18	12	12	9	5	17	24	19	13	20	6	19	22	30	9	19	6	24	33	16	6	31	33	36	41	17	31	40	42	50	31	36	45	33	37	47	31	23	44	38	38	38	39	49	45	58	52	43	67	58	48	40	53	51	60	65	71	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	2
62000	-168.778533331730813	-167.005831083707875	-1.772702248022935	0.000000489116011	0.000000866620764	1.771810256483704	0.996700244180349	0	2	1	2	4	4	3	5	5	7	6	6	6	7	9	8	9	8	7	8	9	8	10	7	10	8	10	11	11	9	9	11	10	12	11	12	11	12	12	11	11	10	15	13	13	11	13	12	13	12	15	14	14	13	13	14	14	15	13	16	16	15	15	17	17	17	17	16	18	20	20	22	23	0	1	1	3	2	2	1	6	7	8	7	8	9	13	26	9	19	11	12	13	14	19	18	8	16	19	18	21	42	9	24	21	16	32	23	25	30	35	41	12	30	20	44	29	29	31	37	42	33	23	47	49	45	40	28	54	37	45	46	57	55	39	56	63	63	56	43	58	62	67	69	71	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62500	-173.932048579137245	-171.443452450584402	-2.488596128552847	0.000000071783810	0.000000267323868	3.724013397282639	0.980690051765156	0	3	2	2	4	7	4	5	4	6	6	6	7	6	8	8	8	9	7	8	10	10	9	8	9	8	8	10	10	9	10	10	11	11	10	12	12	11	12	12	11	13	15	14	13	14	13	12	14	13	15	13	13	12	14	13	14	15	15	16	15	16	16	15	16	16	16	17	16	18	17	19	21	0	3	1	1	4	8	2	2	4	7	7	5	14	8	14	14	7	19	7	11	24	24	17	14	20	12	8	16	17	15	24	17	18	25	6	38	21	18	29	33	25	41	56	47	31	36	34	31	36	21	53	41	54	33	36	54	39	45	42	57	42	55	52	49	56	64	64	57	51	66	66	67	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63000	-191.414405849819104	-189.564896209692790	-1.849509640126313	0.000000047842993	0.000000093802412	1.960630099029665	0.974589130218005	0	2	1	2	4	6	3	4	5	7	6	6	7	7	8	8	8	8	7	9	9	10	10	8	9	9	10	10	9	8	10	11	10	13	11	9	12	10	11	13	9	11	13	13	12	12	14	13	14	12	15	14	14	13	14	13	14	15	16	16	16	15	16	16	16	16	16	17	17	20	17	22	23	0	1	1	1	4	9	1	4	7	11	5	9	5	9	8	6	5	11	9	13	30	10	36	6	13	16	17	36	19	6	30	16	30	35	21	14	21	36	41	42	16	21	46	15	22	23	56	32	45	32	50	45	22	46	43	39	39	54	54	46	34	43	43	51	52	51	54	62	58	69	57	70	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1
63500	-205.861150612172565	-204.492027713752435	-1.369122898420139	0.000001712631144	0.000001146246803	0.669289944408311	0.830077339749534	-1	2	1	2	4	7	3	5	5	7	6	7	6	5	8	9	9	7	6	8	10	9	10	9	9	9	9	7	10	9	10	10	9	11	10	12	11	11	12	12	11	11	14	14	12	13	14	12	14	12	15	16	14	14	14	13	14	14	15	17	17	15	14	16	15	17	16	16	18	19	19	21	22	0	3	1	3	4	11	3	7	7	4	5	5	4	2	13	20	28	9	5	6	20	6	13	11	12	12	11	5	12	28	33	10	15	24	15	23	12	16	32	31	12	22	50	35	34	33	35	35	42	30	53	54	37	36	39	10	34	36	55	42	51	47	40	47	37	64	57	62	51	61	66	70	57	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	3
64000	-168.954585865365914	-167.415248192972399	-1.539337672393520	0.000001750651858	0.000002105111346	1.202472859210116	0.973359138553876	1	2	2	3	4	5	4	3	6	6	6	6	6	6	9	7	8	8	7	8	10	9	11	8	9	10	10	10	10	8	11	9	10	12	9	12	12	11	12	11	11	12	15	14	13	13	13	13	14	12	15	16	13	15	14	14	15	14	16	17	15	15	15	16	17	15	16	17	18	20	18	21	24	0	1	1	1	3	8	8	1	4	4	7	7	4	7	18	13	11	10	9	5	24	18	21	13	18	30	18	30	35	10	25	14	30	29	16	41	22	15	28	26	28	33	55	36	21	36	41	41	41	21	50	57	42	47	36	46	50	36	44	63	58	55	39	48	54	36	57	54	64	65	59	71	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64500	-169.253247656353267	-166.496500340298780	-2.756747316054494	0.000000049415175	0.000000227318929	4.600184641944728	0.999540783890976	0	2	1	2	5	6	3	5	5	6	4	7	4	6	9	8	7	8	6	8	9	10	10	8	8	9	9	10	11	7	10	10	10	13	10	10	11	11	11	11	11	12	15	12	14	13	12	13	11	12	15	15	13	15	11	13	14	15	16	16	17	14	15	16	15	17	16	17	17	18	19	21	23	0	1	1	1	7	7	3	2	4	13	3	5	2	5	30	19	6	6	11	6	17	16	17	9	14	18	17	12	21	19	25	25	20	38	20	16	28	36	23	31	27	15	56	27	44	47	31	42	26	32	45	48	38	53	33	41	44	48	34	62	64	50	53	51	47	58	39	67	64	69	61	71	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65000	-205.003743308273670	-202.858739893891851	-2.145003414381817	0.000000253706289	0.000000691660936	2.726227005512481	0.842547340593096	0	2	2	3	5	6	3	5	5	5	7	6	7	7	9	7	9	8	7	7	9	9	10	8	9	9	8	10	9	10	10	9	10	12	10	11	11	12	12	13	11	13	14	13	12	13	12	14	14	12	14	15	14	15	13	12	14	14	16	15	16	15	13	16	17	18	13	18	18	19	17	21	23	0	1	1	3	7	5	1	3	2	4	5	7	6	3	10	12	13	11	10	9	16	19	24	6	11	27	13	13	13	17	15	11	27	41	25	31	25	31	28	35	35	39	25	31	16	37	26	46	42	25	45	48	34	57	14	17	23	56	54	63	57	46	39	37	58	65	32	62	61	71	54	71	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
65500	-188.867346915522404	-187.118327660466832	-1.749019255055578	0.000000397178397	0.000000680812462	1.714122586385068	0.918718929905448	0	2	2	2	4	7	3	5	6	6	7	6	5	7	8	9	9	8	8	9	9	8	11	9	10	10	9	10	11	9	11	10	9	11	10	11	10	11	12	11	10	12	14	13	13	12	13	12	12	11	15	16	13	13	13	13	14	15	14	16	15	14	16	16	17	16	17	17	17	19	19	20	22	0	1	1	1	7	12	4	7	8	7	13	5	7	9	9	12	11	9	6	15	15	13	11	14	6	18	8	17	21	14	37	15	11	27	19	16	17	21	33	15	17	26	49	31	36	35	19	24	37	33	43	57	37	31	24	28	48	57	39	57	56	46	55	45	43	54	63	43	57	60	69	68	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
66000	-201.188365734704661	-199.815846817728584	-1.372518916976083	0.000001611007960	0.000001111227931	0.689771843834175	0.858053469900785	0	3	1	2	5	6	3	5	4	4	6	7	6	6	7	7	8	6	6	9	9	9	9	8	8	8	7	10	10	10	10	11	10	13	8	11	11	12	12	11	10	12	15	12	13	14	13	13	14	12	15	14	14	15	12	14	14	14	14	17	17	15	16	17	16	16	16	18	18	19	20	22	23	0	3	1	1	7	10	4	10	2	7	10	5	7	5	10	11	14	9	10	15	27	35	12	18	15	15	5	6	26	35	24	23	12	33	14	22	20	36	31	24	35	36	53	32	33	45	40	39	20	22	47	29	50	48	32	36	44	31	50	54	54	38	56	46	58	45	47	63	64	64	60	60	71	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1
66500	-187.729204653000266	-186.367191164359042	-1.362013488641232	0.000001351868179	0.000000724862400	0.536193107548724	0.961487468012731	-1	2	1	3	5	7	3	5	5	5	6	7	7	7	5	8	9	8	7	7	10	9	10	9	9	9	9	11	10	9	10	11	11	12	10	10	11	11	11	12	11	13	15	13	12	13	12	12	13	12	13	14	15	13	13	13	14	14	16	16	17	13	15	15	16	17	17	18	19	20	19	21	21	0	3	1	3	2	15	3	4	4	7	10	11	10	8	7	14	13	11	2	9	27	20	14	12	14	20	19	36	18	13	15	36	26	29	30	18	27	31	18	16	23	47	17	32	28	21	36	36	31	28	40	34	40	39	41	28	38	49	64	55	58	38	62	55	56	44	63	60	66	66	61	71	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67000	-168.759009381039363	-163.760935441063566	-4.998073939975806	0.000000004027500	0.000000066823325	16.591762764282912	0.992177170450767	0	3	1	2	3	5	4	5	5	5	7	6	7	6	8	9	9	8	7	7	7	9	10	8	10	9	9	11	9	10	11	11	11	13	10	11	11	12	13	12	11	12	14	12	13	13	14	13	14	12	16	15	14	13	13	14	13	15	13	17	17	15	15	16	16	18	15	16	19	20	18	21	23	0	3	1	1	4	5	5	2	5	5	7	7	8	5	14	10	20	10	9	10	12	6	21	11	17	21	13	27	19	21	35	25	35	37	16	22	16	26	23	26	29	35	40	23	36	30	46	37	42	35	53	43	36	50	40	48	44	34	41	63	68	56	48	63	47	68	49	56	60	71	51	70	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67500	-168.834335521995200	-167.121061957671174	-1.713273564324014	0.000000778589881	0.000001267055256	1.627371850967843	0.975380756977446	0	2	1	2	5	7	4	6	5	6	7	6	6	7	9	9	8	8	7	8	10	9	10	8	9	9	9	10	10	8	10	10	11	13	10	11	11	11	13	13	11	13	15	13	13	13	14	12	14	12	15	15	15	13	13	11	14	14	15	15	16	14	15	15	16	16	16	16	18	20	18	20	23	0	3	1	1	7	12	2	7	4	5	9	7	7	7	17	19	19	9	9	8	6	8	30	12	11	18	8	6	16	13	26	19	22	21	17	23	17	16	36	41	16	26	39	36	28	56	38	37	40	37	45	46	42	33	23	15	54	37	47	34	52	50	58	55	64	63	51	62	62	71	68	71	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
68000	-171.429694462908060	-169.974117839842961	-1.455576623065088	0.000000485576519	0.000000476737571	0.981797001766951	0.929334719880192	0	3	1	2	4	7	3	5	4	6	7	6	6	6	8	9	8	7	8	8	9	9	10	7	9	9	10	11	11	9	8	10	11	12	10	10	11	11	13	12	11	12	15	14	14	13	11	13	14	12	14	14	15	14	14	11	13	13	15	15	16	15	15	15	16	17	16	17	18	19	18	21	23	0	3	1	1	4	14	3	7	7	5	8	9	7	9	6	24	9	5	13	18	6	18	16	8	24	10	19	17	31	18	10	15	16	23	16	15	30	32	37	21	30	47	54	41	39	41	20	37	57	27	42	28	57	50	34	30	38	37	57	58	54	39	39	40	54	54	29	59	65	64	49	69	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
68500	-166.245941291421474	-164.820134288746033	-1.425807002675443	0.000000893922764	0.000000799291989	0.894139876530570	0.997554305716314	1	3	2	3	4	7	4	5	5	6	6	6	7	6	9	8	8	7	7	8	9	8	9	9	9	10	9	10	11	9	10	11	9	11	10	12	11	11	12	12	10	11	15	14	13	13	13	13	15	12	15	15	14	14	11	13	14	14	15	14	16	13	15	14	15	17	15	17	18	18	20	22	23	0	3	1	3	2	11	3	4	2	5	4	5	12	5	22	19	9	8	14	10	18	19	19	19	13	30	11	11	33	16	21	27	12	33	20	35	27	20	42	31	17	41	46	50	37	50	31	32	56	26	56	60	36	39	15	28	37	36	45	46	48	41	60	34	44	63	47	60	68	59	69	71	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
69000	-230.322385155310741	-228.822252439794227	-1.500132715516503	0.000000534266744	0.000000588854362	1.102172966543637	0.820968459515878	-1	3	1	2	4	6	3	5	4	5	6	6	6	6	8	8	9	9	7	9	10	10	11	8	10	8	10	9	11	8	11	10	10	13	9	9	10	11	13	12	11	11	15	12	13	13	13	12	14	12	15	14	14	14	13	11	13	14	15	15	16	16	14	16	15	17	17	17	18	19	20	21	23	0	3	1	1	2	2	3	4	2	2	8	2	9	5	8	2	19	15	14	24	26	6	18	5	11	13	14	24	18	13	8	35	18	48	2	7	35	28	50	29	16	18	34	29	36	31	56	38	34	25	46	56	41	32	48	17	50	44	56	39	45	58	31	2	53	45	60	43	62	52	67	47	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	1	1	3	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	6	1	2	1	1	1	2	1	4	1
69500	-173.596632210365328	-171.358766442861707	-2.237865767503617	0.000000124955968	0.000000372775561	2.983255350936301	0.992328754165491	0	2	2	3	4	7	2	4	5	6	7	4	7	7	7	8	7	8	6	8	8	9	10	8	9	9	10	10	10	8	11	11	9	12	9	11	11	11	12	12	11	13	15	13	14	13	13	12	15	12	15	14	14	15	13	13	14	12	14	15	15	14	15	16	16	17	16	17	18	16	19	20	21	0	1	1	3	4	9	1	2	4	8	19	2	12	5	9	10	3	10	8	9	19	6	6	19	24	15	33	6	13	10	20	23	16	29	14	22	33	21	28	33	33	31	42	34	47	28	40	41	48	23	55	40	58	56	38	38	50	32	58	57	53	50	46	56	42	67	57	67	68	46	64	66	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
70000	-200.791921355286519	-198.588269384088846	-2.203651971197668	0.000000281520605	0.000000812899940	2.887532650586287	0.870294490646497	0	3	1	2	5	7	3	6	4	7	6	5	4	6	8	8	9	8	7	6	8	10	10	9	8	9	9	11	11	9	8	10	10	11	10	12	11	11	12	12	11	12	15	13	14	13	13	13	14	12	13	14	14	14	12	13	14	13	15	16	16	16	15	17	16	17	16	17	18	19	19	18	22	0	3	1	3	2	5	3	5	7	5	13	9	4	9	8	11	6	13	5	13	5	25	25	8	5	25	14	22	15	19	9	26	15	26	18	18	31	35	23	29	26	24	44	38	58	35	37	23	55	30	12	44	41	28	35	29	44	32	58	56	57	55	50	57	56	67	53	54	62	61	61	62	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	4	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2
70500	-183.766366077695693	-182.380056893761434	-1.386309183934267	0.000000362790346	0.000000274098647	0.755529054593390	0.924757143266504	0	3	1	2	4	6	3	5	3	7	7	6	6	6	7	9	8	8	7	8	9	8	10	8	10	10	10	11	10	9	10	10	11	12	10	11	11	11	12	12	10	13	15	12	13	13	14	12	14	12	14	13	14	14	12	13	13	15	15	16	16	16	14	14	16	17	17	17	19	17	19	21	23	0	3	1	3	2	8	4	9	3	6	14	8	8	5	12	14	10	12	8	12	18	10	18	15	19	24	10	24	17	19	17	20	14	16	22	27	25	25	25	29	15	40	57	21	38	35	34	41	45	31	44	39	38	46	30	48	38	29	52	51	63	53	25	50	53	59	55	63	70	59	66	69	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	3
71000	-188.811978395339054	-186.894269855452080	-1.917708539886981	0.000000016105695	0.000000034324319	2.131191379086956	0.979716840004584	0	2	2	2	3	6	4	5	5	4	6	6	5	6	9	7	8	8	7	8	10	9	11	8	10	9	9	11	10	9	10	10	10	13	11	11	12	12	12	12	10	12	15	11	13	13	13	14	13	12	14	14	14	15	13	12	12	13	13	14	16	16	14	16	16	17	15	18	17	20	20	22	24	0	1	1	1	2	13	2	7	5	5	10	5	10	9	18	13	6	9	9	6	19	18	24	9	12	16	17	16	24	24	20	26	14	28	31	26	15	31	35	31	15	22	63	30	41	56	28	38	38	26	47	28	34	55	28	41	24	57	50	31	49	43	57	54	46	61	34	64	43	68	66	71	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71500	-207.745420898114702	-206.371631285943181	-1.373789612171527	0.000001394410265	0.000000649692994	0.465926714872594	0.940123417408789	0	3	1	3	5	7	4	5	5	6	7	7	7	5	9	8	9	9	8	7	9	9	9	7	9	9	10	9	11	10	11	10	11	13	10	10	12	11	12	11	11	11	14	14	14	14	12	12	12	12	15	14	15	14	13	13	12	13	15	16	17	16	16	14	15	17	17	17	18	17	19	19	22	0	3	1	3	2	9	4	7	4	14	14	8	10	4	16	6	6	8	14	14	20	20	24	14	13	11	23	20	24	12	14	12	25	33	20	6	29	25	23	23	23	25	33	47	29	34	35	32	35	32	34	49	30	50	29	37	18	30	31	50	43	52	55	42	37	65	43	65	53	49	66	63	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72000	-183.399131203542737	-177.706391521239084	-5.692739682303641	0.000000002868784	0.000000064759674	22.573912791774248	0.939671911168614	0	3	2	2	4	7	4	6	5	6	6	7	6	5	7	9	6	6	8	8	8	9	10	8	10	9	8	10	10	8	9	9	10	12	10	10	11	11	12	13	10	12	15	13	12	12	12	14	14	12	15	15	14	14	14	12	14	14	14	17	16	15	16	16	17	18	16	17	18	19	19	20	22	0	4	1	1	1	18	4	3	7	4	9	14	7	2	9	11	7	7	9	13	8	30	21	10	19	8	18	16	30	18	6	27	21	23	19	13	22	23	29	45	22	28	39	28	33	28	28	38	45	28	40	54	39	29	46	28	45	46	45	44	58	45	35	48	64	64	62	54	64	67	69	66	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
