step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
91500	-171.805257768527127	-178.660745719486499	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686817609175941	4	6	8	11	8	9	7	8	7	11	12	10	10	13	15	18	19	17	18	20	21	19	20	19	23	27	0	1	7	12	1	1	1	1	1	5	0	2	2	10	13	0	16	15	12	24	17	19	17	19	17	25	1	1	1	1	2	2	1	2	2	1	1	2	2	1	3	1	1	1	5	1	1	1	1	1	2	3
92000	-179.655546964024893	-186.511034914984265	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.551320961455228	4	5	10	11	6	7	9	6	7	10	12	9	11	13	13	17	20	17	19	19	19	21	20	23	23	28	0	1	7	1	1	1	9	1	1	5	0	2	2	10	13	0	16	15	4	12	16	20	21	20	17	25	1	1	1	3	1	2	1	1	2	2	1	2	3	1	1	1	2	3	4	5	1	1	1	2	2	2
92500	-173.803409510468924	-180.658897461428296	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587584063125546	4	5	9	10	9	6	7	8	8	10	12	11	12	13	15	18	19	18	18	19	21	21	21	22	23	27	0	1	7	1	7	1	1	1	7	5	0	4	12	5	13	0	16	15	12	12	17	19	17	20	23	23	1	1	1	3	1	2	2	2	1	1	1	1	1	2	2	1	1	2	3	5	1	2	1	1	1	3
93000	-171.584461998003775	-178.439949948963147	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704154079953572	4	5	7	11	9	9	9	8	7	11	13	10	11	12	15	17	20	16	19	20	19	21	21	22	24	28	0	1	2	2	1	9	3	1	1	5	0	2	2	5	13	0	21	15	12	12	16	19	17	20	23	23	1	1	1	3	2	1	1	2	2	1	1	2	3	1	3	1	1	1	4	4	1	1	1	1	2	4
93500	-184.722005926891853	-191.577493877851225	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640061737988447	4	6	8	11	9	8	10	8	8	10	11	11	10	13	13	17	19	17	19	19	21	20	18	21	23	28	0	1	2	5	2	2	3	2	1	5	0	2	2	10	13	0	23	13	12	12	16	20	16	20	17	25	1	1	1	1	2	1	1	1	1	1	1	3	2	2	2	1	1	4	4	5	2	1	1	2	2	3
94000	-169.754783936562148	-176.610271887521520	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661968266048448	4	6	10	11	9	8	8	8	9	10	12	10	11	13	14	17	20	18	19	21	20	20	19	23	23	28	0	1	7	1	2	1	2	2	6	5	0	2	2	5	13	0	23	13	12	19	16	19	16	20	17	25	1	1	1	4	2	1	1	1	1	1	1	2	2	2	1	1	1	3	5	1	2	1	1	2	2	2
94500	-170.655568698338925	-177.511056649298297	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.693565920708409	4	6	10	12	9	8	8	9	8	11	11	11	11	13	15	18	20	18	19	20	21	21	19	22	23	26	0	1	7	12	1	1	2	1	2	5	0	1	2	5	13	0	23	15	12	19	16	19	16	19	17	25	1	1	1	1	2	2	1	2	1	1	1	5	2	1	2	1	1	1	3	1	1	2	1	1	1	1
95000	-159.362368780184426	-166.217856731143797	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769867350132820	3	5	8	11	10	6	9	7	9	11	12	10	11	13	15	18	20	19	19	21	21	20	19	23	23	28	0	1	1	3	8	1	3	1	1	5	0	2	12	10	13	0	23	15	12	19	23	19	16	20	21	25	1	1	2	2	1	1	1	2	2	1	1	2	1	1	2	1	1	2	4	1	1	1	1	1	1	2
95500	-171.769787031626606	-178.625274982585978	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.727188293963684	4	6	8	11	9	8	10	8	7	11	12	10	11	13	14	17	19	18	18	20	20	21	18	22	23	29	0	1	1	12	1	1	3	1	1	5	0	2	2	5	13	0	23	15	12	19	16	19	16	19	23	25	1	1	2	1	2	1	2	2	1	1	1	2	2	3	1	1	1	2	4	1	1	2	1	2	3	3
96000	-175.455912855844872	-182.311400806804244	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570279502165117	4	6	6	11	6	8	9	8	8	8	12	10	12	13	15	15	20	18	19	20	20	21	18	22	24	29	0	1	1	1	1	1	3	1	1	5	0	2	2	5	13	0	23	13	4	19	23	19	16	20	17	25	1	1	1	3	1	2	2	2	2	1	1	2	3	4	2	1	1	2	3	1	1	1	1	1	2	2
96500	-179.765596934057015	-186.621084885016387	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.856364694240980	4	5	9	10	10	7	10	6	7	11	12	10	12	14	14	16	18	18	19	21	20	21	20	23	22	29	0	1	1	1	8	1	3	1	2	5	0	2	4	5	13	0	16	13	12	19	16	19	17	20	23	25	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	2	1	1	1	1	3
97000	-178.073973931818330	-184.929461882777701	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642470574582220	4	5	8	12	9	9	9	6	8	10	12	9	12	11	14	18	19	18	17	21	21	20	21	23	23	28	0	1	1	3	3	1	3	1	1	5	0	2	3	5	13	0	16	15	12	19	16	19	17	20	17	25	1	1	2	2	1	2	1	1	2	1	1	2	1	2	1	1	1	2	4	2	1	2	2	1	2	5
97500	-174.565987120546168	-181.421475071505540	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561302700843354	4	5	8	11	10	8	9	7	8	11	11	9	11	13	14	16	18	18	19	20	20	20	20	22	24	28	0	1	1	7	12	1	1	1	1	5	0	2	6	5	13	0	16	15	12	19	17	19	17	19	21	25	1	1	1	1	1	2	3	2	2	1	1	2	1	2	1	1	1	2	4	1	2	1	1	2	1	2
98000	-167.069571937897337	-173.925059888856708	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.837575067495602	4	5	8	11	9	6	10	8	8	10	13	9	12	13	14	17	19	16	18	20	18	20	21	21	23	28	0	1	1	12	3	1	3	1	6	5	0	1	12	10	13	0	21	15	12	19	16	19	17	20	23	25	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	3	1	1	1	2	1	1	2
98500	-158.662489177106238	-165.517977128065610	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611959708355262	3	5	8	10	10	8	9	9	7	11	12	11	10	13	14	18	20	19	18	20	19	20	21	23	24	26	0	1	1	3	3	1	3	3	1	5	0	6	3	10	13	0	21	15	12	19	16	19	17	20	17	25	1	1	3	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	3	2	1	1	1	1	2	1
99000	-171.381029000131008	-178.236516951090380	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648144460129654	4	6	8	11	6	8	10	7	7	10	13	10	11	13	15	18	20	18	18	20	19	20	21	20	24	28	0	1	1	12	1	2	3	1	1	5	0	2	2	10	13	0	21	15	4	19	16	19	17	19	17	25	1	1	2	1	1	1	1	2	1	2	1	2	2	1	2	1	1	2	2	1	1	2	1	1	2	2
99500	-168.792719880367400	-175.648207831326772	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638637362090504	4	5	9	11	8	9	7	7	8	10	12	10	11	13	13	17	19	17	18	20	18	20	21	22	23	28	0	1	7	1	1	1	2	1	1	5	0	2	2	10	13	0	21	15	12	19	16	19	17	19	23	25	1	1	1	2	2	2	1	1	3	1	1	2	2	1	1	1	1	2	4	1	1	1	2	2	1	3
100000	-171.583026109180906	-178.438514060140278	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553903768382704	4	5	6	10	9	8	8	8	5	10	13	10	11	13	14	18	20	17	18	20	19	21	21	22	23	28	0	1	1	1	8	1	3	1	1	5	0	2	2	10	13	0	21	13	12	12	16	20	17	19	17	25	1	1	1	2	1	2	1	2	1	1	1	2	3	2	2	1	1	3	3	6	1	1	1	2	1	2
