step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99
75500	-500.036358294516333	-497.326043036153635	-2.710315258362722	0.000347015061203	0.000025363263115	0.073089804883549	0.285536960439684	0	2	3	5	4	5	7	7	6	9	10	8	8	12	13	11	13	14	14	11	13	14	14	15	17	15	15	15	15	15	16	15	15	18	17	16	16	17	17	16	17	16	21	18	19	22	18	22	19	19	20	19	22	21	22	22	21	24	23	24	24	27	25	26	25	26	26	27	27	28	29	28	27	32	29	30	32	31	32	33	35	34	35	33	34	35	36	36	39	38	38	36	38	39	38	40	41	41	43	0	1	2	2	3	3	9	2	1	1	8	4	1	9	8	4	1	14	14	8	13	10	8	5	28	7	2	11	6	14	20	3	7	40	8	23	2	14	22	24	13	17	47	11	32	35	32	32	25	28	17	28	52	47	33	14	26	44	25	22	56	15	25	25	23	58	55	14	50	65	69	16	63	55	66	48	19	10	72	54	66	79	27	18	55	63	60	83	92	82	81	84	21	91	46	94	91	48	89	1	1	1	2	1	1	1	2	4	3	1	2	3	2	4	4	7	1	1	2	2	2	3	6	1	3	7	3	7	2	2	5	3	1	6	1	7	3	1	1	5	1	1	3	2	2	1	5	1	3	3	2	2	2	3	6	3	2	4	5	1	9	4	5	5	1	2	7	3	2	1	9	1	5	2	4	10	9	2	6	4	1	12	11	7	5	5	1	2	2	2	1	12	1	6	1	2	11	2
76000	-538.208454622101954	-534.712779424743871	-3.495675197358115	0.000377565697667	0.000016254051530	0.043049598072161	0.337350932105395	1	3	3	4	4	6	7	8	6	8	11	10	8	13	13	11	13	14	12	10	13	14	15	14	14	14	15	15	16	17	16	15	14	18	17	16	18	18	17	16	19	16	20	18	19	21	18	21	19	19	18	21	21	22	23	22	20	23	23	23	24	27	25	25	26	28	25	27	27	27	28	28	27	32	29	30	31	31	33	34	34	33	35	34	35	34	37	36	37	37	39	38	38	39	37	40	43	42	43	0	1	1	1	1	4	3	1	5	2	13	3	2	16	8	7	1	19	8	1	16	7	2	8	11	19	13	7	13	16	17	14	19	6	1	28	1	31	18	15	3	11	9	36	21	34	31	29	29	35	25	47	45	27	49	28	42	45	34	19	42	22	54	54	22	64	59	13	49	46	3	42	64	43	59	55	13	45	20	26	34	76	6	75	14	77	34	84	88	80	81	83	62	89	82	85	93	79	86	1	1	1	2	2	1	1	3	1	3	2	4	3	1	3	2	6	1	1	3	1	4	6	3	2	1	3	3	4	2	2	1	1	6	9	1	7	2	1	1	7	2	7	1	2	2	1	2	2	2	3	1	1	3	1	3	3	2	3	5	4	7	2	1	6	2	1	8	3	3	12	5	1	6	2	4	8	8	11	9	6	2	16	4	12	1	10	1	1	1	3	2	7	1	2	2	2	4	3
76500	-526.302361889470490	-523.806583710808468	-2.495778178662019	0.000322981831561	0.000027989400913	0.086659366496378	0.301212133632976	0	4	2	4	4	5	6	8	6	9	11	10	9	13	12	11	10	14	12	13	14	15	16	15	17	14	15	15	13	16	15	15	15	19	18	17	17	17	18	16	19	16	21	19	19	20	19	21	18	16	21	22	20	22	22	21	20	21	24	23	24	25	25	25	26	28	27	27	26	29	29	29	28	33	30	31	33	30	33	33	34	33	35	35	35	35	37	36	38	37	39	37	35	41	39	40	42	42	43	0	3	1	3	3	1	2	6	5	2	5	3	8	13	3	13	5	12	11	19	10	21	26	29	17	16	3	17	6	18	12	26	26	25	36	8	1	2	7	29	16	27	57	33	49	27	39	11	50	20	32	40	24	24	41	20	28	18	11	25	37	31	52	57	52	65	34	26	35	55	31	62	63	31	66	68	52	68	33	71	12	76	3	47	62	63	44	86	81	74	90	68	34	96	79	92	87	83	74	1	2	1	1	1	3	1	1	1	2	4	3	1	2	4	2	2	3	1	1	3	1	2	1	3	1	6	2	5	1	2	1	1	1	1	3	9	4	6	1	6	1	1	2	1	3	1	5	1	2	3	3	3	4	2	4	3	3	6	3	4	5	1	2	4	1	3	5	4	3	8	2	1	8	1	2	4	1	9	2	13	1	16	6	5	6	10	1	2	2	1	6	8	1	2	2	2	4	5
77000	-560.335793550718108	-557.657483142584283	-2.678310408133833	0.000431185100776	0.000032296819987	0.074902448922823	0.312324604560201	1	4	3	5	5	5	6	6	7	8	10	9	10	13	12	12	12	13	13	12	11	14	16	15	17	13	15	15	14	16	15	15	15	19	17	16	17	17	17	16	19	17	21	18	20	21	19	21	19	18	20	20	20	23	22	22	21	21	24	24	25	26	26	25	25	26	26	28	28	28	29	29	28	31	29	31	33	31	34	35	35	32	35	34	36	34	34	35	39	37	38	37	38	40	39	40	42	41	44	0	1	1	3	3	3	2	2	5	6	4	7	4	10	3	10	10	12	17	2	10	11	18	2	31	21	9	11	17	26	29	14	19	50	2	11	8	24	31	22	24	19	50	22	40	41	20	52	40	6	19	31	41	28	51	14	18	8	32	25	25	36	54	57	60	31	33	41	60	64	32	38	38	34	48	48	3	34	74	76	38	71	14	18	62	78	59	55	82	77	75	79	34	92	83	86	87	71	30	1	2	1	1	1	1	1	1	1	2	2	2	2	3	3	2	2	2	1	3	1	1	1	8	1	1	5	4	1	1	1	1	1	1	3	2	6	1	1	1	2	2	1	3	2	1	3	1	2	8	4	2	1	5	1	3	4	7	6	3	4	6	1	2	1	5	5	4	2	2	7	6	5	7	4	5	14	4	1	2	9	1	11	10	5	1	4	5	4	2	3	2	8	1	2	3	4	7	13
77500	-552.932305755353468	-550.160440165194359	-2.771865590159096	0.000419849294412	0.000029298013276	0.069782213917935	0.383111530457303	0	3	2	5	5	5	7	8	6	7	11	9	9	12	10	13	11	14	14	12	13	14	15	14	17	14	15	15	16	17	15	15	15	19	16	17	17	18	17	17	19	17	21	17	20	21	18	21	20	20	21	20	22	23	23	22	21	24	22	24	22	26	26	25	26	28	24	25	27	29	30	29	28	31	29	32	33	32	31	35	34	33	35	33	35	34	36	36	39	37	38	37	37	40	39	40	41	42	43	0	1	1	2	3	2	2	9	4	3	12	5	2	15	6	11	12	11	11	9	4	8	1	2	28	17	21	3	2	31	15	22	21	44	3	23	17	28	11	7	22	1	26	19	16	23	19	34	31	47	24	42	41	47	59	28	12	22	36	28	51	48	24	39	58	62	33	28	54	73	53	51	63	73	43	21	11	56	63	60	51	60	21	53	77	84	14	81	86	61	87	88	29	93	77	79	92	55	86	1	2	1	1	2	1	3	1	1	2	1	2	4	1	3	1	2	1	2	4	4	2	7	5	1	2	1	7	5	1	3	1	1	1	7	1	3	2	3	5	3	8	3	1	2	3	2	1	2	1	2	2	1	3	1	2	6	5	2	4	1	2	5	4	1	1	5	4	2	1	5	3	1	2	4	10	12	4	2	5	5	4	10	6	1	1	9	1	2	9	1	1	10	2	2	3	2	10	5
78000	-588.379162414888697	-586.275002106509646	-2.104160308379051	0.000267779883979	0.000033233512837	0.124107577996584	0.280435769741286	0	2	3	5	5	3	7	8	4	8	8	10	10	12	12	12	13	13	14	11	14	15	14	13	15	12	14	16	16	16	16	16	15	19	17	18	17	17	17	15	19	16	20	19	18	22	19	22	19	19	20	22	21	21	21	20	18	24	24	24	24	25	26	25	25	28	27	28	28	28	29	29	27	33	29	31	33	32	31	34	35	34	35	34	36	34	36	37	37	37	39	38	38	40	36	37	42	42	43	0	1	1	3	6	1	3	4	2	4	5	10	11	2	1	13	13	16	13	2	2	19	17	12	12	1	3	19	19	12	23	9	24	13	9	21	2	16	22	18	23	3	33	26	37	50	31	41	40	33	14	26	21	22	57	19	29	19	13	32	19	16	55	34	24	58	59	53	59	31	9	70	43	61	18	22	28	51	62	60	20	70	60	40	83	74	34	74	82	84	96	87	52	86	69	84	95	81	78	1	1	2	2	1	2	2	2	1	1	1	1	2	3	5	1	2	1	2	6	5	1	1	1	2	7	6	1	2	3	1	6	1	5	6	3	10	3	1	1	4	9	2	4	1	2	2	2	2	2	4	6	4	3	1	3	1	4	7	6	5	5	3	5	4	2	1	5	2	6	9	1	4	5	9	7	9	6	3	5	12	4	4	7	1	1	8	2	2	1	1	1	8	3	5	2	3	4	5
78500	-511.403588855377677	-508.459209807439265	-2.944379047938414	0.000529165879124	0.000032598314814	0.061603206290557	0.253467322789231	1	4	3	4	4	6	5	7	7	8	8	9	10	12	11	13	11	14	14	12	13	15	15	14	15	14	15	16	16	17	16	16	16	19	18	17	18	17	18	15	18	16	19	18	18	21	17	22	19	19	21	22	22	23	22	22	21	23	24	24	24	26	24	26	25	28	26	28	26	29	28	29	27	32	29	30	32	31	33	34	35	33	35	34	35	36	36	37	37	37	38	37	39	38	37	39	41	42	43	0	1	1	3	3	1	3	1	4	2	1	1	7	7	6	6	1	16	12	2	17	10	21	10	21	14	12	14	17	11	19	7	19	11	17	19	40	19	42	17	19	1	23	32	19	50	22	38	31	47	17	35	40	45	50	11	31	19	40	16	53	2	33	1	41	54	48	30	54	24	19	33	60	16	61	70	13	44	76	82	46	58	9	31	64	80	19	81	78	83	81	81	11	81	77	19	70	88	25	1	1	1	1	1	3	1	4	1	2	3	4	2	3	3	4	6	1	3	5	1	4	1	3	1	1	4	2	2	5	1	4	1	5	4	2	2	2	1	2	2	7	3	1	2	1	1	3	2	1	4	2	3	2	2	8	3	4	5	4	1	8	4	9	4	3	2	8	1	7	8	7	2	6	4	1	10	6	2	1	7	3	9	7	4	1	8	1	3	1	1	1	14	2	3	10	4	2	14
79000	-529.909958815238952	-527.708122708753990	-2.201836106484920	0.000333541899583	0.000037566599080	0.112629325210783	0.294527529015767	0	3	3	5	4	6	6	8	7	8	9	9	9	12	11	12	12	13	14	11	13	14	16	14	16	13	16	15	15	17	15	15	15	16	16	15	18	17	17	17	19	17	20	19	19	20	19	20	20	19	20	21	21	21	23	22	21	22	24	24	23	27	24	26	25	26	27	28	27	28	28	29	27	31	30	31	32	31	33	34	35	34	35	34	36	34	36	36	39	37	38	38	38	40	38	39	42	41	43	0	1	1	3	2	3	1	6	2	7	10	7	4	20	3	4	8	6	10	13	15	17	18	7	22	7	22	11	3	34	18	17	10	5	11	13	23	3	28	3	1	32	7	31	10	36	40	35	50	25	1	28	51	28	41	6	45	6	17	46	44	63	18	2	57	31	59	50	14	64	54	66	41	58	51	71	19	73	57	78	47	74	45	40	80	71	1	71	78	84	84	67	28	82	83	46	87	92	81	1	2	1	1	1	2	2	1	2	1	1	1	1	1	4	3	3	3	3	2	1	1	2	4	1	3	1	3	7	1	1	2	3	5	2	3	1	6	1	6	11	1	7	3	4	3	1	2	1	1	8	2	1	3	2	8	1	5	7	2	3	1	4	12	2	6	2	6	7	1	5	2	4	5	4	1	10	2	7	1	8	2	8	10	1	3	18	4	4	2	2	4	11	3	1	10	2	2	5
79500	-551.819846571011794	-548.840463334583092	-2.979383236428646	0.000374412640251	0.000022507866604	0.060115135506849	0.303720732446180	0	3	3	5	4	6	6	7	6	8	10	10	10	13	13	12	12	13	12	13	13	15	16	14	17	12	15	15	14	17	15	15	16	17	18	17	18	17	16	16	18	17	19	18	19	20	16	22	20	19	20	21	21	22	23	20	21	24	22	22	22	27	26	26	26	27	27	28	26	26	29	29	27	31	29	32	33	29	34	33	34	32	35	35	35	34	37	37	38	37	36	36	38	40	38	39	42	43	42	0	1	1	1	2	2	1	9	5	3	8	10	10	13	13	3	1	3	9	3	12	4	6	16	20	6	18	17	26	26	16	20	14	10	28	29	28	28	2	29	2	19	33	39	32	32	26	32	33	42	17	8	37	46	57	50	28	28	47	26	43	34	58	2	20	52	11	14	57	27	3	61	23	35	62	74	69	57	20	78	66	68	28	57	78	61	22	7	90	72	62	48	7	80	91	85	83	92	90	1	1	2	2	1	1	4	1	1	3	2	1	1	1	2	4	7	4	3	4	1	5	5	2	3	3	2	1	1	3	2	1	2	4	2	2	1	1	6	1	5	2	2	1	2	2	2	3	2	1	4	6	1	1	1	1	3	4	3	4	1	4	1	14	7	2	9	7	3	6	11	3	6	5	1	1	5	5	11	3	3	1	9	6	3	6	9	15	1	4	3	10	13	4	1	3	2	4	2
80000	-526.855563586984204	-523.385769850466431	-3.469793736517814	0.000519564645273	0.000022721084361	0.043731005502409	0.350842889986236	-1	4	3	5	5	5	7	8	7	8	9	10	10	12	11	13	13	13	13	11	13	14	15	14	16	15	15	16	14	16	15	14	16	18	17	17	18	17	17	16	17	17	21	17	19	22	18	22	19	18	20	22	21	22	20	21	20	22	24	25	24	26	24	25	23	27	26	27	28	28	30	29	27	33	29	31	31	30	34	34	35	34	35	34	36	35	37	36	38	37	36	34	38	40	38	40	41	42	43	0	3	1	3	3	1	2	6	5	6	4	11	10	8	6	15	20	13	12	8	14	2	12	16	24	19	32	32	12	16	16	14	13	22	2	29	12	21	32	14	9	2	13	18	35	37	28	16	39	18	8	9	44	41	19	6	42	22	3	22	17	28	52	1	34	60	43	60	64	34	3	73	31	75	57	68	6	73	78	68	79	72	39	23	77	29	60	84	92	88	78	72	13	79	83	91	88	81	86	1	1	2	1	1	4	1	1	1	2	2	1	1	3	2	1	1	1	1	2	1	5	3	1	1	1	1	1	1	1	2	1	2	3	6	2	4	1	2	1	5	4	4	2	1	3	1	4	1	3	5	8	2	2	4	10	2	5	11	4	4	5	2	13	4	1	2	1	1	4	15	1	5	4	6	3	13	1	2	3	1	3	11	9	3	11	4	2	3	1	4	3	14	3	2	2	2	2	4
80500	-538.499147115234109	-535.917568181456090	-2.581578933778049	0.000414610192240	0.000033504468028	0.080809561982112	0.306507744150724	0	2	4	2	5	5	5	7	6	8	9	10	9	11	13	12	10	13	13	11	13	14	14	15	17	14	15	16	15	15	15	14	16	18	17	18	16	17	15	16	18	17	21	17	19	21	18	20	18	20	20	21	21	22	22	20	22	22	24	23	24	24	26	23	25	25	26	27	26	28	30	29	27	32	28	31	32	32	32	34	34	34	34	34	36	36	36	35	35	36	38	37	37	41	37	41	42	42	43	0	1	1	1	1	2	3	4	3	3	8	5	2	1	8	12	10	14	16	6	11	2	3	23	40	20	22	18	13	8	15	11	18	14	14	3	16	3	26	18	6	16	44	26	47	42	37	20	11	16	39	25	22	26	50	2	48	42	3	22	41	3	29	34	25	3	66	1	59	36	25	63	66	59	25	28	28	73	61	78	77	78	31	49	68	72	84	79	64	81	88	80	9	87	81	73	94	96	86	1	1	2	1	3	2	1	4	1	2	1	3	3	6	4	1	1	1	1	3	2	7	4	1	1	1	1	2	3	4	1	4	2	4	3	6	2	6	1	1	4	1	2	2	1	1	1	3	4	3	3	2	3	5	1	8	1	2	10	5	3	8	5	3	3	10	1	13	1	6	7	2	1	4	5	6	9	3	5	1	1	1	8	8	4	4	2	1	6	1	1	3	14	3	1	7	1	1	3
81000	-558.680540965875821	-556.057314711704635	-2.623226254171168	0.000281698672165	0.000022024162392	0.078183408614392	0.275279391661262	1	3	2	5	4	5	6	7	6	9	10	9	9	11	12	12	13	14	13	11	13	14	15	14	16	13	15	16	13	16	15	16	15	18	17	17	16	17	16	17	19	17	22	18	18	21	18	20	19	17	18	21	21	23	22	20	21	23	23	24	23	26	25	24	25	28	25	27	27	28	27	29	28	33	28	31	32	31	34	35	34	33	35	34	36	36	34	35	38	37	38	36	38	38	37	41	43	42	43	0	1	1	1	1	3	3	4	3	9	7	6	6	13	12	2	15	17	7	8	12	8	22	6	18	14	24	29	8	23	5	12	13	39	14	29	17	1	24	21	50	21	42	32	19	22	16	36	32	8	1	23	42	33	38	11	36	42	18	15	36	13	54	47	61	64	54	13	41	55	36	17	65	75	43	42	25	58	82	25	48	58	54	21	73	58	18	11	79	75	92	51	65	86	12	43	88	92	94	1	1	1	2	1	1	2	1	2	2	2	2	2	1	1	5	1	1	3	2	3	4	1	6	1	1	1	2	3	1	5	3	3	1	3	2	1	8	1	3	1	3	2	1	2	3	2	1	1	5	7	3	2	5	4	6	2	2	4	7	2	7	1	2	1	2	1	8	4	2	4	8	1	2	3	6	5	5	1	10	6	5	8	9	3	7	7	10	2	5	1	11	5	1	15	11	3	4	2
81500	-546.256523485830826	-543.015707922576667	-3.240815563254176	0.000267050164035	0.000013478653915	0.050472367107838	0.288568178679851	0	3	4	4	4	6	6	7	5	8	10	10	9	11	12	11	13	13	13	9	14	13	15	15	17	13	14	16	15	16	15	15	16	18	16	18	17	18	18	16	19	17	21	18	18	22	19	20	20	20	20	22	21	22	20	21	21	22	22	22	24	24	24	26	25	26	27	27	27	26	29	29	27	31	29	31	32	31	33	34	34	33	34	35	35	35	35	36	38	37	37	37	36	40	38	40	42	42	41	0	1	1	1	1	4	3	2	2	2	3	5	10	11	3	20	12	15	20	9	15	14	9	5	28	20	3	27	13	11	19	2	13	10	8	33	14	30	25	14	1	2	41	30	29	12	37	16	31	44	32	30	31	41	36	17	50	12	2	13	36	22	55	2	51	36	52	26	56	47	22	68	65	66	67	40	44	34	67	66	39	52	40	33	68	47	50	71	80	93	71	87	36	75	63	93	92	84	85	1	1	2	2	2	1	1	2	1	2	4	3	1	1	4	2	2	1	2	2	1	1	5	6	1	2	2	1	2	4	1	7	4	5	4	1	3	1	1	3	9	7	1	1	2	6	1	4	3	1	2	2	3	2	1	5	1	6	8	8	3	6	2	10	3	3	3	6	4	3	9	1	1	2	1	6	7	5	4	3	6	6	6	16	3	8	6	4	2	1	5	1	9	5	7	3	3	4	3
82000	-563.908866176690594	-560.400002394349713	-3.508863782340827	0.000381205657305	0.000016280541382	0.042708026678754	0.333106387424573	-1	3	4	5	4	6	5	7	5	8	10	8	9	13	11	13	12	12	13	12	13	15	15	14	17	14	14	15	15	17	15	15	16	19	17	18	17	17	18	17	18	17	20	19	20	22	18	20	19	19	20	20	22	23	22	19	21	22	24	25	25	26	24	23	24	27	26	26	27	28	28	29	27	33	29	30	33	31	33	34	34	32	35	32	32	35	36	36	38	37	39	37	38	39	38	41	42	43	43	0	1	1	2	2	2	2	1	3	9	12	5	4	8	3	17	13	11	20	8	20	24	18	12	23	16	3	12	8	14	18	20	24	40	8	10	28	1	37	26	12	2	41	35	34	39	15	40	31	40	31	28	43	36	5	28	33	2	32	33	40	49	48	22	20	61	60	20	34	67	3	46	68	49	69	45	3	57	60	85	45	75	46	8	24	85	49	62	72	81	87	84	17	89	92	93	75	92	91	1	2	2	1	1	2	2	4	1	1	1	2	2	4	4	1	2	1	1	3	1	1	2	3	1	1	5	3	4	3	1	2	1	2	4	4	1	9	1	1	6	4	1	1	1	2	3	1	1	1	4	2	1	3	8	2	4	7	7	4	4	3	2	3	7	1	1	8	4	1	9	3	1	7	1	4	13	5	3	2	7	1	8	12	9	1	5	5	5	2	1	3	6	1	1	1	6	3	2
82500	-526.553615738327039	-523.591802132468501	-2.961813605858495	0.000265093729333	0.000016132400898	0.060855460212948	0.362349317459918	-1	3	4	3	4	5	5	6	6	8	10	10	8	12	13	13	12	14	13	11	14	15	16	15	17	14	15	16	15	16	15	15	14	15	15	17	16	17	18	17	18	15	20	17	20	21	17	22	18	18	20	20	21	22	22	21	21	22	23	25	24	24	25	25	24	27	25	26	27	29	30	30	28	32	30	32	33	31	30	35	34	34	34	35	35	35	36	36	38	37	39	38	39	40	37	39	42	40	43	0	1	2	1	2	4	1	7	3	2	6	8	6	9	6	3	7	20	14	2	15	16	2	16	23	17	2	22	3	12	12	33	19	26	14	17	17	3	26	42	36	19	37	20	18	16	18	41	23	23	50	42	20	23	50	17	34	30	53	56	28	2	59	57	56	55	48	63	28	64	31	66	60	73	70	71	33	73	63	81	25	55	19	25	77	62	28	75	84	86	90	73	14	83	77	95	82	84	84	1	2	1	3	1	1	3	1	1	2	2	2	1	3	5	4	3	1	1	5	1	2	6	1	1	1	5	1	5	2	3	1	1	1	1	3	2	5	2	1	1	1	3	3	3	4	2	2	1	1	1	2	5	2	1	4	3	3	1	3	3	10	1	3	2	2	2	1	6	2	7	1	2	2	1	1	7	1	3	1	7	5	10	8	1	5	11	2	1	1	1	6	15	4	2	1	4	1	4
83000	-529.686116595843146	-527.392144206198850	-2.293972389644325	0.000320826446247	0.000033140357358	0.103296837731252	0.318301328447689	-1	2	3	4	3	5	5	7	5	8	10	7	9	13	13	13	13	13	12	12	13	15	14	13	16	15	15	15	15	16	14	15	15	18	18	17	17	18	17	16	17	17	21	17	19	19	18	21	19	19	21	21	22	23	23	19	20	23	22	24	24	26	25	25	25	26	27	27	27	28	29	30	27	32	29	32	32	31	33	34	34	32	34	32	36	36	37	37	38	36	39	37	38	40	38	39	42	42	43	0	1	2	2	1	2	3	9	1	3	7	7	8	13	13	7	10	11	12	13	13	23	1	12	18	18	8	5	9	12	17	18	19	39	12	32	26	26	27	10	6	13	17	14	31	39	22	37	40	47	47	46	26	57	49	39	14	18	15	13	53	2	46	36	17	63	55	49	53	26	44	69	60	18	68	60	52	73	78	15	14	69	25	63	75	81	44	85	80	81	92	75	61	96	85	88	86	95	69	1	1	1	1	2	2	1	1	3	1	2	1	1	2	3	4	4	1	2	1	2	1	6	4	1	1	3	6	6	4	1	1	1	1	5	1	1	2	1	4	7	5	3	2	3	1	1	2	1	1	2	1	4	2	2	1	3	5	5	9	1	11	3	4	5	1	2	3	2	4	7	2	2	9	1	4	7	3	1	8	9	2	10	2	3	1	11	1	2	1	1	4	6	1	1	1	3	3	8
83500	-508.761954599541355	-506.083586409447264	-2.678368190094078	0.000580870060426	0.000043506654162	0.074899116215771	0.385996718071868	0	4	3	5	5	5	7	8	6	8	9	9	10	11	12	13	12	13	13	12	12	14	15	15	17	14	14	15	16	16	15	16	14	18	18	17	16	17	17	16	19	16	21	18	20	22	18	21	19	19	19	20	21	22	22	22	20	24	24	24	24	26	24	26	25	27	27	28	27	28	30	30	27	32	30	31	32	32	34	34	33	34	34	34	36	35	36	36	38	37	39	38	38	41	39	40	42	42	44	0	3	1	3	2	1	2	9	5	6	7	7	9	12	2	15	11	7	11	6	10	18	18	15	3	11	2	13	6	31	12	28	14	21	9	28	2	30	27	13	21	21	32	30	16	45	25	41	37	23	33	47	50	50	31	28	2	25	28	35	45	33	19	57	23	65	55	57	48	60	2	55	57	75	68	75	6	72	81	75	78	78	14	25	72	84	57	86	85	81	86	88	68	93	93	84	84	95	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	2	2	2	1	1	2	7	3	4	2	7	1	2	1	1	3	6	1	4	1	2	3	3	2	1	1	2	1	1	1	2	1	2	1	1	1	3	6	8	3	8	4	2	5	7	2	5	1	3	4	4	2	12	3	3	1	1	1	14	1	1	2	1	2	10	7	3	1	5	1	1	2	2	1	6	1	1	3	4	1	1
84000	-543.339033348658518	-540.684916566649349	-2.654116782009146	0.000373346857592	0.000028492930991	0.076317586210616	0.439034645864171	0	3	3	5	4	6	6	7	7	9	10	10	10	13	12	12	11	13	13	12	14	15	15	15	16	14	13	15	15	16	15	14	15	18	16	18	18	18	17	15	18	16	21	18	20	20	18	22	19	19	20	21	22	22	23	20	19	23	23	24	24	25	25	25	26	28	26	26	28	28	27	29	26	32	29	31	32	31	34	33	35	33	36	33	34	33	33	36	38	37	37	37	36	40	37	40	42	40	44	0	1	1	3	2	4	2	5	6	1	5	3	6	7	1	10	9	12	15	10	12	14	12	27	20	14	16	15	18	21	21	11	13	14	15	25	16	19	33	27	39	12	29	18	7	35	22	52	28	33	30	35	56	45	51	12	24	12	18	22	53	49	24	22	25	68	55	50	65	67	39	58	60	68	67	49	21	50	69	66	78	65	58	63	70	76	36	25	81	87	87	79	43	87	82	61	98	93	97	1	1	1	1	1	1	1	1	1	3	2	3	3	4	6	2	1	1	1	2	2	1	2	1	3	1	1	2	2	1	1	3	3	2	2	1	3	3	1	1	1	3	3	2	7	2	2	1	1	1	1	3	1	1	1	4	2	6	5	3	1	4	5	4	6	1	1	4	1	2	4	2	1	3	1	6	6	5	3	2	2	4	5	5	4	1	8	9	1	3	2	3	7	4	2	6	1	2	1
