step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55
48000	-337.262138654267233	-343.201335873352434	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.812361895172317	0	3	2	4	3	4	5	6	5	6	5	6	6	6	7	7	7	7	7	7	8	7	8	8	7	7	5	9	7	9	6	8	10	9	8	10	11	12	9	11	10	12	11	12	12	13	15	16	17	15	14	17	17	22	19	0	1	1	2	3	3	6	3	6	7	6	27	11	5	6	31	6	31	6	7	22	7	10	17	27	9	5	31	14	15	3	31	14	19	29	20	21	28	17	12	35	39	39	39	40	39	45	45	47	44	0	50	47	48	53	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	1	2	1	2	1	2	1	2	2	2	2	1	1	1	1	2	1
48500	-302.418310034722140	-308.357507253807341	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.784127370153222	1	3	3	4	4	4	4	6	6	6	5	8	7	6	8	6	5	6	6	7	8	7	7	6	8	8	6	9	9	9	8	8	8	9	8	9	10	11	10	11	10	12	13	13	12	14	15	15	17	15	15	16	18	19	19	0	1	1	2	3	3	3	3	5	3	3	19	5	5	6	6	6	6	6	7	7	7	10	17	27	9	3	13	35	15	17	13	14	31	14	20	21	28	31	34	35	39	45	42	39	42	42	45	44	42	0	50	52	44	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	2
49000	-319.879335623255031	-325.818532842340232	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.845109813535004	-1	2	4	4	2	4	5	5	5	6	5	5	7	6	7	6	6	6	6	8	8	8	7	7	6	8	8	8	7	9	8	8	8	7	8	10	11	10	9	11	9	11	11	14	12	13	14	14	16	15	15	16	18	21	17	0	1	5	2	1	5	3	3	5	9	3	3	10	12	6	6	6	9	3	7	7	7	10	17	9	9	14	9	14	15	17	17	14	25	29	20	22	28	17	25	14	31	39	31	39	43	45	45	48	45	0	50	55	50	50	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	3	1	1	1	1	1	2	1	1	1	2	1
49500	-323.309651593786214	-329.248848812871415	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.685636366195848	0	2	3	4	3	5	5	5	6	6	6	8	5	7	7	7	6	7	7	8	7	7	7	8	8	7	6	7	6	9	8	9	9	8	8	10	9	12	10	10	11	12	12	13	12	14	14	15	15	15	14	17	18	21	18	0	1	2	2	1	3	5	5	5	3	3	16	5	29	11	3	6	6	6	7	7	7	6	11	11	5	3	13	5	15	17	11	3	27	29	20	21	28	31	10	14	39	39	39	39	43	42	39	42	42	0	44	52	53	52	1	2	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	3	1	1	1	1	2	1	1	3	1	1	2	1	1	1	2	1	2	1	2	1	2	1
50000	-329.536232188287386	-335.475429407372587	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.786369520026271	-1	2	4	3	4	2	5	6	5	7	6	7	6	6	5	7	7	6	5	7	9	7	7	7	7	7	6	8	8	7	8	7	9	8	8	10	11	12	9	10	10	10	11	13	12	13	14	16	17	15	15	15	18	21	18	0	1	6	2	6	1	3	3	5	13	3	3	5	5	3	15	15	6	6	7	7	7	3	3	19	9	3	23	14	15	17	19	14	13	13	20	21	28	17	34	35	24	39	34	42	43	42	52	48	45	0	42	44	55	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	2
50500	-355.284444269335211	-361.223641488420412	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.781320165698934	0	1	3	3	4	4	5	5	5	6	5	6	6	8	7	6	4	6	7	7	6	6	8	5	8	7	6	9	9	9	9	8	10	9	7	9	11	10	9	9	10	11	13	14	12	12	14	14	16	16	14	17	18	21	18	0	1	1	2	3	3	3	3	5	3	3	4	5	5	6	6	3	6	6	7	7	7	6	17	12	9	3	14	35	15	17	27	14	27	5	20	21	10	23	27	14	39	46	42	31	42	42	42	44	47	0	50	50	47	50	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	1	2	2	1	2	1	1	2	1	1	1	4	1
51000	-302.456087603727212	-308.395284822812414	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.814587949616104	0	2	4	3	3	5	5	6	5	6	6	7	6	7	7	7	6	7	7	7	7	8	7	7	6	8	8	7	9	9	8	8	10	8	8	10	11	11	10	10	10	12	12	13	12	13	14	14	15	14	14	15	18	22	18	0	1	5	2	1	3	3	3	5	3	3	13	5	13	13	13	6	13	13	7	7	7	10	17	3	9	13	13	35	15	17	17	14	13	13	20	20	28	31	34	35	39	39	39	39	43	42	45	42	42	0	50	50	53	50	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2
51500	-318.299725090191600	-324.238922309276802	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.868719788861661	-1	2	3	3	1	4	6	5	3	6	6	7	5	4	8	6	6	6	7	7	8	8	7	8	8	6	7	8	8	9	7	9	10	9	8	11	10	11	10	10	10	11	12	13	12	14	15	15	14	13	15	17	17	22	19	0	1	5	2	1	3	3	3	5	3	6	18	5	5	17	6	6	6	6	7	7	7	10	17	19	9	3	13	14	15	17	17	14	25	14	20	21	28	31	34	29	19	42	39	39	43	44	39	42	39	0	50	48	52	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1
52000	-320.564736245466293	-326.503933464551494	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.800433112571880	1	3	4	4	3	5	5	5	5	7	5	6	7	6	7	7	7	7	6	8	7	7	8	6	7	8	7	9	7	9	7	8	10	7	8	10	10	12	9	10	10	11	11	13	12	13	14	16	17	15	14	16	19	21	19	0	1	5	2	1	3	3	3	5	12	3	3	5	5	12	6	6	6	6	7	7	7	10	6	6	9	3	13	14	15	24	17	14	6	29	20	21	28	31	34	14	39	39	39	42	42	39	39	52	42	0	42	52	49	50	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	2	1	2	2	2	1	2	1	1	2	3	1	2	1	2	2	2	2
52500	-309.499381870527202	-315.438579089612404	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.839650161806679	1	2	3	4	3	5	5	5	5	5	5	7	6	6	6	7	7	6	6	7	9	7	7	7	8	6	7	8	8	9	8	7	8	8	7	11	10	12	10	10	10	12	12	13	12	13	15	14	16	15	14	15	17	21	18	0	1	1	2	1	3	3	3	5	3	3	3	5	3	6	9	6	6	6	7	22	7	10	9	6	9	3	13	35	15	9	5	14	27	14	20	21	28	31	34	35	39	39	39	39	43	44	31	48	46	0	44	52	53	53	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1
53000	-312.828991242591542	-318.768188461676743	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.720959271229016	0	2	3	4	4	4	5	5	5	6	5	5	6	8	7	6	7	6	5	7	9	7	8	6	7	8	5	9	6	8	9	8	10	8	8	9	10	11	10	10	10	11	12	14	13	13	14	16	16	15	14	16	18	20	18	0	1	1	2	3	2	3	3	5	12	3	3	5	29	19	3	24	6	6	7	20	7	10	12	19	9	3	13	3	15	17	17	14	25	29	20	21	28	31	27	35	39	39	42	39	43	45	44	42	42	0	39	49	50	50	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	2	1	2	1	2	2
53500	-316.995349931100861	-322.934547150186063	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.852314108065893	1	2	4	3	3	5	5	6	5	6	5	6	6	6	7	7	7	6	7	8	7	7	8	7	7	7	7	8	8	9	8	8	10	9	9	10	10	11	10	10	11	12	13	13	12	14	12	16	16	16	12	16	19	20	18	0	1	5	2	1	3	3	3	5	3	3	9	3	5	6	13	6	9	6	7	7	7	10	6	9	9	14	9	14	15	17	24	28	25	14	20	21	28	31	34	35	39	39	39	39	42	39	44	44	45	0	42	55	50	50	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	3	1	3	1
54000	-337.564443797725232	-343.503641016810434	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.748259936098910	-1	3	3	4	2	4	5	5	3	6	5	7	6	4	6	6	7	7	6	7	8	7	8	7	7	8	6	8	9	8	8	6	9	7	8	10	10	10	10	10	11	11	13	13	12	14	14	13	16	16	15	16	18	20	18	0	1	5	2	1	3	5	3	5	2	3	11	5	5	6	2	6	6	6	7	7	7	10	10	19	9	14	13	35	15	17	6	14	6	14	20	21	28	18	25	33	39	42	42	39	43	44	42	45	39	0	17	52	50	49	1	2	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	4	1	1	1
54500	-300.078481801965836	-306.017679021051038	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.861091310903603	0	2	2	3	3	4	4	4	5	6	4	6	5	6	7	6	8	7	5	7	7	7	8	7	5	7	7	8	7	9	9	8	9	8	8	9	10	10	10	10	10	11	12	13	12	14	15	15	16	14	15	15	18	21	18	0	1	1	2	3	3	3	3	5	3	3	6	5	5	6	6	24	10	6	7	7	7	10	6	5	9	12	13	14	15	17	24	29	9	29	20	21	28	32	34	35	39	39	42	42	43	44	44	42	39	0	44	50	53	49	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	2	1	1
55000	-300.065514193475906	-306.004711412561107	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.809446140898493	0	2	4	4	3	4	6	5	5	6	5	6	6	6	6	6	7	5	6	8	8	8	7	6	6	7	7	8	9	8	8	9	8	8	8	11	10	11	9	11	11	10	12	13	11	14	15	15	17	15	15	16	18	21	18	0	1	5	2	2	5	3	5	3	5	3	6	5	3	6	3	24	5	6	7	7	7	10	6	3	9	12	13	35	15	16	17	13	25	14	20	21	28	17	34	33	39	39	39	39	43	43	43	48	44	0	50	52	50	44	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2
55500	-289.221525542568259	-295.160722761653460	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.923091253301296	1	3	4	4	3	5	5	5	5	5	5	6	7	7	7	7	7	6	7	7	8	7	7	7	6	6	7	8	8	8	9	8	10	8	9	11	10	11	10	10	10	11	12	13	13	14	14	16	16	14	14	17	18	22	18	0	1	5	2	1	3	3	3	5	3	3	3	5	5	6	6	11	6	6	7	7	7	10	6	3	9	12	14	14	15	17	17	14	25	29	20	21	28	31	34	35	31	42	39	42	43	39	47	50	43	0	44	47	52	52	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1
56000	-365.658362707679487	-371.597559926764688	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.703641222028116	0	2	2	4	3	4	5	5	4	6	4	5	6	7	6	6	7	6	5	6	9	7	7	5	6	7	6	7	6	8	8	9	10	8	7	10	11	11	9	10	10	10	13	13	11	14	15	14	14	15	15	15	17	21	19	0	1	1	2	3	3	3	3	5	11	3	3	5	12	6	11	12	5	6	7	7	7	10	2	6	9	5	13	5	15	17	17	14	27	29	20	21	13	18	34	29	39	39	42	25	45	42	39	45	48	0	44	52	50	53	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	1	1	3	1	3	2	2	1	1	2	2	2	2	3	2	1	1	1	2	1	2	1
56500	-316.062206548356869	-322.001403767442071	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.793636963607939	1	2	2	3	4	4	5	6	5	7	5	8	7	7	6	7	6	5	6	7	9	7	6	8	7	7	6	9	9	8	7	9	9	7	8	9	11	12	10	10	9	12	12	13	12	14	14	15	14	15	12	17	18	21	19	0	1	1	2	3	3	5	5	5	23	5	34	5	6	6	5	5	6	6	7	22	7	5	17	27	9	3	5	14	15	17	17	14	5	5	20	21	28	31	34	35	39	39	39	39	44	39	45	39	44	0	44	49	52	52	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	2	1	2	1	2	1	1	1	2	2	1	1	2	2	1	1
57000	-348.222008801998641	-354.161206021083842	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.810624916414901	0	2	3	4	4	4	5	4	5	5	5	6	6	7	6	6	6	6	5	7	8	6	7	7	6	7	5	7	8	9	8	9	8	8	8	11	10	11	10	10	10	10	11	14	13	13	13	16	17	15	14	17	18	21	19	0	1	1	2	3	3	3	3	5	3	3	3	5	12	6	6	6	6	6	7	7	7	10	17	6	9	3	25	25	15	25	17	12	12	14	20	21	5	31	34	35	31	39	43	42	39	43	46	44	42	0	50	47	48	42	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	3	1	3	2	1	1	1	1	2	2	2	1	1	1	2	1	1	3	3	3
57500	-321.786737830469804	-327.725935049555005	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.711517593644584	1	2	3	3	4	4	5	5	6	5	5	7	7	7	6	6	8	5	7	7	9	6	8	7	7	8	7	8	8	8	9	9	9	8	9	9	11	11	10	10	8	9	12	14	13	13	15	16	17	14	14	16	18	21	18	0	1	1	2	3	3	3	3	5	3	3	3	5	5	6	6	24	6	6	7	20	7	19	6	6	9	3	13	14	15	17	17	19	6	29	20	7	28	42	27	14	17	42	42	39	43	44	45	50	42	0	39	52	53	50	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	1	2	2
58000	-337.694832927892719	-343.634030146977921	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.632570482320812	0	2	3	2	2	4	6	6	6	5	5	7	6	7	6	7	7	6	6	7	9	7	7	7	7	7	8	8	6	9	9	8	9	9	9	11	10	10	9	11	11	12	12	14	11	14	14	16	16	15	14	16	19	20	18	0	1	5	1	1	3	3	3	5	3	3	3	5	29	6	29	3	6	6	7	22	7	10	6	13	9	8	13	5	15	17	6	29	25	29	20	22	28	12	34	35	39	31	42	39	43	43	47	47	31	0	43	52	47	50	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2
58500	-348.742896162223076	-354.682093381308277	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.732414056108085	0	2	2	4	3	4	4	5	5	5	5	7	5	6	6	7	6	7	5	8	8	8	6	8	6	8	8	9	8	7	8	8	9	8	9	11	11	10	9	10	10	12	13	13	12	12	13	16	15	15	15	17	19	22	18	0	1	1	2	3	5	3	5	5	3	3	11	5	3	6	11	6	11	6	7	7	7	6	17	6	9	12	13	23	15	17	17	14	25	29	20	21	28	17	11	33	17	46	39	39	31	39	46	42	43	0	50	42	52	42	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	3	1	2	1	1	2	1	2	2	1	2	1	2	1	1	1	2	1	1	3	1	3	1	2	1	2	2	2	1	1	1	1	2	2	2
59000	-358.420540889382721	-364.359738108467923	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.685481439204752	0	3	2	4	4	3	4	5	5	6	5	6	6	7	8	7	7	6	5	7	8	8	8	8	7	8	6	8	8	9	8	9	8	8	8	10	11	11	10	11	10	11	11	11	13	13	15	14	16	15	14	15	17	20	19	0	1	1	1	3	3	3	5	5	19	1	2	5	13	16	6	11	6	6	7	7	7	10	11	11	14	3	13	14	15	3	6	11	17	14	20	21	31	24	34	35	17	24	17	39	43	42	42	45	42	0	45	52	52	52	1	2	1	2	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	1	1	3	2	1	1	1	2	1	2	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	2	1
59500	-358.896902540510155	-364.836099759595356	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.562900616593767	0	2	4	3	3	5	5	5	5	6	5	7	6	6	7	7	6	6	7	8	8	8	7	7	8	7	7	7	7	9	6	8	9	9	9	10	10	10	9	10	11	12	13	13	11	13	14	15	15	13	12	16	19	19	18	0	1	5	2	1	3	3	3	5	5	5	3	5	5	6	13	6	6	6	7	7	7	10	13	13	9	13	5	14	15	5	13	14	12	29	20	21	28	31	13	35	31	45	31	3	39	42	42	42	45	0	45	55	50	52	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	1	1	1	2	1	1	2	2	3	1	3	1	3	3	2	2	1	2	1	1	3	1	2	1
60000	-315.768924299836499	-321.708121518921700	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.833581870905127	0	2	3	3	2	4	5	4	5	7	5	7	6	7	7	6	7	6	6	7	8	8	6	6	7	6	6	9	9	9	8	8	9	8	8	11	10	10	10	10	11	11	12	13	13	14	14	16	16	15	13	17	19	21	16	0	1	5	2	1	3	3	3	3	23	3	9	5	9	6	6	24	6	6	7	7	7	9	6	6	5	3	12	14	15	17	17	14	25	9	20	21	13	31	34	29	39	39	42	39	43	39	44	50	42	0	50	52	52	39	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	4
60500	-321.187199741559027	-327.126396960644229	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.779322276666002	-1	3	3	1	4	4	6	6	6	7	6	7	5	7	5	5	6	6	6	7	8	8	6	7	7	7	7	9	6	9	8	8	9	8	8	11	10	11	9	10	9	11	12	13	13	14	14	16	15	15	13	16	18	21	18	0	4	1	1	3	3	3	3	5	23	6	18	3	13	3	6	6	6	3	7	7	7	5	17	5	13	3	27	5	15	17	17	14	25	29	20	21	28	31	34	29	24	42	31	31	43	39	50	47	44	0	50	52	53	52	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	2	2
61000	-349.536667697599228	-355.475864916684429	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.694929231279436	0	3	3	4	4	4	5	5	6	6	6	8	6	8	6	6	6	6	6	7	8	7	7	8	6	7	6	8	9	8	9	8	9	8	7	11	11	12	10	9	10	12	13	12	12	14	15	13	16	16	14	17	18	22	18	0	1	1	2	3	3	3	3	3	6	3	27	5	19	6	6	6	6	6	7	22	3	10	17	3	9	3	13	35	15	17	17	14	19	3	20	7	28	17	25	35	32	44	24	25	44	44	39	43	44	0	50	50	52	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	3	3	2	2	1	1	1	1	2	3	1	1	1	2	2	1	1	2	1	1
61500	-291.379403936353128	-297.318601155438330	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.865927466125351	0	2	3	3	4	4	6	5	5	6	5	6	6	6	7	5	6	6	6	8	8	7	7	8	6	7	7	8	8	8	9	8	9	9	8	10	11	11	10	10	11	12	12	13	12	13	15	15	17	14	15	16	19	21	18	0	1	1	2	3	3	3	3	5	11	3	3	5	5	6	6	6	6	6	7	7	7	10	17	6	9	12	10	14	15	17	17	14	25	14	20	21	28	31	34	35	31	39	39	39	43	44	44	48	39	0	39	52	53	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	3	1	1	1
62000	-293.685724832274559	-299.624922051359761	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.869899064303109	1	3	4	4	3	5	5	5	5	6	5	7	6	7	7	7	7	7	6	7	8	7	7	7	7	7	8	8	6	9	8	8	9	9	9	10	9	11	10	10	9	11	13	13	12	14	14	15	16	15	15	16	18	21	17	0	1	5	2	1	3	3	3	5	3	3	3	5	6	6	6	6	6	6	7	22	7	10	6	11	9	18	13	5	15	17	17	26	25	14	20	21	28	31	34	29	39	42	42	42	39	39	39	44	47	0	50	55	52	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1
62500	-298.597236408336244	-304.536433627421445	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.891223934849564	0	3	4	4	3	5	6	5	5	6	6	7	6	5	7	7	6	7	7	7	8	7	8	7	6	8	7	7	7	8	8	8	8	8	9	11	9	11	10	10	10	12	12	11	12	13	14	15	13	13	14	15	19	21	16	0	1	5	2	1	3	3	3	5	3	3	3	3	5	6	5	3	6	6	7	7	7	10	17	6	9	3	13	14	15	17	17	27	25	29	20	21	28	31	34	29	39	44	39	44	43	39	42	44	42	0	50	52	53	52	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1
63000	-325.895188205968509	-331.834385425053711	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.682149808226491	1	3	4	4	3	5	5	6	5	6	6	7	5	7	7	6	7	7	7	6	8	7	8	8	7	7	8	7	8	9	8	8	9	8	7	11	10	10	10	10	10	9	12	13	13	13	14	14	16	15	13	16	18	20	18	0	1	1	2	1	3	3	3	5	3	3	5	5	3	6	3	6	6	6	7	7	7	10	17	6	9	28	13	12	15	3	17	14	25	5	20	21	28	3	34	29	31	42	42	42	43	42	43	47	31	0	42	50	53	43	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	4	1	1	1	2	2	2	1	2	1	1	3	1	2	1	1	3
63500	-314.118051816319394	-320.057249035404595	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.828465295981994	0	2	4	3	2	5	5	6	5	6	5	6	6	4	7	4	6	7	7	6	7	7	7	6	7	6	7	9	7	9	8	9	10	8	8	11	10	11	10	11	11	11	12	13	13	13	15	15	17	15	14	16	17	20	19	0	1	5	2	1	3	3	3	5	3	3	3	5	5	6	5	6	6	6	7	7	7	10	6	6	9	13	29	14	15	17	17	13	27	29	20	21	28	31	28	35	39	39	39	42	43	44	44	42	44	0	50	52	52	52	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2
64000	-380.644785489696460	-386.583982708781662	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.704474407178068	-1	2	4	3	2	5	6	6	6	6	6	8	6	5	7	6	8	7	6	8	7	7	5	7	8	5	6	8	8	9	9	8	8	8	8	11	9	12	10	10	10	11	11	12	12	13	14	16	16	15	14	16	17	22	19	0	1	5	2	1	3	3	3	3	23	14	26	26	5	3	26	24	5	6	7	7	7	3	27	6	5	3	13	14	15	17	15	14	13	26	22	21	28	18	34	29	17	17	17	31	42	39	39	45	42	0	50	44	53	52	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	3	2	1	2	2	1	1	2	1	2	2	1	2	2	2	1	1	3	3	1	1	2	2	2	1	1	1	2	2	2
