step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
76000	-537.152338335288505	-535.694536468500132	-1.457801866788408	0.000066578372953	0.000021876164600	0.328577639103316	0.606449996371372	1	5	7	8	10	9	12	11	10	12	12	13	12	12	14	14	13	14	14	14	14	13	14	17	16	16	16	17	18	17	16	17	18	17	17	19	17	16	13	19	18	17	18	17	18	18	18	20	20	18	19	19	21	21	21	20	22	20	21	20	22	21	22	23	22	22	23	22	23	24	23	25	24	24	26	26	27	29	27	26	28	27	28	29	27	30	29	29	31	31	31	32	28	31	32	33	33	35	33	33	0	1	2	3	4	4	8	5	0	5	8	13	9	0	7	7	11	7	9	13	0	14	9	16	17	9	19	20	38	31	22	10	31	23	23	50	27	21	0	34	19	19	20	22	37	38	32	47	50	12	32	35	30	48	0	46	36	51	32	43	48	10	48	53	48	49	40	32	51	59	61	64	65	66	73	66	71	85	76	66	66	80	66	93	72	81	74	74	81	84	85	87	77	84	85	0	91	92	93	94	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	2	1	2	2	1	2	4	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	2	1	2	2	1	1	1	3	1	2	1	1	4	1	1	1	1	2	2	2	2	1	1	1	2	2	3	2	1	1	2	3	1	3	1	1	1	2	2	1	1	2	2	1	1	2	1	1	1	2	1
76500	-544.888861214776284	-543.491186755196281	-1.397674459579992	0.000063610493982	0.000025815285243	0.405833748917684	0.648374302271423	0	5	6	8	10	10	11	12	11	14	12	14	13	12	14	13	13	15	14	14	15	13	15	17	16	16	16	18	18	16	15	17	17	18	17	17	19	16	16	19	17	18	18	17	17	18	18	18	22	20	18	21	19	21	20	20	20	20	20	21	19	21	23	22	23	23	23	22	22	24	23	24	25	25	25	25	26	30	28	27	27	26	29	28	29	29	27	28	29	31	31	32	31	30	35	33	33	34	33	33	0	1	1	3	4	4	5	7	0	7	7	9	9	0	8	8	7	16	13	9	0	14	13	11	17	9	19	13	38	22	22	10	22	23	23	19	45	21	0	26	26	27	20	30	26	38	10	32	34	26	16	35	44	48	0	46	34	51	51	28	32	51	16	44	54	57	52	62	58	59	61	64	65	66	63	57	61	85	81	74	82	49	82	77	72	74	76	74	74	84	85	87	84	84	85	0	91	87	93	94	1	2	3	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	3	1	3	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	2	1	2	2	3	2	2	2	1	1	1	1	1	2	1	2	5	2	1	1	1	1	1	2	2	1	1	1	1	3	3	1	1	1	1	2	2	1	2	1	1	2	2	2	1	2	1	1	2	1	1	3	1	2
77000	-542.332044414642837	-540.971196700959808	-1.360847713683064	0.000063179496514	0.000035747887724	0.565814697755534	0.701510375508794	1	4	7	9	10	10	11	12	11	13	13	13	12	13	13	14	13	14	14	14	14	14	14	17	15	16	18	17	18	15	15	16	16	18	17	18	17	16	16	17	17	19	18	17	19	18	18	18	22	19	20	20	21	20	22	21	22	20	20	21	21	20	22	23	22	22	23	22	24	23	22	25	24	24	27	26	26	31	27	27	29	27	28	28	29	30	28	29	31	31	31	32	30	30	34	32	34	34	32	33	0	1	2	3	3	3	5	7	0	5	8	13	9	0	5	8	7	8	9	12	0	14	12	10	17	19	19	20	38	22	22	16	22	19	23	26	19	21	0	19	26	19	20	30	27	38	24	32	34	36	32	35	44	48	0	29	52	24	48	43	51	47	58	44	54	52	40	58	58	59	48	64	65	66	73	57	69	85	76	74	66	76	57	77	72	80	76	83	76	77	85	81	84	84	85	0	91	92	93	94	1	1	2	1	2	3	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	2	1	2	1	1	2	1	2	2	1	1	2	1	1	2	1	2	2	2	1	1	2	1	1	1	2	1	1	1	2	2	1	4	1	3	2	2	1	1	2	2	2	2	1	1	2	3	1	2	1	2	1	1	1	1	3	1	2	1	1	2	1	2	1	1	2
77500	-552.268041689161009	-550.792927914500865	-1.475113774660106	0.000068051998437	0.000021331147162	0.313453647972763	0.673118721954249	0	2	7	8	9	10	12	11	11	14	13	13	12	12	14	14	13	13	14	13	13	14	14	17	15	16	16	17	18	17	15	18	16	15	17	18	17	15	16	15	17	15	17	16	18	19	17	18	21	19	21	19	21	18	21	21	21	20	22	21	23	22	23	23	23	22	24	24	23	23	21	24	25	25	26	25	27	31	27	27	27	27	29	28	29	30	29	29	31	32	31	31	31	31	34	33	34	34	34	32	0	1	2	3	3	3	8	5	0	8	8	9	9	0	7	18	8	8	13	13	0	14	12	18	17	19	12	20	38	44	22	11	22	23	23	26	42	21	0	23	19	12	20	22	27	29	10	15	34	36	58	35	30	10	0	46	34	48	54	43	71	32	58	53	54	57	49	51	58	59	54	53	65	66	65	49	61	85	49	74	66	57	79	77	72	76	81	79	83	93	85	87	84	77	85	0	91	92	90	71	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	2	2	2	1	1	3	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	3	3	1	1	1	2	1	1	1	2	1	2	2	1	3	1	1	2	1	2	2	2	1	1	1	1	1	2	2	2	1	3	2	2	3	1	1	2	2	1	1	1	1	1	2	1	2	3	1	1	2	1	4
78000	-565.855271597119213	-564.473899439623551	-1.381372157495710	0.000080637117583	0.000035662727229	0.442261929708610	0.597972401117647	0	4	6	8	10	10	12	11	10	13	13	12	12	11	12	15	13	14	14	14	14	13	14	17	15	16	18	18	17	17	15	17	18	17	16	17	19	15	15	19	17	17	19	15	19	18	19	19	21	20	19	20	20	21	21	20	21	21	22	21	23	22	22	23	22	23	24	23	24	23	20	24	24	24	26	25	27	30	27	26	29	27	29	28	28	28	28	28	29	30	31	32	31	31	31	33	33	36	34	33	0	1	2	3	3	4	8	5	0	8	8	9	9	0	5	8	7	8	13	12	0	14	12	10	17	19	42	20	38	44	22	10	22	23	19	26	27	21	0	23	26	19	20	22	42	38	18	10	34	19	24	35	33	48	0	46	34	51	54	28	62	7	47	53	54	57	35	58	58	59	10	53	71	66	73	40	69	85	66	49	74	66	67	77	72	80	74	67	79	84	85	89	90	84	85	0	91	92	93	77	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	3	1	1	2	1	2	2	2	2	2	5	2	2	1	1	1	2	2	1	1	2	1	4	1	1	1	1	3	1	2	1	2	2	2	1	1	2	2	1	2	2	3	2	2	1	2	1	1	3	1	1	2	2	1	2	1	1	1	2	1	3
78500	-569.011017261251709	-567.602451162480179	-1.408566098771521	0.000066318390308	0.000025680796037	0.387234912034208	0.629308956702654	0	3	6	7	9	10	12	10	10	12	12	14	12	13	14	14	13	13	13	15	14	14	14	18	14	15	18	18	17	16	15	16	17	17	17	18	19	16	16	19	17	17	17	17	18	19	19	19	21	19	20	20	20	21	22	20	20	21	21	22	22	21	23	23	23	22	23	22	24	23	21	24	24	25	26	25	27	30	27	27	26	28	29	29	26	30	28	27	27	32	30	31	31	29	34	32	34	34	33	34	0	1	2	3	2	4	8	5	0	8	8	9	9	0	8	7	5	7	9	13	0	14	13	15	17	23	26	20	38	22	22	8	22	23	23	26	45	21	0	34	19	19	20	22	42	38	32	32	57	12	32	35	30	32	0	29	34	51	32	43	48	47	51	53	59	23	40	48	51	59	10	64	65	49	73	49	61	85	74	74	49	76	81	77	72	80	89	74	74	93	85	81	77	77	78	0	78	92	90	94	1	1	1	1	3	2	1	1	1	1	2	2	1	1	2	1	3	1	1	2	1	1	1	2	1	1	2	2	1	1	1	3	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	2	1	2	2	1	3	2	1	2	2	2	1	2	1	1	3	2	1	4	1	3	1	1	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	2	1	3
79000	-580.873025492629267	-579.336742360331073	-1.536283132298140	0.000082494329708	0.000022415825124	0.271725647129709	0.622359788939065	0	4	5	8	10	11	12	11	10	13	12	14	12	12	14	14	13	15	14	14	14	14	15	17	15	15	17	17	16	16	15	16	17	17	17	17	19	17	17	18	17	19	18	17	17	18	17	19	22	19	20	20	19	21	21	20	20	21	22	22	22	20	22	23	22	23	23	24	23	24	22	25	23	24	26	26	28	29	27	24	28	27	29	29	28	30	29	29	30	31	31	31	31	31	34	34	32	34	33	34	0	1	2	3	3	5	8	5	0	11	5	9	9	0	7	7	7	8	9	13	0	14	13	18	17	9	23	20	21	22	22	10	22	19	23	9	45	21	0	23	13	27	12	31	26	29	10	32	57	34	10	26	30	62	0	38	36	15	48	43	62	7	58	53	51	57	40	69	63	59	32	53	65	49	73	34	61	85	57	49	74	57	76	71	64	81	82	66	83	77	78	82	77	84	91	0	85	92	84	94	1	1	1	2	3	1	1	1	1	1	2	4	2	1	1	2	1	2	2	1	1	1	2	1	1	3	1	2	1	1	1	2	1	2	1	3	1	2	1	2	3	1	2	2	1	1	2	2	2	1	3	2	2	1	1	2	1	3	2	2	1	4	1	2	1	2	2	1	1	1	2	2	1	2	2	3	2	1	3	2	3	3	1	2	3	1	1	3	1	2	1	2	2	1	2	1	2	2	2	2
79500	-536.150953815236448	-534.788821664000920	-1.362132151235506	0.000071495107195	0.000038221173306	0.534598447445050	0.683448450704055	1	4	6	8	10	10	12	11	11	13	13	13	13	14	14	15	14	14	14	15	14	15	15	17	15	16	16	18	18	16	16	17	17	18	17	18	19	16	16	18	17	19	19	17	17	19	18	19	22	20	21	20	21	19	21	20	20	19	19	21	23	20	22	23	22	23	23	23	25	23	21	24	25	24	26	26	27	30	26	26	27	28	29	29	29	30	28	29	30	31	31	29	30	31	33	32	33	35	33	34	0	1	2	3	3	3	8	5	0	7	8	9	9	0	8	18	8	7	13	13	0	14	13	18	17	9	19	20	38	22	22	10	22	19	23	26	45	21	0	23	23	27	20	30	26	38	32	10	57	41	58	35	30	10	0	38	42	47	32	43	58	32	51	53	54	34	50	32	58	59	48	53	65	49	65	49	61	85	67	74	49	79	76	77	72	80	76	79	76	93	85	74	84	84	91	0	91	87	93	94	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	2	2	1	1	2	1	3	1	1	1	2	3	3	1	2	1	1	1	1	2	1	1	1	2	3	1	3	2	2	1	1	1	1	2	2	2	1	2	1	3	1	2	1	3	2	1	2	2	1	1	2	1	1	1	1	1	4	1	1
80000	-602.712198718107516	-601.347347516844593	-1.364851201262931	0.000070221255515	0.000035768971699	0.509375280125180	0.586573226254458	1	3	6	9	8	11	11	10	10	14	12	13	13	12	14	13	13	15	14	14	14	14	15	17	15	16	16	17	17	15	16	17	17	18	16	18	17	16	15	19	18	19	17	17	18	19	19	19	22	19	20	20	21	19	20	20	21	21	21	20	22	21	22	24	21	20	23	23	24	24	21	25	24	24	26	25	27	30	27	25	28	28	29	27	28	30	27	29	31	32	32	32	30	31	34	34	34	36	33	34	0	1	2	3	3	3	8	5	0	5	7	9	9	0	17	7	11	6	9	12	0	14	13	25	17	19	12	20	38	22	22	10	30	26	12	26	13	21	0	26	26	27	20	30	37	38	18	32	34	26	10	40	44	10	0	38	66	51	18	43	51	48	51	53	10	34	34	47	58	65	6	64	65	66	65	66	61	85	74	49	74	74	76	62	72	81	74	76	83	94	78	87	77	77	91	0	91	82	93	94	1	1	1	2	1	3	1	1	1	2	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	2	2	3	1	2	1	1	3	1	1	3	2	1	2	1	1	3	1	3	2	2	2	4	1	2	3	2	3	2	1	1	1	2	2	2	3	2	2	1	3	2	1	1	2	2	2	1	1	1	3	2	1
80500	-553.970168264264771	-552.534177371726742	-1.435990892537999	0.000080178210228	0.000028137876507	0.350941688861568	0.592616155652457	0	4	6	9	10	8	11	11	11	13	13	13	13	13	14	14	13	14	15	15	13	14	14	16	15	16	17	17	17	16	15	16	17	17	17	18	19	16	17	19	18	16	18	18	18	19	18	19	21	19	21	20	20	20	22	19	22	20	21	21	22	20	23	23	22	23	24	24	24	24	22	24	25	25	26	26	28	31	28	26	28	27	29	30	29	31	28	28	29	30	31	32	30	32	34	32	33	36	34	32	0	1	2	6	4	3	6	5	0	5	7	9	9	0	8	8	4	8	13	12	0	14	12	8	7	19	42	20	38	22	22	5	31	23	23	9	45	21	0	34	26	19	20	30	42	38	32	32	35	26	58	50	30	16	0	29	49	48	54	43	48	17	51	53	54	57	40	51	51	59	62	64	54	66	54	49	48	85	76	74	66	49	82	71	64	80	66	76	66	77	85	87	68	90	85	0	91	76	93	84	1	2	1	1	1	1	2	1	1	3	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	4	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	2	1	2	1	1	2	2	2	2	1	1	3	1	2	3	5	1	1	1	2	3	1	5	2	3	2	1	2	2	1	2	3	1	3	1	1	5	2	1
81000	-544.349274249955329	-542.873965020983292	-1.475309228972055	0.000061204251346	0.000019174898466	0.313293571029990	0.623215962252075	1	4	6	8	11	10	9	12	11	14	13	14	12	12	15	15	14	11	14	14	14	14	14	17	15	16	16	18	17	16	15	18	18	17	17	16	17	16	16	18	18	18	18	18	19	19	18	18	20	19	21	20	20	20	21	20	22	20	20	21	21	22	23	23	23	22	21	23	24	24	22	25	25	24	26	27	26	30	27	26	28	27	30	28	29	29	26	29	30	31	31	31	31	32	35	34	33	35	32	34	0	1	2	3	7	4	3	18	0	5	7	9	9	0	7	18	11	7	9	13	0	14	13	11	17	19	12	20	38	22	22	18	22	36	23	13	12	21	0	19	36	37	20	30	37	29	10	10	34	36	58	35	30	32	0	29	49	32	32	43	48	32	51	53	54	49	50	58	58	65	48	64	65	49	65	57	71	85	74	49	74	57	76	61	64	80	57	76	81	84	78	82	84	84	85	0	85	92	90	84	1	1	1	2	1	2	2	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	2	1	1	2	2	1	1	2	1	1	2	1	1	1	2	2	1	2	1	2	2	1	1	2	1	1	2	2	1	2	1	2	2	1	1	2	2	1	2	1	1	2	2	2	2	1	2	2	2	2	1	3	3	2	2	1	2	1	1	3	2	3	3	1	2	2	1	3
81500	-525.358107720005478	-523.942713765803774	-1.415393954201675	0.000078374855651	0.000029549878312	0.377032634594440	0.749300689152607	0	4	6	9	10	10	11	12	11	13	12	13	12	13	15	15	13	15	14	15	15	14	15	16	16	16	16	17	18	16	16	17	17	17	17	17	18	17	16	18	18	17	17	17	19	18	18	18	22	20	18	21	20	20	22	20	21	19	21	21	23	20	22	22	22	23	23	24	23	23	21	24	23	25	25	26	27	31	27	27	27	27	29	29	30	29	29	29	30	31	32	32	32	31	33	34	34	35	35	33	0	1	2	3	4	3	4	7	0	5	7	9	9	0	8	8	7	8	9	12	0	14	19	8	17	19	13	20	38	22	22	16	22	23	23	26	27	21	0	26	26	27	20	30	37	38	16	8	57	26	16	35	30	32	0	38	34	51	54	43	63	48	51	30	54	49	40	63	51	59	48	64	65	57	73	66	71	85	67	74	49	66	81	61	72	80	81	66	83	84	85	87	90	84	85	0	91	92	90	84	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	2	2	2	1	1	2	2	1	1	2	1	1	3	2	2	1	3	1	3	2	1	1	1	2	1	2	4	1	2	1	2	2	1	3	2	1	1	3	1	1	1	2	1	1	2	1	1	2	2	1
82000	-569.955834398497473	-568.589086643927203	-1.366747754570213	0.000064738465995	0.000032197557597	0.497348170088396	0.548479388163352	1	4	6	9	10	10	10	11	11	13	12	14	12	13	14	14	13	12	14	14	14	15	15	15	16	16	17	17	17	16	16	18	17	17	17	18	19	17	16	18	16	18	18	18	17	18	19	18	22	19	20	20	20	22	22	21	22	20	20	21	22	21	22	23	21	23	24	24	24	23	23	25	23	23	27	26	27	30	27	26	27	26	29	29	28	29	27	25	31	29	31	32	31	32	34	33	32	36	34	31	0	1	2	3	4	4	3	5	0	5	8	9	9	0	8	18	7	8	9	13	0	14	19	11	17	19	13	20	21	22	14	18	22	23	23	26	42	21	0	23	12	12	20	30	12	38	10	10	34	12	15	35	30	65	0	46	52	48	32	28	62	58	58	44	48	57	23	51	15	59	62	64	65	34	73	57	47	85	74	66	66	57	81	61	64	80	76	74	81	48	85	81	77	84	91	0	91	92	93	90	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	1	2	1	1	2	1	3	2	2	1	2	3	1	1	1	1	1	1	1	1	1	2	2	1	2	1	3	2	2	2	2	2	2	1	1	2	1	1	1	2	1	1	1	3	1	1	4	2	4	2	2	1	1	2	2	2	4	1	2	2	2	2	2	4	2	1	1	1	2	3	2	2	1	2	2	1	1	2	1	1
82500	-598.006144207519355	-596.597232149641627	-1.408912057877755	0.000063974197316	0.000024738456933	0.386694291922050	0.543592841033315	0	4	5	7	9	9	11	11	10	13	13	14	12	12	13	14	13	14	14	14	15	14	14	16	15	16	18	16	17	16	15	17	17	18	17	17	18	16	16	19	18	19	19	18	19	18	18	19	21	20	20	20	21	20	21	21	19	19	22	22	22	21	21	24	22	23	23	23	25	23	21	24	23	25	27	24	26	29	26	26	29	25	30	30	28	31	27	29	27	31	32	31	32	32	35	33	33	35	34	34	0	1	2	3	4	3	5	5	0	5	7	13	9	0	8	8	7	7	9	9	0	14	13	11	17	23	12	20	38	22	22	18	22	23	23	19	23	21	0	36	26	36	28	30	37	38	10	24	57	36	6	35	30	32	0	46	34	32	51	43	32	32	48	53	54	49	40	58	63	59	10	53	65	34	73	34	61	85	67	66	87	76	87	77	64	81	76	80	66	71	85	26	84	84	91	0	91	76	93	84	1	3	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	3	2	1	1	1	2	1	2	1	1	1	1	1	2	2	2	2	2	2	1	1	2	1	1	2	1	1	1	2	2	1	1	6	2	2	2	1	1	1	1	1	2	2	2	1	1	1	2	2	2	2	1	4	1	1	4	2	2	2	1	2	2	2	1	2	3	3	1	3	2	2	5	2	7	1	1	1	1	1	3	2	2
83000	-598.664798119775469	-597.245463462367752	-1.419334657407666	0.000066924847454	0.000024865843713	0.371548754448871	0.530035605662462	0	4	6	8	8	10	10	11	9	14	13	14	11	12	14	15	13	14	15	14	13	14	14	18	16	15	16	16	17	16	16	17	18	17	18	19	17	15	16	18	17	19	18	17	18	18	19	19	22	18	21	20	20	21	22	21	20	21	20	21	23	20	22	22	23	21	21	23	25	23	22	24	23	24	26	25	28	30	27	26	28	27	28	30	28	29	27	28	31	31	32	31	31	30	34	34	32	36	35	33	0	1	2	2	3	3	5	7	0	5	8	9	9	0	7	7	7	8	9	13	0	14	9	18	17	13	26	13	38	22	22	18	22	12	23	26	12	21	0	23	19	27	20	30	37	38	10	32	57	26	62	35	44	59	0	46	19	16	32	43	32	16	62	30	54	12	23	51	58	59	48	64	32	34	73	57	71	85	76	66	74	76	80	71	72	80	74	80	83	71	78	76	77	77	85	0	85	92	93	84	1	2	1	2	1	2	1	1	1	2	1	2	1	1	2	2	2	1	3	2	1	1	1	2	2	2	1	3	2	1	1	1	2	2	3	2	2	1	1	2	1	2	2	1	1	2	2	1	2	1	1	1	2	1	1	2	2	2	2	2	3	2	1	2	1	2	3	1	2	2	2	2	3	3	1	2	2	1	1	2	2	1	1	3	2	2	2	2	2	6	1	3	2	1	3	1	2	2	2	2
83500	-591.988385984600427	-590.605197642165649	-1.383188342434728	0.000076214216098	0.000033339114950	0.437439583548518	0.604136527347093	1	4	5	7	11	10	11	12	10	14	13	13	12	13	14	15	14	13	14	14	13	14	15	17	15	16	18	18	17	16	15	18	16	17	17	18	16	16	16	18	17	18	18	17	18	18	16	19	22	19	21	20	19	21	20	21	22	19	21	22	22	21	22	23	22	20	23	23	25	24	23	25	24	24	27	25	27	31	27	26	28	26	29	28	29	30	27	29	31	32	31	31	29	32	33	33	33	35	35	33	0	1	1	2	4	4	4	6	0	7	8	9	9	0	8	8	18	7	9	13	0	14	19	18	17	13	13	20	38	22	22	11	22	23	9	26	19	21	0	26	26	9	20	22	37	38	8	18	66	26	58	42	14	32	0	46	34	47	32	28	48	48	32	53	54	36	40	16	58	59	61	64	65	49	73	34	61	85	74	74	66	74	87	71	72	80	49	87	83	61	85	81	77	77	85	0	85	88	93	94	1	2	2	1	2	2	2	2	1	2	1	2	2	1	1	2	1	2	2	1	1	1	1	1	1	2	3	2	1	2	1	2	1	1	3	1	1	1	1	1	1	3	2	2	2	1	2	2	2	1	1	1	2	2	1	2	2	1	1	2	1	1	2	2	1	1	3	3	2	2	1	2	2	1	2	5	2	1	2	1	4	1	1	4	2	2	3	1	1	3	1	1	1	2	2	1	1	2	2	1
84000	-536.442915344375820	-535.050885342623133	-1.392030001752657	0.000066158945092	0.000027586337394	0.416970635731119	0.663791372645675	1	4	6	9	10	10	12	11	11	13	13	13	13	12	14	14	12	15	13	14	14	14	14	17	16	15	17	17	16	16	15	18	16	18	16	19	19	18	17	19	17	17	19	18	15	18	19	19	22	19	20	20	21	19	20	20	21	21	21	20	22	21	22	23	23	23	24	24	23	23	23	25	25	25	27	26	28	30	27	25	28	27	29	29	29	29	28	29	31	31	31	30	32	32	34	33	33	35	35	33	0	1	2	3	3	3	8	4	0	5	8	9	9	0	7	7	5	7	9	13	0	14	19	11	17	19	26	20	21	31	14	10	31	23	23	26	27	29	0	23	26	26	20	22	19	29	32	7	57	26	32	35	44	10	0	46	50	51	54	28	51	48	51	53	54	49	40	58	51	54	48	53	65	49	54	49	71	85	74	66	49	76	76	77	72	80	66	81	83	84	85	81	90	84	85	0	91	92	93	77	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2	1	1	2	2	1	2	1	2	1	2	1	2	1	1	2	2	2	1	1	3	1	2	1	2	2	4	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	1	2	2	1	2	3	2	4	1	1	1	2	1	2	1	2	2	3	1	1	1	1	1	1	1	3	1	1	3	2	2
84500	-568.401565764215093	-567.040606933036429	-1.360958831178713	0.000068272545963	0.000038133985079	0.558555192886502	0.636080578833772	1	5	6	7	8	9	12	10	11	14	12	13	13	13	14	14	12	14	13	15	14	14	14	18	14	17	16	18	17	16	15	17	16	18	18	16	18	18	17	16	15	19	19	18	18	16	18	19	21	19	20	21	20	19	22	20	21	20	21	21	22	18	23	24	21	22	22	24	25	23	22	24	24	24	26	26	28	31	27	25	27	27	28	29	28	30	28	28	30	32	30	31	31	31	34	33	33	34	34	33	0	1	2	3	2	4	8	3	0	11	8	9	9	0	7	7	5	7	9	13	0	14	19	18	11	19	19	20	46	22	22	10	22	36	23	19	27	29	0	23	13	27	20	30	27	21	10	32	40	36	24	35	30	32	0	46	40	32	54	43	58	18	7	53	54	57	40	63	51	59	48	53	65	40	73	66	63	85	76	57	76	80	81	77	72	80	76	57	83	94	85	87	63	84	85	0	78	92	84	93	1	3	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	2	2	2	1	1	2	2	2	2	1	1	2	2	1	2	1	1	1	2	1	1	2	2	2	1	1	1	2	5	3	1	1	2	1	2	2	2	2	1	4	1	2	2	2	1	2	1	1	1	1	2	3	1	2	1	1	1	1	3	1	3	1	1	1	2	1
