step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31
79500	-183.853684171694823	-190.709172122654195	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.330210249103097	0	2	2	4	6	4	6	7	7	9	13	14	13	18	17	16	17	18	18	18	16	20	22	18	23	24	26	23	24	27	27	0	1	1	1	4	1	1	5	6	8	7	13	1	8	16	12	11	16	15	13	13	20	14	16	22	25	12	16	7	0	0	1	1	2	2	1	3	3	1	1	1	3	1	8	5	1	1	2	1	1	3	1	1	2	2	1	1	8	2	6	1	1
80000	-172.446794057148082	-179.302282008107454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.369028542058945	1	3	2	4	5	5	6	7	6	7	14	14	14	18	16	16	15	19	18	18	19	17	22	20	23	24	25	22	24	26	29	0	1	1	1	1	1	5	9	5	3	1	7	1	13	11	1	7	22	3	15	11	15	17	22	28	25	21	22	1	0	0	1	1	1	1	3	2	1	1	1	4	6	4	5	2	1	6	5	1	8	1	2	1	3	1	1	1	2	2	11	1	1
80500	-202.757094813765207	-209.612582764724579	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.313163772867610	0	2	2	5	6	4	5	8	7	10	14	13	13	18	18	16	18	18	18	18	18	20	21	21	23	22	25	23	23	26	28	0	1	1	1	2	1	2	4	7	5	5	5	8	13	8	7	13	11	11	10	7	18	12	21	13	20	28	18	1	0	0	1	1	1	3	2	2	2	1	1	2	3	3	4	3	7	6	3	3	2	4	7	2	3	1	6	3	1	3	9	1	1
81000	-136.920634681295581	-143.776122632254953	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529154528277746	1	2	3	4	5	5	6	6	7	9	13	13	12	18	18	16	17	18	18	18	19	21	21	19	22	24	25	23	24	26	28	0	1	1	2	4	1	6	5	4	7	1	10	9	2	16	13	12	1	16	17	17	15	1	19	20	28	22	23	18	0	0	1	1	1	1	1	2	1	1	2	1	7	2	2	9	1	2	2	8	1	1	1	2	8	1	2	1	2	1	3	1	1
81500	-173.405131995979701	-180.260619946939073	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.413202793033603	1	3	3	4	5	5	6	7	7	7	13	14	11	18	16	16	18	17	17	17	18	20	20	21	22	24	25	23	25	27	26	0	1	1	2	1	3	5	6	5	5	1	11	4	20	11	1	20	5	15	2	12	13	1	15	22	2	24	15	22	0	0	1	1	1	1	2	1	1	2	1	1	5	1	3	1	1	8	1	4	1	8	2	7	10	3	1	10	1	5	3	1	1
82000	-152.325447058496707	-159.180935009456078	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.337169617501027	0	2	2	3	5	6	6	8	7	10	14	13	14	19	17	16	17	19	18	18	18	20	22	20	23	24	25	23	25	26	28	0	1	1	1	2	1	4	6	6	7	1	5	1	12	4	11	13	5	13	16	13	20	1	1	16	18	13	24	18	0	0	1	1	1	3	2	2	2	1	1	2	6	4	6	2	5	1	2	8	2	1	2	1	12	9	3	2	6	2	4	1	1
82500	-259.292868931571036	-266.148356882530436	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.392292365213042	1	2	2	4	5	5	7	7	6	10	12	12	12	19	15	15	17	17	19	17	19	20	21	21	22	23	24	23	23	26	27	0	1	1	2	1	1	6	6	4	6	7	8	7	6	10	9	15	1	17	12	20	1	1	5	20	24	24	24	22	0	0	1	1	1	1	2	2	1	1	1	2	3	2	2	6	4	3	1	10	1	3	1	10	7	5	2	1	2	1	1	1	1
83000	-172.815763271647143	-179.671251222606514	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.380843638414259	0	3	2	3	5	5	7	6	7	9	14	14	14	18	16	16	18	17	19	18	19	19	20	20	22	23	23	23	26	27	28	0	1	1	1	4	1	3	4	1	2	1	10	1	13	10	11	13	8	13	15	5	8	1	20	15	14	22	23	12	0	0	1	1	1	1	1	3	3	2	4	2	4	3	6	2	3	1	2	7	3	1	7	6	9	1	3	3	2	1	4	1	1
83500	-160.649078887938316	-167.504566838897688	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.310205416483066	0	1	2	4	5	6	7	5	8	9	13	10	13	18	17	17	17	18	18	19	19	17	21	21	22	20	23	23	25	27	28	0	1	1	1	1	3	3	3	8	6	1	6	1	11	12	1	13	1	11	17	16	1	1	19	26	19	24	24	27	0	0	1	1	1	1	2	2	2	3	2	2	6	2	8	2	3	7	2	9	3	1	1	5	10	2	1	1	1	1	2	1	1
84000	-154.309322238653635	-161.164810189613007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.404456062111971	0	2	2	4	6	5	6	7	8	10	13	13	12	15	17	16	17	18	17	18	17	20	21	20	22	23	25	23	25	25	28	0	1	1	1	2	1	1	5	4	6	13	13	1	3	11	5	9	1	11	12	14	19	1	16	24	22	22	19	28	0	0	1	1	1	2	2	2	2	1	3	2	1	1	5	5	3	5	5	10	2	2	1	1	11	2	1	2	2	3	1	1	1
84500	-168.430761888983909	-175.286249839943281	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.237682490284361	0	1	3	5	5	4	6	7	8	9	13	12	14	18	17	16	16	16	19	18	16	21	20	20	22	23	25	22	23	26	28	0	1	1	2	1	3	6	7	6	4	1	9	1	7	12	1	10	13	10	21	13	1	1	17	21	15	22	7	13	0	0	1	1	2	3	3	1	1	1	1	2	7	2	5	7	2	7	3	1	5	1	1	11	11	3	3	3	2	6	3	1	1
85000	-199.135357384643157	-205.990845335602529	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.455879135688716	1	3	2	4	6	4	6	7	7	8	12	12	13	18	16	15	18	17	19	19	17	18	22	21	22	23	24	24	25	27	28	0	1	1	1	1	3	4	7	6	9	1	4	12	13	12	10	15	12	21	14	11	1	1	18	17	22	20	23	25	0	0	1	1	1	1	1	1	1	1	1	1	5	5	1	3	2	2	1	2	1	1	3	7	9	2	2	3	2	1	2	1	1
85500	-185.527123547549934	-192.382611498509306	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590749489936138	1	2	3	4	5	6	7	6	7	9	12	12	13	18	17	17	17	19	19	19	18	19	21	21	22	23	25	24	25	26	28	0	1	1	1	4	1	3	1	3	9	1	10	1	13	12	11	13	15	17	11	17	1	20	18	18	21	19	23	21	0	0	1	1	1	2	1	2	1	3	2	1	5	2	5	2	3	3	2	1	1	4	1	7	1	1	1	3	3	1	3	1	1
86000	-189.348648999129466	-196.204136950088838	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.365332953420435	1	2	2	5	5	5	6	7	8	8	13	13	13	19	18	17	17	17	18	16	19	20	21	19	23	23	26	23	25	26	29	0	1	1	1	1	1	1	6	4	7	10	8	1	18	11	10	13	4	16	13	15	7	17	13	21	21	13	16	22	0	0	1	1	1	3	2	1	2	1	2	1	4	4	5	1	3	6	1	6	1	1	1	8	2	3	2	2	6	3	2	1	1
86500	-161.074254143023921	-167.929742093983293	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.372897201666061	0	2	2	4	5	6	6	7	7	9	14	14	14	17	16	15	17	18	17	19	17	18	21	20	22	23	26	23	26	26	29	0	1	1	1	4	1	5	7	1	2	5	9	8	6	12	13	9	13	3	19	16	1	19	18	24	25	1	22	25	0	0	1	1	1	2	1	3	1	1	3	4	4	3	3	5	1	1	6	2	7	1	1	9	2	1	1	1	11	3	3	1	1
87000	-317.551812903882023	-324.407300854841424	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.387151399662287	-1	3	3	4	6	5	6	7	6	9	14	13	14	16	16	16	18	19	19	18	18	20	22	19	22	22	26	22	26	26	29	0	1	1	1	1	3	3	7	4	5	9	9	5	11	13	2	16	8	11	13	16	8	12	15	22	22	8	13	13	0	0	1	3	3	2	4	1	1	1	1	2	6	5	4	1	1	3	1	4	2	2	1	7	5	1	1	1	12	4	6	1	1
87500	-137.886297486214062	-144.741785437173434	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522218996575478	1	3	2	4	5	5	6	7	8	10	12	14	14	19	17	16	16	18	18	18	19	20	21	20	21	24	24	22	26	25	27	0	1	1	1	1	3	4	2	7	9	1	6	9	19	17	13	13	16	5	13	13	18	1	16	16	14	21	22	27	0	0	1	1	1	1	3	1	1	4	1	1	6	5	3	1	1	1	1	1	5	2	2	1	7	2	2	2	2	1	1	1	1
88000	-156.205896803606436	-163.061384754565807	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.472622481699046	0	3	2	5	6	4	6	6	6	9	12	13	12	19	16	16	17	19	18	18	18	20	21	19	21	22	25	24	25	27	28	0	1	1	1	2	1	4	3	6	4	7	10	1	17	11	1	16	7	16	11	16	13	1	19	21	20	22	23	21	0	0	1	2	1	3	2	2	1	2	1	2	3	3	6	1	2	8	1	5	1	3	1	4	10	1	1	2	3	2	3	1	1
88500	-268.500151114418941	-275.355639065378341	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.425118787617988	0	2	3	5	4	4	7	7	7	8	12	13	13	18	16	14	17	16	19	18	18	21	21	21	22	24	25	23	26	26	28	0	1	1	2	1	1	5	4	5	6	10	10	1	16	4	1	12	1	15	18	18	19	9	12	14	17	24	13	24	0	0	1	1	2	2	3	1	2	1	2	2	2	2	6	2	5	7	2	6	2	1	1	1	7	3	2	4	2	4	2	1	1
89000	-181.626422533869487	-188.481910484828859	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.420218316407538	0	1	2	5	6	5	7	7	7	9	14	11	10	18	17	17	16	18	17	18	18	20	22	20	22	24	25	23	25	26	29	0	1	1	1	4	1	5	6	6	9	4	9	5	13	11	1	10	19	11	9	11	19	12	18	22	21	26	24	1	0	0	1	1	1	3	1	2	1	1	1	1	2	3	2	3	2	7	4	1	1	7	2	1	9	1	1	2	1	2	11	1	1
89500	-174.727162588938853	-181.582650539898225	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604433224503777	0	2	2	4	6	6	5	7	7	8	12	10	13	17	18	17	18	19	18	17	18	20	20	21	21	23	25	23	26	26	28	0	1	1	2	7	3	4	4	7	7	1	10	5	11	11	13	16	16	14	13	20	11	15	14	23	15	20	24	17	0	0	1	1	1	1	1	2	1	1	1	1	5	1	3	2	3	2	1	2	1	3	1	4	1	3	1	2	3	1	4	1	1
90000	-148.833464630943638	-155.688952581903010	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.409927721717474	1	2	2	4	5	6	6	8	8	9	13	14	12	18	18	16	17	17	18	18	18	20	20	20	23	22	26	22	24	26	27	0	1	1	1	1	1	5	6	4	3	1	13	1	10	11	7	8	11	16	18	16	18	17	20	22	18	29	12	28	0	0	1	1	1	1	2	2	1	1	2	3	7	1	5	5	2	5	4	2	1	1	1	2	3	1	2	2	1	4	1	1	1
90500	-152.656073457724148	-159.511561408683519	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.311660869554687	0	3	2	4	5	3	7	5	5	10	13	12	13	17	17	14	18	18	18	19	15	20	21	20	23	24	23	23	25	26	27	0	1	1	1	1	1	5	2	1	6	1	10	5	9	16	1	13	13	15	19	16	13	1	18	20	22	17	23	27	0	0	1	1	1	3	2	1	1	1	2	4	6	1	4	6	1	5	2	3	1	1	1	4	9	1	2	2	2	1	1	1	1
91000	-147.941332856006568	-154.796820806965940	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.328187490131592	0	3	2	5	4	4	5	7	6	9	13	14	13	18	17	16	16	18	18	18	19	20	21	20	22	24	24	24	26	26	28	0	1	1	1	2	1	2	7	4	5	1	13	4	16	11	10	12	1	13	12	12	11	1	15	20	19	17	23	20	0	0	1	2	1	3	1	3	1	1	1	2	5	1	4	1	2	4	1	7	2	2	2	3	9	1	2	3	3	1	5	1	1
91500	-175.761494823214406	-182.616982774173778	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.432840631588428	1	2	3	3	5	5	7	7	7	9	13	11	13	19	18	15	18	18	17	17	16	20	22	21	23	23	26	22	25	26	28	0	1	1	1	1	1	3	5	3	6	5	10	1	13	12	13	20	19	16	13	13	16	21	18	21	14	24	18	13	0	0	1	1	1	2	2	2	2	2	3	2	3	1	7	3	4	1	1	1	1	2	2	3	4	2	3	2	2	1	6	1	1
92000	-179.596523946695982	-186.452011897655353	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.508228313754557	1	3	3	4	5	5	6	7	7	9	14	13	14	19	16	15	17	18	17	17	16	20	21	20	22	24	26	23	25	25	28	0	1	1	1	2	3	4	4	5	9	1	10	9	18	13	1	21	12	11	11	11	12	12	18	19	25	29	24	25	0	0	1	1	1	2	1	2	1	2	1	1	5	2	3	1	1	5	1	2	2	2	1	3	8	1	2	1	1	1	2	1	1
92500	-149.586686591058765	-156.442174542018137	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.481631283209576	0	2	3	4	5	4	6	7	7	10	13	14	13	18	16	17	16	19	19	18	19	19	21	18	21	24	25	23	26	25	28	0	1	1	2	2	1	2	7	6	9	1	9	1	16	11	13	8	17	16	9	17	16	1	13	16	25	15	24	27	0	0	1	1	2	1	2	2	2	1	2	1	8	3	5	1	1	2	4	1	1	6	2	1	10	2	2	1	5	2	1	1	1
93000	-253.827303502969272	-260.682791453928644	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.318193996190229	0	2	2	3	4	5	6	7	7	9	12	12	12	19	18	16	16	17	17	19	18	21	21	20	23	23	25	21	25	26	27	0	1	1	1	4	1	3	2	7	2	1	8	5	17	19	9	12	7	17	16	12	21	1	12	16	14	14	18	1	0	0	1	1	1	2	1	3	2	3	1	3	6	1	3	2	1	5	2	7	1	1	3	1	12	4	3	2	3	2	13	1	1
93500	-194.112434060785830	-200.967922011745202	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.361382076010252	0	2	2	4	6	6	7	7	8	10	12	14	13	18	18	15	16	18	18	18	19	20	21	21	22	23	26	24	25	26	27	0	1	1	1	1	1	2	6	1	9	1	6	1	10	12	11	7	12	17	5	15	15	1	14	19	25	14	25	1	0	0	1	2	1	2	4	3	2	1	4	1	5	4	5	4	1	1	3	1	1	7	1	1	11	2	2	1	4	1	12	1	1
94000	-147.334823842729890	-154.190311793689261	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.349844474222136	0	2	2	4	4	5	7	7	6	9	13	14	14	18	17	16	16	15	18	19	18	19	20	20	21	24	25	24	26	26	28	0	1	1	1	1	1	6	5	2	8	9	11	1	10	13	12	13	10	16	15	12	16	1	18	16	20	25	21	1	0	0	1	1	2	3	2	3	1	1	2	1	4	1	9	5	1	1	1	3	1	1	2	2	10	2	3	3	1	3	11	1	1
94500	-192.098151208895331	-198.953639159854703	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.363991475780091	0	2	2	5	6	5	7	7	7	8	13	13	13	18	17	15	16	18	19	19	18	20	22	20	21	22	25	24	25	26	28	0	1	1	2	1	1	2	6	3	4	1	4	1	12	8	7	5	13	14	11	13	5	8	1	21	19	18	25	13	0	0	1	1	1	2	3	2	3	1	3	2	7	4	6	3	6	6	6	3	1	2	2	7	9	10	2	1	4	1	8	1	1
95000	-157.511570841535274	-164.367058792494646	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.345402464293518	0	2	2	4	6	6	7	7	8	8	14	14	12	18	17	17	16	19	17	18	18	20	21	21	22	23	23	23	25	26	29	0	1	1	1	1	1	5	3	3	1	10	8	5	13	17	5	13	20	5	11	16	1	1	17	15	23	25	23	19	0	0	1	1	1	3	3	2	1	2	3	3	3	4	3	2	1	4	2	1	4	3	1	9	13	2	2	1	1	1	4	1	1
95500	-174.595093329114206	-181.450581280073578	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.266932094915217	1	3	3	4	5	5	6	5	8	9	14	13	13	18	16	17	17	16	18	18	19	21	21	21	21	22	25	24	25	27	28	0	1	1	1	1	1	3	3	6	2	1	6	1	11	4	10	8	13	11	17	9	1	1	18	20	17	24	26	28	0	0	1	1	1	1	3	3	2	1	1	3	6	5	6	2	5	4	8	2	2	1	6	11	11	3	2	2	1	2	1	1	1
96000	-128.484649937911911	-135.340137888871283	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.405102713210563	0	2	2	4	5	5	6	8	7	9	13	14	14	18	17	17	17	16	18	19	19	20	20	20	22	24	25	23	24	26	28	0	1	1	1	1	3	2	7	6	9	1	1	1	17	12	18	12	11	18	17	18	5	17	16	17	20	25	22	17	0	0	1	1	1	3	2	1	1	1	1	1	6	8	6	1	2	1	2	2	1	1	1	7	2	2	3	3	2	2	3	1	1
96500	-151.449273760417697	-158.304761711377068	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563868158794129	1	3	3	3	4	5	5	7	8	9	12	14	13	18	16	16	17	18	19	19	17	20	21	21	22	24	25	23	25	26	27	0	1	1	1	1	1	3	2	6	8	1	13	1	16	13	13	11	17	21	15	16	18	9	22	20	28	14	18	28	0	0	1	1	1	1	2	2	1	2	2	1	6	1	5	2	2	2	2	1	1	2	1	1	6	1	2	1	4	3	1	1	1
97000	-167.200493821412550	-174.055981772371922	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.383456479727099	1	2	3	4	6	5	5	7	7	8	13	13	13	18	17	15	16	16	18	18	18	19	22	21	22	23	25	23	25	24	28	0	1	1	1	4	1	3	7	4	7	1	6	1	12	3	1	11	1	16	15	11	18	1	19	14	24	19	24	28	0	0	1	1	1	2	1	2	1	2	2	2	8	3	4	3	9	6	2	3	1	1	2	1	9	2	1	1	4	1	1	1	1
97500	-191.508863428720076	-198.364351379679448	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449034072852391	1	3	2	5	5	3	6	7	7	10	12	13	12	18	17	13	16	19	16	18	17	20	21	20	22	21	26	24	25	26	28	0	1	1	2	1	1	6	4	1	3	9	11	1	13	11	9	11	16	12	17	7	19	1	12	24	24	28	26	21	0	0	1	1	1	1	2	1	1	1	2	4	4	1	4	2	4	2	2	3	1	1	4	2	11	2	1	1	1	2	3	1	1
98000	-154.850896145123215	-161.706384096082587	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.401739774967207	0	2	2	4	4	6	6	7	7	10	13	13	14	17	15	14	16	18	19	18	18	21	21	20	22	24	25	23	26	26	28	0	1	1	1	2	3	4	1	7	6	1	4	7	13	10	1	13	16	20	10	16	18	1	13	21	23	16	20	27	0	0	1	1	2	3	1	2	1	4	1	2	6	5	5	1	2	6	1	2	1	3	2	2	12	4	2	1	6	3	1	1	1
98500	-138.893570594669768	-145.749058545629140	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546118382065309	-1	2	1	4	5	4	6	7	7	8	13	14	13	18	17	16	17	16	17	18	19	21	20	20	21	24	25	23	25	26	27	0	1	1	1	1	1	5	4	4	7	1	13	10	18	12	13	13	12	16	19	15	16	1	17	19	21	22	17	21	0	0	1	2	1	3	2	2	1	1	1	1	5	1	3	1	2	1	2	1	1	1	1	2	9	2	1	2	2	2	3	1	1
99000	-165.070696239852538	-171.926184190811910	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.479971393289765	0	2	2	4	4	6	6	7	8	10	13	12	13	17	16	16	17	19	17	18	19	20	22	20	21	23	25	23	24	26	28	0	1	1	1	2	1	1	3	6	3	7	8	7	16	11	1	13	19	11	15	15	20	9	20	21	14	18	20	20	0	0	1	1	1	2	1	3	3	2	1	4	3	2	4	1	1	10	2	1	2	1	1	1	9	1	1	3	3	3	3	1	1
99500	-142.194649349840745	-149.050137300800117	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.315622501588533	1	3	2	4	5	5	7	8	5	9	14	14	13	18	16	16	16	18	19	19	19	17	22	21	22	23	25	23	24	27	28	0	1	1	1	1	1	5	7	1	1	1	1	7	16	12	13	11	11	14	12	18	12	1	19	15	12	20	11	26	0	0	1	2	1	2	2	3	1	1	2	4	7	7	3	1	1	2	1	3	1	2	1	1	10	1	3	5	3	4	1	1	1
100000	-195.224967857964089	-202.080455808923460	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.451602757707931	0	2	2	4	5	6	7	7	5	8	12	13	14	17	18	16	17	19	17	18	19	20	22	18	22	23	26	23	24	26	28	0	1	1	1	1	1	9	9	2	6	4	2	10	13	16	1	13	12	12	11	14	15	1	13	18	15	29	23	15	0	0	1	1	1	2	2	3	1	1	2	1	2	5	4	1	2	7	1	2	2	3	1	1	11	2	2	3	1	1	2	1	1
