step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80
32000	-502.614369233613957	-500.817816198210892	-1.796553035403067	0.000108282271164	0.000019208507545	0.177392913342231	0.490385545887288	0	1	3	2	2	6	7	7	8	9	10	12	11	12	10	11	14	12	12	14	11	13	14	13	14	14	15	14	15	13	15	14	15	15	16	15	13	16	17	17	16	15	17	18	20	19	18	17	19	19	20	20	19	21	21	20	21	21	21	23	22	23	23	25	26	24	26	27	27	26	26	29	31	32	32	35	33	34	34	36	0	1	5	2	1	5	1	6	6	0	10	10	7	2	9	10	11	9	11	15	15	15	15	15	19	19	16	18	16	16	18	12	23	28	14	21	12	28	33	29	17	7	21	26	21	48	38	17	33	41	47	48	48	21	48	47	12	48	56	12	52	44	59	39	59	58	66	39	20	63	66	69	64	68	72	73	75	68	75	77	1	1	1	1	1	2	3	1	1	1	1	2	2	6	1	1	2	2	1	2	1	1	2	1	1	2	1	1	2	1	2	2	1	1	2	2	1	1	2	1	1	3	3	2	4	2	1	1	2	2	1	2	1	5	2	2	4	2	1	6	1	2	1	3	2	2	1	4	6	2	1	1	3	2	2	2	1	3	1	1
32500	-477.558161246125223	-475.957123524421831	-1.601037721703413	0.000090313245012	0.000021636631663	0.239573183973321	0.600694635472834	0	2	5	4	3	5	6	8	9	8	10	11	12	11	11	11	14	12	10	13	13	11	13	13	14	11	15	13	14	14	15	15	15	17	16	15	16	15	17	15	16	18	17	18	18	18	18	15	19	18	19	20	20	19	19	19	19	19	22	21	22	22	23	26	25	24	27	29	26	26	26	29	28	31	32	34	35	33	35	37	0	1	5	1	1	2	3	2	4	0	10	10	15	9	9	19	11	14	10	15	14	9	15	14	19	19	26	18	19	19	18	29	15	18	21	21	25	28	23	26	40	9	21	48	21	29	34	10	24	40	47	57	44	45	46	47	48	48	56	44	44	58	56	33	59	62	71	42	49	65	62	64	69	68	64	68	75	68	68	77	1	1	1	2	2	2	1	2	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	3	1	1	1	1	2	3	1	3	2	2	2	2	1	4	2	1	1	1	1	1	1	1	1	2	1	2	2	2	2	5	2	1	1	6	3	1	2	1	1	1	3	3	1	2	4	1
33000	-532.624146397228969	-530.418945057632982	-2.205201339596032	0.000126151622038	0.000014162408020	0.112264969656997	0.545863788922263	0	1	4	3	4	5	5	7	9	9	11	11	11	12	11	11	15	11	13	15	12	12	12	14	13	14	14	14	14	13	16	15	14	16	16	16	17	15	16	18	16	18	18	18	18	19	18	18	18	19	19	18	19	21	20	20	21	21	22	23	22	23	25	26	26	24	27	27	26	26	26	30	30	30	32	34	35	33	35	37	0	1	2	2	4	1	4	7	4	0	10	10	5	15	9	10	11	9	10	18	13	9	9	23	11	12	16	18	16	10	15	12	9	28	33	21	27	28	18	30	16	23	36	26	36	44	31	26	31	41	47	30	44	20	46	28	52	26	56	55	57	44	59	49	59	58	71	42	54	63	66	69	64	68	68	78	75	64	69	75	1	1	1	1	1	3	1	1	3	1	1	1	2	1	1	1	1	1	2	2	1	2	2	1	1	2	2	1	2	2	2	2	2	1	1	2	1	1	1	3	1	3	1	2	1	1	1	2	1	2	1	2	1	3	1	3	2	4	1	2	1	2	2	3	2	1	1	5	3	1	2	2	2	2	3	1	2	3	4	2
33500	-493.779423142526241	-492.011235744939199	-1.768187397587015	0.000093418028704	0.000017224242301	0.184378139203774	0.561888676588691	0	1	2	4	4	5	6	7	8	9	10	12	12	11	11	11	15	12	12	12	13	13	13	14	15	13	14	15	15	14	15	15	15	14	14	17	16	15	17	17	16	17	15	17	18	18	17	16	19	19	19	18	20	21	20	20	21	20	22	23	22	21	25	26	26	24	26	28	27	24	28	28	30	31	33	35	35	33	35	37	0	1	2	3	3	3	4	7	7	0	10	10	9	9	8	10	26	9	10	9	9	14	18	15	26	10	16	34	26	16	18	12	23	18	21	21	12	18	23	30	19	33	21	25	36	12	38	10	33	41	47	48	44	36	29	47	44	46	47	55	52	48	59	39	70	58	62	39	49	59	66	69	68	68	64	72	75	68	64	77	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	2	3	1	1	2	2	2	1	1	1	2	2	2	1	1	1	2	2	1	2	2	2	1	1	1	1	3	1	3	2	1	1	1	2	3	3	2	2	2	3	2	1	2	2	5	1	3	2	6	4	2	2	1	1	1	4	3	1	3	3	1
34000	-512.255744607996576	-510.715753150165028	-1.539991457831563	0.000095722126772	0.000025808472683	0.269618671806766	0.509613247653999	1	2	5	3	4	5	6	7	9	9	11	12	10	12	11	12	14	13	13	11	13	13	13	12	14	13	14	16	13	14	14	15	15	17	17	16	15	14	18	17	16	17	18	16	20	18	18	17	20	19	17	19	20	18	21	19	21	20	22	22	23	23	24	26	25	24	26	27	27	26	25	29	30	31	30	33	35	33	35	36	0	1	2	1	1	2	4	5	7	0	10	10	8	9	8	10	16	14	10	9	20	14	8	9	16	10	16	38	10	10	23	29	15	23	33	23	26	18	33	30	12	20	36	19	54	44	38	16	24	41	38	48	19	36	46	47	52	32	47	46	57	58	59	49	59	58	66	42	49	65	62	68	64	64	68	72	75	68	75	77	1	1	2	1	2	2	2	2	1	1	1	2	2	1	2	2	1	1	2	1	1	1	3	2	2	3	1	1	2	2	1	1	2	2	1	2	1	1	2	2	2	3	1	1	2	2	2	2	4	2	1	1	4	1	2	1	1	3	2	2	1	2	2	2	2	3	1	5	2	1	1	1	2	3	1	2	2	3	4	1
34500	-466.980376239842315	-465.473672341270344	-1.506703898571951	0.000106501877425	0.000030891973647	0.290060366949634	0.583788845750605	-1	1	4	3	5	7	6	7	8	9	10	12	11	10	12	12	14	12	12	13	13	13	11	14	14	13	14	14	14	14	15	14	15	16	16	15	16	16	17	15	16	17	16	16	18	19	18	17	19	18	20	19	21	20	19	20	21	21	22	23	22	23	25	25	26	24	26	28	26	24	27	29	30	32	32	33	34	33	35	36	0	1	2	2	3	4	4	4	8	0	10	10	14	9	14	10	16	9	11	9	23	18	9	15	19	10	19	18	12	10	18	12	18	28	23	21	27	28	24	25	40	36	21	19	36	17	38	17	39	41	47	48	46	45	25	47	55	44	47	46	52	58	59	39	59	62	66	49	39	59	62	64	64	73	68	72	75	68	69	77	1	1	2	1	1	2	2	2	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	1	1	2	2	1	1	2	2	1	2	1	3	2	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	2	2	1	3	2	1	2	1	1	4	2	1	1	5	3	2	2	2	2	1	2	2	1	2	4	1
35000	-487.728913366875702	-486.004071895395157	-1.724841471480562	0.000102771789063	0.000020155167104	0.196115755968272	0.613661937897392	1	2	5	4	4	6	6	7	9	7	11	12	11	11	12	12	14	13	13	15	13	12	12	14	14	12	14	15	13	14	15	13	15	17	15	16	16	14	16	18	17	18	18	16	20	18	18	17	19	18	20	18	20	19	20	20	20	19	22	22	22	23	24	27	27	24	27	27	26	26	27	29	29	31	32	34	33	32	35	37	0	1	5	2	2	1	4	7	8	0	10	10	9	9	6	10	12	9	11	23	14	9	9	15	26	10	11	18	10	32	18	16	23	28	21	21	30	15	9	29	29	20	36	26	21	44	34	29	14	29	47	44	29	39	48	47	52	48	56	25	52	58	59	49	59	62	62	42	49	63	66	64	64	73	64	72	75	64	75	77	1	1	1	1	1	3	1	1	1	1	2	2	2	1	4	2	1	2	1	2	1	2	2	2	1	2	1	1	3	1	2	1	2	2	1	1	1	1	3	2	1	2	1	2	3	1	1	2	4	3	2	1	5	1	1	1	2	2	1	3	1	2	1	3	2	1	2	4	3	1	2	1	1	1	2	3	1	2	1	3
35500	-523.287927606752987	-521.738318853475448	-1.549608753277583	0.000097993107502	0.000025902255030	0.264327315363533	0.466458600913638	0	2	5	3	4	7	6	8	8	8	10	12	12	11	10	11	14	12	11	14	13	12	13	12	13	12	14	15	15	14	16	13	15	16	16	15	14	15	18	15	16	15	17	18	19	16	18	16	19	18	20	19	20	21	20	17	22	20	22	20	22	23	25	25	25	25	26	27	26	26	27	29	30	31	31	35	34	34	35	36	0	1	1	1	2	3	1	4	4	0	10	10	15	9	9	10	11	9	10	24	15	15	14	9	10	10	26	18	16	26	18	19	23	18	24	21	12	24	33	16	29	9	21	48	35	12	56	30	39	41	47	48	29	36	46	38	29	29	51	46	52	29	59	22	59	62	66	24	49	65	66	69	69	69	68	72	75	68	75	77	1	1	3	2	1	1	2	2	2	1	1	3	1	2	1	2	2	2	2	1	1	1	1	2	2	2	1	2	3	1	2	1	1	1	2	2	2	2	2	2	1	3	2	2	2	2	1	1	1	2	2	1	3	4	2	1	3	4	1	2	2	3	2	6	2	1	1	8	4	1	2	1	3	4	2	2	2	3	2	1
36000	-470.231971688833767	-468.566487287505538	-1.665484401328203	0.000104913664448	0.000022531473886	0.214762052255975	0.614871666836701	0	1	5	4	3	7	7	7	8	9	11	13	12	9	11	12	14	12	13	15	12	13	13	14	15	13	15	14	14	15	15	14	16	16	16	16	16	15	17	17	16	16	17	17	18	18	18	18	19	19	19	19	20	21	21	18	21	20	22	20	22	22	24	26	25	24	25	28	26	27	28	30	30	30	32	34	34	32	35	36	0	1	5	1	1	3	3	4	8	0	10	10	8	9	9	10	11	14	10	14	14	9	9	13	10	10	19	18	10	12	23	16	23	28	24	21	27	28	20	25	16	14	36	25	36	19	34	44	39	41	47	44	44	21	60	38	52	16	56	48	57	58	59	33	59	62	66	33	49	65	66	64	69	68	72	78	75	68	75	77	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	2	3	1	2	2	1	2	2	1	1	2	2	1	1	2	1	1	2	1	1	1	1	2	4	1	1	1	3	1	1	2	2	1	1	2	5	1	1	1	2	1	1	1	1	1	5	2	1	1	5	3	1	2	2	2	1	1	1	1	1	2	1
36500	-473.632121439421724	-472.048114867988886	-1.584006571432823	0.000103929726119	0.000025689903105	0.247185324784454	0.547040860792887	1	2	2	3	4	5	6	7	9	8	11	12	11	10	11	12	15	13	12	14	11	12	12	13	15	13	15	15	15	14	15	13	14	16	15	16	17	16	18	16	15	16	18	18	19	18	18	16	20	19	20	19	20	21	20	19	22	21	22	23	22	24	24	26	26	23	26	28	26	26	26	30	30	31	32	32	34	33	35	35	0	1	1	1	3	5	4	7	7	0	10	11	9	9	14	10	26	14	10	14	9	15	14	14	26	19	26	14	12	10	18	19	15	33	21	33	12	28	24	12	19	20	36	26	36	29	28	26	23	40	47	46	29	45	46	47	52	44	47	55	52	58	59	49	63	58	62	42	49	63	66	69	64	64	68	72	75	72	75	77	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	3	2	2	1	1	2	1	4	1	2	1	3	2	2	2	1	4	2	2	1	1	4	2	1	1	3	1	1	1	2	1	3	1	2	2	1	3	1	1	1	6	2	1	2	2	2	2	2	1	1	2	1	1
37000	-515.866810728654968	-514.175894496773367	-1.690916231881617	0.000126182825759	0.000026039056611	0.206359751846989	0.547872760199295	1	2	4	3	3	5	6	8	9	9	11	12	11	12	11	12	14	12	12	15	13	12	13	13	14	14	14	15	14	13	15	14	12	14	17	16	16	15	16	17	16	17	18	17	19	19	17	17	20	19	19	17	21	20	19	20	20	20	21	22	22	23	22	26	26	25	26	29	25	26	27	29	29	31	32	33	34	33	35	36	0	1	5	2	1	3	4	1	7	0	10	10	9	9	7	10	30	8	10	14	14	15	7	33	16	19	19	34	16	11	18	19	8	18	21	21	29	34	14	26	12	20	36	27	36	29	33	30	15	40	47	26	48	39	44	51	52	48	38	55	48	58	56	49	63	62	62	49	49	63	66	64	64	69	68	64	75	69	75	77	1	1	1	1	1	1	2	4	2	1	2	1	1	2	2	1	1	1	2	2	1	1	4	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	2	3	1	1	2	2	3	2	2	3	1	2	1	3	2	1	1	3	2	5	2	3	2	1	2	2	1	1	4	3	2	1	2	2	3	2	3	1	5	1	1
37500	-510.749427068032617	-509.328473463314253	-1.420953604718365	0.000077813151126	0.000028742000245	0.369372012685257	0.512039725729295	1	2	4	4	2	7	6	7	8	8	10	12	11	11	10	10	14	12	12	13	12	12	12	14	13	13	15	15	14	14	16	14	16	14	17	16	15	15	17	18	16	17	18	18	19	18	19	17	19	19	18	19	20	21	21	19	22	20	22	21	23	23	24	25	26	24	26	27	24	26	27	30	30	32	32	34	35	33	34	36	0	1	5	1	1	3	4	4	8	0	10	10	9	9	8	10	10	15	16	14	15	15	14	9	10	19	11	34	19	19	28	12	23	18	21	13	10	34	23	41	30	20	21	29	36	12	51	29	14	41	38	44	26	45	44	51	52	48	56	46	46	58	59	49	56	58	66	49	13	63	58	68	64	64	64	68	75	49	75	75	1	1	1	1	1	1	1	1	1	1	1	2	2	3	2	1	3	1	1	1	1	1	1	3	2	1	3	1	1	1	1	1	2	2	2	2	4	1	1	1	1	2	3	3	2	3	1	2	3	2	2	1	3	1	1	1	2	1	2	2	2	2	1	3	3	2	1	4	5	2	3	2	1	4	3	4	1	8	1	2
38000	-483.679842234427554	-482.148697668297189	-1.531144566130344	0.000070830232340	0.000019457787271	0.274710199702640	0.456315258682552	0	2	3	3	5	6	5	6	8	9	11	12	11	11	11	11	14	12	12	13	12	9	12	14	14	13	14	14	13	14	16	14	15	16	16	15	16	16	16	17	16	17	18	18	17	18	19	16	18	18	18	18	20	20	20	20	22	20	22	22	22	23	23	26	25	24	25	28	27	25	28	29	30	32	31	32	34	34	35	37	0	1	1	2	3	5	4	4	8	0	10	16	6	9	9	10	11	9	10	15	15	9	9	13	10	10	11	18	10	29	18	19	15	28	21	21	27	28	23	19	25	23	36	17	36	19	51	29	20	41	38	48	48	45	30	47	52	44	56	26	52	58	59	39	47	58	66	49	42	63	66	64	69	68	68	72	75	68	69	77	1	1	1	1	1	1	1	2	1	1	1	1	3	2	2	1	2	2	2	1	1	1	2	1	2	2	2	1	2	1	3	1	2	2	2	2	1	1	2	2	2	2	2	2	1	2	1	2	3	1	1	2	2	1	3	1	2	1	1	5	2	2	1	5	3	2	1	6	5	1	1	1	1	2	2	2	2	3	4	1
38500	-515.304978596487103	-513.564685483105791	-1.740293113381364	0.000108789427450	0.000020862692097	0.191771319938351	0.489888322289241	0	1	5	3	3	6	6	8	9	9	11	12	10	11	11	11	14	12	13	13	12	11	13	13	14	12	14	14	14	14	15	13	15	15	17	17	16	16	16	17	17	17	18	17	20	19	16	16	19	19	19	19	19	20	20	19	20	19	23	23	23	23	24	26	26	24	26	28	27	27	28	28	30	30	32	35	35	32	36	36	0	1	5	1	1	3	4	7	7	0	10	10	8	7	8	10	11	15	16	14	15	13	18	14	12	10	16	14	16	10	18	16	15	28	23	21	10	28	14	19	48	33	21	12	21	44	28	10	33	41	47	44	48	39	10	47	52	44	56	48	57	58	59	39	63	58	66	49	36	59	62	64	72	69	64	72	75	69	69	75	1	1	1	2	2	1	2	2	2	1	1	2	2	2	2	1	2	1	1	2	1	1	1	1	1	2	2	2	1	2	2	1	2	1	3	3	3	1	2	1	1	1	3	2	3	2	1	3	2	1	2	1	2	2	5	2	1	1	3	3	2	2	1	4	2	2	1	4	4	2	2	2	1	2	3	3	2	2	4	2
39000	-476.212431375352139	-474.555594744229552	-1.656836631122576	0.000089296217747	0.000019446800212	0.217778543176573	0.508411149294878	1	2	3	4	4	6	6	7	10	9	10	12	12	11	11	11	14	12	12	13	12	13	14	12	14	13	15	16	14	14	15	15	15	17	16	16	16	14	17	17	17	18	16	18	18	18	18	16	20	19	19	20	19	20	20	20	22	20	22	22	22	23	24	27	26	25	26	28	26	26	25	29	29	31	33	34	34	33	35	36	0	1	1	2	3	2	4	4	8	0	10	10	9	9	9	10	12	15	10	14	15	15	7	15	16	10	25	18	16	26	23	12	15	28	21	21	29	18	15	29	19	23	21	29	36	48	28	26	24	40	47	44	29	45	12	47	52	44	56	55	52	58	59	49	59	62	58	23	49	59	58	64	64	69	68	72	69	64	68	75	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	2	2	1	2	2	1	1	2	2	1	2	2	1	1	2	1	3	2	3	3	1	1	1	1	4	1	1	1	2	2	4	2	1	2	1	2	1	2	1	2	2	1	3	6	4	2	2	1	1	3	3	2	3	3	3	1
39500	-519.607460739910607	-517.998686631428427	-1.608774108482130	0.000110935160542	0.000026211754491	0.236279952749978	0.545792820028949	1	2	3	3	5	6	6	8	9	8	11	12	11	10	11	11	13	11	13	14	12	13	12	13	14	13	15	15	12	14	15	15	14	16	16	15	16	16	17	16	16	17	17	17	19	17	18	17	19	19	19	19	21	19	20	20	21	20	22	21	23	24	24	25	27	23	26	29	26	26	27	29	29	31	31	35	33	33	35	35	0	1	1	2	3	2	4	7	7	0	10	10	14	6	9	10	10	9	10	22	9	9	4	15	29	10	16	9	10	10	18	26	7	18	36	23	25	28	15	19	30	15	21	30	36	26	38	12	22	41	47	44	44	21	16	34	46	29	56	46	53	58	59	42	59	58	66	39	15	63	66	64	64	73	69	64	75	73	68	77	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	2	3	1	1	1	2	2	3	2	2	3	2	3	2	3	2	1	4	3	1	1	1	1	3	2	1	3	2	2	2	1	1	2	2	2	1	1	3	3	4	2	2	2	1	2	1	2	1	3	2	1	1	5	7	1	2	2	2	1	3	4	1	2	3	1
40000	-491.679027958705717	-490.195500273344578	-1.483527685361133	0.000086555779608	0.000026551250698	0.306753065109973	0.554986138683052	0	1	4	3	4	6	6	8	9	8	10	13	12	12	11	11	14	10	13	14	12	12	13	13	12	14	13	14	14	15	15	15	14	16	15	15	16	15	17	16	17	16	17	17	20	19	17	17	19	19	20	18	19	20	20	19	21	20	22	22	22	23	24	25	26	25	27	28	26	27	28	29	30	32	32	35	34	34	36	37	0	1	2	2	1	3	4	6	4	0	10	10	18	15	9	10	11	8	16	14	9	9	15	15	10	10	10	18	16	19	15	26	15	33	21	21	27	28	14	25	40	33	36	19	36	25	28	27	39	41	47	44	44	36	12	47	52	48	56	44	52	55	51	39	59	62	66	22	33	63	62	64	64	73	68	64	68	72	77	77	1	1	1	1	3	1	2	1	3	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	2	2	2	2	1	1	2	1	2	1	3	2	2	1	2	2	1	2	1	2	3	3	2	3	2	1	2	1	1	2	3	1	1	2	2	2	2	1	2	3	2	1	1	7	7	1	3	2	2	1	2	4	3	2	1	2
40500	-470.411860477048890	-468.817252705919373	-1.594607771129508	0.000096446926932	0.000023377435748	0.242386527928644	0.562448275603752	0	2	3	2	4	6	6	8	9	9	11	12	12	11	11	11	14	11	12	13	13	11	13	14	15	13	14	13	13	13	15	14	15	17	15	16	17	15	17	14	16	16	17	18	19	17	18	16	19	18	19	19	20	20	20	20	20	20	23	21	22	22	24	27	26	25	25	28	27	27	26	29	30	30	31	33	33	33	35	35	0	1	4	1	2	2	1	7	7	0	10	16	9	9	9	10	11	9	10	14	14	9	15	9	30	10	12	18	12	19	18	16	15	31	14	21	16	28	15	26	40	15	21	19	21	48	34	16	39	41	47	48	48	45	46	47	44	48	56	46	52	58	56	39	63	58	62	39	49	63	58	69	69	69	69	73	75	72	77	77	1	1	1	1	1	2	3	1	2	1	1	1	2	2	1	2	2	1	2	1	2	1	1	2	1	2	1	1	1	1	2	2	2	1	2	2	3	1	2	1	1	4	2	3	2	1	1	3	1	1	1	2	2	1	2	1	1	2	1	2	2	2	1	4	1	2	1	6	3	2	3	1	2	2	2	1	2	2	1	1
41000	-471.482767252782310	-469.964862695744898	-1.517904557037411	0.000100110318631	0.000028308576935	0.282773817145242	0.667166978129986	0	1	4	3	4	7	6	6	9	9	11	11	11	12	10	12	14	12	12	13	12	12	14	13	14	13	15	14	15	13	16	15	15	16	16	16	14	15	16	15	16	18	17	17	19	17	18	17	19	18	20	19	19	21	19	20	21	20	22	23	21	22	24	26	26	24	27	28	25	25	27	29	30	31	33	34	35	34	35	36	0	1	1	2	4	7	4	3	3	0	10	10	8	15	7	10	11	9	12	13	13	15	22	13	19	10	19	18	30	12	23	26	15	28	23	21	12	28	14	12	40	14	21	26	36	30	34	27	33	41	47	44	48	45	26	47	52	46	56	55	52	58	56	36	59	62	62	42	49	59	66	64	64	73	68	72	75	72	75	75	1	1	2	1	1	1	1	2	2	1	1	1	2	1	2	2	1	2	1	2	1	1	2	1	2	2	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	2	2	2	1	2	1	1	2	1	1	1	1	2	3	1	1	2	1	2	1	1	2	4	2	1	2	3	3	1	2	1	2	1	2	2	2	3	1	2
41500	-481.179777985837461	-479.552603388258547	-1.627174597578912	0.000100467866047	0.000022989141761	0.228820842575004	0.607989724584669	1	2	4	3	5	6	6	7	9	9	11	12	11	11	12	11	14	12	12	14	12	13	13	14	14	12	14	15	15	13	15	14	16	17	16	16	15	16	16	15	17	18	17	19	18	18	18	17	20	18	19	19	21	21	19	19	21	20	22	22	23	23	22	27	25	24	26	28	25	25	28	30	30	31	31	34	34	32	35	36	0	1	4	1	2	3	4	7	7	0	10	16	9	8	7	10	11	14	11	9	9	14	8	14	10	16	10	15	12	10	23	26	20	28	23	21	25	28	9	30	40	33	15	30	36	48	38	29	15	41	47	48	48	45	46	47	52	55	56	30	57	58	51	22	56	62	66	49	49	63	62	68	69	73	68	72	75	68	75	75	1	1	1	2	2	1	2	1	1	1	1	1	1	3	3	1	2	1	1	2	2	1	3	2	3	1	2	1	1	2	2	1	1	2	1	2	1	1	2	1	1	1	2	2	1	1	1	1	4	1	1	1	2	1	1	1	1	1	2	6	1	2	2	7	3	1	1	4	2	2	3	1	2	1	1	2	1	2	2	3
42000	-506.999048379306601	-505.431267010501585	-1.567781368805014	0.000111184926432	0.000028346624398	0.254950246474882	0.538586880989569	0	1	5	3	3	6	5	8	10	9	10	13	12	11	12	11	14	12	12	14	13	12	13	14	14	13	15	13	13	14	15	15	14	15	15	16	17	16	17	16	16	18	17	19	20	17	18	16	20	18	19	19	19	19	20	20	18	20	22	22	22	23	23	27	27	24	27	28	26	26	26	30	30	30	33	34	35	31	36	36	0	1	5	2	2	3	4	2	8	0	10	10	8	9	9	10	11	9	10	15	8	14	9	9	29	10	10	18	16	16	18	29	9	28	21	14	48	34	14	12	26	14	21	30	36	30	38	26	54	41	47	26	19	36	26	47	48	26	56	10	57	58	59	69	63	62	62	22	49	63	62	68	69	69	72	74	75	69	75	77	1	1	1	1	1	1	1	3	1	1	1	2	2	1	2	1	2	1	1	1	3	1	2	1	1	2	3	1	1	2	1	2	1	2	2	2	1	1	4	1	2	4	2	3	2	1	1	2	1	1	1	4	3	3	4	1	1	3	1	7	3	2	1	1	2	1	2	7	2	2	2	2	1	2	2	2	1	3	2	1
42500	-506.004375717846472	-504.191688910699384	-1.812686807147074	0.000114212350173	0.000019831349928	0.173635774917897	0.597489795416957	0	2	3	2	4	7	5	8	9	10	11	13	12	11	11	11	15	12	11	14	13	13	14	13	14	13	14	15	12	15	16	14	15	14	17	16	16	16	16	17	17	17	18	18	18	17	17	18	18	18	20	18	18	19	21	19	21	20	22	22	22	23	24	26	25	22	25	28	26	25	25	30	30	30	31	34	34	32	35	36	0	1	1	1	3	2	4	7	8	0	10	10	14	9	8	10	29	9	10	6	9	9	9	13	29	10	19	34	19	26	18	12	14	18	21	23	17	34	14	12	29	33	36	26	21	30	38	17	24	41	47	30	30	39	46	47	16	30	56	46	52	58	59	33	47	58	62	49	49	63	66	64	69	64	64	72	75	72	75	77	1	1	1	1	1	3	2	2	1	1	1	2	1	1	2	1	2	2	1	4	2	4	2	1	1	2	1	1	1	1	2	1	2	1	3	1	1	1	2	2	2	1	1	2	2	1	1	2	2	1	1	2	2	2	2	1	5	2	1	2	2	2	1	5	3	1	2	5	3	1	2	2	2	2	2	2	2	1	1	1
