step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
23000	-588.981406851047041	-595.836894802006441	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607964560319431	-1	1	1	2	0	2	2	2	5	4	2	3	3	3	3	3	3	6	6	6	5	6	5	5	6	7	7	8	8	8	6	9	8	7	10	7	9	10	11	9	11	9	9	11	11	10	12	11	11	11	10	12	13	12	11	11	11	12	14	14	13	14	15	15	16	14	18	15	15	13	17	18	18	18	21	19	22	22	22	23	23	25	26	26	24	24	26	26	26	26	26	26	28	27	27	28	28	28	27	31	0	1	1	1	1	1	3	2	5	2	2	8	5	2	5	4	11	8	10	13	16	10	15	8	16	0	9	18	12	18	8	26	26	10	34	24	19	28	30	31	32	34	36	40	33	26	19	34	43	23	19	43	51	38	30	29	43	51	40	33	48	35	52	46	54	54	43	70	57	0	68	64	69	70	69	71	76	76	75	76	74	0	79	72	81	79	85	85	0	86	78	0	79	80	89	90	87	86	80	92	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	1	1	1	3	2	1	1	1	3	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	3	2	1	4	2	2	1	2	2	2	1	1	3	2	1	1	2	3	2	1	4	1	1	1	1	2	2	2	3	2	2	2	1	3	2	1	1	3	1	2	2	1	1	2	2	1	2	2	1	1	1	3	2	3
23500	-571.332042784231703	-578.187530735191103	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.702180229612587	-1	1	0	2	1	3	2	1	5	3	3	3	1	4	1	5	4	6	6	5	6	5	5	5	6	6	7	9	7	10	8	8	8	9	10	8	9	10	11	11	10	11	9	11	11	11	12	11	10	12	10	12	11	13	12	11	12	12	13	14	13	14	15	14	15	14	17	16	14	14	17	18	18	19	19	19	22	23	21	23	22	25	25	26	24	24	25	26	26	26	25	27	28	27	27	28	29	29	28	30	0	1	1	8	1	5	3	1	4	2	2	8	1	2	1	4	11	20	10	12	16	14	15	4	16	0	18	18	24	18	24	26	26	19	34	24	19	20	30	31	32	34	36	24	33	26	19	35	43	23	19	49	34	30	18	24	36	51	31	45	34	48	52	46	54	28	69	70	44	0	68	64	63	71	67	70	76	74	75	76	71	0	79	72	78	75	85	87	0	83	80	0	79	78	89	90	91	83	91	92	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	2	1	1	2	2	1	2	1	1	1	3	1	2	2	1	1	3	2	1	1	2	3	2	2	1	2	1	2	1	2	2	1	2	2	2	1	1	1	1	2	2	1	2	2	2	1	2	2	1	2	3	1	3	1	1	1	1	1	1	4	2	1	1	2	3	2	2
24000	-574.335659327227404	-581.191147278186804	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716427582422912	-1	1	3	1	0	2	0	2	5	4	3	3	2	3	3	4	4	6	6	5	5	6	5	5	6	6	7	10	6	9	8	8	8	9	8	8	9	11	11	10	10	11	10	12	11	10	13	11	11	12	10	12	12	13	12	11	12	12	14	13	14	12	14	15	14	12	16	14	15	13	17	17	19	18	20	17	22	21	22	23	23	25	25	26	23	25	26	27	25	26	25	26	27	26	26	27	28	27	29	31	0	1	5	5	1	5	1	4	5	2	2	4	5	2	5	4	11	5	10	16	16	14	15	8	16	0	9	20	24	20	16	26	26	10	10	29	19	12	30	30	26	34	36	40	33	26	34	35	36	23	37	43	51	28	28	31	36	51	44	45	34	48	52	46	18	38	49	70	49	0	68	64	63	71	67	68	76	76	75	78	78	0	79	64	77	79	85	91	0	83	76	0	79	80	89	90	87	83	87	92	1	1	2	1	1	1	1	1	3	1	2	1	1	1	1	2	1	3	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	2	1	2	4	1	1	2	2	2	1	2	2	2	2	2	3	1	1	1	1	1	2	2	1	1	1	2	1	2	2	3	1	2	1	3	1	1	1	2	1	2	2	2	2	1	1	1	1	2	6	1	2	2	1	1	1	4	1	2	2	1	1	1	1	1	3
24500	-605.085125195980709	-611.940613146940109	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647052262219785	-1	1	1	1	3	2	2	2	5	3	2	3	1	4	3	4	4	7	6	6	4	6	6	5	7	6	4	8	7	10	8	9	8	9	9	9	9	10	9	10	10	10	10	11	12	11	12	11	10	11	11	12	11	13	12	10	12	13	12	14	13	12	15	14	15	14	14	15	16	14	17	17	19	19	20	19	21	23	21	23	21	25	25	27	23	24	24	27	25	26	26	26	28	25	26	27	29	28	28	31	0	1	1	1	1	1	3	4	5	2	2	4	1	2	1	4	11	16	10	12	4	5	15	4	4	0	6	20	5	12	24	26	26	10	10	18	19	28	20	18	26	34	36	56	33	41	18	35	36	15	37	43	37	38	20	25	49	51	44	45	34	35	52	46	54	54	43	70	67	0	68	64	67	71	69	71	74	81	73	77	71	0	79	64	77	79	81	78	0	86	85	0	83	87	89	90	87	90	91	92	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	2	2	2	3	1	1	1	3	3	2	2	2	4	4	2	2	1	2	2	2	1	1	1	2	1	2	1	1	3	2	2	1	2	4	2	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	3	3	1	1	1	1	1	2	1	2	1	1	6	1	2	2	2	1	1	1	1	2	1	1	1	2	2	2	3
25000	-564.670312090906918	-571.525800041866319	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.643727160382584	0	1	1	2	2	3	2	1	4	4	2	3	2	4	3	2	3	7	6	5	5	6	6	5	6	5	7	10	8	9	8	8	8	9	8	7	9	10	12	10	11	11	10	11	11	10	12	11	8	11	10	12	13	12	12	10	12	12	13	13	13	13	14	14	15	14	17	16	16	14	18	18	18	19	19	18	22	22	22	23	21	25	26	26	24	25	25	26	24	26	26	26	28	27	25	27	29	28	28	30	0	1	1	8	1	5	3	1	5	2	2	8	1	12	1	8	11	16	10	12	16	14	15	4	21	0	9	20	18	12	24	26	26	18	10	24	19	20	28	24	26	34	36	24	33	26	34	35	36	23	19	43	37	25	28	30	49	51	40	45	48	48	43	46	28	54	57	70	44	0	70	64	67	76	67	70	71	81	75	74	74	0	79	72	77	79	85	87	0	86	87	0	79	80	89	86	94	83	91	92	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	2	1	2	2	2	1	1	1	1	2	2	1	2	2	2	2	3	2	2	2	2	1	3	2	1	2	2	1	1	2	1	1	1	1	1	2	2	2	1	2	1	2	1	2	2	1	1	1	2	2	1	1	2	1	1	2	4	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	2
25500	-588.547798112692476	-595.403286063651876	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587279027932703	-1	1	2	1	2	3	2	2	5	3	2	3	2	4	3	3	3	6	5	6	6	5	5	5	6	6	7	7	6	10	8	8	9	8	10	8	10	8	11	9	9	10	9	12	12	10	12	11	10	9	10	10	12	13	12	10	9	12	13	14	13	12	14	14	14	15	16	16	16	15	17	17	19	19	20	19	23	21	21	21	22	24	26	24	22	25	25	25	25	26	24	27	28	26	26	27	30	28	28	30	0	1	1	1	1	5	1	2	13	2	2	8	1	2	13	4	2	8	10	12	16	2	15	4	16	0	9	12	24	9	18	26	26	10	34	20	34	20	24	31	26	34	36	40	33	26	19	35	36	23	19	43	51	28	30	31	36	51	31	45	47	34	52	46	20	30	63	70	63	0	70	64	69	71	69	71	68	76	67	71	78	0	75	72	78	75	85	85	0	79	81	0	79	76	89	90	87	90	91	92	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	2	1	2	1	2	2	1	1	1	1	3	2	1	1	3	1	1	1	1	3	1	1	1	1	1	1	2	3	1	1	2	2	1	1	3	1	2	1	1	2	2	1	2	2	2	4	3	1	1	2	1	1	2	1	1	2	1	4	1	3	2	1	1	3	4	1	2	2	2	1	2	1	1	4	3	1	1	4	1	2	2
26000	-637.217724675358340	-644.073212626317741	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595980541266804	-2	-1	1	0	0	3	2	2	5	3	2	2	1	4	4	4	4	4	5	4	5	4	6	5	6	6	5	8	7	8	8	7	9	8	9	9	9	10	11	11	11	10	9	10	11	10	13	11	10	11	10	10	12	12	12	11	11	12	13	14	12	13	14	15	14	15	15	16	16	13	15	17	18	17	21	19	23	22	20	22	21	26	26	26	24	26	26	26	23	27	25	24	28	28	26	27	30	28	28	29	0	1	1	1	1	8	5	1	5	2	5	4	1	3	1	5	11	12	10	12	10	8	15	5	16	0	13	9	10	8	16	26	26	19	10	31	19	28	31	24	32	34	24	24	33	26	34	35	36	23	37	36	19	38	29	15	43	51	31	33	35	48	52	46	28	65	40	70	67	0	70	64	67	71	79	74	81	74	67	81	71	0	79	64	81	79	85	78	0	79	78	0	90	85	89	86	78	86	91	92	1	1	2	1	2	1	1	2	2	2	1	1	1	2	3	2	1	1	1	1	1	2	1	3	1	1	2	1	1	2	3	1	2	2	4	1	2	2	1	2	2	1	2	3	1	2	2	1	1	2	1	1	3	2	2	3	1	1	3	2	1	1	2	2	3	1	2	2	1	1	1	1	1	1	1	2	2	3	2	1	2	1	4	6	1	3	1	2	1	3	1	1	1	2	2	1	5	1	2	2
26500	-599.663227992186080	-606.518715943145480	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650390651866858	-1	1	0	1	0	2	2	2	4	3	2	3	3	3	1	5	3	6	6	5	6	5	5	5	7	6	6	10	6	11	8	8	9	10	9	8	10	11	11	9	10	11	7	11	12	11	14	11	10	11	10	12	13	12	13	10	12	13	14	14	13	13	14	15	14	13	17	16	16	15	17	16	18	19	18	19	22	23	22	22	21	24	26	25	23	24	25	26	26	25	25	26	27	28	27	27	29	27	28	31	0	1	1	5	1	5	3	4	5	5	2	4	1	2	1	8	11	8	9	12	16	14	15	8	16	0	9	20	24	40	24	26	26	19	10	43	19	28	36	24	32	19	29	31	33	41	34	35	8	23	19	43	51	38	40	31	36	51	40	45	48	48	52	46	54	28	69	70	63	0	68	64	63	71	67	71	71	81	75	81	74	0	90	64	76	63	74	81	0	79	78	0	79	87	89	90	78	90	78	92	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	3	1	2	1	1	2	1	2	1	2	2	1	2	1	3	3	2	3	1	1	2	1	2	2	2	1	2	1	2	2	1	2	1	1	1	1	1	1	2	1	1	2	3	1	2	1	1	1	1	6	2	4	2	1	1	1	1	1	2	2	1	1	2	1	2	2
27000	-591.344255490210116	-598.199743441169517	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677724388198608	0	1	1	1	2	2	2	3	5	4	2	4	2	3	3	4	3	6	5	6	5	6	5	6	6	6	7	9	8	10	8	8	8	10	8	8	9	11	8	9	10	9	9	12	12	10	13	11	10	10	11	11	13	12	13	11	11	12	14	15	13	12	14	13	13	13	15	15	17	14	16	18	18	18	20	19	20	21	21	24	23	26	26	24	24	26	26	26	26	24	23	26	28	25	27	28	29	28	27	30	0	1	1	1	1	1	3	4	5	5	2	4	1	2	4	4	11	8	10	12	16	14	15	8	16	0	9	20	24	31	24	26	26	35	19	23	10	28	8	31	32	10	31	29	33	26	34	35	43	23	37	49	51	38	28	29	43	51	44	45	48	48	52	46	54	28	49	70	43	0	70	64	63	71	73	71	74	77	75	81	78	0	90	72	78	75	85	81	0	79	76	0	79	81	89	90	87	90	80	92	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	2	2	1	2	1	1	1	2	1	2	1	1	2	1	2	3	2	1	1	1	1	1	2	1	1	1	2	1	4	1	1	2	2	1	1	2	1	1	1	1	2	1	1	4	2	3	1	2	1	2	2	1	2	1	1	2	2	2	1	2
27500	-599.428236353407442	-606.283724304366842	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539398136280602	-1	1	3	2	2	2	2	1	6	3	2	4	3	3	3	4	4	6	5	6	5	5	5	5	7	6	6	8	6	10	8	8	8	8	9	8	9	10	11	11	11	11	10	11	11	10	13	11	10	11	10	13	12	12	12	11	9	12	14	14	14	14	14	15	16	15	17	16	16	14	17	16	19	18	19	19	21	22	21	23	23	24	26	27	24	26	26	26	24	27	25	25	27	27	26	27	29	29	28	31	0	1	1	8	2	1	1	1	5	5	2	4	2	2	5	8	11	4	10	4	16	14	15	4	16	0	6	29	5	29	18	26	26	19	10	29	10	20	6	31	33	34	36	24	33	32	34	35	36	23	19	36	37	38	44	24	36	51	56	45	35	48	43	46	66	38	43	70	49	0	68	64	69	71	69	71	74	76	75	74	78	0	79	72	78	79	85	76	0	79	76	0	83	85	89	86	88	90	91	92	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	2	1	2	2	1	1	1	2	3	1	3	2	4	2	1	2	2	4	2	1	3	1	1	3	3	2	1	1	1	3	1	1	1	2	2	3	2	3	1	4	2	2	3	1	1	1	2	1	2	2	2	2	1	2	1	1	2	4	1	2	1	4	1	3	2	1	1	1	1	1	2	1	2	3
28000	-562.437133630746530	-569.292621581705930	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655585566381573	-1	1	1	2	1	2	2	1	5	4	2	2	1	3	2	4	3	6	5	6	5	6	5	5	6	5	7	9	7	10	8	9	8	9	10	8	9	9	11	9	11	10	9	11	11	11	13	11	11	10	10	11	12	13	13	11	11	13	14	14	13	13	14	16	15	13	16	16	13	13	18	18	16	17	20	19	22	21	22	23	22	25	26	26	23	24	25	26	25	26	25	26	28	27	26	28	28	28	29	31	0	1	1	8	1	1	3	1	5	6	2	8	1	2	5	4	11	8	10	12	16	14	15	6	21	0	9	20	24	9	24	26	26	19	34	24	19	18	4	24	32	34	36	31	33	32	34	35	43	23	37	36	37	38	39	31	36	51	44	45	48	48	52	46	39	39	36	70	36	0	74	64	69	68	69	74	74	76	67	81	71	0	86	72	77	75	85	85	0	79	85	0	79	77	89	83	87	90	91	92	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	2	1	1	2	1	2	1	1	4	2	1	1	1	2	2	1	2	1	1	2	1	2	2	2	1	2	2	1	2	1	1	1	2	2	1	1	3	2	2	1	1	1	2	1	3	2	2	1	3	1	2	1	1	3	1	2	1	1	1	2	1	1	3	2	1	1	2	1	2	2
28500	-598.116001901643017	-604.971489852602417	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.615439491504495	-1	0	1	2	1	3	2	0	5	4	1	1	1	2	3	4	2	7	6	5	5	5	5	5	6	7	7	8	6	9	8	9	9	8	10	8	10	10	11	10	11	10	9	11	11	10	12	11	11	11	10	12	12	11	12	11	11	12	14	14	14	13	14	14	16	14	16	16	17	15	17	17	19	19	20	19	22	22	21	24	22	24	26	25	23	24	25	27	25	24	25	27	28	28	27	27	28	28	29	30	0	1	1	8	1	5	3	1	10	2	2	8	1	2	5	8	11	9	10	12	13	14	15	1	16	0	9	20	5	21	20	26	26	10	34	24	10	28	24	29	26	34	29	31	33	26	19	34	36	15	10	57	37	20	29	29	36	51	56	45	48	48	52	46	66	28	63	70	40	0	70	64	67	71	57	71	71	76	69	81	71	0	86	72	76	75	85	87	0	79	85	0	83	81	89	90	81	90	91	92	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	2	2	1	2	1	1	1	3	3	2	1	1	1	2	1	2	3	1	2	2	2	1	3	2	1	2	3	1	2	3	3	1	1	3	2	3	2	1	2	2	1	1	1	2	1	4	1	1	2	1	1	2	2	1	3	2	3	2	2	1	3	1	1	4	2	3	1	1	1	2	1	1	1	2	1	1	3	2	2	2
29000	-558.706320777353085	-565.561808728312485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709936409641248	-1	1	1	1	1	3	2	3	5	3	2	3	2	3	3	3	4	6	4	6	6	5	5	5	6	7	6	9	7	11	8	8	8	9	10	9	9	10	11	9	10	11	8	11	12	11	13	11	10	8	11	11	11	12	13	12	11	12	13	14	12	13	15	14	15	13	15	16	15	13	18	18	19	19	20	19	22	21	21	24	23	25	26	27	25	25	25	25	25	26	25	26	28	28	27	28	28	28	27	30	0	1	1	1	1	5	3	4	5	2	2	4	1	2	5	4	11	8	10	12	16	14	15	4	16	0	9	20	24	18	24	26	26	10	34	43	10	20	12	24	32	34	24	40	33	26	35	35	36	15	34	43	37	28	18	44	36	51	40	45	34	48	52	46	39	38	49	70	36	0	68	64	67	70	69	71	71	71	75	74	77	0	79	72	71	79	80	81	0	79	81	0	83	85	89	90	85	90	91	92	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	1	1	1	2	2	1	1	3	1	1	2	2	3	2	1	1	2	1	2	2	2	1	1	2	2	2	1	1	3	1	1	1	1	1	1	1	2	2	2	1	2	2	2	1	1	2	2	3	2	1	2	2	1	2	1	1	2	3	3	2	1	1	1	2	2	1	1	1	1	2	1	1	2	2
29500	-620.385885530085943	-627.241373481045343	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602351291382846	-1	1	1	1	1	2	2	2	3	4	2	4	3	3	3	2	4	5	5	6	5	6	6	5	6	5	5	8	7	9	8	8	7	8	9	9	9	10	11	10	11	10	8	12	11	11	12	12	10	11	11	11	11	12	13	11	11	12	11	14	12	14	15	15	16	14	16	16	15	14	16	17	18	19	20	17	21	22	22	23	22	25	25	26	24	26	25	26	25	27	25	26	27	28	26	28	27	28	28	30	0	1	1	1	1	5	3	4	2	2	2	4	5	2	1	4	11	8	10	12	16	13	15	8	21	0	13	20	24	20	24	33	26	13	34	43	10	28	4	24	26	34	24	20	33	26	56	35	36	23	19	36	37	38	39	31	49	51	34	33	34	35	36	46	44	38	49	70	56	0	70	64	69	71	69	71	71	74	75	74	76	0	79	64	81	79	85	81	0	86	85	0	83	78	89	86	85	86	81	92	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	2	2	1	2	2	1	1	2	1	1	2	2	1	1	3	1	1	3	2	5	2	3	2	2	2	2	2	1	2	1	2	3	1	1	1	1	2	1	1	1	4	2	2	3	1	2	2	2	2	2	1	1	1	2	2	3	1	2	2	1	2	2	1	1	5	1	2	1	3	1	1	1	1	1	3	1	1	1	1	3	2
30000	-594.278377392101675	-601.133865343061075	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614946321961204	-1	1	2	1	1	3	2	3	4	3	3	3	0	3	3	4	4	6	6	5	5	5	6	4	5	6	5	9	6	9	8	8	8	7	9	8	9	9	10	9	9	8	10	11	11	10	14	11	10	11	10	12	13	12	12	11	10	13	14	15	13	14	13	14	14	14	18	15	16	14	16	17	18	18	20	19	22	23	21	23	22	26	25	25	24	24	26	27	26	26	26	26	29	27	27	28	29	28	28	30	0	1	1	1	1	13	1	4	8	2	2	4	1	2	1	1	11	8	10	8	16	14	15	5	16	0	9	8	24	8	29	26	26	19	34	29	19	12	18	24	26	19	36	40	33	26	16	34	36	30	19	43	51	8	38	29	36	51	40	33	48	48	52	46	30	30	69	70	57	0	70	64	69	71	67	71	76	76	75	81	76	0	79	64	78	79	77	85	0	86	78	0	83	87	89	83	87	90	87	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	1	2	2	1	1	1	3	1	4	1	1	1	1	1	1	2	3	1	2	1	1	1	1	2	1	3	2	1	1	3	2	2	4	1	3	2	2	3	3	1	2	1	3	3	1	1	1	3	1	2	2	2	2	1	2	1	2	1	1	2	1	2	4	1	2	3	1	1	1	2	1	1	1	1	2	1	1	1	2
30500	-603.479503437581798	-610.334991388541198	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640600059628403	-1	1	1	1	3	1	2	0	4	3	2	3	2	3	4	2	3	6	5	6	5	5	6	5	6	6	5	9	7	8	7	8	9	9	9	9	9	10	12	9	11	11	7	11	12	11	14	11	10	11	7	11	12	11	11	12	12	12	14	14	13	11	15	13	16	13	18	16	16	15	16	18	19	19	20	19	23	23	20	23	22	26	25	27	22	24	25	26	25	26	25	26	28	27	27	28	29	28	28	30	0	1	1	8	13	1	3	1	1	2	4	8	1	2	8	8	2	5	10	5	16	14	15	4	12	0	9	20	2	18	20	26	26	10	19	43	19	28	30	29	26	19	24	40	33	26	42	35	43	23	19	36	37	38	30	29	36	51	31	45	62	35	52	46	38	54	69	70	49	0	70	64	67	71	63	71	76	71	67	71	76	0	75	64	74	79	85	85	0	75	78	0	90	77	89	90	94	83	91	92	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	2	2	2	2	1	1	3	1	1	1	1	2	1	1	1	2	2	2	1	2	1	2	1	3	3	1	1	1	3	1	1	2	2	1	1	2	1	2	2	2	3	3	1	1	2	2	1	3	1	1	1	2	1	1	2	1	2	3	2	2	3	1	3	2	1	1	4	1	2	2	2	1	3	1	1	1	2	1	1	1	2	2	2
31000	-602.697708555744157	-609.553196506703557	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598878390199196	-1	1	2	1	1	2	0	3	5	3	2	4	3	3	3	4	4	7	5	5	5	5	5	5	6	4	6	9	7	10	9	8	9	8	9	9	9	10	11	10	11	10	8	11	12	9	13	11	10	10	10	12	11	12	13	12	11	12	12	13	13	13	14	15	15	15	16	16	16	15	16	17	17	19	20	18	22	21	22	23	21	24	26	26	24	25	26	25	26	26	25	25	29	27	27	27	27	28	28	29	0	1	4	1	1	5	1	4	12	2	2	4	5	2	5	8	11	8	10	4	8	14	15	4	16	0	5	12	5	13	24	26	26	10	34	43	19	20	18	24	26	34	29	18	33	32	34	35	43	15	19	49	37	28	24	30	36	51	31	33	34	35	52	33	54	54	36	70	57	0	70	64	69	71	69	71	71	74	67	76	74	0	75	64	74	79	80	80	0	86	81	0	90	78	89	83	81	90	91	92	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	3	3	3	2	2	2	2	1	1	2	2	2	2	2	1	1	2	2	1	2	1	2	4	3	1	1	1	3	1	1	2	2	1	3	3	1	2	2	1	4	1	3	1	1	1	1	2	2	2	2	1	3	2	2	1	2	5	3	2	2	1	1	1	2	1	2	4	1	1	2	1	2	2
31500	-578.407050008084752	-585.262537959044153	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685686712985246	-1	1	2	1	1	3	2	2	6	3	3	3	2	3	3	5	3	6	5	5	4	6	6	6	6	6	7	9	7	10	9	8	9	9	10	8	9	9	11	7	11	11	10	12	11	9	11	11	10	10	9	11	12	11	12	11	10	12	13	14	13	13	14	15	16	14	17	16	16	14	17	18	17	19	20	19	23	21	20	24	22	25	26	27	24	24	26	26	25	26	25	26	28	27	26	27	29	28	29	31	0	1	1	1	1	5	2	4	8	5	2	4	2	2	5	3	5	21	10	12	4	14	15	8	21	0	18	20	24	20	40	26	26	19	34	40	19	20	23	24	32	34	40	24	33	26	34	34	29	23	19	49	37	20	39	29	36	51	31	45	48	35	52	46	54	54	69	70	43	0	70	64	69	71	69	71	74	76	69	76	78	0	86	72	78	79	85	81	0	86	81	0	75	77	89	90	87	86	91	92	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	3	1	1	2	2	2	1	2	1	2	2	1	2	1	1	1	2	2	1	2	3	1	2	1	1	2	1	1	1	2	3	2	1	1	2	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	5	1	2	2	2	1	2	1	1	3	1	1	1	1	2	2	2
