step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
33500	-452.336340654833293	-459.191828605792693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653786082289364	0	1	2	2	3	3	4	5	5	6	4	6	8	6	7	8	7	7	8	9	8	8	8	8	7	9	9	10	9	9	9	9	11	10	10	10	10	11	10	11	11	11	11	11	11	12	11	12	12	13	12	12	12	13	12	13	14	13	14	14	13	14	14	13	13	15	15	15	15	13	12	15	15	16	16	16	16	16	16	18	16	17	17	17	17	20	18	18	17	19	18	18	18	18	20	18	17	20	19	21	23	0	1	2	2	2	3	6	7	7	7	6	7	9	9	6	12	12	12	25	15	9	15	10	17	14	15	13	27	9	22	23	10	24	16	18	32	27	37	29	27	30	23	34	35	12	32	36	39	38	41	43	44	44	48	43	71	65	0	51	61	34	56	61	34	35	47	55	58	59	51	44	51	63	63	55	68	72	52	73	57	60	71	68	59	76	79	64	77	63	97	77	78	76	85	88	81	81	90	82	87	100	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	2	3	2	3	1	1	1	1	2	2	1	1	1	4	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	2	1	1	1	1	3	1	2	2	1	1	3	1	2	1	3	2	2	1	2	3	2	3	2	1	2	1	1	2	2	1	1	1	2	2
34000	-444.090938214531434	-450.946426165490834	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.721851254472564	0	1	2	2	3	3	4	8	5	6	5	6	7	6	7	7	7	7	9	9	8	8	8	8	8	8	9	10	9	9	9	9	12	8	10	13	10	11	10	10	11	11	11	11	11	10	11	12	12	13	12	12	12	13	13	13	13	13	14	14	13	14	14	14	12	13	15	15	15	15	12	15	15	15	15	16	16	16	16	18	17	17	17	16	17	19	18	18	18	19	18	18	16	18	20	20	19	20	17	19	23	0	1	2	2	4	3	6	7	7	6	6	7	9	9	10	12	12	12	25	11	9	15	15	16	14	15	21	8	8	22	23	23	35	18	18	42	27	37	29	27	30	23	35	34	35	31	31	39	40	41	43	43	44	39	44	71	65	0	55	43	71	56	57	57	44	47	51	58	55	55	44	62	63	63	53	58	61	61	73	77	67	78	68	67	68	79	64	67	57	81	82	61	68	76	88	90	81	90	77	80	100	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	3	1	1	2	2	1	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	3	2	2	1	1	2	2	1	2	1	2	2	2	3	2	2	1	3	1	2	2	1	1	1	1	1	1
34500	-501.309564406762888	-508.165052357722288	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584059565402279	0	1	2	2	3	3	4	7	5	5	6	4	8	6	7	8	7	7	9	9	8	8	7	8	8	9	9	10	9	9	9	9	12	10	10	13	10	11	10	11	10	11	9	11	11	12	11	11	10	13	12	12	12	10	13	13	13	13	14	14	14	13	14	14	14	13	15	15	15	15	15	15	13	15	15	16	16	16	15	16	16	17	16	17	17	20	18	18	18	18	18	17	18	18	20	19	19	20	19	21	23	0	1	2	2	3	3	6	10	7	6	10	6	8	9	10	18	12	12	25	11	9	15	10	17	14	10	21	9	8	22	23	7	16	18	18	42	27	49	21	27	30	23	18	43	35	31	32	54	27	41	43	44	44	21	43	53	53	0	51	62	56	52	57	57	57	46	55	58	59	60	56	62	35	73	55	68	71	61	73	57	70	52	68	67	76	79	64	77	80	82	61	34	83	85	52	60	81	97	91	87	100	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	2	1	2	1	2	2	1	2	2	1	2	3	3	1	2	1	1	1	2	2	1	2	1	1	1	3	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	2	1	2	1	2	1	2	1	3	3	2	1	1	2	5	2	1	5	5	2	1	1	2	2
35000	-446.751673690831183	-453.607161641790583	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680893817950441	0	1	2	2	3	3	4	7	5	5	6	5	8	6	7	8	7	7	9	8	6	6	9	8	8	9	9	8	9	9	8	9	10	10	9	13	10	11	10	11	11	11	11	11	10	12	10	12	12	13	12	12	12	13	13	13	13	13	13	14	14	13	14	14	14	15	14	15	12	15	15	15	15	16	16	16	16	16	16	16	17	17	16	17	17	20	18	18	18	19	18	18	18	18	19	20	17	20	19	21	23	0	1	2	2	4	3	6	9	7	6	6	7	9	9	10	18	12	12	25	11	9	10	31	12	14	15	8	8	21	22	11	31	17	35	18	32	21	37	29	27	30	31	34	34	35	32	32	39	38	41	43	44	44	21	43	44	53	0	69	43	56	44	57	57	57	36	51	58	43	60	53	62	63	63	69	68	71	61	73	57	70	75	68	51	68	79	64	78	80	81	82	82	83	85	77	75	67	90	91	87	100	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	2	1	2	1	1	1	2	1	2	1	1	2	2	1	1	2	1	2	2	2	1	1	2	2	3	1	1	1	2	1	2	1	2	1	1	1	5	2	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	3	1	1	1	3	1	1	2	1	1	2	1	1	2	2	2	3	2	2	2	1	1	2	1	2	1	3	1	1	2	2
35500	-513.394967278349895	-520.250455229309296	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.628758248445970	-2	1	-1	2	2	1	4	8	5	6	6	5	8	6	7	8	6	7	9	8	8	8	8	8	8	9	7	10	9	9	7	9	11	10	10	13	9	10	10	11	11	11	11	11	11	11	11	11	12	13	12	12	12	13	13	13	13	12	12	13	14	14	14	14	14	15	14	15	15	14	12	14	15	16	14	16	14	15	16	18	17	16	16	17	17	20	18	17	18	19	18	17	17	18	19	19	19	19	19	21	22	0	3	1	6	3	3	6	6	7	7	7	7	9	9	10	12	12	12	14	11	7	10	31	17	14	15	9	19	13	22	10	31	24	16	18	23	13	37	8	37	22	23	34	34	35	32	32	29	29	30	43	44	44	39	43	71	52	0	43	43	56	56	55	57	57	36	55	58	51	55	44	56	63	78	51	68	71	56	73	65	70	55	68	78	76	79	77	77	67	81	82	61	83	85	89	81	43	81	82	87	87	1	1	1	1	1	2	2	4	1	1	2	1	1	1	1	3	1	1	2	2	2	2	1	1	1	2	1	1	1	1	1	2	2	2	2	4	1	1	2	2	3	2	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	1	1	2	1	3	2	2	2	2	1	1	1	1	6	2	2	3	2
36000	-541.695895149819989	-548.551383100779390	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609972057472129	-2	1	0	2	3	1	4	7	5	4	5	5	8	6	7	8	7	7	7	9	6	7	9	8	8	9	9	10	8	9	9	7	9	10	9	11	10	9	10	11	10	11	11	11	11	12	10	12	12	13	12	12	12	13	13	13	13	11	13	14	14	14	14	14	14	15	15	15	15	15	12	15	15	15	16	16	16	16	16	18	17	16	16	17	17	20	18	18	17	18	18	18	18	18	19	20	18	20	17	21	22	0	3	1	2	2	3	5	7	7	6	6	7	21	9	10	8	12	7	14	11	9	11	15	17	19	15	13	8	9	22	10	10	17	35	8	32	27	13	29	27	15	22	18	34	35	36	23	40	40	30	34	44	44	39	52	71	51	0	43	53	71	71	57	51	57	47	34	58	60	51	44	62	63	63	59	68	62	52	73	89	67	71	68	67	68	79	64	78	78	81	82	78	83	85	67	90	51	97	61	87	75	1	1	2	1	1	1	1	2	1	1	4	1	2	1	2	1	2	2	1	4	1	1	1	1	1	1	1	2	3	2	3	3	2	1	2	2	1	1	2	2	3	1	2	1	1	1	1	1	1	4	1	1	1	3	1	1	1	1	1	2	2	2	1	1	1	2	2	1	1	3	1	1	1	1	2	1	2	4	1	1	2	1	1	2	1	2	2	1	1	1	2	2	2	1	4	2	4	1	1	2	3
36500	-510.612991394501705	-517.468479345461105	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583200541093821	-1	1	0	2	3	3	4	8	5	6	6	5	6	6	7	7	7	6	7	9	7	8	9	8	8	9	9	10	9	9	8	8	12	10	8	12	10	11	10	11	11	10	11	9	11	12	11	12	12	13	12	12	12	13	12	11	13	13	13	14	14	13	14	14	14	14	15	14	15	15	15	15	15	16	17	16	15	16	16	16	17	17	15	16	17	20	18	16	18	19	18	18	18	18	20	20	18	19	19	21	22	0	3	1	2	4	3	6	13	6	6	6	6	7	9	6	12	12	12	14	7	13	10	32	16	19	15	13	15	13	22	10	15	24	44	18	23	21	27	29	9	15	31	34	35	35	31	23	39	38	41	43	44	34	48	34	34	53	0	51	55	56	56	18	57	57	36	51	58	59	60	44	62	52	73	43	68	56	52	61	71	67	52	68	71	76	73	64	52	80	97	78	82	83	85	99	81	81	81	78	87	87	1	1	1	1	1	2	1	1	2	2	2	2	1	1	4	2	2	1	1	4	1	1	1	1	1	1	2	3	2	1	2	1	3	1	2	2	3	2	1	4	3	1	1	1	3	4	2	2	1	2	1	2	2	1	2	1	1	1	1	2	2	1	7	1	1	2	2	1	2	1	5	2	2	1	2	2	2	2	2	1	2	4	1	1	1	5	4	3	2	1	2	1	3	1	1	3	1	2	3	3	4
37000	-516.999718224362596	-523.855206175321996	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.488530107188925	-1	1	0	2	3	3	5	8	5	6	6	6	7	6	7	8	7	7	7	8	8	7	9	8	8	8	8	10	8	9	7	9	12	10	10	13	10	11	10	9	11	11	11	10	11	12	10	12	12	12	12	12	12	13	13	13	13	13	14	14	13	14	14	14	14	15	15	14	15	14	15	14	13	16	17	16	16	16	15	17	16	17	16	14	17	17	17	17	17	19	18	18	18	18	19	20	18	20	16	21	23	0	3	1	2	4	4	6	7	6	6	6	7	9	9	7	12	12	12	14	11	14	10	31	17	19	10	9	13	7	22	10	31	35	18	18	42	27	40	21	29	22	31	34	18	12	31	31	39	37	41	44	18	34	48	43	35	44	0	51	43	53	44	34	73	57	23	51	58	59	55	61	52	44	63	84	68	61	53	73	63	67	99	68	55	76	57	64	67	78	97	82	99	83	85	88	90	75	90	67	64	87	1	1	1	1	1	1	2	3	2	2	3	1	2	1	1	2	1	1	1	2	2	1	2	1	1	1	2	3	2	1	1	2	2	2	3	2	2	2	1	1	3	4	1	2	4	3	3	2	2	1	2	4	1	1	2	3	2	1	2	3	1	1	4	1	1	3	3	1	1	1	2	1	3	2	3	2	3	3	2	2	1	1	1	1	1	3	2	2	1	1	1	2	2	1	2	1	1	1	1	3	4
37500	-488.621994149891009	-495.477482100850409	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.611422821377886	-1	1	0	2	3	3	6	8	5	6	6	6	8	6	7	7	7	7	9	9	7	7	9	8	8	9	9	10	8	9	9	8	12	9	9	13	10	11	10	8	11	11	10	11	10	11	11	11	12	13	12	11	12	12	12	13	13	13	13	13	14	14	14	14	14	15	15	15	14	15	15	15	14	16	17	16	16	16	16	17	17	17	16	17	17	20	18	17	18	19	17	15	18	18	20	20	19	20	19	21	23	0	3	1	2	4	3	9	7	6	6	6	6	9	9	10	12	12	12	13	11	9	10	32	17	14	10	40	21	21	22	6	15	24	18	18	23	27	40	29	21	30	31	34	18	34	23	32	29	27	41	43	34	52	39	43	53	51	0	43	44	56	56	57	44	57	32	34	58	59	43	56	62	57	71	67	68	56	56	73	73	70	78	68	78	76	79	57	78	75	60	77	51	83	85	61	90	81	90	91	87	87	1	1	1	1	1	2	1	1	2	3	3	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	4	1	2	2	2	3	1	3	2	1	2	2	1	3	1	1	3	3	2	2	2	2	1	2	2	1	1	1	2	2	1	1	1	2	1	4	3	1	1	3	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	4	2	1	1	2	1	2	2	1	5	1	2	1	2	3	5
38000	-455.698676856083807	-462.554164807043207	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.701674230051923	-1	0	2	2	3	3	5	8	5	6	6	6	7	6	7	8	7	7	9	9	8	8	9	8	7	8	9	10	9	9	9	8	12	10	10	13	10	8	10	11	11	11	11	11	11	9	11	12	11	13	12	12	12	13	13	13	13	13	14	14	14	14	14	14	14	15	14	14	15	15	15	15	15	16	17	15	15	16	16	15	17	17	15	14	17	19	18	18	17	19	17	18	17	18	20	20	19	20	18	21	23	0	1	2	2	4	3	6	10	6	6	3	7	14	9	10	10	12	12	25	11	13	10	26	17	14	10	21	13	38	22	10	3	24	18	18	47	27	9	29	37	30	32	18	16	35	32	10	39	27	41	43	44	44	48	51	53	34	0	43	43	56	52	57	57	52	36	51	58	67	60	56	62	63	73	78	68	62	71	73	65	60	78	68	43	76	79	64	77	65	81	67	91	83	85	89	90	81	81	82	87	100	1	1	2	1	1	1	2	2	2	3	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	1	1	1	2	3	2	3	2	2	1	1	1	1	2	2	2	1	1	1	2	2	2	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	4	1	2	1	2	1	2	1	3	1	2	3	1	2	2
38500	-473.016271305456542	-479.871759256415942	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674069821796705	0	1	2	2	3	3	6	5	5	6	6	6	7	6	7	8	7	7	9	9	8	8	8	8	7	9	9	9	7	9	9	9	9	10	10	13	10	11	10	8	10	10	11	11	11	12	10	12	11	13	12	12	12	13	13	13	14	13	14	14	12	14	13	14	14	15	15	15	15	15	15	15	12	15	16	16	13	15	16	17	17	17	16	14	17	20	18	15	15	19	18	16	18	18	20	20	19	19	18	21	23	0	1	2	2	4	3	9	6	6	6	6	8	8	9	8	12	12	12	40	11	13	10	11	17	14	15	40	21	8	22	15	23	16	16	18	32	40	40	13	13	30	23	34	34	18	32	32	39	27	41	43	44	44	48	51	61	63	0	51	34	44	61	44	63	63	47	55	58	59	59	56	62	44	63	43	68	61	56	57	89	75	55	68	43	68	79	64	77	57	81	82	71	83	85	53	90	81	67	82	87	100	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	3	2	3	2	1	1	2	1	1	3	1	1	2	2	2	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	2	2	2	1	1	2	1	1	2	2	1	1	2	2	2	1	2	1	1	1	2	3	2	1	1	1	1	2	1	6	1	2	3	1	2	1
39000	-465.933571602429254	-472.789059553388654	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638938044963809	-1	0	2	2	3	3	4	8	5	6	6	6	7	6	7	8	7	7	9	7	7	8	9	8	8	9	9	10	9	9	9	7	12	10	10	13	8	10	10	11	11	11	11	10	11	11	9	12	12	13	12	11	12	13	13	12	14	13	12	14	14	14	13	14	11	14	14	14	15	15	15	15	15	16	17	16	16	16	16	18	17	17	17	17	17	20	17	17	17	18	18	18	18	18	20	20	19	19	19	21	23	0	1	2	2	4	3	6	21	6	6	4	7	9	9	10	18	12	12	25	11	9	15	32	12	13	10	9	37	10	22	32	10	17	18	18	46	13	37	21	37	30	15	18	18	35	23	15	40	38	41	43	34	52	48	51	44	63	0	43	55	56	56	65	63	44	36	51	58	67	67	56	62	57	73	43	68	61	56	73	78	70	78	76	67	76	79	64	78	63	75	82	78	83	85	88	97	90	75	75	87	100	1	1	2	2	1	1	1	1	1	2	4	2	2	1	1	1	1	1	1	1	2	1	2	2	1	3	2	1	2	1	2	1	2	2	2	2	1	2	3	3	2	4	3	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	4	2	1	2	1	2	1	1	1	2	1	3	3	1	3	1	1	2	1	1	2	1	1	2	1	3	2
39500	-459.329715595724849	-466.185203546684249	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715910822822633	0	1	2	2	3	3	4	8	5	6	4	6	8	6	7	8	7	7	7	9	8	8	7	8	8	8	9	10	9	9	9	9	9	10	10	12	10	11	10	11	10	10	11	11	11	11	11	12	12	13	12	12	12	13	13	13	14	13	14	13	14	14	12	14	13	13	13	14	15	15	15	15	15	16	16	16	16	15	16	18	17	17	17	16	17	20	18	17	18	18	18	16	18	18	18	20	19	20	19	21	23	0	1	2	2	2	3	6	23	7	6	6	7	9	9	10	12	12	12	14	11	7	10	10	17	19	15	14	27	21	22	23	23	24	18	16	15	8	37	29	37	30	31	34	35	35	31	31	39	38	41	43	44	44	48	51	53	63	0	51	51	56	56	44	63	35	36	43	58	55	67	56	62	63	63	35	58	78	61	73	75	55	56	76	51	76	79	75	77	63	84	71	61	83	76	77	75	90	90	82	87	100	1	1	1	1	1	1	1	1	1	3	1	2	3	1	1	2	1	1	1	3	3	2	1	1	1	1	3	1	1	1	2	2	1	2	2	2	2	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	4	3	1	1	1	1	2	3	1	2	1	2	1	1	5	2	2	2	1	2	2	1	1	1	2	2	2
40000	-480.601311600630368	-487.456799551589768	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610237064957217	0	1	2	2	3	3	4	7	5	6	6	5	8	6	7	8	7	6	7	9	7	8	8	8	8	9	9	9	9	9	9	9	12	9	10	11	9	11	10	11	11	8	10	11	11	12	11	12	12	13	12	12	12	13	13	13	14	12	14	14	14	14	14	14	13	14	15	15	15	14	15	15	15	16	16	16	16	16	16	17	14	16	17	17	17	18	18	18	18	19	18	18	16	18	20	20	19	18	19	21	23	0	1	2	2	4	3	6	7	7	6	3	7	9	9	6	12	12	12	10	11	9	15	11	17	19	15	9	14	9	15	23	23	24	16	18	31	21	15	13	35	30	10	34	35	35	36	31	21	21	41	43	44	34	48	51	52	65	0	55	55	56	52	65	65	44	46	81	58	81	55	56	62	63	63	67	68	71	61	73	65	35	71	93	71	76	79	64	77	65	70	82	82	68	85	77	97	81	81	82	87	100	1	1	1	1	1	1	1	2	1	3	2	1	3	1	3	2	1	1	1	2	1	1	2	1	1	1	3	2	2	2	1	1	2	1	3	2	2	3	2	1	1	2	1	1	1	1	2	2	3	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	1	2	1	1	1	2	1	2	2	1	1	1	1	2	2	2	2	2	2	2	1	1	3	1	3	2	1	3	2
40500	-493.010427066556701	-499.865915017516102	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603801814611851	0	1	2	2	3	3	4	8	5	6	6	6	7	6	6	8	7	7	7	9	8	7	8	8	8	9	8	10	9	8	9	9	12	8	10	13	9	11	10	11	11	11	10	11	10	12	10	12	12	12	12	12	12	13	13	12	14	13	14	14	14	14	14	14	13	14	15	14	15	15	15	15	15	16	17	16	16	16	16	18	16	17	17	17	17	20	17	18	16	19	18	18	16	18	20	20	19	19	19	21	23	0	1	2	2	2	3	6	7	7	6	6	7	9	9	6	18	12	12	14	11	9	6	15	17	19	15	13	37	13	6	22	23	24	12	18	32	27	37	29	37	22	31	34	34	11	31	32	39	40	41	35	44	44	39	52	43	65	0	55	55	44	53	52	65	44	36	55	58	51	56	51	61	63	63	78	68	72	61	73	89	67	78	93	67	76	79	64	77	56	75	78	71	68	85	57	97	67	81	82	87	100	1	1	1	1	2	1	1	2	1	2	2	2	2	1	2	1	1	1	1	3	2	3	2	1	1	3	1	1	2	5	2	1	3	2	2	2	1	2	1	2	3	1	2	2	2	2	1	2	1	1	2	1	1	3	1	2	1	1	1	1	2	1	1	1	2	1	2	1	2	3	3	1	1	2	1	2	1	2	1	2	1	1	1	1	1	2	2	2	2	2	2	2	1	1	3	1	1	3	2	3	2
41000	-473.498466804517079	-480.353954755476479	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635856518203387	0	1	2	2	3	3	4	8	5	6	6	6	8	6	7	8	7	7	7	9	7	8	9	8	8	8	8	10	9	9	8	9	12	9	10	13	10	11	10	11	11	11	11	11	10	12	11	12	12	13	12	12	12	13	13	13	14	13	14	14	14	14	14	13	12	14	15	14	15	14	15	14	15	16	15	16	16	16	16	18	17	17	17	17	17	20	18	18	17	19	18	16	15	18	20	20	18	20	18	21	23	0	1	2	2	2	3	6	7	7	6	6	7	9	9	10	12	12	12	14	11	9	15	26	17	19	15	21	8	13	22	15	31	24	8	18	15	27	37	29	27	30	26	34	34	18	32	32	39	27	30	44	43	34	39	51	52	53	0	51	51	56	56	65	53	44	47	55	58	59	55	35	35	53	57	61	93	61	61	73	89	75	61	93	67	76	79	64	77	57	75	82	57	68	76	72	90	81	90	82	87	87	1	1	1	1	2	1	1	4	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	3	1	3	3	2	1	1	3	2	3	2	2	1	2	2	1	3	3	1	1	2	2	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	4	2	2	2	1	1	1	2	1	1	1	2	2	1	1	3	4	2	3	1	1	2	1	2	4	1	1	1	1	3	2
41500	-484.683058655060108	-491.538546606019509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665663860176390	0	1	2	2	3	3	4	8	5	6	5	6	6	6	7	8	7	7	9	9	8	8	7	8	8	9	9	10	9	8	9	9	12	10	10	12	10	11	10	11	11	11	11	11	11	10	11	12	11	12	12	12	12	13	13	13	13	13	14	14	14	14	13	13	14	15	13	14	15	14	15	12	15	16	16	16	16	14	16	18	17	17	17	15	17	19	18	18	17	17	18	18	15	18	20	20	19	20	19	21	23	0	1	2	2	4	3	6	7	7	6	6	7	9	9	10	18	12	12	14	11	13	15	11	17	14	15	9	27	25	10	23	23	24	18	18	47	13	27	29	27	22	31	35	34	34	23	32	39	27	41	34	44	44	48	43	53	52	0	51	51	56	72	34	44	64	47	43	58	59	67	56	34	60	57	52	93	71	72	73	63	75	61	93	67	76	73	64	77	63	60	82	82	68	85	62	97	81	90	55	87	100	1	1	1	1	1	1	1	2	1	3	2	2	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	1	1	2	2	2	1	1	2	1	2	1	1	2	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	3	2	1	1	1	2	2	1	2	3	1	1	1	1	2	1	1	2	2	1	4	5	2	2	2	1	1	1	1	4	1	2	2	2	3	2
42000	-468.627332660247930	-475.482820611207330	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666081469889487	0	1	2	2	3	3	4	7	5	5	6	6	8	6	7	7	7	7	7	9	6	8	8	8	8	9	9	10	8	9	7	9	12	10	9	13	10	11	10	11	10	10	11	10	11	12	11	12	11	13	12	12	12	13	13	13	12	13	14	14	14	13	14	14	13	14	14	14	14	15	15	14	15	16	15	16	16	16	16	16	17	17	17	17	17	20	18	18	16	19	18	18	15	18	19	20	18	20	18	21	23	0	1	2	2	4	3	6	11	7	6	6	7	8	9	10	12	12	12	14	31	9	15	31	12	19	31	13	8	8	31	10	23	24	35	18	47	13	27	29	9	30	32	34	18	18	47	26	39	37	41	44	34	43	48	43	53	43	0	43	51	56	43	65	57	57	47	55	58	55	51	56	62	57	63	67	68	61	56	73	57	70	61	93	43	76	79	64	78	44	97	84	78	68	85	77	90	81	81	84	87	100	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	2	2	2	4	1	1	1	2	3	1	2	2	1	2	2	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	2	1	3	1	1	2	1	2	1	1	1	2	2	3	1	3	3	2	4	1	1	2	1	1	2	1	1	2	1	2	2
