step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103
76000	-557.843303174829998	-564.698791125789398	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.281866770564780	1	4	8	8	10	12	12	10	11	12	15	15	15	16	18	17	17	17	19	21	18	19	23	22	21	21	22	25	22	23	20	22	24	22	24	24	24	24	24	24	24	26	23	24	27	25	26	26	25	26	26	28	27	27	26	26	26	27	28	28	28	28	28	29	30	26	29	28	28	29	30	29	29	31	31	31	32	30	29	35	31	33	32	31	32	32	32	34	33	34	38	35	35	35	34	36	36	37	38	43	42	43	45	0	1	1	2	3	8	4	3	5	9	7	6	7	3	12	14	5	4	13	11	14	2	26	31	16	5	8	39	10	6	6	26	26	7	32	11	21	5	11	11	29	32	15	8	11	12	32	39	44	19	29	46	49	20	33	35	20	9	58	33	46	22	29	31	23	11	33	58	48	39	22	26	66	26	71	50	57	58	56	49	67	26	72	4	62	13	60	13	10	76	71	7	58	67	52	90	87	80	90	29	11	8	100	1	1	3	2	2	1	2	1	1	1	1	1	2	3	1	1	4	5	2	2	1	7	2	1	3	7	8	1	5	7	5	1	2	6	1	5	4	6	5	4	1	2	3	5	6	5	4	1	1	4	2	1	2	3	1	1	2	7	1	3	2	5	3	5	5	4	2	1	1	1	4	5	1	5	1	3	3	1	2	6	1	4	2	7	2	8	2	10	9	2	4	9	5	3	2	1	3	1	1	12	12	17	1
76500	-548.419802587176946	-555.275290538136346	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.292736512959721	1	4	8	8	9	11	12	10	12	13	13	15	12	16	17	15	18	17	19	20	20	18	23	21	21	22	24	24	24	22	22	21	24	23	25	27	25	24	23	24	25	23	26	24	26	27	26	27	27	25	26	27	28	28	27	25	27	27	28	27	26	28	28	28	28	28	28	29	29	30	31	28	30	31	29	30	29	31	32	32	30	33	33	31	32	33	33	33	34	34	35	34	36	35	37	35	36	36	39	42	42	43	45	0	1	2	1	4	3	5	2	8	7	13	9	5	5	3	9	13	5	16	7	14	9	15	21	14	32	42	19	17	6	17	10	31	6	38	33	10	15	9	17	6	3	3	19	42	23	40	23	42	16	10	45	32	24	34	21	41	11	51	33	26	8	15	26	45	41	23	52	7	63	53	37	30	47	31	29	57	67	67	50	62	40	70	9	69	4	62	6	17	77	77	67	31	73	42	51	74	83	47	73	42	9	102	1	2	2	3	1	1	2	3	1	1	1	2	2	3	5	1	3	4	2	6	1	4	3	1	2	1	1	3	4	6	2	4	1	6	1	1	5	3	5	3	6	9	7	3	2	2	1	3	3	6	9	1	5	4	1	3	1	7	1	2	2	8	5	3	1	1	3	1	8	1	2	3	3	3	3	3	1	2	2	3	1	3	1	5	2	13	2	13	7	2	4	4	7	3	8	4	3	1	5	7	11	18	1
77000	-589.314848219158193	-596.170336170117594	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.268834108789357	-1	4	7	8	11	11	12	10	13	13	15	15	15	16	18	16	17	17	19	20	19	20	21	22	20	21	24	24	24	22	22	22	23	23	24	26	25	23	24	25	24	25	26	24	26	27	26	27	27	27	26	27	29	28	28	24	26	28	28	27	27	27	28	30	30	28	28	27	29	28	29	29	29	31	30	31	31	31	32	33	32	33	31	32	32	32	31	33	33	34	37	34	34	35	35	36	36	37	38	42	41	42	46	0	1	2	2	3	3	6	4	3	8	1	4	10	10	14	10	11	9	16	16	15	6	11	22	1	22	31	32	38	20	6	7	6	25	22	2	27	11	17	8	9	25	10	5	25	21	13	39	51	25	11	32	23	35	32	22	17	13	8	45	35	9	22	23	24	25	13	5	36	57	40	13	58	75	66	67	60	69	74	7	73	5	70	36	54	8	64	7	13	50	89	47	47	70	20	33	42	67	14	35	25	6	91	1	3	2	2	2	3	1	1	3	1	8	4	1	1	1	1	1	3	1	3	1	4	4	1	8	1	2	1	1	1	7	4	6	3	3	11	1	4	3	8	5	2	8	6	2	4	5	1	1	4	5	2	5	2	3	3	4	7	9	1	3	9	5	5	3	2	6	7	2	2	2	8	1	1	1	1	1	2	1	9	1	11	1	3	3	11	1	9	7	4	2	4	4	2	10	5	5	3	10	9	10	18	4
77500	-591.798908776878193	-598.654396727837593	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.239042142304540	1	5	6	9	11	10	12	10	13	12	16	15	14	16	17	17	18	19	19	18	20	19	21	20	22	21	22	24	23	21	23	21	23	23	23	27	24	23	24	25	23	25	25	25	26	26	25	26	27	26	26	26	28	28	26	25	26	27	28	28	26	28	28	29	28	27	27	29	28	31	30	28	28	29	30	32	32	30	31	34	31	33	33	30	32	33	33	33	33	34	37	35	35	34	37	36	35	38	39	43	42	43	43	0	1	2	1	3	1	3	3	7	6	7	7	6	1	13	9	14	11	13	15	12	11	16	22	26	12	26	24	15	16	30	16	16	11	21	37	32	11	10	13	17	14	4	33	42	29	30	10	46	37	25	39	47	40	11	22	16	5	30	35	40	4	4	16	34	3	52	16	52	64	30	55	12	36	27	60	72	63	64	75	68	7	28	41	50	10	74	5	43	73	79	75	54	64	65	51	62	67	48	89	2	11	19	1	1	1	4	3	4	3	2	1	1	2	1	1	9	2	3	1	2	2	1	3	1	1	1	1	3	1	2	2	2	1	2	2	3	2	1	2	4	6	5	2	5	8	1	1	2	2	6	1	1	4	1	2	1	6	3	5	8	3	3	1	9	10	4	4	9	1	5	1	1	5	2	8	1	4	1	2	1	1	3	1	9	5	2	3	9	2	12	5	3	3	2	4	3	7	5	3	5	7	6	12	13	10
78000	-583.583948920848457	-590.439436871807857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.298742320871615	-1	4	8	8	11	11	12	10	13	13	15	12	14	17	17	14	18	18	20	20	19	21	22	21	21	22	23	23	22	21	22	20	23	22	23	26	24	24	24	23	25	25	24	24	27	25	26	26	26	24	26	27	27	28	26	26	26	26	28	28	27	27	28	29	29	29	28	27	30	29	30	29	30	30	29	31	32	30	29	34	31	34	34	29	32	34	32	34	34	33	38	33	36	35	36	36	35	37	40	42	42	43	45	0	1	2	2	3	1	4	4	6	6	6	4	7	1	7	12	12	5	11	6	15	4	13	18	32	20	7	26	17	4	18	17	18	8	19	29	31	11	24	21	40	6	6	40	5	23	33	33	34	17	6	40	20	49	35	20	6	10	56	49	39	42	13	10	27	2	17	15	33	31	67	29	42	70	35	54	59	33	21	67	57	9	81	42	46	13	69	42	24	69	95	42	86	50	24	77	61	66	95	55	42	80	70	1	3	2	2	2	6	2	2	1	1	1	2	1	7	3	1	4	4	2	4	2	7	4	2	1	1	5	1	2	6	2	1	3	7	1	2	1	4	2	1	1	6	8	1	5	1	2	1	2	3	6	2	3	1	1	3	8	4	2	1	1	1	8	9	3	10	6	6	5	3	1	3	3	1	3	1	1	3	6	2	2	10	2	1	3	9	1	8	5	2	1	3	1	4	7	3	6	4	2	7	9	3	7
78500	-550.816521945207228	-557.672009896166628	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.290613227385617	0	4	6	8	10	11	11	10	13	11	15	15	14	16	17	17	18	19	16	20	19	20	22	21	22	21	23	25	24	22	22	21	23	23	24	26	25	25	25	24	23	26	25	24	26	27	27	25	26	27	26	28	29	28	28	26	27	27	27	28	27	25	28	30	30	28	28	30	30	29	29	29	30	30	31	30	30	32	31	33	31	34	34	31	32	32	33	33	34	34	37	33	35	35	34	37	35	36	37	41	42	43	42	0	1	1	3	4	3	8	1	10	1	13	5	7	5	6	9	4	13	13	16	6	15	13	13	17	10	15	23	30	16	12	20	11	15	21	29	19	13	9	24	17	34	29	14	30	22	28	33	27	24	6	49	29	48	15	41	5	21	17	18	51	11	13	9	57	3	48	66	13	57	67	62	43	17	74	58	36	74	59	13	24	13	53	59	58	31	50	17	79	87	71	66	57	79	52	44	88	59	81	52	55	63	48	1	3	4	2	1	3	1	4	1	5	1	2	1	3	3	2	5	3	1	1	4	1	4	4	2	6	3	2	1	2	3	1	4	3	2	1	4	5	5	2	2	3	1	4	2	4	1	1	2	3	8	1	3	1	7	1	7	3	4	4	1	7	8	8	2	10	1	1	7	1	1	2	3	6	1	2	2	1	2	10	5	8	2	3	2	4	3	5	2	1	5	3	3	2	3	5	1	4	4	6	6	9	8
79000	-591.242801228542930	-598.098289179502331	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.315599889688161	1	4	7	8	10	11	10	10	13	12	16	14	14	17	17	16	17	18	18	19	19	20	22	21	20	21	23	25	23	23	22	22	23	22	24	24	22	24	23	25	24	25	25	25	26	27	26	26	26	27	26	27	28	27	28	26	27	28	27	28	27	28	27	28	29	28	29	30	28	30	30	29	29	30	30	31	31	32	31	33	31	34	33	31	31	33	33	34	35	32	37	34	36	35	36	35	35	37	38	42	41	43	45	0	1	1	2	3	8	1	4	10	8	9	7	3	9	6	13	13	17	16	13	14	18	7	18	12	18	17	41	34	7	15	16	21	5	37	34	11	4	11	11	25	16	33	22	28	33	14	11	37	15	3	43	16	51	51	20	26	4	17	22	47	49	29	50	55	11	61	23	13	32	53	41	50	65	55	43	47	54	34	10	72	48	35	11	24	13	49	56	27	56	64	37	84	53	56	92	37	95	71	61	8	99	81	1	1	4	2	2	1	5	1	1	1	1	2	2	2	3	1	2	1	1	2	1	1	5	2	3	1	2	1	1	4	2	2	2	6	1	1	4	8	2	5	2	4	1	2	1	2	4	6	2	4	8	1	6	1	1	3	2	9	4	4	1	2	1	1	1	7	1	5	8	4	2	2	2	1	1	4	2	4	4	11	1	4	4	9	6	8	4	6	5	2	5	5	2	3	6	1	7	1	5	6	13	3	6
79500	-611.067626097908942	-617.923114048868342	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.350513091985134	1	3	7	9	10	11	12	9	13	12	15	15	14	14	17	16	16	18	19	20	18	21	22	20	22	21	24	25	23	23	21	23	23	23	25	27	24	24	25	23	24	26	25	23	25	26	25	25	27	25	27	27	28	26	27	25	26	27	26	27	27	27	27	29	29	29	29	28	30	31	29	29	29	30	30	31	30	30	32	34	32	33	34	32	32	33	33	32	34	34	37	34	34	35	37	37	35	38	39	42	41	41	45	0	1	2	3	8	8	8	2	5	6	6	8	10	7	14	12	10	16	15	9	13	24	24	9	19	11	24	30	16	22	21	5	20	5	30	47	20	4	20	8	17	41	5	22	21	39	23	25	39	20	31	48	21	43	31	32	44	28	23	43	28	25	32	41	33	59	61	52	35	65	33	42	60	71	42	56	52	55	77	8	43	6	71	15	38	16	67	11	59	17	80	17	72	35	26	80	93	26	92	8	89	92	98	1	1	2	2	1	1	1	3	1	1	4	2	2	2	1	1	2	1	2	2	2	1	1	3	1	3	1	1	2	1	2	5	2	6	1	1	2	6	4	8	3	1	6	1	4	1	2	2	1	2	4	1	6	1	3	1	2	1	2	1	1	3	1	1	3	2	1	1	5	1	3	1	1	1	2	3	2	2	1	13	5	8	2	8	3	10	2	8	5	10	2	7	2	5	9	1	1	8	3	12	3	3	3
80000	-567.484702362852431	-574.340190313811831	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.299649404709620	-2	4	7	8	10	12	10	9	13	12	16	14	14	16	18	16	17	18	19	21	19	20	22	20	20	20	23	22	23	22	21	22	23	23	23	25	25	23	24	24	24	24	25	23	26	26	27	25	26	26	24	27	28	26	26	25	26	28	25	29	27	24	29	30	29	29	27	29	29	30	31	29	27	30	30	31	31	31	32	35	30	34	33	30	32	34	34	33	33	34	37	33	35	35	35	36	36	35	40	42	43	42	45	0	1	1	1	1	3	8	3	5	2	7	6	8	13	9	10	13	7	16	9	10	21	24	15	16	17	6	15	7	24	6	17	17	6	19	21	9	15	13	11	31	30	31	26	23	48	48	35	35	23	17	10	37	34	25	51	24	31	20	54	23	44	56	48	17	24	38	49	10	33	66	36	59	69	62	74	36	15	48	21	47	52	62	15	23	73	65	52	52	83	60	24	84	64	11	87	64	75	48	61	89	52	56	1	3	3	5	6	3	1	1	2	4	3	1	3	1	3	2	2	3	2	3	3	1	1	1	2	1	4	3	7	1	6	2	3	5	2	4	5	2	5	4	2	1	1	3	1	1	1	1	2	2	4	7	1	2	2	1	3	4	2	1	2	1	3	2	7	3	3	1	7	4	1	2	1	1	3	1	3	7	4	9	1	4	5	4	6	4	3	6	3	1	4	7	4	3	10	1	2	3	6	5	7	7	11
80500	-492.583822712118206	-499.439310663077606	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.312680192024762	-1	3	7	9	9	11	11	11	13	13	16	16	15	16	17	16	17	19	18	21	19	21	22	20	22	22	23	24	23	22	22	23	22	21	25	27	24	25	23	24	24	24	25	23	26	27	27	25	25	25	27	28	28	27	27	26	26	27	27	27	28	27	28	29	30	28	28	30	29	30	30	30	29	31	30	31	30	31	31	34	31	33	33	31	31	33	34	33	32	35	36	34	35	34	36	37	35	35	39	42	43	43	46	0	1	2	3	3	5	5	2	7	5	1	8	6	7	4	13	5	10	9	21	15	17	20	15	24	24	31	25	23	24	10	6	7	11	25	38	24	21	16	10	34	34	33	24	8	31	35	20	15	17	11	43	31	38	32	30	25	26	7	29	57	16	15	35	53	49	44	15	10	58	29	44	59	72	28	32	15	59	71	73	30	46	41	17	77	49	73	17	59	22	85	24	56	65	84	54	39	47	26	97	71	9	96	1	2	2	1	1	1	1	4	1	2	7	2	2	2	4	1	3	3	3	1	1	2	1	2	1	1	1	1	1	1	4	6	4	2	2	1	2	3	4	5	1	1	2	2	8	3	1	2	5	4	6	2	5	2	2	2	2	3	8	2	1	5	7	2	1	1	2	6	10	1	5	4	1	1	3	5	6	2	1	4	4	4	5	7	1	5	2	8	2	8	2	6	5	2	3	4	7	4	7	3	8	15	5
81000	-582.225840335012322	-589.081328285971722	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.356731738595913	0	4	7	8	11	11	10	11	13	13	15	16	14	15	17	15	18	17	18	21	20	20	23	21	21	18	21	24	23	23	22	22	22	22	25	26	22	24	23	24	24	25	24	24	26	26	26	26	26	26	26	27	28	28	28	25	26	27	25	28	27	27	27	28	30	28	28	29	29	31	30	28	30	31	30	31	30	31	31	33	31	32	34	31	32	34	34	32	35	35	38	34	35	35	35	36	33	37	40	42	41	44	45	0	1	2	2	2	4	1	3	8	6	6	13	5	1	6	10	12	11	7	7	7	16	4	16	12	14	21	25	24	21	24	8	6	21	22	44	18	27	3	19	34	39	21	29	24	41	33	38	28	20	15	43	28	56	49	39	4	15	20	24	22	47	6	35	58	19	24	49	21	66	58	10	47	40	52	61	48	68	62	21	40	51	62	36	54	85	88	73	21	40	62	3	64	78	82	79	61	93	90	98	76	59	46	1	2	2	2	3	1	5	2	1	1	2	1	1	7	3	1	1	1	4	4	5	3	7	3	2	2	1	1	1	2	1	4	4	1	2	1	3	1	6	6	1	2	4	1	2	1	2	1	1	2	6	2	2	1	1	1	9	5	2	3	3	1	9	2	1	3	3	1	4	2	2	6	2	4	1	3	3	1	2	6	4	3	3	4	4	1	1	1	5	5	5	11	4	1	2	3	2	1	2	3	6	5	10
81500	-560.452823569989960	-567.308311520949360	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.324878366009560	-2	3	6	8	10	12	11	10	13	13	13	16	14	15	16	17	18	18	19	20	20	20	23	22	21	21	24	24	24	22	22	22	22	23	24	25	24	24	25	23	24	26	24	25	26	26	26	27	26	25	26	27	28	27	28	26	27	26	27	28	27	26	27	29	28	29	29	30	30	31	31	29	30	30	30	30	32	31	32	34	31	34	31	29	32	32	33	32	34	34	37	34	35	35	35	37	35	38	39	43	43	43	46	0	1	2	3	4	4	5	3	4	6	4	8	11	9	5	10	14	13	9	15	19	18	6	13	14	19	13	25	22	10	25	11	7	8	32	37	18	17	35	9	9	37	20	21	13	23	33	31	19	15	28	44	56	49	47	43	37	24	27	29	51	6	9	15	36	41	61	57	9	26	47	41	43	65	63	39	58	53	74	41	50	41	84	41	44	56	23	30	38	88	36	26	64	83	13	95	42	90	91	80	89	52	81	1	2	1	1	1	2	1	2	3	1	2	4	1	2	4	3	2	2	3	2	1	1	4	4	3	2	7	2	2	5	1	5	6	7	1	1	4	2	1	5	5	1	2	2	6	1	2	2	3	3	1	1	1	1	1	1	1	2	1	2	1	6	9	7	2	2	1	2	9	5	2	4	3	1	1	4	4	2	2	6	2	6	1	3	4	3	4	3	5	1	6	8	3	2	9	1	4	3	1	5	6	9	8
82000	-509.646102377470697	-516.501590328430098	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.322481970041756	0	5	8	8	10	11	10	11	12	11	15	16	14	16	18	17	18	17	20	20	19	20	22	22	21	20	23	25	23	22	23	22	24	23	24	26	25	24	25	25	24	25	24	24	26	26	24	25	27	27	25	27	28	27	24	26	26	28	27	27	27	27	28	29	29	28	27	29	27	31	29	27	29	29	31	32	32	31	31	35	31	34	32	31	32	32	33	33	35	33	37	33	35	34	36	37	34	38	39	42	43	43	46	0	1	2	1	4	4	4	1	7	5	9	10	6	3	9	3	13	13	13	15	10	13	17	15	13	4	21	16	19	16	22	21	22	25	32	26	27	10	16	47	23	30	2	30	28	29	21	19	40	37	5	51	21	40	9	51	15	47	27	19	55	28	8	25	57	47	37	41	7	52	6	13	54	49	52	59	37	44	9	21	43	47	61	6	46	28	20	78	87	84	54	4	28	77	47	40	54	72	88	79	71	88	67	1	3	2	4	2	1	1	6	1	1	2	3	1	4	3	4	2	2	3	1	3	3	2	2	4	6	2	5	2	2	1	2	2	1	1	3	1	8	4	1	1	2	9	1	1	1	2	3	2	1	6	1	5	2	7	1	4	1	3	4	1	1	8	3	2	1	1	3	8	2	9	6	1	2	2	2	3	4	9	7	4	6	2	11	4	2	8	1	1	1	4	10	5	1	5	5	3	5	3	6	8	6	9
82500	-555.016569991018628	-561.872057941978028	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.345767002412315	-1	5	8	7	10	12	11	10	12	13	16	15	14	16	17	17	18	18	19	20	19	18	23	21	21	22	24	24	24	22	22	23	23	23	25	25	23	25	24	24	24	25	24	25	26	25	25	26	27	27	26	26	28	28	28	26	27	27	28	28	28	25	29	28	30	28	27	28	29	30	30	28	30	31	31	30	29	31	31	34	31	32	33	28	33	33	33	34	34	33	36	33	36	34	35	36	35	38	37	42	43	43	45	0	1	2	2	3	5	2	3	7	9	13	3	7	3	2	9	12	7	11	5	15	11	31	12	20	14	24	24	3	10	16	11	24	24	26	31	18	24	7	13	31	37	10	41	2	37	40	28	42	41	6	32	43	20	11	24	29	29	43	47	29	29	8	48	46	44	29	29	10	50	67	20	60	68	50	28	72	54	73	55	73	31	71	3	56	44	75	3	21	75	68	6	42	65	24	82	24	86	70	92	24	80	92	1	4	1	2	1	1	3	1	1	1	1	3	2	4	5	2	1	3	2	6	1	1	1	3	1	3	2	2	8	5	3	2	1	1	1	1	2	2	5	4	1	1	6	1	10	1	1	1	1	2	5	2	2	2	6	2	2	1	2	1	2	1	8	1	2	1	1	2	8	1	2	4	1	2	2	4	1	1	1	3	1	8	2	9	3	4	1	12	6	1	4	10	5	3	6	2	5	3	4	5	10	4	4
83000	-548.457689319332985	-555.313177270292385	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.300579179482732	0	5	8	8	11	11	11	10	12	11	15	15	15	16	17	17	17	18	19	20	19	20	22	20	20	21	24	24	21	22	23	23	22	22	24	26	23	24	24	25	25	25	25	24	26	27	25	26	27	27	26	27	28	28	28	24	25	28	27	28	27	27	28	28	30	27	29	29	30	29	29	30	28	30	29	31	31	31	32	35	31	34	33	32	32	33	33	34	34	35	38	33	35	34	36	37	35	37	37	43	42	42	45	0	1	2	2	2	4	8	3	10	4	6	6	6	3	13	11	11	11	4	8	17	7	17	11	16	22	25	6	24	17	24	11	19	8	29	30	4	7	6	4	30	38	17	22	7	47	37	35	56	41	9	56	17	28	20	20	37	15	38	16	37	15	2	37	10	13	20	37	5	50	52	63	45	43	43	41	67	74	72	56	40	34	63	5	50	24	48	5	6	54	78	5	22	67	61	81	73	76	88	58	65	6	99	1	3	1	1	2	1	1	1	1	1	2	3	2	3	1	1	1	1	5	4	1	3	2	2	2	1	2	5	1	2	2	3	1	7	2	2	6	7	5	8	1	1	3	3	5	1	1	1	1	2	8	1	4	2	5	2	1	7	2	6	2	6	10	1	12	5	5	2	10	1	1	1	1	3	2	2	2	1	1	8	3	7	3	8	3	6	3	8	11	3	4	12	7	2	4	4	3	2	1	7	5	9	4
83500	-536.264350123429040	-543.119838074388440	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.312803263191126	0	4	6	8	11	12	11	10	12	12	16	16	14	17	18	16	17	18	20	20	19	20	22	21	21	21	23	25	22	23	22	22	24	21	24	27	23	25	25	24	24	25	24	24	25	26	25	25	26	27	25	27	29	26	27	26	25	27	27	29	27	27	28	29	28	29	28	29	28	31	30	27	29	29	29	31	30	31	31	34	30	33	34	30	32	33	34	33	34	35	37	34	35	33	35	35	36	37	39	39	43	41	45	0	1	2	2	8	5	4	2	8	8	4	9	4	10	8	9	16	10	16	11	11	17	7	11	18	10	15	26	19	10	20	6	17	17	13	51	14	4	26	16	23	7	15	22	18	43	15	35	41	56	26	57	46	18	21	20	44	24	34	47	28	2	7	15	61	17	46	41	35	67	52	24	46	69	57	73	51	51	71	26	48	21	25	9	73	28	41	13	11	68	78	5	71	75	24	67	60	87	67	41	102	38	29	1	2	1	4	1	1	2	5	1	1	3	3	3	3	5	2	1	2	3	1	2	2	5	2	2	5	2	3	1	7	1	4	3	1	5	1	3	9	1	5	1	7	3	2	2	1	2	1	1	1	2	1	2	5	3	3	1	5	3	2	1	12	7	5	1	5	1	3	3	2	1	4	2	1	2	1	2	3	1	9	3	7	7	7	2	4	6	10	11	2	3	11	3	2	6	3	3	1	6	6	1	5	11
84000	-581.823094583417515	-588.678582534376915	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.217259066683156	0	4	6	8	10	11	11	10	12	13	15	15	14	16	17	17	17	18	20	21	19	19	22	19	21	21	23	24	23	23	22	22	24	22	24	25	25	25	24	23	24	25	25	24	26	26	26	27	26	24	27	28	26	28	27	24	27	27	27	28	27	27	28	30	29	28	28	29	28	31	31	29	27	30	30	32	30	29	31	35	31	34	34	32	32	34	34	34	35	33	37	33	36	36	36	37	35	36	39	42	41	43	45	0	1	1	2	4	4	5	2	8	6	8	2	2	9	8	2	12	3	16	4	3	13	3	1	16	16	5	24	25	21	10	24	16	16	11	20	40	15	3	6	9	1	7	26	28	28	37	27	32	10	24	23	9	49	44	19	9	29	24	45	43	42	7	28	43	6	49	61	41	58	51	3	44	63	54	51	62	30	22	9	18	54	47	21	65	42	79	13	25	72	71	24	65	82	82	43	38	60	78	101	91	35	53	1	2	2	3	1	3	1	3	1	1	2	4	4	1	3	7	1	5	2	7	7	3	8	10	2	1	6	2	1	2	4	2	3	3	4	1	1	3	10	4	6	13	6	2	1	1	1	2	2	4	4	3	8	1	2	2	8	2	4	1	1	1	9	2	2	9	2	1	3	2	2	10	2	1	1	2	1	2	4	10	7	5	4	4	2	3	2	10	3	3	4	9	4	1	2	8	5	6	6	1	2	11	9
