step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55
60000	-172.261108103669329	-179.116596054628701	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.775581237824991	0	2	4	5	6	6	7	7	7	7	8	8	10	10	9	11	8	9	10	9	9	10	10	11	11	11	10	13	12	12	11	15	14	12	13	13	12	15	14	15	15	15	15	16	16	14	18	18	16	19	17	21	20	20	21	0	1	2	2	3	2	6	6	4	4	3	3	10	17	7	15	6	11	12	10	7	10	7	15	9	12	10	31	22	13	19	30	27	18	30	18	27	33	34	28	33	26	27	20	30	4	49	33	33	47	42	50	47	0	50	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	3	3	2	5	1	2	1	1	1	1	1	1	1
60500	-187.061133768070647	-193.916621719030019	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.917373763789128	1	3	3	6	7	7	4	6	6	8	5	8	10	8	10	10	8	7	10	10	10	9	10	11	10	10	11	13	12	9	11	12	13	12	14	12	12	13	14	13	16	16	13	16	17	17	17	16	18	18	20	20	20	20	20	0	1	1	11	8	11	1	11	11	8	2	8	9	2	10	10	18	11	18	10	12	2	10	10	17	6	5	34	25	12	20	15	27	15	38	19	19	31	34	27	38	35	25	43	38	34	48	43	45	48	41	47	47	0	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	2	1	1	1	1
61000	-181.688647917194885	-188.544135868154257	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.866535659776384	0	3	4	6	8	6	5	6	7	8	7	8	9	9	9	10	8	8	9	9	10	10	9	11	10	10	10	12	12	11	12	14	14	12	12	11	14	15	13	14	14	15	16	16	15	16	17	16	16	20	17	21	19	21	18	0	1	2	2	11	2	2	3	8	4	8	8	11	8	12	12	6	9	8	8	13	8	18	10	10	13	17	25	10	27	24	31	29	14	16	15	28	39	36	39	20	22	38	33	23	40	12	34	37	51	49	51	43	0	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	3	1	4	1	1	1	1	2	1	1	1
61500	-165.546258893100884	-172.401746844060256	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.864063427138852	1	3	5	4	7	5	7	7	5	8	7	8	9	9	10	9	7	10	9	9	9	10	9	11	11	11	11	11	12	11	11	13	14	11	14	11	14	15	14	13	15	15	16	16	14	14	17	18	17	18	19	19	20	20	20	0	1	4	1	6	2	6	9	2	11	9	17	10	9	16	8	9	23	12	5	17	17	17	8	18	13	20	21	31	5	13	25	23	21	25	20	32	40	40	34	46	32	35	35	25	23	38	44	46	44	41	49	51	0	50	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1
62000	-221.082774811831712	-227.938262762791084	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616267102017829	0	2	3	5	7	5	6	6	5	8	7	8	7	8	9	11	7	9	9	9	8	11	10	11	10	11	9	12	11	10	12	15	14	13	13	12	12	15	15	15	14	15	15	15	17	16	16	17	18	20	19	19	20	20	21	0	1	1	3	6	1	3	4	2	6	9	13	8	2	8	23	6	10	8	5	6	18	21	7	4	30	10	16	19	10	29	1	15	5	28	5	26	29	35	14	28	33	34	28	21	33	33	28	26	49	49	48	33	0	25	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	3	1	1	1	2	1	1	6	2	3	1	2	1	1	1	4	1	1	1	2	5	1	1	2	3	1	1	1	3	1	4
62500	-208.285296213541102	-215.140784164500474	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692220286779889	1	3	4	5	8	5	7	6	6	7	7	9	9	7	9	11	9	10	8	9	9	11	10	12	11	11	9	12	11	10	11	14	14	12	13	12	13	14	15	14	15	15	16	16	15	16	16	18	17	18	19	19	21	21	21	0	1	2	2	11	1	6	6	3	8	4	14	8	4	6	5	11	9	8	6	8	27	17	23	20	21	2	23	19	10	7	35	25	18	5	7	23	28	35	24	19	32	33	23	18	36	37	42	22	49	48	45	48	0	25	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	2	2	1	1	1	1	3	1	1	3	3	2	1	1	2	1	1	2	2	1	2
63000	-189.012382954541579	-195.867870905500951	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.876614544723338	1	3	4	5	7	5	6	7	6	8	6	8	9	9	8	10	8	10	8	9	10	9	11	11	12	11	11	13	12	11	12	14	14	13	14	13	12	14	14	15	16	15	15	17	17	17	16	16	17	19	18	20	20	21	20	0	1	2	3	3	3	4	6	3	9	6	6	19	12	5	17	11	17	1	4	15	1	16	20	16	7	13	30	17	20	22	26	29	23	37	26	16	31	37	28	35	33	31	38	42	40	14	28	34	43	48	44	51	0	51	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	3	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1
63500	-198.872296731881931	-205.727784682841303	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674612652888801	1	3	4	4	7	7	6	6	6	7	7	8	9	9	9	10	8	10	9	9	10	11	10	11	10	10	8	12	12	12	12	15	15	11	13	13	14	15	13	13	15	16	15	16	17	16	18	18	15	20	17	20	20	21	21	0	1	1	1	2	1	3	2	3	4	8	8	5	8	6	17	6	17	5	7	20	26	10	7	6	9	9	16	23	20	26	36	29	10	14	31	15	36	26	23	19	21	34	13	40	29	33	45	37	47	42	33	46	0	43	1	1	1	1	2	2	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	2	2	1	1	3	1	1	2	3	4	2	4	2	2	1	1	1	1	1	2	2	1	3
64000	-199.704055479668142	-206.559543430627514	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744163818942258	1	3	3	5	7	5	7	7	5	8	6	9	9	9	9	10	8	10	9	9	9	10	11	9	11	10	9	12	12	10	11	11	13	12	13	12	12	14	14	14	16	14	16	15	15	17	16	17	18	20	18	21	20	18	19	0	1	1	2	3	1	6	4	2	9	9	5	17	8	5	11	5	4	2	7	5	17	16	10	26	7	5	16	16	17	20	24	21	32	16	18	17	33	26	15	42	36	35	8	8	45	34	45	47	51	39	49	29	0	37	1	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	3	2	1	1	2	3	3	1	2	1	1	1	2	1	3	1	3
64500	-222.949932234256352	-229.805420185215723	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.546510004986603	0	3	4	5	7	6	6	7	7	7	5	8	8	9	9	11	7	10	8	9	9	10	9	11	12	10	11	13	13	10	11	14	14	12	14	13	13	13	14	14	16	16	15	15	16	16	18	17	18	19	18	18	20	20	20	0	1	1	2	11	1	11	6	4	7	2	6	4	6	10	20	3	12	4	7	6	10	7	8	30	7	26	31	18	10	15	26	25	14	28	22	34	16	25	14	10	35	25	17	2	9	44	35	48	41	30	43	49	0	25	1	2	2	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	4	1	2	7	7	4	2	2	1	1	5	1	1	1	5
65000	-191.053837914508705	-197.909325865468077	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531825233313632	0	3	5	5	6	7	5	7	6	7	7	9	9	8	9	11	9	9	8	9	9	11	10	11	11	10	10	12	11	11	11	13	15	12	13	12	14	14	13	15	12	14	14	16	15	16	17	17	17	19	19	21	21	20	21	0	1	2	2	3	4	2	5	2	5	9	8	6	9	11	14	8	7	2	10	14	18	21	18	20	12	9	24	20	17	13	31	24	23	24	23	29	36	27	42	18	17	36	2	25	35	25	42	45	22	48	48	51	0	18	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	2	1	7	2	2	3	1	2	4	1	3	1	1	6
65500	-198.365882169086774	-205.221370120046146	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.763985980589142	0	3	3	4	7	6	6	5	6	7	8	7	9	9	9	9	8	9	7	9	8	10	10	12	12	10	11	13	12	11	12	13	15	13	14	13	13	14	12	14	14	14	16	16	16	16	17	17	15	18	17	20	18	20	21	0	1	1	1	4	2	3	2	8	9	19	3	9	4	17	11	6	17	4	12	10	8	10	7	13	21	17	30	23	15	22	15	32	25	34	27	31	34	30	30	30	24	36	35	36	8	44	49	28	51	45	53	45	0	29	1	1	2	2	1	1	2	2	1	1	1	3	1	2	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	1	1	1	1	1	5
66000	-208.475647772115479	-215.331135723074851	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.644127516478759	1	2	4	5	8	6	6	6	7	7	7	9	10	10	10	10	8	9	8	10	8	9	10	12	12	9	10	9	12	11	11	14	15	12	13	12	13	14	13	14	14	15	15	16	16	15	18	18	17	19	17	20	19	20	21	0	1	1	3	8	3	3	4	4	4	7	7	11	5	19	3	7	9	10	21	7	8	28	28	5	21	7	8	30	26	23	8	39	14	31	16	5	30	15	18	25	34	10	40	23	25	35	40	43	51	33	47	29	0	45	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	3	1	1	1	1	2	1	1	3	1	2	2	1	2	1	1	1	1	1	1	1	4	1	2
66500	-202.679040389117660	-209.534528340077031	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.880625110253903	0	2	3	5	7	5	7	7	6	8	7	8	9	9	10	10	8	10	8	10	8	8	10	12	12	11	10	12	12	11	12	12	14	10	14	13	13	14	15	14	15	14	15	14	17	16	18	18	17	19	19	21	20	20	18	0	1	1	2	9	2	6	4	3	7	4	8	7	5	17	14	9	4	4	19	5	9	13	23	12	22	10	27	20	14	19	20	31	12	22	34	19	28	35	34	36	24	32	29	21	38	46	46	38	49	47	50	51	0	35	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
67000	-211.396344790435734	-218.251832741395106	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565594545989643	0	3	4	5	6	6	6	6	6	8	8	8	10	9	9	10	8	10	8	10	9	10	10	10	11	11	7	12	13	11	11	14	15	11	13	13	13	14	14	13	15	14	16	16	16	17	17	17	17	19	19	20	19	21	20	0	1	2	2	4	2	3	3	4	3	9	6	27	1	17	21	7	27	5	15	27	2	7	10	21	8	2	31	7	10	22	34	42	15	7	30	16	14	35	30	23	18	24	34	40	40	32	38	42	49	45	47	47	0	37	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	3	1	1	1	3	2	1	1	2	3	1	3	1	1	1	1	1	4	1	1	2	1	1	2	2	3	3	3	2	1	1	1	2	1	1	1	1	2
67500	-217.361844870106296	-224.217332821065668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560034226210210	1	3	4	6	8	7	6	5	6	7	8	6	8	10	10	10	9	10	9	10	9	11	9	11	12	10	10	13	13	11	12	14	14	12	12	13	13	15	14	14	15	14	16	17	17	14	16	18	18	18	19	20	20	19	20	0	1	2	3	3	2	3	2	1	7	6	1	9	7	8	5	9	10	11	11	10	7	6	6	17	12	8	25	25	20	15	23	17	19	22	22	31	31	15	35	37	37	40	2	37	25	39	40	37	47	43	48	49	0	5	1	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	3	2	2	1	1	1	2	2	1	1	1	1	7	2	1	1	2	3	1	1	1	1	1	4
68000	-191.677758787537130	-198.533246738496501	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.756341655608207	1	3	4	5	8	3	7	7	7	7	7	8	9	10	9	9	7	8	9	9	9	11	10	10	12	10	11	13	12	10	11	12	13	12	13	12	13	14	14	15	16	15	16	14	16	15	16	18	17	19	20	17	19	19	19	0	1	1	6	8	1	4	4	4	4	4	8	6	12	17	9	1	4	7	7	7	21	21	21	24	19	12	29	30	10	19	20	36	18	30	26	18	32	31	39	29	29	46	29	46	15	38	41	45	40	33	40	52	0	49	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	2	1	2	1	2	1	2	2	1	1	1	2	1	1	1	2	3	1	1	1	1
68500	-195.790260227362154	-202.645748178321526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528943378184124	-1	2	4	6	8	5	4	7	7	7	6	8	9	9	10	11	7	9	8	9	9	9	9	10	12	9	9	13	12	10	11	15	12	13	13	12	13	13	14	14	15	15	16	16	17	17	17	18	14	19	19	20	20	20	19	0	1	2	3	4	1	2	4	6	4	1	11	8	7	18	12	6	10	8	5	8	7	8	7	23	19	4	33	14	19	7	35	24	31	31	15	25	31	36	16	33	25	40	35	31	31	20	36	36	47	39	50	45	0	37	1	2	1	1	1	3	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	2	1	2	1	1	4	3	3	2	1	1	2	1	2	1	2
69000	-217.696100856362506	-224.551588807321878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517890663658729	1	2	5	5	7	6	5	5	6	7	7	7	8	9	10	11	8	10	9	10	10	10	11	11	11	10	11	12	12	12	10	14	13	11	13	12	12	15	15	14	13	16	15	16	15	16	17	17	17	19	20	20	21	18	19	0	1	1	1	8	2	1	2	4	9	1	7	5	1	12	15	7	17	2	19	10	7	12	6	26	19	18	9	10	20	4	30	2	5	16	21	18	20	40	36	17	26	33	15	16	29	35	38	43	34	20	47	49	0	29	1	1	2	2	1	1	1	1	1	1	3	1	1	2	1	1	2	1	4	1	1	2	1	3	1	1	1	2	3	1	2	1	4	2	1	1	1	4	1	1	3	2	1	5	2	2	2	1	1	3	5	1	2	1	5
69500	-200.437078347743920	-207.292566298703292	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.596044186420276	1	3	4	5	6	7	7	5	7	8	8	8	9	10	9	11	9	9	8	8	9	11	9	11	11	10	9	12	11	11	11	14	15	13	13	12	12	15	14	13	15	15	15	16	17	17	17	17	16	18	18	19	19	19	20	0	1	2	2	8	8	4	2	5	5	7	4	6	4	7	19	20	6	1	9	6	20	19	20	4	17	9	25	13	13	5	7	34	20	30	30	18	27	24	28	39	22	14	25	37	26	41	41	34	41	38	45	33	0	13	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	4	1	1	2	1	2	2	1	1	1	1	1	2	3	1	3	1	1	2	3	1	1	1	2	2	2	3	3	1	1	1	1	2	1	2	1	6
70000	-187.735620026891695	-194.591107977851067	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.718543588133605	0	3	5	5	8	4	6	7	6	7	7	8	10	9	10	9	8	9	9	8	9	10	10	9	11	10	9	12	12	11	11	13	14	12	11	12	13	14	14	14	15	15	16	16	16	14	17	18	18	19	18	19	19	20	20	0	1	2	2	7	2	3	4	3	6	4	9	18	2	16	8	9	9	8	6	4	4	27	8	18	8	8	3	18	27	26	21	29	15	18	13	34	36	31	18	46	29	33	29	20	28	37	44	43	44	32	46	45	0	49	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	2	1	3	2	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	3	1	2	1	1	1	2	3	1	1	1
70500	-212.482763371329554	-219.338251322288926	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591718658817766	0	3	5	6	7	6	6	7	6	7	6	9	9	9	10	10	9	8	9	10	9	10	10	12	11	10	8	13	12	10	12	14	15	12	13	11	13	14	15	15	16	13	15	17	15	13	17	16	17	20	17	21	20	19	19	0	1	2	3	11	1	3	9	2	9	2	5	7	1	3	14	5	8	5	4	6	18	5	9	10	17	7	5	4	5	15	37	14	8	15	19	25	25	31	24	39	21	32	42	34	26	30	25	37	55	41	51	42	0	46	1	1	1	1	1	2	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	1	2	3	2	1	1	3	3	1	1	1	3	3	2	1	1	1	2	1	1	2	1	2	1	1	3	2	2	1	1	2	3	1	3
71000	-187.380437531646834	-194.235925482606206	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.779337743338749	1	3	4	5	8	5	5	7	5	7	7	8	9	9	9	9	7	9	7	9	8	10	10	11	11	10	10	12	12	11	11	14	14	12	12	12	13	14	14	14	13	15	14	17	15	16	17	18	17	19	19	19	21	19	18	0	1	1	3	8	1	2	4	2	6	7	11	7	9	8	4	9	1	7	21	7	21	12	23	17	14	10	27	27	8	18	20	25	20	13	14	31	24	37	25	15	39	29	38	28	42	38	38	41	46	46	42	50	0	31	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	4	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	2	1	2	1	1	2	1	1	2	1	1	2	2	2	1	1	2	1	1	4
71500	-224.192701426827256	-231.048189377786628	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694139540196451	0	2	5	4	7	5	7	6	6	6	7	8	9	9	9	10	9	10	9	10	9	10	10	9	10	10	8	13	12	12	11	15	14	12	13	11	13	13	14	14	16	16	14	16	14	17	18	17	16	18	18	20	21	19	20	0	1	1	2	9	2	3	4	6	6	3	4	6	5	2	21	11	6	11	27	5	5	27	5	17	27	3	22	31	20	5	34	24	31	25	24	20	17	16	24	28	40	25	18	18	13	46	43	40	38	35	51	51	0	47	1	1	1	1	1	2	1	1	1	1	2	2	1	1	5	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	2	1	2	1	1	2	3	2	3	1	2	1	3	3	1	1	1	1
72000	-211.488529878877159	-218.344017829836531	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.676968116587489	1	3	4	5	6	6	7	7	6	7	7	8	9	7	8	10	8	10	9	9	9	10	11	9	12	11	9	12	11	11	10	15	13	13	12	11	14	14	13	15	15	14	14	16	17	17	17	17	16	19	19	19	20	21	20	0	1	2	2	3	4	5	4	2	5	2	9	9	9	3	11	8	20	11	7	7	15	7	10	30	27	7	21	27	31	9	1	26	27	23	17	28	27	9	29	37	35	33	23	37	35	21	43	39	44	33	48	50	0	45	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	4	1	2	1	2	1	2	3	1	1	1	1	1	2	3	2	1	2	2	3	1	1	1	2
72500	-175.611080073140357	-182.466568024099729	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.781616928674936	0	2	3	5	8	6	6	7	7	7	7	9	8	9	10	11	9	10	8	9	9	9	11	11	11	10	10	13	12	11	9	14	14	10	14	13	13	14	14	13	15	14	15	13	16	15	16	16	18	17	20	18	20	19	20	0	1	1	2	9	3	2	4	7	4	6	9	6	10	13	15	10	17	7	13	19	8	9	15	14	31	9	16	18	31	19	29	28	20	37	12	23	29	30	23	40	40	38	17	23	18	46	36	45	29	48	29	50	0	49	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	1	2	1	1	1	2	2	3	1	1	1
73000	-141.715955227843381	-148.571443178802753	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.870630321348684	0	3	5	5	7	4	7	7	6	8	7	9	9	9	10	11	8	9	9	10	9	11	10	10	11	10	11	13	13	11	11	14	13	13	13	12	12	15	14	14	15	14	15	15	15	13	17	17	16	19	19	19	21	19	20	0	1	2	2	4	2	4	4	4	11	4	9	6	2	17	24	5	8	7	18	8	12	8	17	15	21	26	22	25	13	21	29	31	25	30	22	25	37	18	35	39	34	37	29	46	15	49	49	29	48	49	47	51	0	52	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
73500	-192.193829888770978	-199.049317839730350	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629834847574098	1	2	4	6	7	5	6	6	5	7	7	6	10	9	9	10	8	10	9	9	8	9	10	10	12	8	9	13	12	10	11	12	13	13	13	12	13	15	14	14	13	15	16	16	16	15	18	17	16	20	19	20	20	20	19	0	1	2	3	7	1	2	3	2	3	7	2	26	5	11	6	5	21	11	26	4	7	21	8	16	9	26	36	18	15	26	7	16	31	30	23	11	22	35	32	31	30	15	37	31	20	49	19	40	48	38	41	47	0	41	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	3	1	1	2	1	2	3	1	1	1	2	3	1	2	4	1	3	1	1	2	5	1	1	4
74000	-208.657425347932815	-215.512913298892187	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555314353185429	0	2	4	6	6	7	5	6	7	7	8	8	9	10	9	11	8	9	10	9	9	10	10	11	10	9	8	12	11	11	10	12	15	12	13	11	13	15	15	13	15	16	15	17	15	16	17	17	17	19	18	20	21	20	20	0	1	2	2	2	7	3	1	8	5	4	8	11	4	3	11	7	8	9	7	10	1	27	21	17	11	4	3	18	20	13	4	24	18	16	8	24	30	40	16	24	6	20	30	36	45	40	26	25	44	27	51	46	0	25	1	1	1	2	2	1	1	3	1	1	1	1	1	3	2	2	1	2	2	2	1	3	1	1	1	1	1	4	1	1	1	2	2	2	1	3	1	2	1	1	2	4	3	2	2	1	2	4	2	1	4	1	2	1	6
74500	-201.249799428006327	-208.105287378965699	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.795186118329709	0	3	5	6	7	5	4	5	6	7	7	9	9	9	9	10	6	8	9	9	10	10	11	12	11	10	11	12	13	11	11	15	13	13	12	13	12	14	13	15	15	15	15	14	15	16	17	16	17	20	19	20	20	20	20	0	1	2	7	17	7	2	2	7	9	7	8	17	9	10	19	8	11	18	11	14	5	15	5	15	12	15	14	35	13	12	39	22	26	16	30	20	39	19	28	44	34	33	8	28	29	40	38	41	19	34	49	46	0	9	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	2	1	1	1	5	3	1	1	1	6
75000	-198.294921448168992	-205.150409399128364	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.811711893872808	1	3	4	6	6	7	6	7	6	7	7	8	9	8	10	10	9	10	8	10	9	9	10	12	11	10	9	11	12	10	9	14	14	12	13	12	14	14	13	14	15	14	15	16	15	16	16	16	17	17	19	19	19	20	17	0	1	2	3	3	2	3	7	2	7	2	7	14	9	31	10	12	17	2	19	10	12	9	21	21	21	8	27	23	27	6	35	36	7	36	23	31	39	22	31	35	29	36	29	17	20	40	32	46	47	32	47	47	0	37	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	3	1	1	2	2	2	3	1	1	1	1	2	2	1	1	1
75500	-220.431031609585915	-227.286519560545287	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584215796155223	1	3	4	4	8	6	7	6	6	6	5	8	9	10	9	8	8	10	9	8	9	10	8	11	10	10	11	12	12	9	11	14	14	12	13	13	13	13	14	13	13	13	14	15	17	17	17	17	18	19	20	17	19	21	21	0	1	1	2	10	4	6	4	4	11	2	11	3	20	23	8	7	9	2	2	1	2	9	13	2	10	15	18	21	3	16	29	28	17	20	27	31	15	17	24	28	22	7	25	26	23	33	39	29	47	53	10	48	0	21	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	5	3	1	1	4	2	1	1	1	2	1	1	1	3	3	1	1	2	4	1	1	2	3	2	4	4	1	1	3	1	1	6	1	1	7
76000	-186.859371093000107	-193.714859043959478	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.807006240412588	1	3	4	4	6	5	6	7	6	7	6	8	8	8	9	10	9	10	8	9	8	10	10	10	11	10	10	12	13	11	11	14	14	11	12	12	12	14	14	15	14	15	14	16	15	16	16	15	17	18	16	21	20	20	18	0	1	1	2	3	2	6	4	3	9	4	10	5	4	8	19	13	12	5	8	9	2	21	3	16	13	17	23	26	20	13	28	25	23	3	12	23	35	25	35	23	41	30	41	29	29	39	41	47	51	18	50	51	0	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
