step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21
71000	-147.183798921611526	-154.039286872570898	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.402571983789352	0	7	8	11	15	14	16	14	15	16	17	18	19	20	21	22	23	25	26	30	34	0	1	1	3	8	3	6	2	2	6	4	0	7	12	13	14	14	15	18	19	20	1	4	3	2	1	2	1	3	3	1	2	1	1	1	1	1	1	2	1	1	1
71500	-152.792791382518715	-159.648279333478087	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579789923800840	2	8	8	14	12	13	14	15	16	16	18	18	20	21	23	21	23	25	26	29	34	0	1	1	6	2	3	6	5	2	6	4	0	7	12	13	12	16	13	18	19	20	1	2	3	1	2	2	1	1	3	1	2	1	2	1	1	1	1	2	1	1	2
72000	-149.855540455995310	-156.711028406954682	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561929872971288	3	7	9	14	13	13	16	15	16	16	16	18	19	20	22	21	23	25	25	30	34	0	1	1	2	2	3	6	2	2	6	4	0	7	12	13	12	14	15	13	18	20	1	3	3	3	3	2	2	4	4	1	1	1	1	1	1	1	2	1	2	2	2
72500	-140.145926312521283	-147.001414263480655	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.490518239872302	2	7	9	12	14	14	14	15	17	16	18	16	18	20	22	22	23	24	25	29	33	0	1	1	3	2	3	3	5	5	6	4	0	7	12	13	14	14	15	18	19	20	1	3	4	2	4	2	2	1	2	1	2	1	2	2	2	1	2	2	1	2	2
73000	-143.671602020992538	-150.527089971951909	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.531149756594751	2	7	8	15	13	12	14	14	16	13	18	17	18	20	22	21	23	25	26	30	33	0	1	1	5	2	3	6	5	2	6	4	0	7	12	13	12	14	15	18	19	20	1	2	2	1	3	2	1	1	4	1	1	1	2	2	2	2	2	1	1	2	1
73500	-145.625028041620851	-152.480515992580223	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660397386594511	3	8	8	14	11	14	16	13	17	16	18	16	18	20	21	21	24	24	27	31	34	0	1	1	2	2	3	6	5	5	6	4	0	7	12	13	14	14	15	18	19	20	1	2	2	2	2	3	1	1	2	1	1	1	1	2	1	1	2	3	2	2	1
74000	-154.846409901701776	-161.701897852661148	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645445874227749	3	7	8	15	14	15	16	11	17	17	17	18	19	20	20	20	22	24	26	30	33	0	1	2	5	8	5	6	2	2	6	4	0	7	12	13	12	14	15	18	18	20	1	3	1	1	1	1	1	2	5	1	1	1	2	1	1	1	1	2	1	3	1
74500	-130.242070396000031	-137.097558346959403	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506003532874725	2	8	9	14	15	13	16	13	17	16	16	17	20	19	22	21	21	25	26	30	34	0	1	1	1	8	3	4	2	4	6	4	0	7	12	13	14	14	15	18	19	20	1	3	3	6	2	2	1	3	1	2	1	1	2	1	1	1	1	2	1	2	2
75000	-151.897496747714541	-158.752984698673913	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595785355790415	2	8	8	13	15	14	15	14	17	17	17	18	19	20	22	21	23	26	27	30	31	0	1	1	3	2	4	3	2	8	6	4	0	7	12	13	14	14	15	15	19	20	1	2	2	3	2	1	2	3	1	1	2	1	2	1	2	1	1	1	2	2	1
75500	-151.346486441748453	-158.201974392707825	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647469938963727	2	8	9	13	12	14	16	14	18	16	18	17	18	20	22	21	23	25	27	31	32	0	1	1	2	2	3	4	2	2	6	4	0	7	12	13	12	14	15	18	19	20	1	3	3	2	2	2	1	2	3	1	3	1	1	1	1	1	2	1	2	2	1
76000	-137.598685011377853	-144.454172962337225	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609570443235977	1	8	9	14	14	14	15	15	16	16	16	17	19	20	23	22	23	24	26	31	33	0	1	2	2	2	2	2	4	2	6	4	0	7	12	13	14	14	15	18	19	20	1	4	1	3	3	4	3	1	3	1	1	1	2	2	2	1	2	1	1	2	1
76500	-146.521027044971419	-153.376514995930791	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602235043526561	3	7	7	14	14	15	13	13	17	16	17	17	19	21	22	22	24	25	26	30	33	0	1	1	8	8	7	1	2	8	6	4	0	7	12	13	14	14	15	18	19	20	1	1	1	1	1	1	5	3	2	1	1	1	3	2	2	1	1	1	1	2	2
77000	-147.003282555108342	-153.858770506067714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537598313667718	2	7	7	15	15	14	15	11	17	17	18	17	19	19	21	21	23	25	26	30	34	0	1	1	1	8	2	6	2	5	6	4	0	7	12	13	14	14	15	13	19	20	1	3	2	4	2	3	1	2	1	1	1	1	2	1	1	1	1	2	3	1	3
77500	-148.174153908738504	-155.029641859697875	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.794652082190615	3	7	9	15	12	14	16	14	17	17	17	17	20	19	22	21	23	24	26	30	34	0	1	2	6	2	5	6	5	5	6	4	0	7	12	13	14	14	15	18	19	20	1	2	2	1	2	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	2
78000	-150.910538125630893	-157.766026076590265	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625456902659165	2	7	9	15	12	14	16	14	18	16	18	17	20	19	22	20	22	26	26	30	33	0	1	1	6	2	3	6	5	2	6	4	0	7	12	7	12	14	15	15	19	20	1	2	3	1	1	2	1	1	4	2	1	1	2	1	2	1	1	2	2	2	1
78500	-139.207742149123874	-146.063230100083246	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603841318963065	3	8	9	15	13	14	15	14	15	16	17	17	20	20	22	21	22	25	27	30	33	0	1	1	2	2	3	3	5	2	6	4	0	7	12	13	14	14	15	18	19	20	1	3	2	3	2	2	3	1	2	1	1	1	3	2	1	1	1	1	1	2	2
79000	-132.186429146500842	-139.041917097460214	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.516433808391450	1	8	9	14	15	15	15	14	18	17	18	17	20	20	23	21	23	24	26	30	33	0	1	2	1	4	4	4	2	4	6	4	0	7	12	13	14	14	13	18	19	20	1	4	1	7	1	1	1	3	3	2	1	1	2	2	1	1	1	2	1	2	2
79500	-147.906707411186915	-154.762195362146286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652691722745344	3	7	9	14	13	14	15	15	15	16	17	18	20	20	22	22	23	25	27	30	34	0	1	2	5	2	5	3	5	5	6	4	0	7	12	13	14	14	13	18	19	20	1	2	2	1	2	1	3	1	1	1	1	1	2	2	1	1	1	3	1	2	2
80000	-156.873158484928126	-163.728646435887498	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.423683172664720	2	6	8	14	14	15	15	15	17	17	18	18	17	20	22	20	23	25	27	30	34	0	1	1	3	2	3	1	5	5	6	4	0	6	12	13	12	14	7	18	19	20	1	3	3	2	3	3	6	1	1	1	2	1	1	1	3	2	2	4	1	2	2
80500	-144.573166844532381	-151.428654795491752	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525218898182160	2	7	9	15	14	13	16	13	18	16	17	17	18	21	22	21	24	25	27	30	32	0	1	2	8	8	2	6	2	2	6	4	0	7	12	13	12	14	15	15	19	19	1	3	1	2	1	4	1	3	4	2	1	1	1	2	3	2	1	1	3	1	2
81000	-134.148650694948344	-141.004138645907716	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732741264796088	3	7	7	15	15	13	15	13	17	16	16	17	18	19	23	21	23	25	27	31	33	0	1	1	2	8	3	6	2	4	6	4	0	7	12	13	14	14	15	18	19	20	1	2	3	3	1	2	1	2	1	1	1	1	1	1	3	1	2	1	1	2	1
81500	-143.348622979900966	-150.204110930860338	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.518329199444874	2	7	9	13	13	14	15	15	17	16	17	18	19	20	21	21	24	25	26	31	33	0	1	1	1	2	1	4	5	4	6	4	0	6	12	13	14	14	15	18	19	20	1	1	2	6	3	5	1	2	2	1	2	1	2	2	1	1	2	2	1	1	1
82000	-147.527725409738906	-154.383213360698278	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622615902688253	3	6	7	14	13	15	15	15	17	16	17	16	20	20	22	21	23	26	27	30	32	0	1	2	5	2	4	5	5	5	6	4	0	7	12	13	14	14	15	18	19	20	1	1	1	1	3	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	1
82500	-149.019443800776600	-155.874931751735971	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483674897834523	3	6	8	14	11	12	15	14	17	15	18	17	19	19	22	20	22	25	26	30	33	0	1	1	1	2	5	5	5	4	6	4	0	4	12	13	12	14	13	18	19	20	1	2	2	6	3	1	2	1	1	2	2	1	3	1	2	2	2	3	1	2	1
83000	-139.164123511341614	-146.019611462300986	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475574271633180	1	8	7	13	14	15	16	15	16	16	18	17	19	21	22	22	23	25	27	29	34	0	1	1	2	2	3	6	5	2	6	4	0	7	12	13	14	14	15	18	19	20	1	3	4	3	2	4	1	1	4	1	2	1	2	2	1	1	1	1	1	1	4
83500	-138.148345699016659	-145.003833649976031	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478210289120911	3	7	9	14	14	14	15	12	16	16	18	16	20	21	22	22	22	24	26	30	33	0	1	1	1	2	3	4	2	4	6	4	0	6	12	13	14	14	13	18	19	20	1	2	3	6	2	3	1	2	2	1	2	1	3	2	1	1	1	2	1	2	2
84000	-162.065450143170779	-168.920938094130150	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681440316607447	1	7	7	13	14	13	15	13	17	15	18	17	20	20	22	21	24	24	25	31	32	0	1	1	2	6	3	6	2	5	6	4	0	7	12	13	12	14	15	18	18	20	1	2	3	3	1	3	1	2	2	1	2	1	3	2	1	2	1	1	1	5	1
84500	-137.487910559429622	-144.343398510388994	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597183116772738	2	7	6	14	13	15	15	15	18	17	17	18	19	20	23	22	22	25	25	29	33	0	1	1	1	2	4	4	5	4	6	4	0	7	12	13	14	14	15	13	19	20	1	3	2	6	3	1	1	1	2	1	2	1	1	1	2	1	2	1	3	2	2
85000	-139.955830711366701	-146.811318662326073	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579980266416577	2	7	9	14	12	14	16	14	16	16	18	16	18	19	21	20	24	24	26	30	32	0	1	1	2	2	3	4	5	4	6	4	0	7	12	13	12	14	15	18	19	20	1	2	3	3	2	2	1	1	1	1	2	1	1	1	1	1	3	1	1	2	1
85500	-138.904238251109405	-145.759726202068777	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626490181519548	3	7	8	14	13	14	16	14	16	16	17	17	19	20	23	22	22	26	27	31	34	0	1	1	1	2	3	6	5	2	6	4	0	7	12	13	14	12	15	18	19	20	1	2	2	5	3	4	1	1	4	1	1	1	1	2	2	1	1	1	1	2	1
86000	-143.771762960520391	-150.627250911479763	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586710629321401	3	7	9	14	14	15	16	14	18	16	18	17	20	21	22	22	23	25	27	30	32	0	1	1	2	1	4	5	2	4	6	4	0	7	12	13	14	14	15	18	19	20	1	1	3	4	4	1	2	3	2	1	2	1	2	2	1	1	1	1	1	2	1
86500	-144.275084336935379	-151.130572287894751	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610183714941068	2	7	9	14	13	14	15	13	17	17	17	17	19	19	22	21	22	25	27	30	34	0	1	1	8	2	3	6	2	5	6	4	0	7	12	13	14	14	15	18	19	20	1	2	3	1	2	4	1	2	1	2	2	1	2	1	1	1	1	2	1	2	2
87000	-147.452692575983747	-154.308180526943119	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540389606346438	1	7	9	15	14	14	16	13	17	16	17	18	20	19	23	21	22	25	27	30	32	0	1	1	5	3	3	6	2	2	6	4	0	7	12	13	12	14	13	18	19	20	1	4	3	1	3	3	1	4	5	1	1	1	3	1	2	2	1	2	1	1	1
87500	-136.504372205656352	-143.359860156615724	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524267966866273	3	8	7	13	15	14	15	13	17	15	17	17	20	20	22	21	23	25	26	30	33	0	1	1	1	8	4	4	2	8	6	4	0	7	12	13	14	14	13	13	19	20	1	2	2	4	1	1	2	2	2	1	2	1	2	2	1	1	2	2	3	2	1
88000	-136.526803389407746	-143.382291340367118	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.471709013366096	1	7	8	13	14	14	15	14	17	15	18	18	19	20	23	21	24	25	26	31	33	0	1	1	1	2	4	4	4	4	4	4	0	7	12	13	12	14	13	18	19	20	1	2	3	6	3	1	1	1	2	1	3	1	3	1	3	1	2	2	1	2	1
88500	-137.739066697232630	-144.594554648192002	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682194973970728	3	8	6	13	14	15	14	15	18	16	17	16	20	20	22	22	23	24	25	30	34	0	1	1	1	4	4	4	5	4	6	4	0	7	12	13	14	14	13	13	19	20	1	2	1	5	1	1	1	1	3	1	2	1	2	1	1	1	2	2	2	2	2
89000	-163.283203286761676	-170.138691237721048	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.423482211150425	1	7	7	14	13	13	15	12	18	17	18	17	20	20	22	21	22	25	26	30	32	0	1	1	8	2	2	2	2	5	6	4	0	7	12	7	14	14	13	18	15	20	1	3	2	1	3	3	3	3	3	2	1	1	2	1	5	1	1	3	1	3	1
89500	-131.802180157485793	-138.657668108445165	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.725880401555882	2	7	9	13	13	14	16	15	16	16	16	17	18	20	22	21	23	25	27	30	34	0	1	2	1	2	4	4	5	5	6	4	0	7	12	7	14	14	15	18	19	20	1	2	1	5	3	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	2
90000	-143.678560125942084	-150.534048076901456	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484631808273167	3	8	7	15	13	15	16	15	17	17	17	17	20	20	22	22	24	25	27	30	33	0	1	1	2	2	3	6	5	5	6	4	0	4	12	13	14	14	15	18	19	20	1	2	1	4	2	5	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1
90500	-148.420190023247500	-155.275677974206872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.465329527096515	2	8	7	13	13	14	16	14	17	16	17	17	20	20	21	21	23	24	25	31	33	0	1	1	2	2	5	6	5	5	6	4	0	7	12	13	14	14	15	18	18	20	1	3	2	2	2	1	1	1	3	2	2	1	2	2	1	1	2	2	1	3	1
91000	-146.195344032437760	-153.050831983397131	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733079603905818	3	5	9	14	15	15	15	14	18	17	18	16	19	20	22	20	23	25	27	31	33	0	1	1	1	8	4	3	3	4	6	4	0	7	12	13	12	14	15	18	19	20	1	1	2	5	1	1	3	2	2	1	2	1	2	2	2	2	1	2	1	2	1
91500	-139.675071628415054	-146.530559579374426	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562437254384892	3	8	8	14	14	13	15	13	17	15	18	17	18	19	22	22	24	25	25	31	33	0	1	1	1	8	3	6	2	4	6	4	0	7	12	13	12	14	15	15	19	20	1	3	2	5	1	2	1	3	2	1	3	1	1	1	2	3	2	2	1	3	1
92000	-148.105022786262793	-154.960510737222165	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.548530242590303	3	7	9	12	13	13	16	13	16	15	17	18	20	20	22	21	23	24	26	31	33	0	1	2	2	4	2	6	2	5	6	4	0	7	12	13	14	14	15	18	19	20	1	3	1	2	1	2	1	2	2	1	3	1	2	1	1	1	1	1	1	3	1
92500	-136.916227529782844	-143.771715480742216	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.469882288147051	3	7	8	13	15	15	15	12	18	16	17	18	20	20	21	21	23	25	27	31	34	0	1	1	1	2	4	4	2	5	6	4	0	7	12	7	14	14	13	18	19	20	1	2	3	4	5	1	1	3	1	1	2	1	3	1	3	1	2	2	1	2	2
93000	-161.201572877693167	-168.057060828652538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576455317298089	3	7	8	14	14	14	16	13	17	16	17	17	19	20	21	19	24	26	26	29	32	0	1	2	8	8	8	6	2	2	6	4	0	7	12	13	12	14	15	15	19	19	1	2	1	1	1	1	1	2	4	1	3	1	2	2	1	1	2	2	2	1	2
93500	-151.952525252593517	-158.808013203552889	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641429409031501	3	7	9	14	14	12	15	13	14	16	17	17	19	20	22	21	22	22	26	31	33	0	1	2	6	8	2	6	2	2	6	4	0	7	12	13	12	14	13	18	19	20	1	2	1	1	1	3	1	2	4	1	1	1	2	1	2	1	1	1	2	3	1
94000	-137.724307429921225	-144.579795380880597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565036400459703	2	7	8	12	15	13	16	14	17	16	17	17	19	20	22	22	24	23	26	29	33	0	1	1	1	8	4	4	4	4	6	4	0	7	12	13	14	14	15	18	19	20	1	2	2	4	1	1	2	2	2	1	2	1	1	1	2	1	2	1	2	2	2
94500	-149.314903140511177	-156.170391091470549	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.497883245077959	3	6	9	15	14	15	14	15	15	16	16	17	19	20	22	21	24	25	27	30	34	0	1	1	5	2	3	3	5	5	6	3	0	6	12	13	14	14	15	18	19	20	1	2	3	1	3	3	2	1	1	1	5	1	2	2	2	1	3	2	1	1	2
95000	-147.911681905358421	-154.767169856317793	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565019264690478	3	7	9	13	12	14	15	15	18	16	17	18	20	20	23	22	23	25	27	31	34	0	1	1	5	2	4	6	5	5	6	4	0	7	12	13	14	14	15	18	19	20	1	2	3	1	3	1	1	1	4	1	1	1	2	1	2	1	2	1	1	2	2
95500	-142.027893724773804	-148.883381675733176	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.501220507326854	3	8	5	15	12	14	15	14	17	17	17	17	20	20	21	20	24	25	27	30	33	0	1	1	2	2	3	6	5	4	6	4	0	7	12	13	12	14	15	18	19	20	1	2	1	3	2	5	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1
96000	-136.057942323220828	-142.913430274180200	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506637155575194	3	8	7	12	13	14	15	14	16	15	18	17	20	19	22	21	22	25	27	30	32	0	1	1	1	4	4	4	5	2	6	4	0	7	12	13	14	14	13	18	19	20	1	2	3	5	1	1	1	1	4	1	2	1	3	1	1	1	1	2	1	1	1
96500	-136.236313657286672	-143.091801608246044	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.577046775309749	2	8	7	12	15	14	16	13	15	16	15	18	19	20	23	21	24	25	26	30	33	0	1	1	1	8	4	4	4	2	6	4	0	7	12	13	12	14	15	18	19	20	1	3	2	5	1	1	1	1	4	1	2	1	2	1	2	2	2	1	1	3	1
97000	-127.547900776612892	-134.403388727572263	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.591798088226354	3	8	8	13	14	15	15	15	16	17	18	17	19	20	22	22	23	24	26	30	32	0	1	1	1	2	4	4	5	4	6	4	0	7	12	13	14	14	13	18	19	20	1	2	2	5	2	1	1	1	1	1	3	1	2	1	1	1	1	3	1	2	1
97500	-138.583842867982270	-145.439330818941642	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.481147680614730	2	7	8	14	14	12	14	12	16	17	17	18	20	20	22	21	23	25	26	30	33	0	1	2	1	8	3	6	2	4	6	4	0	7	12	13	12	14	15	18	19	20	1	3	1	5	1	2	1	3	1	3	2	1	4	1	1	2	2	1	1	2	1
98000	-166.381400350819519	-173.236888301778890	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.535300661731568	3	7	8	14	14	14	14	13	17	15	17	18	18	20	22	22	23	25	26	30	32	0	1	1	2	8	8	2	2	8	6	4	0	4	12	13	14	14	15	7	19	20	1	2	2	4	1	1	4	2	2	1	1	1	4	1	2	1	2	2	4	2	1
98500	-136.312013057749027	-143.167501008708399	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.539093763684578	3	7	7	14	14	13	15	13	17	15	16	17	18	20	22	21	23	26	26	30	32	0	1	1	2	8	3	6	2	2	6	4	0	7	12	13	12	14	15	15	19	20	1	2	2	4	1	4	1	3	5	1	1	1	1	1	2	2	2	2	2	2	1
99000	-143.221915527754135	-150.077403478713507	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540667265194959	2	7	8	15	14	14	16	13	16	16	18	17	20	21	23	22	24	25	27	29	32	0	1	1	8	8	3	6	2	8	6	8	0	7	12	13	12	14	15	18	18	20	1	3	3	1	1	3	1	3	1	1	3	1	2	2	2	3	2	1	1	2	2
99500	-139.574149271080273	-146.429637222039645	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621730498953739	2	8	6	14	14	15	16	13	18	17	17	18	20	20	22	21	23	24	26	28	33	0	1	1	2	8	4	4	2	4	6	4	0	7	12	13	14	14	13	18	19	20	1	2	2	4	1	1	1	2	3	2	1	1	2	1	1	1	2	3	1	1	2
100000	-137.053327549659230	-143.908815500618601	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478572917159536	2	8	8	13	14	15	16	15	17	16	17	18	20	20	22	21	23	25	26	30	34	0	1	1	1	2	4	4	4	2	6	4	0	7	12	13	14	14	13	13	19	20	1	3	2	6	3	1	1	1	3	1	3	1	2	1	1	1	1	2	3	3	2
