step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69
37500	-353.776764423288625	-362.827607803739966	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999702520067440	12	3	20	15	26	29	24	30	29	36	39	36	41	42	50	40	43	36	44	38	47	45	47	57	50	54	53	49	57	54	47	60	54	59	62	61	63	57	56	65	63	61	65	70	67	76	63	66	57	68	68	62	76	70	81	79	73	80	79	74	76	80	72	85	83	72	93	82	98	2	0	1	1	3	7	4	7	7	8	6	9	10	18	22	18	6	5	20	8	20	11	14	31	23	22	22	17	25	14	20	30	23	21	33	29	21	28	28	21	26	39	29	47	36	52	52	26	27	32	42	26	45	47	46	46	45	53	44	50	50	51	48	59	53	42	65	46	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-368.708876660643170	-377.759720041094511	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982838496299075	13	11	20	17	27	27	27	26	29	36	39	30	36	45	43	36	40	42	48	43	46	45	49	33	56	52	56	54	53	62	46	48	59	58	63	62	60	61	58	66	60	55	61	67	69	77	62	73	68	63	72	62	71	70	68	75	70	83	66	79	77	69	65	86	79	75	93	92	95	2	0	2	1	3	3	4	3	8	9	7	5	7	11	10	7	5	13	16	11	15	16	14	7	26	19	29	19	32	41	18	14	25	31	25	29	28	29	28	33	25	32	28	39	63	38	42	36	38	23	59	42	39	30	63	55	38	60	28	49	48	41	42	46	62	57	56	64	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-374.186071839360011	-383.236915219811351	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995834424404068	12	8	14	17	26	32	22	31	31	34	34	27	39	42	52	39	44	43	46	42	42	42	51	53	49	56	50	45	50	61	46	57	45	56	61	62	58	56	52	66	55	56	66	66	66	77	55	62	55	72	68	63	65	70	77	80	72	72	75	71	72	73	63	80	84	66	85	94	107	2	0	1	2	4	4	3	5	5	5	7	7	10	16	31	8	16	10	18	8	10	16	19	23	11	15	14	13	28	15	21	31	22	24	34	19	47	39	25	30	33	29	35	47	36	61	28	25	29	53	42	32	35	42	51	59	63	43	36	40	40	43	38	50	50	26	57	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-359.490728940918132	-368.541572321369472	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983354751452028	12	8	19	24	25	28	25	29	32	40	38	33	37	37	47	42	43	35	35	44	52	50	48	61	57	45	52	51	48	62	47	60	56	53	54	58	53	59	54	54	61	52	67	63	69	72	66	69	63	69	75	69	70	65	77	69	73	88	67	78	79	71	69	86	86	77	92	94	98	2	0	1	1	3	7	3	4	6	13	9	7	6	8	10	12	19	7	5	11	16	16	16	39	42	13	20	31	19	26	17	34	26	31	26	29	26	22	28	29	40	10	32	37	30	47	35	36	25	59	46	40	54	25	46	24	54	61	27	57	62	33	49	56	57	50	58	58	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-361.446239966639155	-370.497083347090495	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996392674113486	13	11	19	24	25	29	24	28	33	38	37	32	40	41	45	34	44	36	47	40	51	40	53	64	55	57	51	53	57	59	48	61	52	59	52	54	54	52	58	67	59	58	64	66	69	73	61	71	64	71	74	58	72	68	79	77	74	62	74	82	79	77	72	82	87	76	92	92	109	2	0	1	2	3	7	3	4	8	9	8	7	9	6	12	4	11	9	13	16	18	18	13	26	35	27	22	17	33	25	18	25	17	23	18	13	17	15	21	42	19	28	58	34	24	49	37	49	29	43	45	36	49	30	39	53	45	23	40	51	59	34	24	61	46	46	55	64	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-349.494101616078240	-358.544944996529580	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990345236920420	9	7	14	18	27	29	23	23	34	38	40	26	38	44	48	37	41	45	44	44	54	48	48	58	54	56	53	50	53	62	52	61	57	60	58	61	58	59	46	65	63	54	67	68	64	70	61	68	66	64	62	74	68	69	78	84	81	85	69	76	73	73	75	79	80	75	95	92	109	2	0	1	1	4	4	3	1	12	9	6	4	6	11	11	5	9	16	17	11	23	18	17	29	14	17	39	13	22	42	19	27	23	33	29	42	27	31	19	38	31	15	32	36	28	36	33	23	30	24	37	40	32	50	61	65	61	60	36	59	43	45	53	62	66	46	56	64	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-360.774877086623860	-369.825720467075200	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998387650962108	16	8	14	22	28	29	21	27	34	39	38	29	31	38	52	35	41	44	48	43	49	50	50	57	56	50	52	50	60	59	51	61	45	51	61	60	61	56	57	65	53	57	64	64	68	78	67	66	68	71	76	75	75	65	75	79	70	88	66	83	76	82	82	82	69	80	84	97	109	2	0	2	3	4	1	3	7	6	13	16	4	5	5	10	13	9	16	16	12	33	20	20	10	19	18	18	9	25	21	21	39	11	18	41	31	22	28	23	41	26	41	39	31	37	65	37	30	35	40	50	47	49	24	59	55	43	46	25	61	36	46	51	55	48	52	53	60	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-364.041509655111156	-373.092353035562496	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994365792908683	10	6	12	21	28	26	19	25	31	36	38	34	39	31	49	39	37	41	43	43	53	37	47	61	57	45	51	41	55	61	53	60	48	48	61	56	56	60	57	49	64	64	61	69	67	76	66	65	64	70	64	68	70	72	78	80	76	89	73	85	75	82	77	85	87	80	94	94	88	2	0	2	3	7	7	3	4	8	12	9	14	14	6	12	9	9	17	17	11	19	14	20	26	40	16	33	17	28	21	19	31	19	10	33	21	27	27	27	18	29	21	29	51	39	32	24	35	25	32	40	30	49	50	47	46	47	60	41	55	54	63	43	66	63	44	62	69	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-368.079475647616732	-377.130319028068072	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999508487671986	10	5	20	16	28	28	23	17	25	33	39	36	39	32	48	28	42	44	50	34	34	42	48	51	57	55	52	53	56	55	48	60	56	58	56	63	62	54	57	66	61	60	59	68	64	74	63	69	56	68	72	65	71	70	81	71	76	81	71	78	79	78	80	85	86	76	86	97	105	2	0	1	1	9	7	4	2	2	4	20	6	14	9	13	3	11	20	18	5	5	10	13	13	23	23	15	15	23	31	22	38	38	31	18	42	35	15	28	34	19	28	26	47	42	53	32	47	17	39	45	34	33	41	53	37	56	56	45	38	37	59	66	46	61	53	57	60	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-358.112670374103629	-367.163513754554970	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981516832940367	11	8	16	22	22	23	23	19	24	31	38	33	34	30	44	41	43	46	44	33	49	45	49	54	56	46	44	52	47	61	51	52	55	58	60	61	57	59	57	64	61	63	67	71	65	76	62	71	67	71	78	72	72	71	76	82	69	80	74	86	77	68	77	86	81	77	95	91	109	2	0	1	3	2	2	3	1	1	7	10	6	7	6	13	11	10	11	11	9	16	11	26	22	21	27	16	17	27	33	19	29	28	23	28	21	33	31	31	25	31	31	35	34	37	57	29	35	41	47	52	45	34	49	43	46	30	46	62	56	50	42	52	55	61	59	51	61	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-363.038659406750298	-372.089502787201639	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993308403200500	10	7	15	21	23	24	19	28	32	35	33	30	37	41	44	42	40	45	48	38	45	42	41	53	55	47	49	52	59	52	46	60	52	55	63	61	63	56	55	53	58	60	58	66	61	75	66	65	58	69	75	72	74	74	76	81	74	86	70	76	81	82	68	87	83	80	93	81	105	2	0	2	1	7	3	3	7	6	6	8	5	12	10	11	12	5	10	16	10	14	17	10	15	33	14	31	19	33	15	20	30	23	22	32	33	34	22	27	21	28	28	30	42	33	59	33	42	15	36	63	48	47	37	48	52	52	65	29	37	54	57	45	61	59	46	61	54	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-366.817723535999278	-375.868566916450618	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990348002997691	14	7	17	22	28	24	21	26	31	39	33	20	37	46	44	30	40	45	41	41	47	43	50	62	51	42	52	48	44	60	47	55	55	53	60	60	58	53	52	63	58	56	64	63	63	66	66	69	66	65	71	76	71	65	75	78	78	85	74	85	72	79	77	86	88	75	95	89	107	2	0	2	3	12	3	3	6	6	6	6	1	11	19	19	4	16	10	9	13	10	9	15	25	18	10	18	22	11	34	20	29	21	19	27	27	27	23	8	42	21	22	42	35	32	44	38	33	33	42	37	51	37	38	54	55	61	57	42	56	45	66	48	63	60	53	65	63	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-362.199883149514505	-371.250726529965846	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984140856671179	6	4	10	15	24	25	21	30	30	35	41	33	33	41	49	42	32	44	46	42	49	48	52	61	54	48	53	49	53	59	52	60	56	56	59	61	61	38	58	63	61	55	67	64	69	70	59	67	66	68	68	73	74	65	75	72	76	73	75	84	78	79	79	87	78	78	90	97	113	2	0	2	1	3	7	2	5	5	8	12	8	5	5	18	13	6	16	20	13	18	16	15	26	28	5	26	18	28	15	16	27	28	27	21	21	42	9	31	33	23	22	47	42	40	48	29	35	26	54	36	24	45	36	54	50	58	30	50	61	59	49	44	61	46	52	60	64	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-376.447233828869685	-385.498077209321025	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.948157179497564	14	9	15	21	27	31	20	24	19	31	36	32	33	41	49	38	42	41	38	31	47	49	50	55	55	51	48	41	49	63	46	56	57	57	58	63	61	52	59	65	52	51	66	62	64	73	65	62	66	72	76	66	65	65	75	83	78	81	69	84	79	77	80	88	74	65	93	98	109	2	0	2	3	9	4	1	7	3	4	12	8	8	16	19	8	20	10	5	8	14	14	18	23	41	27	18	11	18	32	16	15	29	21	42	26	42	18	42	25	20	29	30	22	24	44	48	33	25	40	49	30	32	38	50	55	46	65	48	50	51	49	50	51	30	38	58	46	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-369.606163017463246	-378.657006397914586	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995343439145211	14	11	20	23	17	25	21	31	29	30	38	33	36	39	47	34	45	41	43	36	50	43	50	58	55	53	49	51	53	61	51	56	55	56	60	42	62	57	58	65	59	57	59	71	68	77	60	71	64	69	70	74	63	65	73	81	75	77	73	81	80	77	77	80	81	76	84	89	108	2	0	1	5	2	3	5	6	6	1	20	5	8	16	20	10	16	9	20	7	19	16	17	31	28	14	16	15	17	29	15	31	15	26	23	12	39	23	26	35	38	33	28	24	30	45	32	50	43	49	47	40	47	28	44	54	45	48	48	40	63	55	53	48	40	44	46	64	56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45000	-366.075251688879348	-375.126095069330688	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974166053479741	13	10	15	22	22	29	18	32	28	29	36	22	34	40	48	36	39	47	39	37	50	43	40	59	45	51	52	49	54	61	49	55	56	54	61	60	63	61	56	62	60	52	64	65	64	72	58	66	66	65	77	67	72	69	79	80	73	80	75	80	76	75	74	82	85	68	96	93	112	2	0	2	2	3	4	1	9	7	1	10	2	10	9	22	6	8	25	16	10	19	16	16	27	10	31	15	14	18	39	22	31	19	26	32	32	41	32	42	32	18	18	24	47	33	38	28	37	47	36	57	26	49	45	62	61	50	61	52	62	54	40	54	62	59	26	55	64	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45500	-378.637464825524717	-387.688308205976057	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987355763419164	13	4	16	20	21	29	20	31	31	38	40	28	34	41	47	39	45	44	41	36	52	47	47	54	58	56	52	48	56	60	47	55	54	45	33	51	57	58	47	63	56	54	68	65	63	69	59	69	60	70	74	67	67	71	77	72	74	86	63	68	72	79	78	89	84	79	93	93	98	2	0	1	1	3	7	3	4	12	9	13	4	12	6	13	35	35	8	35	8	23	35	35	23	41	23	16	11	39	42	34	15	15	13	7	18	15	24	10	32	21	28	23	49	17	30	27	47	26	25	60	59	33	53	56	25	50	62	47	59	53	52	48	65	56	61	65	58	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-374.780607815958604	-383.831451196409944	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980253708465711	13	9	18	19	24	28	27	27	26	34	32	36	38	37	43	32	45	42	45	45	46	48	49	53	57	47	54	44	55	55	52	55	60	55	41	52	62	48	47	59	62	57	68	66	68	70	63	72	61	65	68	66	77	69	78	76	74	80	74	71	76	79	79	85	82	80	92	94	99	2	0	1	1	2	3	3	5	4	8	8	9	10	16	7	9	16	12	18	35	35	35	15	18	36	19	15	35	22	31	23	39	27	22	11	17	32	18	35	39	32	19	33	49	47	50	34	51	32	41	44	49	60	19	52	45	52	61	34	37	52	57	43	59	59	48	43	67	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-357.846804420570777	-366.897647801022117	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992360006188007	8	0	16	21	23	29	23	28	19	40	37	35	37	45	50	42	39	44	44	43	46	45	50	63	55	53	49	50	56	61	51	54	57	53	62	62	53	58	60	64	60	58	62	67	63	71	54	70	64	59	75	73	72	72	69	77	75	85	74	83	78	78	70	82	75	80	97	98	107	2	0	1	3	9	4	3	9	3	8	6	6	6	10	19	13	5	13	10	17	13	10	5	42	20	16	16	18	18	26	22	27	32	11	23	25	27	21	26	41	37	32	33	39	29	35	23	45	27	19	42	36	48	45	50	63	44	52	44	61	52	57	24	56	40	53	58	61	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-353.411494164938063	-362.462337545389403	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994682159486716	13	10	20	20	23	25	21	24	33	37	30	32	38	47	43	41	45	41	46	39	48	45	51	58	57	57	45	51	53	62	51	60	55	58	62	64	59	52	56	66	57	52	66	70	69	77	53	73	66	71	71	74	74	72	77	82	74	82	77	76	82	79	80	84	77	80	86	97	110	2	0	2	1	7	4	1	4	8	11	8	4	12	10	6	8	11	20	13	9	22	20	18	28	21	42	20	14	18	23	16	31	21	47	23	32	38	19	14	29	21	27	37	43	30	50	17	35	37	25	25	54	49	24	52	65	43	59	51	49	60	51	60	60	53	50	56	62	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47500	-372.706018103301346	-381.756861483752687	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.961215563558763	14	4	10	19	25	24	21	26	31	36	32	29	33	37	48	41	40	43	46	42	52	48	50	63	52	56	38	50	56	57	45	48	47	58	54	64	58	55	51	54	58	46	69	69	62	80	63	70	55	73	75	71	71	65	76	79	75	86	77	84	79	79	59	87	76	77	93	94	93	3	0	2	1	4	7	1	3	4	12	4	7	5	13	27	11	9	27	20	11	22	18	15	38	22	22	13	17	25	25	27	31	16	49	28	37	22	31	42	23	15	17	47	47	34	48	26	54	28	47	53	31	36	41	43	65	48	59	53	56	51	36	49	62	50	41	64	64	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-361.788783893658831	-370.839627274110171	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974062431286465	11	5	19	14	25	32	22	27	29	40	33	34	37	46	45	40	40	39	46	32	46	49	51	55	52	42	54	54	55	60	51	51	56	57	62	60	58	58	56	65	65	61	69	67	67	73	65	70	62	67	68	64	72	68	80	83	75	83	73	82	77	75	72	84	77	71	88	83	100	2	0	1	2	7	8	1	5	7	5	9	5	8	12	13	5	12	8	16	8	16	16	18	21	15	6	14	14	31	33	10	17	15	19	29	32	27	31	23	34	37	28	39	30	38	38	35	52	39	34	27	33	52	36	42	62	30	65	47	53	43	41	51	57	53	44	60	46	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-373.018441675737620	-382.069285056188960	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998936544860222	14	9	14	17	25	25	21	32	29	40	36	37	35	41	49	31	43	45	42	44	47	47	49	51	51	56	55	53	60	59	48	58	49	55	61	59	56	58	58	63	50	57	55	68	71	76	58	68	63	67	53	68	77	67	76	80	72	85	78	81	74	79	74	82	85	79	90	93	101	2	0	2	1	4	4	2	6	5	12	6	6	7	13	18	4	11	13	13	10	18	19	18	14	17	15	22	15	51	34	10	20	20	22	22	34	15	15	43	43	18	22	23	25	38	32	51	29	30	29	31	30	44	23	38	52	35	56	50	44	44	55	38	62	59	57	60	60	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49000	-382.623180067261444	-391.674023447712784	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999230935020578	13	7	20	20	24	20	26	28	28	33	37	24	38	36	50	40	37	40	48	25	45	50	49	61	47	47	42	47	59	62	49	56	53	59	61	53	63	57	55	67	61	65	60	69	69	76	62	73	66	73	77	67	73	61	69	80	77	85	73	82	78	73	81	82	82	69	91	92	110	2	0	1	1	3	2	6	5	6	7	4	3	9	5	18	10	7	14	14	4	14	13	14	15	27	20	14	18	22	15	16	23	21	23	39	15	24	33	26	43	32	43	32	24	41	49	23	19	41	35	62	35	49	38	30	40	53	63	39	61	46	24	66	41	55	24	51	61	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-374.291098707186791	-383.341942087638131	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995909061277183	11	4	18	20	22	31	26	26	28	36	38	26	33	46	35	39	36	36	34	45	50	43	44	64	56	55	47	47	52	58	49	60	51	53	58	57	63	60	52	66	51	57	55	71	55	80	63	67	64	69	69	70	73	68	81	78	78	84	70	80	65	80	74	76	71	75	87	93	111	2	0	1	1	1	12	3	5	8	12	13	4	5	17	9	6	12	9	12	19	27	15	6	25	34	29	15	16	14	39	11	36	22	31	42	33	34	41	31	26	20	39	21	38	28	50	45	38	47	43	32	37	61	49	65	44	51	66	49	52	30	54	51	38	49	35	55	67	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50000	-361.454456450570660	-370.505299831022000	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986070218371557	14	5	17	24	18	26	21	28	32	32	37	33	36	45	44	41	38	44	38	44	49	43	43	55	53	51	55	53	51	61	52	59	47	53	53	60	58	56	58	61	60	51	53	67	68	75	65	68	68	64	73	73	73	67	73	79	78	78	67	85	80	72	78	86	85	68	94	96	99	2	0	2	5	1	3	1	4	6	4	12	8	8	11	10	13	6	17	4	13	15	17	11	31	15	11	15	21	18	26	14	34	17	18	16	26	9	22	31	34	38	18	33	34	40	59	30	50	40	38	48	59	29	40	54	44	48	49	43	55	55	47	55	58	58	36	65	65	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
